#city,population,cases
Marshall-Oklahoma,17114,648856
Marshall-South Dakota,4884,116297
Marshall-Tennessee,35016,1461931
Marshall-West Virginia,30103,1093097
Martin-Florida,162088,4693451
Martin-Indiana,10079,300886
Martin-Kentucky,11031,348954
Martin-Minnesota,19484,752638
Martin-North Carolina,22178,777174
Martin-Texas,5816,213389
Martinsville city-Virginia,12355,536246
Mason-Illinois,13173,493561
Mason-Kentucky,17035,527989
Mason-Michigan,29164,594577
Mason-Texas,4344,136183
Mason-Washington,68224,933914
Mason-West Virginia,26335,639904
Massac-Illinois,13636,447915
Matagorda-Texas,36725,1346732
Matanuska-Susitna Borough-Alaska,110213,3537823
Mathews-Virginia,8766,188902
Maui-Hawaii,167902,1482793
Maury-Tennessee,99590,4557703
Maverick-Texas,58378,3694788
Mayes-Oklahoma,41152,1435610
McClain-Oklahoma,41348,1799287
McCone-Montana,1648,61066
McCook-South Dakota,5520,270768
McCormick-South Carolina,9430,327541
McCracken-Kentucky,65644,2202642
McCreary-Kentucky,17071,646711
McCulloch-Texas,7823,205862
McCurtain-Oklahoma,32772,1442699
McDonald-Missouri,22900,1057186
McDonough-Illinois,29295,940241
McDowell-North Carolina,45782,1778137
McDowell-West Virginia,16916,507843
McDuffie-Georgia,21162,846427
McHenry-Illinois,305888,9387710
McHenry-North Dakota,5695,217986
McIntosh-Georgia,14387,324718
McIntosh-North Dakota,2440,121963
McIntosh-Oklahoma,19635,677793
McKean-Pennsylvania,40333,1050881
McKenzie-North Dakota,15242,477710
McKinley-New Mexico,70824,4630540
McLean-Illinois,171256,5789798
McLean-Kentucky,9075,300991
McLean-North Dakota,9416,453542
McLennan-Texas,259730,9790686
McLeod-Minnesota,35710,1344228
McMinn-Tennessee,54208,2232692
McMullen-Texas,721,28557
McNairy-Tennessee,25696,1027769
McPherson-Kansas,28448,1084199
McPherson-Nebraska,474,9965
McPherson-South Dakota,2363,81835
Meade-Kansas,4029,177532
Meade-Kentucky,28616,679718
Meade-South Dakota,28588,977718
Meagher-Montana,1831,51132
Mecklenburg-North Carolina,1128945,38125470
Mecklenburg-Virginia,30679,801836
Mecosta-Michigan,43907,909731
Medina-Ohio,180912,4876619
Medina-Texas,52358,1641623
Meeker-Minnesota,23341,812684
Meigs-Ohio,22678,474060
Meigs-Tennessee,12532,471988
Mellette-South Dakota,2089,88233
Menard-Illinois,12068,390240
Menard-Texas,2124,75239
Mendocino-California,86061,1480944
Menifee-Kentucky,6502,153831
Menominee-Michigan,22608,722586
Menominee-Wisconsin,4546,276720
Merced-California,279252,10772044
Mercer-Illinois,15225,480682
Mercer-Kentucky,21889,840811
Mercer-Missouri,3558,91352
Mercer-New Jersey,367239,11511003
Mercer-North Dakota,8174,396946
Mercer-Ohio,41274,1686532
Mercer-Pennsylvania,108545,2927229
Mercer-West Virginia,58258,1581235
Meriwether-Georgia,21164,709692
Merrick-Nebraska,7809,258949
Merrimack-New Hampshire,152622,2814553
Mesa-Colorado,155603,4945690
Metcalfe-Kentucky,10058,353735
Miami-Indiana,35328,1311906
Miami-Kansas,34334,929565
Miami-Ohio,107516,3589411
Miami-Dade-Florida,2707303,174111426
Middlesex-Connecticut,161657,3947289
Middlesex-Massachusetts,1609379,44399737
Middlesex-New Jersey,822736,30051995
Middlesex-Virginia,10569,185653
Midland-Michigan,83441,2180627
Midland-Texas,177863,6178861
Mifflin-Pennsylvania,46064,1613834
Milam-Texas,24708,845664
Millard-Utah,13327,481496
Mille Lacs-Minnesota,26146,934167
Miller-Arkansas,43177,1499513
Miller-Georgia,5622,304021
Miller-Missouri,25791,934265
Mills-Iowa,14766,541342
Mills-Texas,4840,198414
Milwaukee-Wisconsin,945016,41512040
Miner-South Dakota,2202,100430
Mineral-Colorado,773,29108
Mineral-Montana,4544,92860
Mineral-Nevada,4518,102676
Mineral-West Virginia,26722,937925
Mingo-West Virginia,22951,853049
Minidoka-Idaho,21216,868292
Minnehaha-South Dakota,196659,10990460
Missaukee-Michigan,15152,388539
Mississippi-Arkansas,40066,2097028
Mississippi-Missouri,12691,516858
Missoula-Montana,121630,3061751
Mitchell-Georgia,21602,816122
Mitchell-Iowa,10647,426564
Mitchell-Kansas,5879,182471
Mitchell-North Carolina,14881,455641
Mitchell-Texas,8202,212796
Mobile-Alabama,412716,15654104
Modoc-California,8763,161908
Moffat-Colorado,13144,296810
Mohave-Arizona,217206,7628541
Moniteau-Missouri,15585,652786
Monmouth-New Jersey,618381,23466531
Mono-California,14534,421880
Monona-Iowa,8598,279390
Monongalia-West Virginia,106819,2980349
Monroe-Alabama,20459,686889
Monroe-Arkansas,6584,289281
Monroe-Florida,73900,2423315
Monroe-Georgia,28042,938878
Monroe-Illinois,34739,1441294
Monroe-Indiana,148219,3940686
Monroe-Iowa,7770,321562
Monroe-Kentucky,10549,464423
Monroe-Michigan,150568,4428146
Monroe-Mississippi,35123,1547087
Monroe-Missouri,8672,305487
Monroe-New York,740900,20080452
Monroe-Ohio,13586,428022
Monroe-Pennsylvania,170154,4334469
Monroe-Tennessee,47177,2001753
Monroe-West Virginia,13229,379186
Monroe-Wisconsin,46582,1557413
Montague-Texas,19962,679892
Montcalm-Michigan,63476,2247542
Monterey-California,430906,14485428
Montezuma-Colorado,26408,633837
Montgomery-Alabama,224639,9046072
Montgomery-Arkansas,9006,259573
Montgomery-Georgia,9012,334960
Montgomery-Illinois,28045,1189286
Montgomery-Indiana,38365,1427738
Montgomery-Iowa,9935,336142
Montgomery-Kansas,31502,1156969
Montgomery-Kentucky,28186,885866
Montgomery-Maryland,1051816,25005320
Montgomery-Mississippi,9661,478888
Montgomery-Missouri,11294,319511
Montgomery-New York,49170,1184151
Montgomery-North Carolina,27238,1150730
Montgomery-Ohio,531610,17216196
Montgomery-Pennsylvania,833869,21891867
Montgomery-Tennessee,214251,6737180
Montgomery-Texas,626351,18122510
Montgomery-Virginia,98391,2928159
Montmorency-Michigan,9337,166987
Montour-Pennsylvania,18042,610184
Montrose-Colorado,43322,1163167
Moody-South Dakota,6525,222106
Moore-North Carolina,103352,2972843
Moore-Tennessee,6438,338491
Moore-Texas,20654,1039767
Mora-New Mexico,4478,56273
Morehouse-Louisiana,24227,1053018
Morgan-Alabama,119883,5086600
Morgan-Colorado,28941,988668
Morgan-Georgia,19636,751418
Morgan-Illinois,33400,1358064
Morgan-Indiana,70707,2189841
Morgan-Kentucky,13142,658186
Morgan-Missouri,20716,634704
Morgan-Ohio,14305,347864
Morgan-Tennessee,21431,813241
Morgan-Utah,12462,411401
Morgan-West Virginia,17873,368334
Morrill-Nebraska,4625,174298
Morris-Kansas,5559,193400
Morris-New Jersey,491087,15499940
Morris-Texas,12393,318152
Morrison-Minnesota,33187,1301078
Morrow-Ohio,35411,932392
Morrow-Oregon,11700,434044
Morton-Kansas,2538,87167
Morton-North Dakota,31503,1870116
Motley-Texas,1185,34776
Moultrie-Illinois,14347,548526
Mountrail-North Dakota,10502,484711
Mower-Minnesota,40150,1648101
Muhlenberg-Kentucky,30457,1141519
Multnomah-Oregon,815637,12941991
Murray-Georgia,40032,1657677
Murray-Minnesota,8155,352011
Murray-Oklahoma,13955,636326
Muscatine-Iowa,42394,1693217
Muscogee-Georgia,196442,5943516
Muskegon-Michigan,173883,5492132
Muskingum-Ohio,86020,2830001
Muskogee-Oklahoma,67610,3188277
Musselshell-Montana,4669,117895
Nacogdoches-Texas,64753,1717308
Nance-Nebraska,3532,136107
Nantucket-Massachusetts,11376,450625
Napa-California,135965,3219999
Nash-North Carolina,94859,3694655
Nassau-Florida,91113,3080687
Nassau-New York,1351334,61937257
Natchitoches-Louisiana,37655,1504697
Natrona-Wyoming,80815,2796981
Navajo-Arizona,112112,6035782
Navarro-Texas,50694,2079534
Nelson-Kentucky,46450,1659755
Nelson-North Dakota,2789,161999
Nelson-Virginia,14755,273168
Nemaha-Kansas,10121,517735
Nemaha-Nebraska,7044,234049
Neosho-Kansas,15929,597707
Neshoba-Mississippi,28996,1619732
Ness-Kansas,2768,131196
Nevada-Arkansas,8099,308744
Nevada-California,99606,1637428
New Castle-Delaware,561531,19814115
New Hanover-North Carolina,236613,6326840
New Haven-Connecticut,851948,28802161
New Kent-Virginia,23648,470932
New London-Connecticut,264999,6836702
New Madrid-Missouri,16693,759137
New York City-New York,6641224,316872374
Newaygo-Michigan,49348,1349521
Newberry-South Carolina,38445,1705997
Newport-Rhode Island,81836,1966805
Newport News city-Virginia,179062,4464154
Newton-Arkansas,7602,276935
Newton-Georgia,113295,3748286
Newton-Indiana,13907,382245
Newton-Mississippi,20866,911815
Newton-Missouri,58451,1930875
Newton-Texas,13414,218577
Nez Perce-Idaho,40755,1295052
Niagara-New York,208396,5768642
Nicholas-Kentucky,7234,184538
Nicholas-West Virginia,24340,535128
Nicollet-Minnesota,34482,1040111
Niobrara-Wyoming,2275,57338
Noble-Indiana,47832,1931955
Noble-Ohio,14364,438631
Noble-Oklahoma,11113,454319
Nobles-Minnesota,21400,1673239
Nodaway-Missouri,21743,968688
Nolan-Texas,14835,540472
Nome Census Area-Alaska,9909,157246
Norfolk-Massachusetts,709409,17715828
Norfolk city-Virginia,242803,5865692
Norman-Minnesota,6338,180444
North Slope Borough-Alaska,9294,382492
Northampton-North Carolina,19088,638520
Northampton-Pennsylvania,305892,10771899
Northampton-Virginia,11673,299152
Northumberland-Pennsylvania,90258,2880548
Northumberland-Virginia,12069,250202
Northwest Arctic Borough-Alaska,7644,227679
Norton-Kansas,5328,429558
Norton city-Virginia,3985,94531
Nottoway-Virginia,15160,619333
Nowata-Oklahoma,10076,386803
Noxubee-Mississippi,10236,498850
Nuckolls-Nebraska,4134,148858
Nueces-Texas,363148,15448252
Nye-Nevada,48054,1020999
O'Brien-Iowa,13679,672096
Oakland-Michigan,1253459,35754459
Obion-Tennessee,30131,1629604
Ocean-New Jersey,614237,23840933
Oceana-Michigan,26819,851839
Ochiltree-Texas,9598,387367
Oconee-Georgia,41124,1337730
Oconee-South Carolina,80015,3195038
Oconto-Wisconsin,38383,1751375
Ogemaw-Michigan,20923,488319
Oglala Lakota-South Dakota,14070,737435
Ogle-Illinois,50306,1950451
Oglethorpe-Georgia,15383,512519
Ohio-Indiana,5892,193351
Ohio-Kentucky,23899,880955
Ohio-West Virginia,41182,1335375
Okaloosa-Florida,212820,7364514
Okanogan-Washington,42620,972661
Okeechobee-Florida,42297,1540316
Okfuskee-Oklahoma,11765,603826
Okmulgee-Oklahoma,38234,1332693
Oktibbeha-Mississippi,49789,1760433
Oldham-Kentucky,66999,2429411
Oldham-Texas,2135,82773
Oliver-North Dakota,1926,55414
Olmsted-Minnesota,159298,4467986
Oneida-Idaho,4520,116503
Oneida-New York,227346,6926426
Oneida-Wisconsin,35751,1261232
Onondaga-New York,459214,11984883
Onslow-North Carolina,203943,5573980
Ontario-New York,110091,2132654
Ontonagon-Michigan,5656,151245
Orange-California,3166857,89613592
Orange-Florida,1404396,49697545
Orange-Indiana,19651,644992
Orange-New York,385234,16121757
Orange-North Carolina,149077,2947915
Orange-Texas,82878,2950607
Orange-Vermont,28837,222560
Orange-Virginia,37695,701827
Orangeburg-South Carolina,85343,3391001
Oregon-Missouri,10411,287103
Orleans-Louisiana,389476,12366909
Orleans-New York,39978,924832
Orleans-Vermont,26897,328361
Osage-Kansas,15770,417106
Osage-Missouri,13535,549986
Osage-Oklahoma,46642,1617544
Osborne-Kansas,3439,91595
Osceola-Florida,385315,15828349
Osceola-Iowa,5987,265492
Osceola-Michigan,23466,526692
Oscoda-Michigan,8368,183788
Oswego-New York,116346,2233856
Otero-Colorado,18201,635851
Otero-New Mexico,67967,1788093
Otoe-Nebraska,15965,466560
Otsego-Michigan,24765,649841
Otsego-New York,58701,971729
Ottawa-Kansas,5712,184761
Ottawa-Michigan,294635,9639804
Ottawa-Ohio,40253,1176880
Ottawa-Oklahoma,30879,1399561
Otter Tail-Minnesota,58741,1835950
Ouachita-Arkansas,23167,778139
Ouachita-Louisiana,152439,7216932
Ouray-Colorado,5001,92236
Outagamie-Wisconsin,188766,8002992
Overton-Tennessee,22566,1067339
Owen-Indiana,20833,669311
Owen-Kentucky,11017,241196
Owsley-Kentucky,4331,167560
Owyhee-Idaho,12133,389399
Oxford-Maine,58132,938392
Ozark-Missouri,9083,232287
Ozaukee-Wisconsin,90043,3119475
Pacific-Washington,22984,308579
Page-Iowa,15073,626428
Page-Virginia,23933,693116
Palm Beach-Florida,1507600,52038854
Palo Alto-Iowa,8845,374510
Palo Pinto-Texas,29320,997100
Pamlico-North Carolina,12715,359726
Panola-Mississippi,33848,1646144
Panola-Texas,23187,609933
Park-Colorado,18955,242435
Park-Montana,16760,442035
Park-Wyoming,29331,954208
Parke-Indiana,16871,509775
Parker-Texas,148198,5139670
Parmer-Texas,9522,468675
Pasco-Florida,570412,14805537
Pasquotank-North Carolina,40372,1113350
Passaic-New Jersey,500382,24702771
Patrick-Virginia,17493,447785
Paulding-Georgia,173359,5535297
Paulding-Ohio,18648,570613
Pawnee-Kansas,6366,401683
Pawnee-Nebraska,2601,73341
Pawnee-Oklahoma,16381,594111
Payette-Idaho,24771,935512
Payne-Oklahoma,81755,2995026
Peach-Georgia,27950,928667
Pearl River-Mississippi,55876,1689900
Pecos-Texas,15718,569626
Pembina-North Dakota,6658,279498
Pemiscot-Missouri,15600,577803
Pend Oreille-Washington,14144,253979
Pender-North Carolina,64671,1818929
Pendleton-Kentucky,14586,346669
Pendleton-West Virginia,6932,217289
Pennington-Minnesota,13874,477588
Pennington-South Dakota,115926,4793106
Penobscot-Maine,151655,1757731
Peoria-Illinois,177652,7007637
Pepin-Wisconsin,7271,289126
Perkins-Nebraska,2867,91895
Perkins-South Dakota,2832,115808
Perquimans-North Carolina,13667,329715
Perry-Alabama,8687,422197
Perry-Arkansas,10327,297297
Perry-Illinois,20664,1042162
Perry-Indiana,19154,631340
Perry-Kentucky,25456,951058
Perry-Mississippi,11862,471375
Perry-Missouri,19194,804328
Perry-Ohio,36215,962323
Perry-Pennsylvania,46212,1092080
Perry-Tennessee,8099,370146
Pershing-Nevada,6573,287723
Person-North Carolina,39925,1087196
Petersburg Borough-Alaska,3296,45537
Petersburg city-Virginia,30446,1209144
Petroleum-Montana,500,4076
Pettis-Missouri,42490,1864869
Phelps-Missouri,44414,1321984
Phelps-Nebraska,9006,329955
Philadelphia-Pennsylvania,1578487,50852950
Phillips-Arkansas,17299,690484
Phillips-Colorado,4367,123498
Phillips-Kansas,5181,240163
Phillips-Montana,3919,179230
Piatt-Illinois,16355,488581
Pickaway-Ohio,58658,3194606
Pickens-Alabama,19793,841465
Pickens-Georgia,33127,1163350
Pickens-South Carolina,127983,6131462
Pickett-Tennessee,5061,261152
Pierce-Georgia,19522,929838
Pierce-Nebraska,7184,225150
Pierce-North Dakota,3928,186595
Pierce-Washington,913890,17456709
Pierce-Wisconsin,42700,1585510
Pike-Alabama,32966,1163965
Pike-Arkansas,10643,361628
Pike-Georgia,19121,785326
Pike-Illinois,15239,620167
Pike-Indiana,12378,464405
Pike-Kentucky,57057,1896217
Pike-Mississippi,38997,1278584
Pike-Missouri,17552,603576
Pike-Ohio,27695,785544
Pike-Pennsylvania,56072,1178069
Pima-Arizona,1061175,38371373
Pinal-Arizona,480828,17344912
Pine-Minnesota,29359,1047035
Pinellas-Florida,976802,28478763
Pipestone-Minnesota,9121,385881
Piscataquis-Maine,16996,154135
Pitkin-Colorado,17894,763628
Pitt-North Carolina,182924,6699536
Pittsburg-Oklahoma,43679,1568519
Pittsylvania-Virginia,59850,1768140
Piute-Utah,1473,33926
Placer-California,402950,7857592
Plaquemines-Louisiana,23113,934939
Platte-Missouri,106532,1373630
Platte-Nebraska,33364,1501758
Platte-Wyoming,8578,228272
Pleasants-West Virginia,7438,276966
Plumas-California,18967,239011
Plymouth-Iowa,25219,1410612
Plymouth-Massachusetts,523738,15932613
Pocahontas-Iowa,6607,298534
Pocahontas-West Virginia,8190,213993
Poinsett-Arkansas,23283,1142188
Pointe Coupee-Louisiana,21529,1002358
Polk-Arkansas,19707,673573
Polk-Florida,744552,25217347
Polk-Georgia,42840,1973941
Polk-Iowa,494281,20155676
Polk-Minnesota,30900,1266403
Polk-Missouri,32490,1248604
Polk-Nebraska,5201,198810
Polk-North Carolina,21030,493914
Polk-Oregon,87744,1275964
Polk-Tennessee,16835,681321
Polk-Texas,52995,1233032
Polk-Wisconsin,43794,1467367
Pondera-Montana,5782,167493
Pontotoc-Mississippi,32461,1547168
Pontotoc-Oklahoma,38397,1637434
Pope-Arkansas,64334,2889302
Pope-Illinois,4142,105072
Pope-Minnesota,11277,338451
Poquoson city-Virginia,12257,263102
Portage-Ohio,162583,4032437
Portage-Wisconsin,71032,2531691
Porter-Indiana,170980,6030067
Portsmouth city-Virginia,95094,3000615
Posey-Indiana,25275,923282
Pottawatomie-Kansas,24722,635824
Pottawatomie-Oklahoma,72998,2773350
Pottawattamie-Iowa,93328,3758686
Potter-Pennsylvania,16453,341722
Potter-South Dakota,2163,128232
Potter-Texas,116004,6646063
Powder River-Montana,1681,46503
Powell-Kentucky,12218,416561
Powell-Montana,6817,309903
Power-Idaho,7643,244916
Poweshiek-Iowa,18381,541074
Powhatan-Virginia,30148,590693
Prairie-Arkansas,7966,308232
Prairie-Montana,1067,45740
Pratt-Kansas,9127,283797
Preble-Ohio,40836,1261695
Prentiss-Mississippi,25013,1045942
Presidio-Texas,6508,262889
Presque Isle-Michigan,12665,286907
Preston-West Virginia,33380,906441
Price-Wisconsin,13245,439106
Prince Edward-Virginia,23006,724009
Prince George-Virginia,38686,1161591
Prince George's-Maryland,909612,30217625
Prince William-Virginia,475533,15270385
Prince of Wales-Hyder Census Area-Alaska,6147,55355
Providence-Rhode Island,636547,31798955
Prowers-Colorado,12106,406126
Pueblo-Colorado,169823,5822736
Pulaski-Arkansas,392980,14096974
Pulaski-Georgia,11191,342671
Pulaski-Illinois,5201,256295
Pulaski-Indiana,12388,392457
Pulaski-Kentucky,65530,2150671
Pulaski-Missouri,52709,1225968
Pulaski-Virginia,33935,832864
Pushmataha-Oklahoma,10970,358679
Putnam-Florida,74815,2506411
Putnam-Georgia,22520,787741
Putnam-Illinois,5716,150569
Putnam-Indiana,37469,1247788
Putnam-Missouri,4688,123061
Putnam-New York,98532,3285021
Putnam-Ohio,33654,1425158
Putnam-Tennessee,80929,4119901
Putnam-West Virginia,56428,1650616
Quay-New Mexico,8197,176376
Queen Anne's-Maryland,51167,969690
Quitman-Georgia,2271,59414
Quitman-Mississippi,6760,306834
Rabun-Georgia,17273,584472
Racine-Wisconsin,195802,8743871
Radford city-Virginia,18255,739063
Rains-Texas,12552,279186
Raleigh-West Virginia,72920,2016888
Ralls-Missouri,10299,348500
Ramsey-Minnesota,547903,17230171
Ramsey-North Dakota,11388,579220
Randall-Texas,139899,6015308
Randolph-Alabama,22920,698583
Randolph-Arkansas,18247,745568
Randolph-Georgia,6682,266803
Randolph-Illinois,31351,1473616
Randolph-Indiana,24191,829490
Randolph-Missouri,24409,848827
Randolph-North Carolina,144557,4970767
Randolph-West Virginia,28387,892232
Rankin-Mississippi,155975,4952577
Ransom-North Dakota,5173,229046
Rapides-Louisiana,128567,4753986
Rappahannock-Virginia,7260,113480
Ravalli-Montana,45002,1005982
Rawlins-Kansas,2511,120812
Ray-Missouri,22915,635215
Reagan-Texas,3833,137453
Real-Texas,3411,114252
Red Lake-Minnesota,4046,130378
Red River-Louisiana,8286,343693
Red River-Texas,11995,263193
Red Willow-Nebraska,10627,398291
Redwood-Minnesota,15079,554190
Reeves-Texas,15949,679591
Refugio-Texas,6877,261419
Reno-Kansas,61793,2897736
Rensselaer-New York,158108,3288265
Renville-Minnesota,14403,561826
Renville-North Dakota,2283,109264
Republic-Kansas,4536,225161
Reynolds-Missouri,6198,170725
Rhea-Tennessee,33443,1529791
Rice-Kansas,9362,348880
Rice-Minnesota,67084,2635139
Rich-Utah,2452,47152
Richardson-Nebraska,7791,237756
Richland-Illinois,15507,594884
Richland-Louisiana,20014,946424
Richland-Montana,11043,392958
Richland-North Dakota,16156,653130
Richland-Ohio,120891,3714735
Richland-South Carolina,419051,16327830
Richland-Wisconsin,17258,474241
Richmond-Georgia,202079,8560166
Richmond-North Carolina,44332,1599908
Richmond-Virginia,9071,489185
Richmond city-Virginia,232226,5773256
Riley-Kansas,73202,2257161
Ringgold-Iowa,4801,175237
Rio Arriba-New Mexico,38521,1179206
Rio Blanco-Colorado,6342,179643
Rio Grande-Colorado,11296,271541
Ripley-Indiana,28448,1142742
Ripley-Missouri,13300,369062
Ritchie-West Virginia,9499,227482
Riverside-California,2489188,99724274
Roane-Tennessee,53841,2127606
Roane-West Virginia,13482,207151
Roanoke-Virginia,94509,2625618
Roanoke city-Virginia,99058,2852399
Roberts-South Dakota,10331,441476
Roberts-Texas,813,21122
Robertson-Kentucky,2136,71131
Robertson-Tennessee,72275,3368988
Robertson-Texas,17155,680918
Robeson-North Carolina,129999,5847063
Rock-Minnesota,9301,423358
Rock-Nebraska,1377,43020
Rock-Wisconsin,163084,5983611
Rock Island-Illinois,140907,5073396
Rockbridge-Virginia,22757,453676
Rockcastle-Kentucky,16750,532575
Rockdale-Georgia,90939,2616700
Rockingham-New Hampshire,311307,7096670
Rockingham-North Carolina,91285,2561449
Rockingham-Virginia,82346,2250743
Rockland-New York,326225,16879346
Rockwall-Texas,109888,3786843
Roger Mills-Oklahoma,3570,126714
Rogers-Oklahoma,93155,3569863
Rolette-North Dakota,14165,723340
Rooks-Kansas,4827,216301
Roosevelt-Montana,10964,571122
Roosevelt-New Mexico,18350,670647
Roscommon-Michigan,23986,528197
Roseau-Minnesota,15117,658625
Rosebud-Montana,8836,449380
Ross-Ohio,76420,2254739
Routt-Colorado,25560,694834
Rowan-Kentucky,24682,717555
Rowan-North Carolina,142495,5688186
Runnels-Texas,10401,430085
Rush-Indiana,16649,599644
Rush-Kansas,2947,143608
Rusk-Texas,54324,1479780
Rusk-Wisconsin,14022,470182
Russell-Alabama,58237,1635493
Russell-Kansas,6804,288750
Russell-Kentucky,17998,655289
Russell-Virginia,26647,746163
Rutherford-North Carolina,67076,2453257
Rutherford-Tennessee,339261,14716411
Rutland-Vermont,57764,603994
Sabine-Louisiana,23803,1068611
Sabine-Texas,10507,188927
Sac-Iowa,9603,440825
Sacramento-California,1559146,35979677
Sagadahoc-Maine,36044,378397
Saginaw-Michigan,189868,6735636
Saguache-Colorado,6938,145981
Salem-New Jersey,62451,1897648
Salem city-Virginia,25340,705958
Saline-Arkansas,123968,4233495
Saline-Illinois,23182,878354
Saline-Kansas,53926,2058989
Saline-Missouri,22858,1024079
Saline-Nebraska,13987,774444
Salt Lake-Utah,1165517,51661733
Saluda-South Carolina,20315,635737
Sampson-North Carolina,63382,2753854
San Augustine-Texas,8248,223141
San Benito-California,64055,1996996
San Bernardino-California,2189183,98227236
San Diego-California,3332427,93207877
San Francisco-California,866606,13389600
San Jacinto-Texas,29301,454962
San Joaquin-California,767967,25382156
San Juan-Colorado,748,17194
San Juan-New Mexico,123312,5197669
San Juan-Utah,15278,710563
San Juan-Washington,17492,58873
San Luis Obispo-California,282249,6972432
San Mateo-California,758308,14221511
San Miguel-Colorado,8105,276641
San Miguel-New Mexico,27144,458894
San Patricio-Texas,67069,1583210
San Saba-Texas,6039,247181
Sanborn-South Dakota,2322,116955
Sanders-Montana,12157,217135
Sandoval-New Mexico,148904,3943526
Sandusky-Ohio,58351,1720002
Sangamon-Illinois,193882,6245307
Sanilac-Michigan,40747,1082414
Sanpete-Utah,31393,1207248
Santa Barbara-California,444766,11682569
Santa Clara-California,1907105,38499999
Santa Cruz-Arizona,46808,2900367
Santa Cruz-California,269925,5181658
Santa Fe-New Mexico,151946,3449294
Santa Rosa-Florida,189139,6707551
Sarasota-Florida,443465,11478051
Saratoga-New York,230298,4431212
Sargent-North Dakota,3913,161044
Sarpy-Nebraska,188856,7399272
Sauk-Wisconsin,64449,2070265
Saunders-Nebraska,21927,825916
Sawyer-Wisconsin,16700,577105
Schenectady-New York,155358,3945440
Schleicher-Texas,2761,85776
Schley-Georgia,5196,131002
Schoharie-New York,31132,473244
Schoolcraft-Michigan,8104,125498
Schuyler-Illinois,6738,245217
Schuyler-Missouri,4534,105635
Schuyler-New York,17685,315054
Schuylkill-Pennsylvania,140709,4425598
Scioto-Ohio,74347,2164291
Scotland-Missouri,4871,99100
Scotland-North Carolina,34637,1343321
Scott-Arkansas,10164,332129
Scott-Illinois,4950,165074
Scott-Indiana,23788,935042
Scott-Iowa,173216,6542065
Scott-Kansas,4790,215974
Scott-Kentucky,58470,1643995
Scott-Minnesota,150689,5425762
Scott-Mississippi,28061,1220207
Scott-Missouri,38288,1631230
Scott-Tennessee,22090,1011582
Scott-Virginia,21629,604563
Scotts Bluff-Nebraska,35299,1594187
Screven-Georgia,14012,381365
Scurry-Texas,16662,904748
Searcy-Arkansas,7842,263578
Sebastian-Arkansas,127590,5367426
Sedgwick-Colorado,2260,71338
Sedgwick-Kansas,519907,19221927
Seminole-Florida,474171,12385555
Seminole-Georgia,8060,360445
Seminole-Oklahoma,24248,951592
Seneca-New York,33991,580566
Seneca-Ohio,54938,1660489
Sequatchie-Tennessee,15176,584745
Sequoyah-Oklahoma,41538,1441290
Sevier-Arkansas,16702,1076774
Sevier-Tennessee,99244,4543866
Sevier-Utah,21780,719978
Seward-Kansas,21038,1560172
Seward-Nebraska,17186,663297
Shackelford-Texas,3300,86428
Shannon-Missouri,8203,215459
Sharkey-Mississippi,4160,193377
Sharp-Arkansas,17424,576981
Shasta-California,179027,4278717
Shawano-Wisconsin,40786,1851683
Shawnee-Kansas,175999,5946784
Sheboygan-Wisconsin,115240,4940495
Shelby-Alabama,221428,8613184
Shelby-Illinois,21299,791525
Shelby-Indiana,44871,2051760
Shelby-Iowa,11430,444492
Shelby-Kentucky,49611,1644888
Shelby-Missouri,5919,192539
Shelby-Ohio,48337,1552319
Shelby-Tennessee,936017,35660802
Shelby-Texas,24915,641625
Shenandoah-Virginia,43905,1412876
Sherburne-Minnesota,98811,3628519
Sheridan-Kansas,2520,147847
Sheridan-Montana,3261,137557
Sheridan-Nebraska,5150,169849
Sheridan-North Dakota,1275,40112
Sheridan-Wyoming,30863,1094870
Sherman-Kansas,5777,218574
Sherman-Nebraska,2986,68733
Sherman-Oregon,1801,24169
Sherman-Texas,3027,75929
Shiawassee-Michigan,67738,1802666
Shoshone-Idaho,12911,396052
Sibley-Minnesota,14715,464942
Sierra-California,2920,21595
Sierra-New Mexico,10867,245408
Silver Bow-Montana,35180,1313465
Simpson-Kentucky,18635,674030
Simpson-Mississippi,26629,1099141
Sioux-Iowa,35043,1829221
Sioux-Nebraska,1200,12096
Sioux-North Dakota,4173,235698
Siskiyou-California,43245,747140
Sitka City and Borough-Alaska,8405,164256
Skagit-Washington,130789,1960679
Skagway Municipality-Alaska,1179,8596
Skamania-Washington,12107,118709
Slope-North Dakota,747,11509
Smith-Kansas,3544,89219
Smith-Mississippi,15779,609226
Smith-Tennessee,20285,986031
Smith-Texas,235806,7298472
Smyth-Virginia,30090,948047
Snohomish-Washington,830393,13324494
Snyder-Pennsylvania,40317,1082958
Socorro-New Mexico,16541,428446
Solano-California,446935,11055404
Somerset-Maine,50635,607860
Somerset-Maryland,25453,828145
Somerset-New Jersey,329331,9547535
Somerset-Pennsylvania,72916,2345729
Somervell-Texas,9139,351103
Sonoma-California,489819,10414642
Southampton-Virginia,17636,684467
Southeast Fairbanks Census Area-Alaska,6957,217425
Spalding-Georgia,67414,2208795
Spartanburg-South Carolina,326205,13284647
Spencer-Indiana,20225,766808
Spencer-Kentucky,19585,552645
Spink-South Dakota,6319,285189
Spokane-Washington,528225,14791335
Spotsylvania-Virginia,138449,3251735
