#city,population,cases
Forquilha(CE),24218,918
Fortaleza(CE),2669342,148356
Fortim(CE),16480,706
Frecheirinha(CE),14072,2043
General Sampaio(CE),7618,305
Granja(CE),54748,1675
Granjeiro(CE),4844,273
Graça(CE),14399,692
Groaíras(CE),11068,1037
Guaiúba(CE),26064,609
Guaraciaba do Norte(CE),40642,1372
Guaramiranga(CE),5193,345
Hidrolândia(CE),19978,1474
Horizonte(CE),67337,4246
Ibaretama(CE),13353,298
Ibiapina(CE),24997,1028
Ibicuitinga(CE),12525,772
Icapuí(CE),19934,1284
Icó(CE),68018,3730
Iguatu(CE),102498,5959
Independência(CE),26178,743
Ipaporanga(CE),11593,556
Ipaumirim(CE),12463,384
Ipu(CE),41964,3121
Ipueiras(CE),38166,1683
Iracema(CE),14297,1449
Irauçuba(CE),24156,476
Itaitinga(CE),37980,2280
Itaiçaba(CE),7827,499
Itapajé(CE),52675,1574
Itapipoca(CE),129358,5056
Itapiúna(CE),20382,805
Itarema(CE),41826,2382
Itatira(CE),21647,1333
Jaguaretama(CE),18162,1249
Jaguaribara(CE),11401,566
Jaguaribe(CE),34682,2380
Jaguaruana(CE),33705,1783
Jardim(CE),27174,597
Jati(CE),8111,275
Jijoca de Jericoacoara(CE),19816,1519
Juazeiro do Norte(CE),274207,18936
Jucás(CE),24833,746
Lavras da Mangabeira(CE),31508,1489
Limoeiro do Norte(CE),59540,2705
Madalena(CE),19691,716
Maracanaú(CE),227886,13028
Maranguape(CE),128978,7951
Marco(CE),27361,880
Martinópole(CE),11233,411
Massapê(CE),38737,1308
Mauriti(CE),47962,1934
Meruoca(CE),15057,1119
Milagres(CE),27512,1465
Milhã(CE),13155,548
Miraíma(CE),13818,605
Missão Velha(CE),35393,1268
Mombaça(CE),43797,2457
Monsenhor Tabosa(CE),17234,1066
Morada Nova(CE),61890,4577
Moraújo(CE),8724,1077
Morrinhos(CE),22534,785
Mucambo(CE),14537,707
Mulungu(CE),10823,390
Nova Olinda(CE),15565,559
Nova Russas(CE),32328,1353
Novo Oriente(CE),28607,756
Ocara(CE),25703,765
Orós(CE),21427,1654
Pacajus(CE),72203,3121
Pacatuba(CE),83432,3622
Pacoti(CE),12261,508
Pacujá(CE),6533,476
Palhano(CE),9386,619
Palmácia(CE),13322,502
Paracuru(CE),35076,1736
Paraipaba(CE),32744,1494
Parambu(CE),31521,796
Paramoti(CE),12226,383
Pedra Branca(CE),43258,485
Penaforte(CE),9077,214
Pentecoste(CE),37751,1939
Pereiro(CE),16307,968
Pindoretama(CE),20567,895
Piquet Carneiro(CE),16959,1071
Pires Ferreira(CE),10951,672
Poranga(CE),12336,305
Porteiras(CE),14996,879
Potengi(CE),11045,252
Potiretama(CE),6419,325
Quiterianópolis(CE),21084,886
Quixadá(CE),87728,5032
Quixelô(CE),16178,1308
Quixeramobim(CE),81082,3643
Quixeré(CE),22149,1398
Redenção(CE),29053,2383
Reriutaba(CE),18491,1407
Russas(CE),78194,5977
Saboeiro(CE),15819,547
Salitre(CE),16554,630
Santa Quitéria(CE),43703,3478
Santana do Acaraú(CE),32452,1404
Santana do Cariri(CE),17700,426
Senador Pompeu(CE),25496,1087
Senador Sá(CE),7623,514
Sobral(CE),208935,16883
Solonópole(CE),18324,1004
São Benedito(CE),47903,2253
São Gonçalo do Amarante(CE),48422,4242
São João do Jaguaribe(CE),7645,365
São Luís do Curu(CE),13000,540
Tabuleiro do Norte(CE),30697,2495
Tamboril(CE),26251,1104
Tarrafas(CE),8592,234
Tauá(CE),58859,4727
Tejuçuoca(CE),19187,829
Tianguá(CE),75946,5306
Trairi(CE),55918,1115
Tururu(CE),16271,719
Ubajara(CE),34792,1407
Umari(CE),7733,245
Umirim(CE),19825,488
Uruburetama(CE),21850,1165
Uruoca(CE),13840,832
Varjota(CE),18420,1481
Viçosa do Ceará(CE),60889,2656
Várzea Alegre(CE),40721,1743
Afonso Cláudio(ES),30586,2772
Alegre(ES),30084,1415
Alfredo Chaves(ES),14601,1777
Alto Rio Novo(ES),7836,494
Anchieta(ES),29263,3245
Apiacá(ES),7567,509
Aracruz(ES),101220,11289
Atilio Vivacqua(ES),11936,1050
Baixo Guandu(ES),30998,2621
Barra de São Francisco(ES),44650,2741
Boa Esperança(ES),15037,871
Bom Jesus do Norte(ES),9936,740
Brejetuba(ES),12404,1232
Cachoeiro de Itapemirim(ES),208972,19050
Cariacica(ES),381285,27557
Castelo(ES),37534,3952
Colatina(ES),122499,16098
Conceição da Barra(ES),31063,811
Conceição do Castelo(ES),12723,980
Divino de São Lourenço(ES),4304,327
Domingos Martins(ES),33850,2621
Dores do Rio Preto(ES),6749,496
Ecoporanga(ES),22923,2147
Fundão(ES),21509,1709
Governador Lindenberg(ES),12709,1262
Guarapari(ES),124859,10459
Guaçuí(ES),30867,1646
Ibatiba(ES),26082,2508
Ibiraçu(ES),12479,1253
Ibitirama(ES),8889,308
Iconha(ES),13860,1976
Irupi(ES),13377,985
Itaguaçu(ES),14066,1296
Itapemirim(ES),34348,3005
Itarana(ES),10555,1108
Iúna(ES),29161,1737
Jaguaré(ES),30477,2565
Jerônimo Monteiro(ES),12192,823
João Neiva(ES),16668,1772
Laranja da Terra(ES),10947,479
Linhares(ES),173555,17633
Mantenópolis(ES),15350,584
Marataízes(ES),38499,4442
Marechal Floriano(ES),16694,2140
Marilândia(ES),12833,1595
Mimoso do Sul(ES),26153,2180
Montanha(ES),18833,1047
Mucurici(ES),5524,468
Muniz Freire(ES),17465,1771
Muqui(ES),15449,1317
Nova Venécia(ES),50110,3708
Pancas(ES),23184,1546
Pedro Canário(ES),26184,1199
Pinheiros(ES),27047,1736
Piúma(ES),21711,1960
Ponto Belo(ES),7863,414
Presidente Kennedy(ES),11574,1462
Rio Bananal(ES),19141,1494
Rio Novo do Sul(ES),11622,1072
Santa Leopoldina(ES),12224,675
Santa Maria de Jetibá(ES),40431,3485
Santa Teresa(ES),23590,3415
Serra(ES),517510,44930
Sooretama(ES),30070,2045
São Domingos do Norte(ES),8638,854
São Gabriel da Palha(ES),37947,4201
São José do Calçado(ES),10556,616
São Mateus(ES),130611,7885
São Roque do Canaã(ES),12415,1310
Vargem Alta(ES),21402,1537
Venda Nova do Imigrante(ES),25277,3129
Viana(ES),78239,5350
Vila Pavão(ES),9208,828
Vila Valério(ES),14080,1782
Vila Velha(ES),493838,45619
Vitória(ES),362097,39411
Água Doce do Norte(ES),11019,556
Águia Branca(ES),9642,1519
Abadia de Goiás(GO),8773,1070
Abadiânia(GO),20042,281
Acreúna(GO),22366,1290
Adelândia(GO),2516,100
Alexânia(GO),27653,1888
Aloândia(GO),1995,182
Alto Horizonte(GO),6414,485
Alto Paraíso de Goiás(GO),7624,472
Alvorada do Norte(GO),8660,505
Amaralina(GO),3812,28
Americano do Brasil(GO),6111,290
Amorinópolis(GO),3126,132
Anhanguera(GO),1149,69
Anicuns(GO),21850,1935
Anápolis(GO),386923,23825
Aparecida de Goiânia(GO),578179,50944
Aparecida do Rio Doce(GO),2474,153
Aporé(GO),4198,233
Aragarças(GO),20118,1575
Aragoiânia(GO),10308,681
Araguapaz(GO),7770,347
Araçu(GO),3522,290
Arenópolis(GO),2612,88
Aruanã(GO),9875,328
Aurilândia(GO),3120,147
Avelinópolis(GO),2417,219
Baliza(GO),5138,122
Barro Alto(GO),11167,1049
Bela Vista de Goiás(GO),29975,1626
Bom Jardim de Goiás(GO),8841,465
Bom Jesus de Goiás(GO),25216,1729
Bonfinópolis(GO),9706,411
Bonópolis(GO),4405,96
Brazabrantes(GO),3703,300
Britânia(GO),5779,378
Buriti Alegre(GO),9459,648
Buriti de Goiás(GO),2488,135
Buritinópolis(GO),3292,98
Cabeceiras(GO),7993,197
Cachoeira Alta(GO),12484,976
Cachoeira Dourada(GO),8067,291
Cachoeira de Goiás(GO),1351,37
Caiapônia(GO),18913,720
Caldas Novas(GO),91162,5933
Caldazinha(GO),3804,176
Campestre de Goiás(GO),3630,327
Campinaçu(GO),3640,161
Campinorte(GO),12626,872
Campo Alegre de Goiás(GO),7589,138
Campo Limpo de Goiás(GO),7789,142
Campos Belos(GO),19887,853
Campos Verdes(GO),2141,144
Carmo do Rio Verde(GO),10082,380
Castelândia(GO),3435,199
Catalão(GO),108823,6892
Caturaí(GO),5070,335
Cavalcante(GO),9709,118
Caçu(GO),16009,1155
Ceres(GO),22191,1938
Cezarina(GO),8606,560
Chapadão do Céu(GO),10167,1456
Cidade Ocidental(GO),71376,4553
Cocalzinho de Goiás(GO),20240,902
Colinas do Sul(GO),3382,188
Corumbaíba(GO),9723,731
Corumbá de Goiás(GO),11110,337
Cristalina(GO),58997,1805
Cristianópolis(GO),2966,209
Crixás(GO),16949,1584
Cromínia(GO),3486,149
Cumari(GO),2854,223
Córrego do Ouro(GO),2327,172
Damianópolis(GO),3311,44
Damolândia(GO),2938,155
Davinópolis(GO),2094,47
Diorama(GO),2484,87
Divinópolis de Goiás(GO),4804,174
Doverlândia(GO),7322,308
Edealina(GO),3699,286
Edéia(GO),12372,902
Estrela do Norte(GO),3275,173
Faina(GO),6627,392
Fazenda Nova(GO),5637,247
Firminópolis(GO),13292,375
Flores de Goiás(GO),16557,136
Formosa(GO),121617,5780
Formoso(GO),4248,389
Gameleira de Goiás(GO),3818,238
Goiandira(GO),5600,248
Goianira(GO),44289,2522
Goianápolis(GO),11231,789
Goianésia(GO),70084,6502
Goiatuba(GO),34095,2862
Goiás(GO),22645,758
Goiânia(GO),1516113,116823
Gouvelândia(GO),5898,207
Guapó(GO),14209,979
Guarani de Goiás(GO),3893,144
Guaraíta(GO),1996,160
Guarinos(GO),1794,95
Heitoraí(GO),3724,97
Hidrolina(GO),3564,224
Hidrolândia(GO),21706,1549
Iaciara(GO),13947,355
Inaciolândia(GO),6194,288
Indiara(GO),15611,520
Inhumas(GO),52866,5829
Ipameri(GO),26985,1459
Ipiranga de Goiás(GO),2893,112
Iporá(GO),31531,2361
Israelândia(GO),2800,141
Itaberaí(GO),42900,1884
Itaguari(GO),4676,501
Itaguaru(GO),5237,367
Itajá(GO),4539,174
Itapaci(GO),22981,1367
Itapirapuã(GO),4997,438
Itapuranga(GO),25768,1783
Itarumã(GO),7178,242
Itauçu(GO),8938,625
Itumbiara(GO),104742,5995
Ivolândia(GO),2370,165
Jandaia(GO),6048,504
Jaraguá(GO),50511,3426
Jataí(GO),100882,7374
Jaupaci(GO),2879,39
Jesúpolis(GO),2490,82
Joviânia(GO),7387,501
Jussara(GO),18478,1197
Lagoa Santa(GO),1588,65
Leopoldo de Bulhões(GO),7647,304
Luziânia(GO),208299,12054
Mairipotaba(GO),2368,143
Mambaí(GO),8882,118
Mara Rosa(GO),9503,240
Marzagão(GO),2236,187
Matrinchã(GO),4351,147
Maurilândia(GO),14080,681
Mimoso de Goiás(GO),2597,99
Minaçu(GO),29070,1206
Mineiros(GO),66801,7160
Moiporá(GO),1529,47
Monte Alegre de Goiás(GO),8606,100
Montes Claros de Goiás(GO),8055,627
Montividiu(GO),13396,811
Montividiu do Norte(GO),4479,104
Morrinhos(GO),46136,4355
Morro Agudo de Goiás(GO),2248,138
Mossâmedes(GO),4290,114
Mozarlândia(GO),15659,1390
Mundo Novo(GO),4887,233
Mutunópolis(GO),3778,98
Nazário(GO),9142,502
Nerópolis(GO),29850,1217
Niquelândia(GO),46388,1832
Nova América(GO),2352,208
Nova Aurora(GO),2210,138
Nova Crixás(GO),12869,791
Nova Glória(GO),8164,546
Nova Iguaçu de Goiás(GO),2929,115
Nova Roma(GO),3264,120
Nova Veneza(GO),9853,656
Novo Brasil(GO),2913,257
Novo Gama(GO),115711,3334
Novo Planalto(GO),4495,200
Orizona(GO),15615,476
Ouro Verde de Goiás(GO),3759,197
Ouvidor(GO),6667,485
Padre Bernardo(GO),33835,1059
Palestina de Goiás(GO),3464,135
Palmeiras de Goiás(GO),28858,4195
Palmelo(GO),2381,174
Palminópolis(GO),3585,316
Panamá(GO),2615,127
Paranaiguara(GO),10057,265
Paraúna(GO),10988,411
Perolândia(GO),3129,92
Petrolina de Goiás(GO),10281,572
Pilar de Goiás(GO),2253,149
Piracanjuba(GO),24524,1376
Piranhas(GO),10385,528
Pirenópolis(GO),24908,828
Pires do Rio(GO),31458,1867
Planaltina(GO),89918,2392
Pontalina(GO),17819,1149
Porangatu(GO),45394,1681
Porteirão(GO),3881,1148
Portelândia(GO),4011,368
Posse(GO),36900,1112
Professor Jamil(GO),3223,183
Quirinópolis(GO),50065,1890
Rialma(GO),10918,1075
Rianápolis(GO),4801,421
Rio Quente(GO),4493,289
Rio Verde(GO),235647,18722
Rubiataba(GO),19882,1768
Sanclerlândia(GO),7637,393
Santa Bárbara de Goiás(GO),6560,548
Santa Cruz de Goiás(GO),2855,89
Santa Fé de Goiás(GO),5459,473
Santa Helena de Goiás(GO),38648,3911
Santa Isabel(GO),3809,374
Santa Rita do Araguaia(GO),8756,258
Santa Rita do Novo Destino(GO),3343,135
Santa Rosa de Goiás(GO),2319,136
Santa Tereza de Goiás(GO),3355,103
Santa Terezinha de Goiás(GO),8744,458
Santo Antônio da Barra(GO),4821,298
Santo Antônio de Goiás(GO),6283,584
Santo Antônio do Descoberto(GO),74744,1830
Senador Canedo(GO),115371,9842
Serranópolis(GO),8544,456
Silvânia(GO),20695,924
Simolândia(GO),6856,124
São Domingos(GO),12949,117
São Francisco de Goiás(GO),6264,260
São João d'Aliança(GO),13740,462
São João da Paraúna(GO),1381,63
São Luiz do Norte(GO),5167,260
São Luís de Montes Belos(GO),33817,2562
São Miguel do Araguaia(GO),21993,965
São Miguel do Passa Quatro(GO),4057,146
São Patrício(GO),2036,174
São Simão(GO),20645,708
Sítio d'Abadia(GO),2989,18
Taquaral de Goiás(GO),3529,145
Teresina de Goiás(GO),3458,133
Terezópolis de Goiás(GO),8043,646
Trindade(GO),127599,5858
Trombas(GO),3500,289
Três Ranchos(GO),2833,123
Turvelândia(GO),5281,538
Turvânia(GO),4598,422
Uirapuru(GO),2854,94
Uruana(GO),13843,590
Uruaçu(GO),40532,2542
Urutaí(GO),3072,121
Valparaíso de Goiás(GO),168468,9459
Varjão(GO),3827,156
Vianópolis(GO),13863,481
Vicentinópolis(GO),8743,485
Vila Boa(GO),6171,83
Vila Propício(GO),5821,282
Água Fria de Goiás(GO),5735,135
Água Limpa(GO),1850,49
Águas Lindas de Goiás(GO),212440,5614
Abaré(BA),20086,526
Abaíra(BA),8739,240
Acajutiba(BA),15159,418
Adustina(BA),17040,489
Aiquara(BA),4446,431
Alagoinhas(BA),151596,9707
Alcobaça(BA),22470,1108
Almadina(BA),5464,551
Amargosa(BA),37241,1957
Amélia Rodrigues(BA),25102,1487
América Dourada(BA),16094,476
Anagé(BA),22005,548
Andaraí(BA),13143,577
Andorinha(BA),14595,590
Angical(BA),13977,342
Anguera(BA),11221,283
Antas(BA),19291,877
Antônio Cardoso(BA),11683,270
Antônio Gonçalves(BA),11798,523
Aporá(BA),17731,383
Apuarema(BA),7330,595
Aracatu(BA),13135,575
Araci(BA),54379,2933
Aramari(BA),11397,465
Arataca(BA),11019,398
Aratuípe(BA),8825,249
Araçás(BA),12177,488
Aurelino Leal(BA),11531,768
Baianópolis(BA),13877,247
Baixa Grande(BA),20468,472
Banzaê(BA),13229,775
Barra(BA),53578,1262
Barra da Estiva(BA),20598,1204
Barra do Choça(BA),31603,1549
Barra do Mendes(BA),13865,583
Barra do Rocha(BA),5714,276
Barreiras(BA),155439,10208
Barro Alto(BA),14931,587
Barro Preto(BA),5591,448
Barrocas(BA),15978,559
Belmonte(BA),23328,848
Belo Campo(BA),17211,469
Biritinga(BA),15979,255
Boa Nova(BA),12633,544
Boa Vista do Tupim(BA),18576,160
Bom Jesus da Lapa(BA),69148,2142
Bom Jesus da Serra(BA),9880,359
Boninal(BA),14368,471
Bonito(BA),16764,552
Boquira(BA),21508,364
Botuporã(BA),10211,174
Brejolândia(BA),10557,128
Brejões(BA),14295,461
Brotas de Macaúbas(BA),10231,55
Brumado(BA),67195,6334
Buerarema(BA),18349,1125
Buritirama(BA),21174,628
Caatiba(BA),6758,575
Cabaceiras do Paraguaçu(BA),18807,344
Cachoeira(BA),33470,1043
Caculé(BA),23170,914
Caetanos(BA),14542,450
Caetité(BA),50975,1473
Cafarnaum(BA),18437,705
Cairu(BA),18176,968
Caldeirão Grande(BA),13327,531
Camacan(BA),31988,2117
Camamu(BA),35316,1780
Camaçari(BA),299132,17307
Campo Alegre de Lourdes(BA),28798,357
Campo Formoso(BA),71206,2788
Canarana(BA),26176,1024
Canavieiras(BA),31099,847
Candeal(BA),8258,389
Candeias(BA),87076,5165
Candiba(BA),14319,364
Cansanção(BA),34834,542
Canudos(BA),16668,417
Canápolis(BA),9711,201
Capela do Alto Alegre(BA),11637,660
Capim Grosso(BA),30662,2850
Caravelas(BA),22016,1017
Caraíbas(BA),8951,195
Cardeal da Silva(BA),9295,229
Carinhanha(BA),29018,553
Casa Nova(BA),71969,1251
Castro Alves(BA),26264,1015
Catolândia(BA),3577,75
Catu(BA),54704,4200
Caturama(BA),9329,164
Caém(BA),9213,353
Central(BA),17266,259
Chorrochó(BA),11177,61
Cipó(BA),17300,447
Coaraci(BA),16993,1480
Cocos(BA),18777,441
Conceição da Feira(BA),22581,1034
Conceição do Almeida(BA),17247,1688
Conceição do Coité(BA),66612,6676
Conceição do Jacuípe(BA),33153,1987
Conde(BA),25837,624
Condeúba(BA),17247,601
Contendas do Sincorá(BA),4066,141
Coração de Maria(BA),22605,1056
Cordeiros(BA),8614,526
Coribe(BA),14194,675
Coronel João Sá(BA),15895,552
Correntina(BA),32137,1392
Cotegipe(BA),13782,224
Cravolândia(BA),5349,165
Cristópolis(BA),13910,456
Crisópolis(BA),21103,263
Cruz das Almas(BA),63239,3432
Curaçá(BA),34700,801
Cândido Sales(BA),25189,1503
Cícero Dantas(BA),32515,1116
Dias d'Ávila(BA),81089,4229
Dom Basílio(BA),12199,626
Dom Macedo Costa(BA),4058,321
Dário Meira(BA),10710,735
Elísio Medrado(BA),8122,397
Encruzilhada(BA),17006,524
Entre Rios(BA),41780,986
Esplanada(BA),37237,1116
Euclides da Cunha(BA),60585,1897
Eunápolis(BA),113380,7408
Feira da Mata(BA),5665,148
Feira de Santana(BA),614872,32652
Filadélfia(BA),16377,880
Firmino Alves(BA),5617,265
Floresta Azul(BA),10629,655
Formosa do Rio Preto(BA),25591,616
Fátima(BA),17890,711
Gandu(BA),32403,2346
Gavião(BA),4463,298
Gentio do Ouro(BA),11233,290
Glória(BA),15221,399
Gongogi(BA),7128,405
Governador Mangabeira(BA),20722,676
Guajeru(BA),6937,229
Guanambi(BA),84481,4939
Guaratinga(BA),20843,1025
Heliópolis(BA),13031,324
Iaçu(BA),24305,913
Ibiassucê(BA),9224,205
Ibicaraí(BA),21689,1653
Ibicoara(BA),19571,510
Ibicuí(BA),16198,976
Ibipeba(BA),18211,826
Ibipitanga(BA),14902,672
Ibiquera(BA),4044,77
Ibirapitanga(BA),23375,1302
Ibirapuã(BA),8637,735
Ibirataia(BA),15312,2055
Ibitiara(BA),16339,443
Ibititá(BA),17113,1025
Ibotirama(BA),26927,715
Ichu(BA),6206,275
Igaporã(BA),15640,246
Igrapiúna(BA),13226,634
Iguaí(BA),26916,742
Ilhéus(BA),162327,14762
Inhambupe(BA),39926,1183
Ipecaetá(BA),14487,228
Ipiaú(BA),45873,2859
Ipirá(BA),59595,1371
Ipupiara(BA),9865,182
Irajuba(BA),7260,246
Iramaia(BA),8537,115
Iraquara(BA),25216,1224
Irará(BA),29034,934
Irecê(BA),72967,6123
Itabela(BA),30584,1257
