cities,population,cases
Itapé(BA),8761,15
Itaquara(BA),8319,0
Itarantim(BA),19747,17
Itatim(BA),14487,28
Itiruçu(BA),12576,1
Itiúba(BA),36089,5
Itororó(BA),20382,11
Ituaçu(BA),18962,1
Ituberá(BA),28602,11
Iuiu(BA),10994,0
Jaborandi(BA),8385,1
Jacaraci(BA),14842,2
Jacobina(BA),80518,71
Jaguaquara(BA),54423,56
Jaguarari(BA),33570,49
Jaguaripe(BA),18788,15
Jandaíra(BA),10709,9
Jequié(BA),155966,655
Jeremoabo(BA),40463,5
Jiquiriçá(BA),14537,1
Jitaúna(BA),11166,23
João Dourado(BA),25188,55
Juazeiro(BA),216707,204
Jucuruçu(BA),9126,0
Jussara(BA),15284,0
Jussari(BA),5833,5
Jussiape(BA),6186,2
Lafaiete Coutinho(BA),3724,7
Lagoa Real(BA),15665,0
Laje(BA),23840,13
Lajedinho(BA),3783,0
Lajedo do Tabocal(BA),8562,6
Lajedão(BA),3955,5
Lamarão(BA),8307,15
Lapão(BA),27223,9
Lauro de Freitas(BA),198440,900
Lençóis(BA),11409,0
Licínio de Almeida(BA),12388,9
Livramento de Nossa Senhora(BA),45732,13
Luís Eduardo Magalhães(BA),87519,110
Macajuba(BA),11348,1
Macarani(BA),18755,3
Macaúbas(BA),49826,3
Macururé(BA),7824,0
Madre de Deus(BA),21093,76
Maetinga(BA),3161,1
Maiquinique(BA),10112,7
Mairi(BA),18676,16
Malhada(BA),16845,1
Malhada de Pedras(BA),8393,1
Manoel Vitorino(BA),13240,16
Mansidão(BA),13643,32
Maracás(BA),20834,17
Maragogipe(BA),44677,53
Maraú(BA),20570,18
Marcionílio Souza(BA),10406,7
Mascote(BA),13822,5
Mata de São João(BA),46583,92
Matina(BA),12201,0
Medeiros Neto(BA),22688,36
Miguel Calmon(BA),26023,6
Milagres(BA),10950,41
Mirangaba(BA),18338,5
Mirante(BA),8641,7
Monte Santo(BA),49418,31
Morpará(BA),8519,8
Morro do Chapéu(BA),35413,8
Mortugaba(BA),12042,6
Mucugê(BA),9062,4
Mucuri(BA),41748,91
Mulungu do Morro(BA),10889,5
Mundo Novo(BA),26776,2
Muniz Ferreira(BA),7422,7
Muquém do São Francisco(BA),11348,5
Muritiba(BA),29399,31
Mutuípe(BA),22221,20
Nazaré(BA),28525,9
Nilo Peçanha(BA),13997,5
Nordestina(BA),13130,16
Nova Canaã(BA),16462,1
Nova Fátima(BA),7812,4
Nova Ibiá(BA),6591,5
Nova Itarana(BA),8226,0
Nova Redenção(BA),9118,0
Nova Soure(BA),26947,38
Nova Viçosa(BA),43376,93
Novo Horizonte(BA),12385,0
Novo Triunfo(BA),15440,3
Olindina(BA),28229,6
Oliveira dos Brejinhos(BA),21825,31
Ouriçangas(BA),8564,2
Ourolândia(BA),17451,1
Palmas de Monte Alto(BA),21750,17
Palmeiras(BA),9019,2
Paramirim(BA),21607,5
Paratinga(BA),32000,1
Paripiranga(BA),28989,11
Pau Brasil(BA),9831,18
Paulo Afonso(BA),117782,101
Pedro Alexandre(BA),16667,2
Pedrão(BA),7347,1
Piatã(BA),17123,7
Pilão Arcado(BA),35048,46
Pindaí(BA),16260,12
Pindobaçu(BA),20150,6
Pintadas(BA),10437,13
Piraí do Norte(BA),10023,16
Piripá(BA),10707,38
Piritiba(BA),24755,3
Planaltino(BA),9322,0
Planalto(BA),26265,19
Pojuca(BA),39519,111
Ponto Novo(BA),14914,7
Porto Seguro(BA),148686,255
Potiraguá(BA),7224,23
Poções(BA),46871,60
Prado(BA),28174,49
Presidente Dutra(BA),15142,14
Presidente Jânio Quadros(BA),12338,0
Presidente Tancredo Neves(BA),27719,8
Pé de Serra(BA),13578,3
Queimadas(BA),25439,20
Quijingue(BA),27580,5
Quixabeira(BA),8972,7
Rafael Jambeiro(BA),22621,30
Remanso(BA),41008,26
Retirolândia(BA),14396,25
Riacho de Santana(BA),35421,14
Riachão das Neves(BA),22339,35
Riachão do Jacuípe(BA),33436,17
Ribeira do Amparo(BA),14592,4
Ribeira do Pombal(BA),53807,47
Ribeirão do Largo(BA),5812,1
Rio Real(BA),40732,30
Rio de Contas(BA),12989,0
Rio do Antônio(BA),15371,4
Rio do Pires(BA),11655,3
Rodelas(BA),9331,6
Ruy Barbosa(BA),30814,37
Salinas da Margarida(BA),15667,13
Salvador(BA),2872347,22155
Santa Brígida(BA),14213,6
Santa Bárbara(BA),20791,56
Santa Cruz Cabrália(BA),27778,66
Santa Cruz da Vitória(BA),6315,10
Santa Inês(BA),10631,6
Santa Luzia(BA),12597,7
Santa Maria da Vitória(BA),39845,2
Santa Rita de Cássia(BA),28338,9
Santa Teresinha(BA),10405,11
Santaluz(BA),37348,25
Santana(BA),26614,0
Santanópolis(BA),8943,15
Santo Amaro(BA),60069,71
Santo Antônio de Jesus(BA),101512,149
Santo Estêvão(BA),52850,17
Sapeaçu(BA),17398,14
Saubara(BA),12043,31
Saúde(BA),12913,0
Seabra(BA),44091,22
Sebastião Laranjeiras(BA),11434,0
Senhor do Bonfim(BA),79015,75
Sento Sé(BA),40684,19
Serra Dourada(BA),17386,0
Serra Preta(BA),14878,14
Serra do Ramalho(BA),31472,4
Serrinha(BA),80861,149
Serrolândia(BA),13397,3
Simões Filho(BA),134377,502
Sobradinho(BA),23191,100
Souto Soares(BA),16979,2
Sátiro Dias(BA),17273,11
São Desidério(BA),33742,42
São Domingos(BA),9058,17
São Felipe(BA),21074,2
São Francisco do Conde(BA),39802,120
São Félix(BA),14740,8
São Félix do Coribe(BA),15391,0
São Gabriel(BA),18793,4
São Gonçalo dos Campos(BA),37550,29
São José da Vitória(BA),5657,51
São José do Jacuípe(BA),10462,3
São Miguel das Matas(BA),11675,2
São Sebastião do Passé(BA),44300,114
Sítio do Mato(BA),13012,0
Sítio do Quinto(BA),9986,1
Tabocas do Brejo Velho(BA),12518,0
Tanhaçu(BA),20403,1
Tanque Novo(BA),17366,0
Tanquinho(BA),7918,10
Taperoá(BA),21074,17
Tapiramutá(BA),17010,0
Teixeira de Freitas(BA),160487,656
Teodoro Sampaio(BA),7425,2
Teofilândia(BA),22518,131
Teolândia(BA),14943,21
Terra Nova(BA),13033,14
Tremedal(BA),16394,2
Tucano(BA),50687,14
Uauá(BA),24240,3
Ubaitaba(BA),19056,40
Ubatã(BA),27035,54
Ubaíra(BA),19895,1
Uibaí(BA),13887,0
Umburanas(BA),19222,66
Una(BA),19002,9
Urandi(BA),16658,116
Uruçuca(BA),20519,206
Utinga(BA),19178,2
Valente(BA),28473,99
Valença(BA),96562,237
Varzedo(BA),8838,5
Vera Cruz(BA),43223,49
Vereda(BA),6205,22
Vitória da Conquista(BA),338480,440
Várzea Nova(BA),12697,1
Várzea da Roça(BA),14104,3
Várzea do Poço(BA),9170,0
Wagner(BA),9345,0
Wanderley(BA),12238,1
Wenceslau Guimarães(BA),21101,55
Xique-Xique(BA),46483,30
Água Fria(BA),16970,18
Érico Cardoso(BA),10610,0
Alcinópolis(MS),5343,1
Amambai(MS),39396,7
Anastácio(MS),25135,3
Anaurilândia(MS),9035,0
Angélica(MS),10780,4
Antônio João(MS),8956,0
Aparecida do Taboado(MS),25745,8
Aquidauana(MS),47871,1
Aral Moreira(MS),12149,0
Bandeirantes(MS),6788,2
Bataguassu(MS),23024,20
Batayporã(MS),11329,9
Bela Vista(MS),24629,2
Bodoquena(MS),7875,1
Bonito(MS),21976,66
Brasilândia(MS),11872,16
Caarapó(MS),30174,11
Camapuã(MS),13711,3
Campo Grande(MS),895982,1067
Caracol(MS),6116,12
Cassilândia(MS),21939,3
Chapadão do Sul(MS),25218,108
Corguinho(MS),5947,1
Coronel Sapucaia(MS),15253,0
Corumbá(MS),111435,181
Costa Rica(MS),20823,21
Coxim(MS),33543,10
Deodápolis(MS),12924,28
Dois Irmãos do Buriti(MS),11385,0
Douradina(MS),5924,93
Dourados(MS),222949,1721
Eldorado(MS),12353,0
Figueirão(MS),3051,0
Fátima do Sul(MS),19189,210
Glória de Dourados(MS),9965,18
Guia Lopes da Laguna(MS),9895,252
Iguatemi(MS),16078,7
Inocência(MS),7610,0
Itaporã(MS),24839,94
Itaquiraí(MS),21142,13
Ivinhema(MS),23187,24
Japorã(MS),9110,0
Jaraguari(MS),7187,0
Jardim(MS),26097,49
Jateí(MS),4027,1
Juti(MS),6712,2
Ladário(MS),23331,26
Laguna Carapã(MS),7341,1
Maracaju(MS),47083,10
Miranda(MS),28013,2
Mundo Novo(MS),18366,24
Naviraí(MS),54878,62
Nioaque(MS),13930,0
Nova Alvorada do Sul(MS),21882,7
Nova Andradina(MS),54374,20
Novo Horizonte do Sul(MS),3814,8
Paranaíba(MS),42148,114
Paranhos(MS),14228,1
Paraíso das Águas(MS),5555,5
Pedro Gomes(MS),7674,0
Ponta Porã(MS),92526,74
Porto Murtinho(MS),17131,0
Ribas do Rio Pardo(MS),24615,12
Rio Brilhante(MS),37514,165
Rio Negro(MS),4831,0
Rio Verde de Mato Grosso(MS),19746,7
Rochedo(MS),5499,3
Santa Rita do Pardo(MS),7851,0
Selvíria(MS),6529,1
Sete Quedas(MS),10791,0
Sidrolândia(MS),57665,11
Sonora(MS),19274,27
São Gabriel do Oeste(MS),26771,67
Tacuru(MS),11552,3
Taquarussu(MS),3588,1
Terenos(MS),21806,2
Três Lagoas(MS),121388,207
Vicentina(MS),6102,55
Água Clara(MS),15522,6
Afonso Cunha(MA),6524,41
Alcântara(MA),22097,26
Aldeias Altas(MA),26532,63
Altamira do Maranhão(MA),8128,4
Alto Alegre do Maranhão(MA),27053,246
Alto Alegre do Pindaré(MA),31919,193
Alto Parnaíba(MA),11190,56
Amapá do Maranhão(MA),6962,3
Amarante do Maranhão(MA),41435,401
Anajatuba(MA),26803,128
Anapurus(MA),15732,391
Apicum-Açu(MA),17239,196
Araguanã(MA),15426,351
Araioses(MA),46440,291
Arame(MA),32701,147
Arari(MA),29848,139
Axixá(MA),12130,43
Açailândia(MA),112445,2235
Bacabal(MA),104949,1491
Bacabeira(MA),17055,114
Bacuri(MA),18582,276
Bacurituba(MA),5644,18
Balsas(MA),94887,470
Barra do Corda(MA),88212,1149
Barreirinhas(MA),62528,217
Barão de Grajaú(MA),18820,13
Bela Vista do Maranhão(MA),11209,95
Belágua(MA),7469,158
Benedito Leite(MA),5632,14
Bequimão(MA),21280,150
Bernardo do Mearim(MA),6043,41
Boa Vista do Gurupi(MA),9287,11
Bom Jardim(MA),41630,293
Bom Jesus das Selvas(MA),34028,476
Bom Lugar(MA),16294,78
Brejo(MA),36397,186
Brejo de Areia(MA),9188,70
Buriti(MA),28678,193
Buriti Bravo(MA),23884,9
Buriticupu(MA),72358,989
Buritirana(MA),15430,150
Cachoeira Grande(MA),9431,35
Cajapió(MA),11177,4
Cajari(MA),19379,112
Campestre do Maranhão(MA),14374,135
Cantanhede(MA),21995,236
Capinzal do Norte(MA),10934,185
Carolina(MA),24322,102
Carutapera(MA),23807,228
Caxias(MA),164880,746
Cedral(MA),10675,67
Central do Maranhão(MA),8673,11
Centro Novo do Maranhão(MA),21622,223
Centro do Guilherme(MA),13458,42
Chapadinha(MA),79675,1567
Cidelândia(MA),14697,195
Codó(MA),122859,1762
Coelho Neto(MA),49435,800
Colinas(MA),41178,283
Conceição do Lago-Açu(MA),16237,116
Coroatá(MA),65296,253
Cururupu(MA),32695,258
Cândido Mendes(MA),20178,23
Davinópolis(MA),12908,173
Dom Pedro(MA),23350,43
Duque Bacelar(MA),11349,119
Esperantinópolis(MA),17241,446
Estreito(MA),41946,425
Feira Nova do Maranhão(MA),8504,13
Fernando Falcão(MA),10360,306
Formosa da Serra Negra(MA),19089,53
Fortaleza dos Nogueiras(MA),12631,29
Fortuna(MA),15552,97
Godofredo Viana(MA),11819,38
Gonçalves Dias(MA),17934,57
Governador Archer(MA),10840,158
Governador Edison Lobão(MA),18296,170
Governador Eugênio Barros(MA),16828,83
Governador Luiz Rocha(MA),7807,10
Governador Newton Bello(MA),10180,185
Governador Nunes Freire(MA),25577,579
Grajaú(MA),69527,633
Graça Aranha(MA),6262,57
Guimarães(MA),12030,98
Humberto de Campos(MA),28717,154
Icatu(MA),27113,81
Igarapé Grande(MA),11320,467
Igarapé do Meio(MA),14177,116
Imperatriz(MA),258682,3471
Itaipava do Grajaú(MA),16057,61
Itapecuru Mirim(MA),68203,378
Itinga do Maranhão(MA),26000,363
Jatobá(MA),10153,33
Jenipapo dos Vieiras(MA),16515,126
Joselândia(MA),16168,149
João Lisboa(MA),23632,190
Junco do Maranhão(MA),3432,80
Lago Verde(MA),16257,173
Lago da Pedra(MA),50266,689
Lago do Junco(MA),10840,57
Lago dos Rodrigues(MA),8873,116
Lagoa Grande do Maranhão(MA),11394,62
Lagoa do Mato(MA),11250,0
Lajeado Novo(MA),7550,34
Lima Campos(MA),11893,414
Loreto(MA),12157,0
Luís Domingues(MA),6951,20
Magalhães de Almeida(MA),19826,70
Maracaçumé(MA),21395,323
Marajá do Sena(MA),7792,85
Maranhãozinho(MA),16265,240
Mata Roma(MA),16829,214
Matinha(MA),23370,200
Matões(MA),33782,46
Matões do Norte(MA),16745,119
Milagres do Maranhão(MA),8464,65
Mirador(MA),21015,82
Miranda do Norte(MA),28381,137
Mirinzal(MA),14962,68
Montes Altos(MA),9160,105
Monção(MA),33434,173
Morros(MA),19433,91
Nina Rodrigues(MA),14454,50
Nova Colinas(MA),5384,2
Nova Iorque(MA),4683,5
Nova Olinda do Maranhão(MA),20928,196
Olho d'Água das Cunhãs(MA),19505,330
Olinda Nova do Maranhão(MA),14701,137
Palmeirândia(MA),19722,27
Paraibano(MA),21386,71
Parnarama(MA),34907,26
Passagem Franca(MA),19019,44
Pastos Bons(MA),19472,24
Paulino Neves(MA),16035,97
Paulo Ramos(MA),21040,323
Paço do Lumiar(MA),122197,437
Pedreiras(MA),39229,876
Pedro do Rosário(MA),25144,76
Penalva(MA),38470,170
Peri Mirim(MA),14318,129
Peritoró(MA),23196,297
Pindaré-Mirim(MA),32941,295
Pinheiro(MA),83387,552
Pio XII(MA),21485,489
Pirapemas(MA),18625,220
Porto Franco(MA),23885,155
Porto Rico do Maranhão(MA),5975,37
Poção de Pedras(MA),17873,202
Presidente Dutra(MA),47804,535
Presidente Juscelino(MA),12734,20
Presidente Médici(MA),7015,31
Presidente Sarney(MA),18918,128
Presidente Vargas(MA),11193,35
Primeira Cruz(MA),15315,28
Raposa(MA),30761,101
Riachão(MA),20195,18
Ribamar Fiquene(MA),7791,117
Rosário(MA),42740,209
Sambaíba(MA),5671,4
Santa Filomena do Maranhão(MA),7773,11
Santa Helena(MA),42130,931
Santa Inês(MA),89044,3181
Santa Luzia(MA),72667,903
Santa Luzia do Paruá(MA),25254,138
Santa Quitéria do Maranhão(MA),25642,287
Santa Rita(MA),37855,174
Santana do Maranhão(MA),13386,52
Santo Amaro do Maranhão(MA),15846,42
Santo Antônio dos Lopes(MA),14528,368
Satubinha(MA),13914,73
Senador Alexandre Costa(MA),11141,90
Senador La Rocque(MA),14293,126
Serrano do Maranhão(MA),10253,108
Sucupira do Norte(MA),10636,10
Sucupira do Riachão(MA),5660,5
São Benedito do Rio Preto(MA),18663,311
São Bento(MA),45211,218
São Bernardo(MA),28507,341
São Domingos do Azeitão(MA),7392,36
São Domingos do Maranhão(MA),34376,283
São Francisco do Brejão(MA),11798,115
São Francisco do Maranhão(MA),12210,1
São Félix de Balsas(MA),4585,0
São José de Ribamar(MA),177687,845
São José dos Basílios(MA),7641,6
São João Batista(MA),20665,63
São João do Carú(MA),15808,172
São João do Paraíso(MA),11177,35
São João do Soter(MA),18543,78
São João dos Patos(MA),25929,72
São Luís(MA),1101884,12409
São Luís Gonzaga do Maranhão(MA),18856,20
São Mateus do Maranhão(MA),41529,553
São Pedro da Água Branca(MA),12690,196
São Pedro dos Crentes(MA),4668,39
São Raimundo das Mangabeiras(MA),18868,108
São Raimundo do Doca Bezerra(MA),5237,69
São Roberto(MA),6719,52
São Vicente Ferrer(MA),22247,73
Sítio Novo(MA),18081,143
Tasso Fragoso(MA),8521,25
Timbiras(MA),29124,221
Timon(MA),169107,1047
Trizidela do Vale(MA),21998,433
Tufilândia(MA),5840,17
Tuntum(MA),41832,375
Turiaçu(MA),35604,128
Turilândia(MA),25619,222
Tutóia(MA),58860,599
Urbano Santos(MA),33122,888
Vargem Grande(MA),56510,397
Viana(MA),52441,218
Vila Nova dos Martírios(MA),13392,82
Vitorino Freire(MA),31523,493
Vitória do Mearim(MA),32764,185
Zé Doca(MA),51714,1804
Água Doce do Maranhão(MA),12571,114
Acorizal(MT),5399,19
Alta Floresta(MT),51782,113
Alto Araguaia(MT),19044,19
Alto Boa Vista(MT),6822,20
Alto Garças(MT),12030,8
Alto Paraguai(MT),11356,4
Alto Taquari(MT),10847,0
Apiacás(MT),10133,0
Araguaiana(MT),3100,0
Araguainha(MT),935,0
Araputanga(MT),16822,12
Arenápolis(MT),9607,14
Aripuanã(MT),22354,53
Barra do Bugres(MT),34966,10
Barra do Garças(MT),61012,140
Barão de Melgaço(MT),8564,3
Bom Jesus do Araguaia(MT),6580,19
Brasnorte(MT),19695,3
Campinápolis(MT),15980,5
Campo Novo do Parecis(MT),35360,103
Campo Verde(MT),44041,186
Campos de Júlio(MT),6891,51
Canabrava do Norte(MT),4743,19
Canarana(MT),21579,43
Carlinda(MT),10305,0
Castanheira(MT),8729,1
Chapada dos Guimarães(MT),19752,23
Cláudia(MT),12149,7
Cocalinho(MT),5700,0
Colniza(MT),38582,2
Colíder(MT),33438,65
Comodoro(MT),20763,17
Confresa(MT),30933,266
Conquista D'Oeste(MT),4038,8
Cotriguaçu(MT),19750,8
Cuiabá(MT),612547,2241
Curvelândia(MT),5219,8
Cáceres(MT),94376,102
Denise(MT),9462,4
Diamantino(MT),22041,16
Dom Aquino(MT),8178,18
Feliz Natal(MT),14192,19
Figueirópolis D'Oeste(MT),3494,1
Gaúcha do Norte(MT),7648,7
General Carneiro(MT),5540,9
Glória D'Oeste(MT),3026,0
Guarantã do Norte(MT),35816,76
Guiratinga(MT),15141,12
Indiavaí(MT),2752,1
Ipiranga do Norte(MT),7667,12
Itanhangá(MT),6737,2
Itaúba(MT),3802,3
Itiquira(MT),13345,12
Jaciara(MT),27776,83
Jangada(MT),8409,21
Jauru(MT),8793,2
Juara(MT),34974,11
Juruena(MT),15865,1
Juscimeira(MT),11221,15
Juína(MT),40997,21
Lambari D'Oeste(MT),6121,13
Lucas do Rio Verde(MT),65534,267
Luciara(MT),2077,1
Marcelândia(MT),10499,31
Matupá(MT),16566,85
Mirassol d'Oeste(MT),27739,27
Nobres(MT),15336,15
Nortelândia(MT),5989,1
Nossa Senhora do Livramento(MT),13216,92
Nova Bandeirantes(MT),15288,0
Nova Brasilândia(MT),3829,1
Nova Canaã do Norte(MT),12787,2
Nova Guarita(MT),4519,5
Nova Lacerda(MT),6640,8
Nova Marilândia(MT),3278,7
Nova Maringá(MT),8641,4
Nova Monte Verde(MT),9178,3
Nova Mutum(MT),45378,230
Nova Nazaré(MT),3849,0
Nova Olímpia(MT),20301,10
Nova Santa Helena(MT),3718,17
Nova Ubiratã(MT),11982,35
Nova Xavantina(MT),21374,3
Novo Horizonte do Norte(MT),4004,0
Novo Mundo(MT),9178,23
Novo Santo Antônio(MT),2640,21
Novo São Joaquim(MT),5074,0
Paranatinga(MT),22563,24
Paranaíta(MT),11225,4
Pedra Preta(MT),17626,69
Peixoto de Azevedo(MT),34976,87
Planalto da Serra(MT),2662,0
Poconé(MT),32843,46
Pontal do Araguaia(MT),6711,18
Ponte Branca(MT),1576,1
Pontes e Lacerda(MT),45436,161
Porto Alegre do Norte(MT),12517,8
Porto Esperidião(MT),12017,74
Porto Estrela(MT),2963,1
Porto dos Gaúchos(MT),5410,9
Poxoréu(MT),16219,22
Primavera do Leste(MT),62019,358
Querência(MT),17479,96
Reserva do Cabaçal(MT),2732,0
Ribeirão Cascalheira(MT),10206,18
Ribeirãozinho(MT),2405,0
Rio Branco(MT),5156,6
Rondolândia(MT),4001,2
Rondonópolis(MT),232491,733
Rosário Oeste(MT),17151,60
Salto do Céu(MT),3365,0
Santa Carmem(MT),4525,13
Santa Cruz do Xingu(MT),2564,13
Santa Rita do Trivelato(MT),3429,4
Santa Terezinha(MT),8371,1
Santo Afonso(MT),3146,5
Santo Antônio do Leste(MT),5174,7
Santo Antônio do Leverger(MT),16628,13
Sapezal(MT),25881,80
Serra Nova Dourada(MT),1650,2
Sinop(MT),142996,235
Sorriso(MT),90313,366
São Félix do Araguaia(MT),11708,9
São José do Povo(MT),4063,11
São José do Rio Claro(MT),20664,8
São José do Xingu(MT),5595,2
São José dos Quatro Marcos(MT),18906,18
São Pedro da Cipa(MT),4727,8
Tabaporã(MT),9489,3
Tangará da Serra(MT),103750,318
Tapurah(MT),13705,68
Terra Nova do Norte(MT),9667,8
Tesouro(MT),3805,0
Torixoréu(MT),3609,0
União do Sul(MT),3525,1
Vale de São Domingos(MT),3127,6
Vera(MT),11309,15
Vila Bela da Santíssima Trindade(MT),16128,39
Vila Rica(MT),26037,50
Várzea Grande(MT),284971,682
Água Boa(MT),25721,20
Abaetetuba(PA),157698,2201
Abel Figueiredo(PA),7434,60
Acará(PA),55591,250
Afuá(PA),39218,474
Alenquer(PA),56789,429
Almeirim(PA),34109,58
Altamira(PA),114594,1090
Anajás(PA),29277,228
Ananindeua(PA),530598,3816
Anapu(PA),27890,383
Augusto Corrêa(PA),45998,412
Aurora do Pará(PA),31338,208
Aveiro(PA),16388,65
Bagre(PA),30673,148
Baião(PA),47446,200
Bannach(PA),3286,39
Barcarena(PA),124680,1465
Belterra(PA),17732,27
Belém(PA),1492745,17339
Benevides(PA),62737,1196
Bom Jesus do Tocantins(PA),16981,55
Bonito(PA),16286,155
Bragança(PA),127686,1549
Brasil Novo(PA),15086,131
Brejo Grande do Araguaia(PA),7380,22
Breu Branco(PA),66046,153
Breves(PA),102701,928
Bujaru(PA),29132,187
Cachoeira do Arari(PA),23767,95
Cachoeira do Piriá(PA),33900,174
Cametá(PA),137890,2687
Canaã dos Carajás(PA),37085,1859
Capanema(PA),69027,646
Capitão Poço(PA),54303,362
Castanhal(PA),200793,1413
Chaves(PA),23717,139
Colares(PA),12085,70
Conceição do Araguaia(PA),47864,105
Concórdia do Pará(PA),33318,368
Cumaru do Norte(PA),13473,128
Curionópolis(PA),17929,564
Curralinho(PA),34448,107
Curuá(PA),14393,25
Curuçá(PA),40066,955
Dom Eliseu(PA),59719,496
Eldorado do Carajás(PA),33808,121
Faro(PA),7194,15
Floresta do Araguaia(PA),20304,43
Garrafão do Norte(PA),26066,277
Goianésia do Pará(PA),40475,81
Gurupá(PA),33376,326
Igarapé-Açu(PA),38807,342
Igarapé-Miri(PA),62698,868
Inhangapi(PA),11711,46
Ipixuna do Pará(PA),64053,299
Irituia(PA),32550,242
Itaituba(PA),101247,1659
Itupiranga(PA),53269,108
Jacareacanga(PA),8239,162
Jacundá(PA),59155,332
Juruti(PA),57943,354
Limoeiro do Ajuru(PA),28935,422
Magalhães Barata(PA),8548,101
Marabá(PA),279349,2556
Maracanã(PA),29473,89
Marapanim(PA),28336,282
Marituba(PA),131521,573
Medicilândia(PA),31597,250
Melgaço(PA),27654,176
Mocajuba(PA),31136,476
Moju(PA),82094,1126
Mojuí dos Campos(PA),16084,186
Monte Alegre(PA),58032,317
Muaná(PA),40349,157
Mãe do Rio(PA),30077,281
Nova Esperança do Piriá(PA),21368,292
Nova Ipixuna(PA),16678,114
Nova Timboteua(PA),15363,101
Novo Progresso(PA),25762,238
Novo Repartimento(PA),75919,71
Oeiras do Pará(PA),32512,352
Oriximiná(PA),73096,492
Ourilândia do Norte(PA),32832,650
Ourém(PA),17842,98
Pacajá(PA),47706,193
Palestina do Pará(PA),7589,16
Paragominas(PA),113145,1170
Parauapebas(PA),208273,7766
Pau D'Arco(PA),5483,19
Peixe-Boi(PA),8077,53
Piçarra(PA),12981,57
Placas(PA),30982,71
Ponta de Pedras(PA),31082,252
Portel(PA),62043,616
Porto de Moz(PA),41135,308
Prainha(PA),29866,93
Primavera(PA),10825,169
Quatipuru(PA),13608,222
Redenção(PA),84787,477
Rio Maria(PA),18193,316
Rondon do Pará(PA),52357,122
Rurópolis(PA),50510,281
Salinópolis(PA),40675,380
Salvaterra(PA),23752,235
Santa Bárbara do Pará(PA),21079,209
Santa Cruz do Arari(PA),10128,80
Santa Izabel do Pará(PA),70801,421
Santa Luzia do Pará(PA),19848,109
Santa Maria das Barreiras(PA),21449,58
Santa Maria do Pará(PA),24861,130
Santana do Araguaia(PA),72817,78
Santarém(PA),304589,1828
Santarém Novo(PA),6709,99
Santo Antônio do Tauá(PA),31482,319
Sapucaia(PA),5930,24
Senador José Porfírio(PA),11658,346
Soure(PA),25374,155
São Caetano de Odivelas(PA),18050,325
São Domingos do Araguaia(PA),25557,192
São Domingos do Capim(PA),31989,61
São Francisco do Pará(PA),15882,58
São Félix do Xingu(PA),128481,336
São Geraldo do Araguaia(PA),24847,255
São João da Ponta(PA),6139,23
São João de Pirabas(PA),23045,151
São João do Araguaia(PA),13996,14
São Miguel do Guamá(PA),58986,804
São Sebastião da Boa Vista(PA),26640,206
Tailândia(PA),106339,735
Terra Alta(PA),11720,153
Terra Santa(PA),18769,114
Tomé-Açu(PA),63447,426
Tracuateua(PA),30959,226
Trairão(PA),18989,122
Tucumã(PA),39602,419
Tucuruí(PA),113659,897
Ulianópolis(PA),59210,326
Uruará(PA),45476,203
Vigia(PA),53686,166
Viseu(PA),61403,818
Vitória do Xingu(PA),15134,430
Xinguara(PA),44751,503
Água Azul do Norte(PA),27430,47
Óbidos(PA),52137,63
Abreu e Lima(PE),99990,441
Afogados da Ingazeira(PE),37259,42
Afrânio(PE),19635,62
Agrestina(PE),24885,107
Alagoinha(PE),14636,29
Aliança(PE),38386,118
Altinho(PE),22972,94
Amaraji(PE),22829,88
Angelim(PE),11150,4
Araripina(PE),84418,139
Araçoiaba(PE),20524,53
Arcoverde(PE),74338,202
Barra de Guabiraba(PE),14385,62
Barreiros(PE),42659,196
Belo Jardim(PE),76439,73
Belém de Maria(PE),12073,17
Belém do São Francisco(PE),20729,7
Betânia(PE),12719,11
Bezerros(PE),60798,168
Bodocó(PE),38146,11
Bom Conselho(PE),48554,120
Bom Jardim(PE),39184,75
Bonito(PE),38134,86
Brejinho(PE),7487,20
Brejo da Madre de Deus(PE),50742,233
Brejão(PE),8993,1
Buenos Aires(PE),13155,26
Buíque(PE),58378,42
Cabo de Santo Agostinho(PE),207048,868
Cabrobó(PE),34221,15
Cachoeirinha(PE),20380,69
Caetés(PE),28739,60
Calumbi(PE),5750,13
Calçado(PE),11053,14
Camaragibe(PE),157828,1168
Camocim de São Félix(PE),18765,55
Camutanga(PE),8551,45
Canhotinho(PE),24804,41
Capoeiras(PE),20048,19
Carnaubeira da Penha(PE),12932,7
Carnaíba(PE),19551,38
Carpina(PE),83641,202
Caruaru(PE),361118,1124
Casinhas(PE),14341,12
Catende(PE),42892,242
Cedro(PE),11807,14
Chã Grande(PE),21698,135
Chã de Alegria(PE),13518,115
Condado(PE),26421,162
Correntes(PE),18207,26
Cortês(PE),12578,66
Cumaru(PE),10906,41
Cupira(PE),24107,92
Custódia(PE),37111,99
Dormentes(PE),18908,52
Escada(PE),68875,201
Exu(PE),31825,6
Feira Nova(PE),22131,248
Fernando de Noronha(PE),3061,74
Ferreiros(PE),12123,90
Flores(PE),22624,11
Floresta(PE),32873,32
Frei Miguelinho(PE),15457,62
Gameleira(PE),31052,104
Garanhuns(PE),139788,317
Glória do Goitá(PE),30604,123
Goiana(PE),79758,606
Granito(PE),7486,1
Gravatá(PE),84074,171
Iati(PE),19197,2
Ibimirim(PE),29235,40
