cities,population,cases
Brasília(DF),3015268,242177
Anadia(AL),17545,625
Arapiraca(AL),231747,15180
Atalaia(AL),47185,677
Barra de Santo Antônio(AL),15932,148
Barra de São Miguel(AL),8322,213
Batalha(AL),18232,681
Belo Monte(AL),6704,206
Belém(AL),4344,73
Boca da Mata(AL),27281,1307
Branquinha(AL),10494,279
Cacimbinhas(AL),10858,368
Cajueiro(AL),21264,395
Campestre(AL),6936,110
Campo Alegre(AL),57063,1718
Campo Grande(AL),9558,252
Canapi(AL),17722,75
Capela(AL),17053,579
Carneiros(AL),9081,116
Chã Preta(AL),7311,52
Coité do Nóia(AL),10693,225
Colônia Leopoldina(AL),21698,263
Coqueiro Seco(AL),5845,339
Coruripe(AL),56933,2235
Craíbas(AL),24219,828
Delmiro Gouveia(AL),52016,1600
Dois Riachos(AL),11075,316
Estrela de Alagoas(AL),18205,233
Feira Grande(AL),22166,502
Feliz Deserto(AL),4754,103
Flexeiras(AL),12790,361
Girau do Ponciano(AL),40917,1413
Ibateguara(AL),15616,470
Igaci(AL),25631,313
Igreja Nova(AL),24499,653
Inhapi(AL),18385,105
Jacaré dos Homens(AL),5253,127
Jacuípe(AL),7021,79
Japaratinga(AL),8361,181
Jaramataia(AL),5770,61
Jequiá da Praia(AL),11580,400
Joaquim Gomes(AL),23993,650
Jundiá(AL),4155,48
Junqueiro(AL),24727,608
Lagoa da Canoa(AL),17852,612
Limoeiro de Anadia(AL),28635,617
Maceió(AL),1018948,43476
Major Isidoro(AL),19804,461
Mar Vermelho(AL),3514,34
Maragogi(AL),32704,646
Maravilha(AL),9163,111
Marechal Deodoro(AL),51901,3323
Maribondo(AL),13264,373
Mata Grande(AL),25216,242
Matriz de Camaragibe(AL),24642,1160
Messias(AL),17856,693
Minador do Negrão(AL),5329,100
Monteirópolis(AL),7159,143
Murici(AL),28236,512
Novo Lino(AL),12690,116
Olho d'Água Grande(AL),5123,147
Olho d'Água das Flores(AL),21688,1192
Olho d'Água do Casado(AL),9373,57
Olivença(AL),11624,194
Ouro Branco(AL),11496,118
Palestina(AL),5011,311
Palmeira dos Índios(AL),73218,2488
Pariconha(AL),10533,264
Paripueira(AL),13176,211
Passo de Camaragibe(AL),15245,396
Paulo Jacinto(AL),7564,209
Penedo(AL),63683,1950
Piaçabuçu(AL),17827,478
Pilar(AL),35111,1690
Pindoba(AL),2908,83
Piranhas(AL),25039,373
Porto Calvo(AL),27165,815
Porto Real do Colégio(AL),20066,445
Porto de Pedras(AL),7786,170
Poço das Trincheiras(AL),14386,159
Pão de Açúcar(AL),24399,960
Quebrangulo(AL),11294,499
Rio Largo(AL),75120,1732
Roteiro(AL),6664,166
Santa Luzia do Norte(AL),7296,297
Santana do Ipanema(AL),47654,2495
Santana do Mundaú(AL),10740,367
Satuba(AL),13828,610
Senador Rui Palmeira(AL),13870,149
São Brás(AL),6961,274
São José da Laje(AL),23927,733
São José da Tapera(AL),32260,937
São Luís do Quitunde(AL),34555,900
São Miguel dos Campos(AL),61251,2354
São Miguel dos Milagres(AL),7951,131
São Sebastião(AL),34152,893
Tanque d'Arca(AL),6162,175
Taquarana(AL),19980,375
Teotônio Vilela(AL),44169,1386
Traipu(AL),27715,292
União dos Palmares(AL),65611,1212
Viçosa(AL),25733,585
Água Branca(AL),20196,221
Abaiara(CE),11737,176
Acarape(CE),14929,1974
Acaraú(CE),62641,2852
Acopiara(CE),54270,1442
Aiuaba(CE),17399,100
Alcântaras(CE),11714,640
Altaneira(CE),7586,247
Alto Santo(CE),17146,575
Amontada(CE),43452,1092
Antonina do Norte(CE),7353,91
Apuiarés(CE),14600,273
Aquiraz(CE),80271,1542
Aracati(CE),74547,2679
Aracoiaba(CE),26469,951
Ararendá(CE),10935,453
Araripe(CE),21600,395
Aratuba(CE),11847,278
Arneiroz(CE),7840,75
Assaré(CE),23417,962
Aurora(CE),24654,941
Baixio(CE),6288,141
Banabuiú(CE),18197,673
Barbalha(CE),60781,2645
Barreira(CE),22425,379
Barro(CE),22680,512
Barroquinha(CE),15017,834
Baturité(CE),35750,917
Beberibe(CE),53573,1421
Bela Cruz(CE),32591,1473
Boa Viagem(CE),54470,1687
Brejo Santo(CE),49477,3169
Camocim(CE),63661,2680
Campos Sales(CE),27426,862
Canindé(CE),76997,2393
Capistrano(CE),17738,793
Caridade(CE),22547,407
Caririaçu(CE),26965,863
Cariré(CE),18448,1123
Cariús(CE),18699,766
Carnaubal(CE),17606,733
Cascavel(CE),71743,2099
Catarina(CE),20698,371
Catunda(CE),10342,471
Caucaia(CE),361400,8382
Cedro(CE),25557,1086
Chaval(CE),13069,836
Chorozinho(CE),20264,893
Choró(CE),13521,371
Coreaú(CE),23136,1373
Crateús(CE),75074,6954
Crato(CE),132123,9121
Croatá(CE),18063,461
Cruz(CE),24827,1260
Deputado Irapuan Pinheiro(CE),9625,372
Ereré(CE),7198,490
Eusébio(CE),53618,2951
Farias Brito(CE),19450,1360
Forquilha(CE),24218,787
Fortaleza(CE),2669342,96564
Fortim(CE),16480,215
Frecheirinha(CE),14072,1652
General Sampaio(CE),7618,194
Granja(CE),54748,1353
Granjeiro(CE),4844,201
Graça(CE),14399,632
Groaíras(CE),11068,819
Guaiúba(CE),26064,388
Guaraciaba do Norte(CE),40642,1139
Guaramiranga(CE),5193,213
Hidrolândia(CE),19978,1158
Horizonte(CE),67337,2968
Ibaretama(CE),13353,207
Ibiapina(CE),24997,903
Ibicuitinga(CE),12525,684
Icapuí(CE),19934,1003
Icó(CE),68018,3107
Iguatu(CE),102498,5104
Independência(CE),26178,632
Ipaporanga(CE),11593,488
Ipaumirim(CE),12463,285
Ipu(CE),41964,2779
Ipueiras(CE),38166,1589
Iracema(CE),14297,1152
Irauçuba(CE),24156,419
Itaitinga(CE),37980,1240
Itaiçaba(CE),7827,377
Itapajé(CE),52675,1264
Itapipoca(CE),129358,3910
Itapiúna(CE),20382,487
Itarema(CE),41826,2086
Itatira(CE),21647,1198
Jaguaretama(CE),18162,936
Jaguaribara(CE),11401,441
Jaguaribe(CE),34682,1951
Jaguaruana(CE),33705,1347
Jardim(CE),27174,479
Jati(CE),8111,154
Jijoca de Jericoacoara(CE),19816,1056
Juazeiro do Norte(CE),274207,17599
Jucás(CE),24833,621
Lavras da Mangabeira(CE),31508,1322
Limoeiro do Norte(CE),59540,2232
Madalena(CE),19691,594
Maracanaú(CE),227886,9130
Maranguape(CE),128978,6209
Marco(CE),27361,617
Martinópole(CE),11233,262
Massapê(CE),38737,1071
Mauriti(CE),47962,1689
Meruoca(CE),15057,766
Milagres(CE),27512,1133
Milhã(CE),13155,385
Miraíma(CE),13818,471
Missão Velha(CE),35393,1141
Mombaça(CE),43797,1537
Monsenhor Tabosa(CE),17234,890
Morada Nova(CE),61890,3461
Moraújo(CE),8724,545
Morrinhos(CE),22534,512
Mucambo(CE),14537,576
Mulungu(CE),10823,252
Nova Olinda(CE),15565,487
Nova Russas(CE),32328,944
Novo Oriente(CE),28607,591
Ocara(CE),25703,618
Orós(CE),21427,1470
Pacajus(CE),72203,2328
Pacatuba(CE),83432,2399
Pacoti(CE),12261,361
Pacujá(CE),6533,440
Palhano(CE),9386,285
Palmácia(CE),13322,365
Paracuru(CE),35076,1443
Paraipaba(CE),32744,1285
Parambu(CE),31521,486
Paramoti(CE),12226,307
Pedra Branca(CE),43258,424
Penaforte(CE),9077,98
Pentecoste(CE),37751,1220
Pereiro(CE),16307,852
Pindoretama(CE),20567,610
Piquet Carneiro(CE),16959,965
Pires Ferreira(CE),10951,558
Poranga(CE),12336,260
Porteiras(CE),14996,677
Potengi(CE),11045,202
Potiretama(CE),6419,213
Quiterianópolis(CE),21084,833
Quixadá(CE),87728,4518
Quixelô(CE),16178,1190
Quixeramobim(CE),81082,3076
Quixeré(CE),22149,1227
Redenção(CE),29053,1958
Reriutaba(CE),18491,1155
Russas(CE),78194,4548
Saboeiro(CE),15819,519
Salitre(CE),16554,440
Santa Quitéria(CE),43703,1838
Santana do Acaraú(CE),32452,1202
Santana do Cariri(CE),17700,350
Senador Pompeu(CE),25496,802
Senador Sá(CE),7623,413
Sobral(CE),208935,14079
Solonópole(CE),18324,951
São Benedito(CE),47903,1763
São Gonçalo do Amarante(CE),48422,3194
São João do Jaguaribe(CE),7645,297
São Luís do Curu(CE),13000,234
Tabuleiro do Norte(CE),30697,1973
Tamboril(CE),26251,909
Tarrafas(CE),8592,127
Tauá(CE),58859,3669
Tejuçuoca(CE),19187,657
Tianguá(CE),75946,4415
Trairi(CE),55918,765
Tururu(CE),16271,575
Ubajara(CE),34792,1185
Umari(CE),7733,223
Umirim(CE),19825,401
Uruburetama(CE),21850,869
Uruoca(CE),13840,684
Varjota(CE),18420,1291
Viçosa do Ceará(CE),60889,2368
Várzea Alegre(CE),40721,1172
Afonso Cláudio(ES),30586,2002
Alegre(ES),30084,1110
Alfredo Chaves(ES),14601,1533
Alto Rio Novo(ES),7836,447
Anchieta(ES),29263,2349
Apiacá(ES),7567,419
Aracruz(ES),101220,9430
Atilio Vivacqua(ES),11936,874
Baixo Guandu(ES),30998,2198
Barra de São Francisco(ES),44650,1984
Boa Esperança(ES),15037,635
Bom Jesus do Norte(ES),9936,689
Brejetuba(ES),12404,918
Cachoeiro de Itapemirim(ES),208972,15090
Cariacica(ES),381285,23641
Castelo(ES),37534,3335
Colatina(ES),122499,13666
Conceição da Barra(ES),31063,604
Conceição do Castelo(ES),12723,863
Divino de São Lourenço(ES),4304,289
Domingos Martins(ES),33850,2105
Dores do Rio Preto(ES),6749,401
Ecoporanga(ES),22923,1780
Fundão(ES),21509,1283
Governador Lindenberg(ES),12709,1024
Guarapari(ES),124859,8202
Guaçuí(ES),30867,1402
Ibatiba(ES),26082,1602
Ibiraçu(ES),12479,1136
Ibitirama(ES),8889,281
Iconha(ES),13860,1477
Irupi(ES),13377,773
Itaguaçu(ES),14066,1040
Itapemirim(ES),34348,2633
Itarana(ES),10555,783
Iúna(ES),29161,1377
Jaguaré(ES),30477,2003
Jerônimo Monteiro(ES),12192,594
João Neiva(ES),16668,1424
Laranja da Terra(ES),10947,370
Linhares(ES),173555,14378
Mantenópolis(ES),15350,484
Marataízes(ES),38499,3757
Marechal Floriano(ES),16694,1883
Marilândia(ES),12833,1357
Mimoso do Sul(ES),26153,1801
Montanha(ES),18833,827
Mucurici(ES),5524,394
Muniz Freire(ES),17465,1214
Muqui(ES),15449,802
Nova Venécia(ES),50110,2797
Pancas(ES),23184,1115
Pedro Canário(ES),26184,887
Pinheiros(ES),27047,1183
Piúma(ES),21711,1532
Ponto Belo(ES),7863,337
Presidente Kennedy(ES),11574,1269
Rio Bananal(ES),19141,1276
Rio Novo do Sul(ES),11622,869
Santa Leopoldina(ES),12224,541
Santa Maria de Jetibá(ES),40431,2575
Santa Teresa(ES),23590,2814
Serra(ES),517510,36716
Sooretama(ES),30070,1634
São Domingos do Norte(ES),8638,705
São Gabriel da Palha(ES),37947,3138
São José do Calçado(ES),10556,520
São Mateus(ES),130611,6147
São Roque do Canaã(ES),12415,1108
Vargem Alta(ES),21402,1269
Venda Nova do Imigrante(ES),25277,2641
Viana(ES),78239,4410
Vila Pavão(ES),9208,483
Vila Valério(ES),14080,1280
Vila Velha(ES),493838,38980
Vitória(ES),362097,32516
Água Doce do Norte(ES),11019,464
Águia Branca(ES),9642,862
Abadia de Goiás(GO),8773,806
Abadiânia(GO),20042,208
Acreúna(GO),22366,1117
Adelândia(GO),2516,92
Alexânia(GO),27653,1559
Aloândia(GO),1995,160
Alto Horizonte(GO),6414,250
Alto Paraíso de Goiás(GO),7624,410
Alvorada do Norte(GO),8660,387
Amaralina(GO),3812,18
Americano do Brasil(GO),6111,179
Amorinópolis(GO),3126,98
Anhanguera(GO),1149,34
Anicuns(GO),21850,1144
Anápolis(GO),386923,18844
Aparecida de Goiânia(GO),578179,42455
Aparecida do Rio Doce(GO),2474,111
Aporé(GO),4198,179
Aragarças(GO),20118,1257
Aragoiânia(GO),10308,473
Araguapaz(GO),7770,206
Araçu(GO),3522,164
Arenópolis(GO),2612,32
Aruanã(GO),9875,224
Aurilândia(GO),3120,68
Avelinópolis(GO),2417,153
Baliza(GO),5138,91
Barro Alto(GO),11167,691
Bela Vista de Goiás(GO),29975,1294
Bom Jardim de Goiás(GO),8841,234
Bom Jesus de Goiás(GO),25216,1158
Bonfinópolis(GO),9706,394
Bonópolis(GO),4405,92
Brazabrantes(GO),3703,210
Britânia(GO),5779,286
Buriti Alegre(GO),9459,447
Buriti de Goiás(GO),2488,120
Buritinópolis(GO),3292,64
Cabeceiras(GO),7993,117
Cachoeira Alta(GO),12484,837
Cachoeira Dourada(GO),8067,195
Cachoeira de Goiás(GO),1351,30
Caiapônia(GO),18913,409
Caldas Novas(GO),91162,4101
Caldazinha(GO),3804,132
Campestre de Goiás(GO),3630,233
Campinaçu(GO),3640,133
Campinorte(GO),12626,590
Campo Alegre de Goiás(GO),7589,66
Campo Limpo de Goiás(GO),7789,140
Campos Belos(GO),19887,486
Campos Verdes(GO),2141,101
Carmo do Rio Verde(GO),10082,253
Castelândia(GO),3435,110
Catalão(GO),108823,4697
Caturaí(GO),5070,142
Cavalcante(GO),9709,76
Caçu(GO),16009,807
Ceres(GO),22191,1396
Cezarina(GO),8606,353
Chapadão do Céu(GO),10167,1077
Cidade Ocidental(GO),71376,4194
Cocalzinho de Goiás(GO),20240,751
Colinas do Sul(GO),3382,162
Corumbaíba(GO),9723,492
Corumbá de Goiás(GO),11110,274
Cristalina(GO),58997,1242
Cristianópolis(GO),2966,152
Crixás(GO),16949,898
Cromínia(GO),3486,132
Cumari(GO),2854,178
Córrego do Ouro(GO),2327,118
Damianópolis(GO),3311,25
Damolândia(GO),2938,108
Davinópolis(GO),2094,28
Diorama(GO),2484,45
Divinópolis de Goiás(GO),4804,95
Doverlândia(GO),7322,208
Edealina(GO),3699,269
Edéia(GO),12372,625
Estrela do Norte(GO),3275,115
Faina(GO),6627,244
Fazenda Nova(GO),5637,124
Firminópolis(GO),13292,279
Flores de Goiás(GO),16557,121
Formosa(GO),121617,4543
Formoso(GO),4248,213
Gameleira de Goiás(GO),3818,124
Goiandira(GO),5600,206
Goianira(GO),44289,1953
Goianápolis(GO),11231,547
Goianésia(GO),70084,5420
Goiatuba(GO),34095,2174
Goiás(GO),22645,555
Goiânia(GO),1516113,92062
Gouvelândia(GO),5898,165
Guapó(GO),14209,674
Guarani de Goiás(GO),3893,80
Guaraíta(GO),1996,134
Guarinos(GO),1794,36
Heitoraí(GO),3724,67
Hidrolina(GO),3564,216
Hidrolândia(GO),21706,1222
Iaciara(GO),13947,204
Inaciolândia(GO),6194,219
Indiara(GO),15611,428
Inhumas(GO),52866,3677
Ipameri(GO),26985,786
Ipiranga de Goiás(GO),2893,49
Iporá(GO),31531,1645
Israelândia(GO),2800,87
Itaberaí(GO),42900,1590
Itaguari(GO),4676,412
Itaguaru(GO),5237,257
Itajá(GO),4539,157
Itapaci(GO),22981,779
Itapirapuã(GO),4997,254
Itapuranga(GO),25768,1228
Itarumã(GO),7178,193
Itauçu(GO),8938,484
Itumbiara(GO),104742,4895
Ivolândia(GO),2370,74
Jandaia(GO),6048,460
Jaraguá(GO),50511,1337
Jataí(GO),100882,5861
Jaupaci(GO),2879,27
Jesúpolis(GO),2490,50
Joviânia(GO),7387,320
Jussara(GO),18478,912
Lagoa Santa(GO),1588,59
Leopoldo de Bulhões(GO),7647,210
Luziânia(GO),208299,8184
Mairipotaba(GO),2368,56
Mambaí(GO),8882,80
Mara Rosa(GO),9503,222
Marzagão(GO),2236,114
Matrinchã(GO),4351,112
Maurilândia(GO),14080,592
Mimoso de Goiás(GO),2597,77
Minaçu(GO),29070,960
Mineiros(GO),66801,5985
Moiporá(GO),1529,41
Monte Alegre de Goiás(GO),8606,64
Montes Claros de Goiás(GO),8055,351
Montividiu(GO),13396,704
Montividiu do Norte(GO),4479,31
Morrinhos(GO),46136,3282
Morro Agudo de Goiás(GO),2248,85
Mossâmedes(GO),4290,93
Mozarlândia(GO),15659,1173
Mundo Novo(GO),4887,144
Mutunópolis(GO),3778,65
Nazário(GO),9142,341
Nerópolis(GO),29850,957
Niquelândia(GO),46388,1579
Nova América(GO),2352,96
Nova Aurora(GO),2210,80
Nova Crixás(GO),12869,539
Nova Glória(GO),8164,353
Nova Iguaçu de Goiás(GO),2929,65
Nova Roma(GO),3264,82
Nova Veneza(GO),9853,444
Novo Brasil(GO),2913,95
Novo Gama(GO),115711,3138
Novo Planalto(GO),4495,193
Orizona(GO),15615,379
Ouro Verde de Goiás(GO),3759,134
Ouvidor(GO),6667,323
Padre Bernardo(GO),33835,828
Palestina de Goiás(GO),3464,83
Palmeiras de Goiás(GO),28858,3558
Palmelo(GO),2381,147
Palminópolis(GO),3585,258
Panamá(GO),2615,103
Paranaiguara(GO),10057,188
Paraúna(GO),10988,335
Perolândia(GO),3129,78
Petrolina de Goiás(GO),10281,292
Pilar de Goiás(GO),2253,69
Piracanjuba(GO),24524,963
Piranhas(GO),10385,294
Pirenópolis(GO),24908,392
Pires do Rio(GO),31458,1445
Planaltina(GO),89918,2055
Pontalina(GO),17819,967
Porangatu(GO),45394,1558
Porteirão(GO),3881,973
Portelândia(GO),4011,275
Posse(GO),36900,972
Professor Jamil(GO),3223,130
Quirinópolis(GO),50065,1573
Rialma(GO),10918,744
Rianápolis(GO),4801,311
Rio Quente(GO),4493,156
Rio Verde(GO),235647,16504
Rubiataba(GO),19882,768
Sanclerlândia(GO),7637,315
Santa Bárbara de Goiás(GO),6560,468
Santa Cruz de Goiás(GO),2855,75
Santa Fé de Goiás(GO),5459,192
Santa Helena de Goiás(GO),38648,3377
Santa Isabel(GO),3809,228
Santa Rita do Araguaia(GO),8756,146
Santa Rita do Novo Destino(GO),3343,103
Santa Rosa de Goiás(GO),2319,76
Santa Tereza de Goiás(GO),3355,37
Santa Terezinha de Goiás(GO),8744,362
Santo Antônio da Barra(GO),4821,258
Santo Antônio de Goiás(GO),6283,500
Santo Antônio do Descoberto(GO),74744,1653
Senador Canedo(GO),115371,7396
Serranópolis(GO),8544,325
Silvânia(GO),20695,506
Simolândia(GO),6856,94
São Domingos(GO),12949,93
São Francisco de Goiás(GO),6264,136
São João d'Aliança(GO),13740,397
São João da Paraúna(GO),1381,31
São Luiz do Norte(GO),5167,147
São Luís de Montes Belos(GO),33817,1364
São Miguel do Araguaia(GO),21993,762
São Miguel do Passa Quatro(GO),4057,126
São Patrício(GO),2036,121
São Simão(GO),20645,615
Sítio d'Abadia(GO),2989,17
Taquaral de Goiás(GO),3529,112
Teresina de Goiás(GO),3458,37
Terezópolis de Goiás(GO),8043,489
Trindade(GO),127599,4678
Trombas(GO),3500,82
Três Ranchos(GO),2833,92
Turvelândia(GO),5281,487
Turvânia(GO),4598,273
Uirapuru(GO),2854,55
Uruana(GO),13843,273
Uruaçu(GO),40532,1611
Urutaí(GO),3072,88
Valparaíso de Goiás(GO),168468,8573
Varjão(GO),3827,84
Vianópolis(GO),13863,339
Vicentinópolis(GO),8743,297
Vila Boa(GO),6171,72
Vila Propício(GO),5821,256
Água Fria de Goiás(GO),5735,103
Água Limpa(GO),1850,27
Águas Lindas de Goiás(GO),212440,5146
Abaré(BA),20086,207
Abaíra(BA),8739,167
Acajutiba(BA),15159,287
Adustina(BA),17040,195
Aiquara(BA),4446,353
Alagoinhas(BA),151596,7706
Alcobaça(BA),22470,939
Almadina(BA),5464,418
Amargosa(BA),37241,1051
Amélia Rodrigues(BA),25102,985
América Dourada(BA),16094,401
Anagé(BA),22005,390
Andaraí(BA),13143,504
Andorinha(BA),14595,438
Angical(BA),13977,303
Anguera(BA),11221,174
Antas(BA),19291,685
Antônio Cardoso(BA),11683,177
Antônio Gonçalves(BA),11798,412
Aporá(BA),17731,316
Apuarema(BA),7330,496
Aracatu(BA),13135,472
Araci(BA),54379,1853
Aramari(BA),11397,294
Arataca(BA),11019,314
Aratuípe(BA),8825,213
Araçás(BA),12177,458
Aurelino Leal(BA),11531,711
Baianópolis(BA),13877,187
Baixa Grande(BA),20468,392
Banzaê(BA),13229,695
Barra(BA),53578,739
Barra da Estiva(BA),20598,1030
Barra do Choça(BA),31603,971
Barra do Mendes(BA),13865,540
Barra do Rocha(BA),5714,187
Barreiras(BA),155439,8673
Barro Alto(BA),14931,556
Barro Preto(BA),5591,393
Barrocas(BA),15978,279
Belmonte(BA),23328,747
Belo Campo(BA),17211,282
Biritinga(BA),15979,146
Boa Nova(BA),12633,281
Boa Vista do Tupim(BA),18576,146
Bom Jesus da Lapa(BA),69148,1506
Bom Jesus da Serra(BA),9880,270
Boninal(BA),14368,368
Bonito(BA),16764,442
Boquira(BA),21508,314
Botuporã(BA),10211,67
Brejolândia(BA),10557,126
Brejões(BA),14295,403
Brotas de Macaúbas(BA),10231,51
Brumado(BA),67195,4405
Buerarema(BA),18349,863
Buritirama(BA),21174,575
Caatiba(BA),6758,484
Cabaceiras do Paraguaçu(BA),18807,228
Cachoeira(BA),33470,696
Caculé(BA),23170,399
Caetanos(BA),14542,304
Caetité(BA),50975,1022
Cafarnaum(BA),18437,599
Cairu(BA),18176,787
Caldeirão Grande(BA),13327,507
Camacan(BA),31988,1862
Camamu(BA),35316,1187
Camaçari(BA),299132,9037
Campo Alegre de Lourdes(BA),28798,231
Campo Formoso(BA),71206,2180
Canarana(BA),26176,881
Canavieiras(BA),31099,650
Candeal(BA),8258,305
Candeias(BA),87076,3948
Candiba(BA),14319,126
Cansanção(BA),34834,394
Canudos(BA),16668,352
Canápolis(BA),9711,171
Capela do Alto Alegre(BA),11637,602
Capim Grosso(BA),30662,2572
Caravelas(BA),22016,827
Caraíbas(BA),8951,148
Cardeal da Silva(BA),9295,133
Carinhanha(BA),29018,408
Casa Nova(BA),71969,1116
Castro Alves(BA),26264,838
Catolândia(BA),3577,59
Catu(BA),54704,2847
Caturama(BA),9329,89
Caém(BA),9213,280
Central(BA),17266,223
Chorrochó(BA),11177,52
Cipó(BA),17300,357
Coaraci(BA),16993,1200
Cocos(BA),18777,365
Conceição da Feira(BA),22581,914
Conceição do Almeida(BA),17247,1303
Conceição do Coité(BA),66612,5952
Conceição do Jacuípe(BA),33153,1612
Conde(BA),25837,468
Condeúba(BA),17247,426
Contendas do Sincorá(BA),4066,114
Coração de Maria(BA),22605,909
Cordeiros(BA),8614,464
Coribe(BA),14194,578
Coronel João Sá(BA),15895,447
Correntina(BA),32137,955
Cotegipe(BA),13782,188
Cravolândia(BA),5349,133
Cristópolis(BA),13910,386
Crisópolis(BA),21103,225
Cruz das Almas(BA),63239,2871
Curaçá(BA),34700,679
Cândido Sales(BA),25189,1319
Cícero Dantas(BA),32515,892
Dias d'Ávila(BA),81089,2306
Dom Basílio(BA),12199,549
Dom Macedo Costa(BA),4058,295
Dário Meira(BA),10710,600
Elísio Medrado(BA),8122,324
Encruzilhada(BA),17006,443
Entre Rios(BA),41780,706
Esplanada(BA),37237,807
Euclides da Cunha(BA),60585,1386
Eunápolis(BA),113380,5067
Feira da Mata(BA),5665,130
Feira de Santana(BA),614872,26190
Filadélfia(BA),16377,845
Firmino Alves(BA),5617,167
Floresta Azul(BA),10629,521
Formosa do Rio Preto(BA),25591,548
Fátima(BA),17890,642
Gandu(BA),32403,2131
Gavião(BA),4463,268
Gentio do Ouro(BA),11233,276
Glória(BA),15221,335
Gongogi(BA),7128,319
Governador Mangabeira(BA),20722,394
Guajeru(BA),6937,177
Guanambi(BA),84481,3028
Guaratinga(BA),20843,901
Heliópolis(BA),13031,172
Iaçu(BA),24305,607
Ibiassucê(BA),9224,123
Ibicaraí(BA),21689,1261
Ibicoara(BA),19571,469
Ibicuí(BA),16198,901
Ibipeba(BA),18211,811
Ibipitanga(BA),14902,440
Ibiquera(BA),4044,54
Ibirapitanga(BA),23375,1022
Ibirapuã(BA),8637,662
Ibirataia(BA),15312,1796
Ibitiara(BA),16339,275
Ibititá(BA),17113,915
Ibotirama(BA),26927,592
Ichu(BA),6206,168
Igaporã(BA),15640,145
Igrapiúna(BA),13226,389
Iguaí(BA),26916,683
Ilhéus(BA),162327,10875
Inhambupe(BA),39926,821
Ipecaetá(BA),14487,183
Ipiaú(BA),45873,2475
Ipirá(BA),59595,1165
Ipupiara(BA),9865,142
Irajuba(BA),7260,182
Iramaia(BA),8537,85
Iraquara(BA),25216,1027
Irará(BA),29034,681
Irecê(BA),72967,5261
Itabela(BA),30584,1104
Itaberaba(BA),64489,3686
Itabuna(BA),213223,19586
Itacaré(BA),28296,888
Itaeté(BA),16056,208
Itagi(BA),12351,589
