cities,population,cases
Aracati(CE),74547,1492
Aracoiaba(CE),26469,747
Ararendá(CE),10935,57
Araripe(CE),21600,196
Aratuba(CE),11847,223
Arneiroz(CE),7840,41
Assaré(CE),23417,290
Aurora(CE),24654,206
Baixio(CE),6288,80
Banabuiú(CE),18197,500
Barbalha(CE),60781,1451
Barreira(CE),22425,324
Barro(CE),22680,149
Barroquinha(CE),15017,751
Baturité(CE),35750,543
Beberibe(CE),53573,736
Bela Cruz(CE),32591,1160
Boa Viagem(CE),54470,617
Brejo Santo(CE),49477,1263
Camocim(CE),63661,2300
Campos Sales(CE),27426,297
Canindé(CE),76997,1892
Capistrano(CE),17738,678
Caridade(CE),22547,309
Caririaçu(CE),26965,663
Cariré(CE),18448,654
Cariús(CE),18699,416
Carnaubal(CE),17606,500
Cascavel(CE),71743,1461
Catarina(CE),20698,208
Catunda(CE),10342,298
Caucaia(CE),361400,5559
Cedro(CE),25557,399
Chaval(CE),13069,787
Chorozinho(CE),20264,500
Choró(CE),13521,308
Coreaú(CE),23136,1197
Crateús(CE),75074,2905
Crato(CE),132123,5406
Croatá(CE),18063,163
Cruz(CE),24827,845
Deputado Irapuan Pinheiro(CE),9625,87
Ereré(CE),7198,144
Eusébio(CE),53618,1728
Farias Brito(CE),19450,901
Forquilha(CE),24218,675
Fortaleza(CE),2669342,46581
Fortim(CE),16480,145
Frecheirinha(CE),14072,1328
General Sampaio(CE),7618,132
Granja(CE),54748,1232
Granjeiro(CE),4844,52
Graça(CE),14399,500
Groaíras(CE),11068,699
Guaiúba(CE),26064,268
Guaraciaba do Norte(CE),40642,575
Guaramiranga(CE),5193,120
Hidrolândia(CE),19978,204
Horizonte(CE),67337,1632
Ibaretama(CE),13353,130
Ibiapina(CE),24997,586
Ibicuitinga(CE),12525,441
Icapuí(CE),19934,390
Icó(CE),68018,823
Iguatu(CE),102498,2499
Independência(CE),26178,194
Ipaporanga(CE),11593,166
Ipaumirim(CE),12463,122
Ipu(CE),41964,1095
Ipueiras(CE),38166,385
Iracema(CE),14297,283
Irauçuba(CE),24156,348
Itaitinga(CE),37980,663
Itaiçaba(CE),7827,246
Itapajé(CE),52675,1068
Itapipoca(CE),129358,2501
Itapiúna(CE),20382,328
Itarema(CE),41826,1843
Itatira(CE),21647,840
Jaguaretama(CE),18162,623
Jaguaribara(CE),11401,254
Jaguaribe(CE),34682,1170
Jaguaruana(CE),33705,793
Jardim(CE),27174,148
Jati(CE),8111,47
Jijoca de Jericoacoara(CE),19816,730
Juazeiro do Norte(CE),274207,13907
Jucás(CE),24833,398
Lavras da Mangabeira(CE),31508,349
Limoeiro do Norte(CE),59540,1381
Madalena(CE),19691,442
Maracanaú(CE),227886,6308
Maranguape(CE),128978,4628
Marco(CE),27361,440
Martinópole(CE),11233,180
Massapê(CE),38737,912
Mauriti(CE),47962,773
Meruoca(CE),15057,627
Milagres(CE),27512,242
Milhã(CE),13155,218
Miraíma(CE),13818,394
Missão Velha(CE),35393,756
Mombaça(CE),43797,886
Monsenhor Tabosa(CE),17234,203
Morada Nova(CE),61890,1554
Moraújo(CE),8724,481
Morrinhos(CE),22534,480
Mucambo(CE),14537,466
Mulungu(CE),10823,120
Nova Olinda(CE),15565,71
Nova Russas(CE),32328,581
Novo Oriente(CE),28607,332
Ocara(CE),25703,431
Orós(CE),21427,996
Pacajus(CE),72203,1234
Pacatuba(CE),83432,1649
Pacoti(CE),12261,269
Pacujá(CE),6533,200
Palhano(CE),9386,91
Palmácia(CE),13322,228
Paracuru(CE),35076,794
Paraipaba(CE),32744,1035
Parambu(CE),31521,245
Paramoti(CE),12226,166
Pedra Branca(CE),43258,293
Penaforte(CE),9077,33
Pentecoste(CE),37751,719
Pereiro(CE),16307,212
Pindoretama(CE),20567,407
Piquet Carneiro(CE),16959,218
Pires Ferreira(CE),10951,198
Poranga(CE),12336,132
Porteiras(CE),14996,304
Potengi(CE),11045,119
Potiretama(CE),6419,92
Quiterianópolis(CE),21084,302
Quixadá(CE),87728,3358
Quixelô(CE),16178,741
Quixeramobim(CE),81082,1949
Quixeré(CE),22149,621
Redenção(CE),29053,1299
Reriutaba(CE),18491,378
Russas(CE),78194,2641
Saboeiro(CE),15819,48
Salitre(CE),16554,258
Santa Quitéria(CE),43703,1204
Santana do Acaraú(CE),32452,833
Santana do Cariri(CE),17700,182
Senador Pompeu(CE),25496,391
Senador Sá(CE),7623,402
Sobral(CE),208935,11174
Solonópole(CE),18324,480
São Benedito(CE),47903,827
São Gonçalo do Amarante(CE),48422,2211
São João do Jaguaribe(CE),7645,161
São Luís do Curu(CE),13000,137
Tabuleiro do Norte(CE),30697,851
Tamboril(CE),26251,228
Tarrafas(CE),8592,36
Tauá(CE),58859,994
Tejuçuoca(CE),19187,440
Tianguá(CE),75946,3306
Trairi(CE),55918,672
Tururu(CE),16271,436
Ubajara(CE),34792,879
Umari(CE),7733,62
Umirim(CE),19825,277
Uruburetama(CE),21850,714
Uruoca(CE),13840,559
Varjota(CE),18420,789
Viçosa do Ceará(CE),60889,1667
Várzea Alegre(CE),40721,757
Afonso Cláudio(ES),30586,690
Alegre(ES),30084,307
Alfredo Chaves(ES),14601,415
Alto Rio Novo(ES),7836,159
Anchieta(ES),29263,742
Apiacá(ES),7567,122
Aracruz(ES),101220,3086
Atilio Vivacqua(ES),11936,289
Baixo Guandu(ES),30998,643
Barra de São Francisco(ES),44650,578
Boa Esperança(ES),15037,318
Bom Jesus do Norte(ES),9936,265
Brejetuba(ES),12404,405
Cachoeiro de Itapemirim(ES),208972,4697
Cariacica(ES),381285,10468
Castelo(ES),37534,1210
Colatina(ES),122499,5484
Conceição da Barra(ES),31063,285
Conceição do Castelo(ES),12723,202
Divino de São Lourenço(ES),4304,113
Domingos Martins(ES),33850,618
Dores do Rio Preto(ES),6749,74
Ecoporanga(ES),22923,726
Fundão(ES),21509,580
Governador Lindenberg(ES),12709,206
Guarapari(ES),124859,2648
Guaçuí(ES),30867,300
Ibatiba(ES),26082,508
Ibiraçu(ES),12479,506
Ibitirama(ES),8889,92
Iconha(ES),13860,440
Irupi(ES),13377,220
Itaguaçu(ES),14066,130
Itapemirim(ES),34348,1091
Itarana(ES),10555,147
Iúna(ES),29161,563
Jaguaré(ES),30477,554
Jerônimo Monteiro(ES),12192,209
João Neiva(ES),16668,390
Laranja da Terra(ES),10947,96
Linhares(ES),173555,5879
Mantenópolis(ES),15350,208
Marataízes(ES),38499,1389
Marechal Floriano(ES),16694,688
Marilândia(ES),12833,355
Mimoso do Sul(ES),26153,713
Montanha(ES),18833,230
Mucurici(ES),5524,85
Muniz Freire(ES),17465,199
Muqui(ES),15449,327
Nova Venécia(ES),50110,978
Pancas(ES),23184,477
Pedro Canário(ES),26184,453
Pinheiros(ES),27047,558
Piúma(ES),21711,534
Ponto Belo(ES),7863,68
Presidente Kennedy(ES),11574,701
Rio Bananal(ES),19141,357
Rio Novo do Sul(ES),11622,323
Santa Leopoldina(ES),12224,209
Santa Maria de Jetibá(ES),40431,592
Santa Teresa(ES),23590,494
Serra(ES),517510,13386
Sooretama(ES),30070,699
São Domingos do Norte(ES),8638,277
São Gabriel da Palha(ES),37947,1527
São José do Calçado(ES),10556,276
São Mateus(ES),130611,2683
São Roque do Canaã(ES),12415,181
Vargem Alta(ES),21402,422
Venda Nova do Imigrante(ES),25277,838
Viana(ES),78239,1622
Vila Pavão(ES),9208,85
Vila Valério(ES),14080,412
Vila Velha(ES),493838,15522
Vitória(ES),362097,13669
Água Doce do Norte(ES),11019,154
Águia Branca(ES),9642,332
Abadia de Goiás(GO),8773,393
Abadiânia(GO),20042,98
Acreúna(GO),22366,326
Adelândia(GO),2516,57
Alexânia(GO),27653,727
Aloândia(GO),1995,16
Alto Horizonte(GO),6414,104
Alto Paraíso de Goiás(GO),7624,100
Alvorada do Norte(GO),8660,141
Amaralina(GO),3812,2
Americano do Brasil(GO),6111,125
Amorinópolis(GO),3126,25
Anhanguera(GO),1149,14
Anicuns(GO),21850,467
Anápolis(GO),386923,5364
Aparecida de Goiânia(GO),578179,18381
Aparecida do Rio Doce(GO),2474,54
Aporé(GO),4198,5
Aragarças(GO),20118,533
Aragoiânia(GO),10308,173
Araguapaz(GO),7770,106
Araçu(GO),3522,30
Arenópolis(GO),2612,22
Aruanã(GO),9875,61
Aurilândia(GO),3120,43
Avelinópolis(GO),2417,56
Baliza(GO),5138,13
Barro Alto(GO),11167,172
Bela Vista de Goiás(GO),29975,524
Bom Jardim de Goiás(GO),8841,105
Bom Jesus de Goiás(GO),25216,185
Bonfinópolis(GO),9706,194
Bonópolis(GO),4405,16
Brazabrantes(GO),3703,64
Britânia(GO),5779,62
Buriti Alegre(GO),9459,204
Buriti de Goiás(GO),2488,58
Buritinópolis(GO),3292,29
Cabeceiras(GO),7993,47
Cachoeira Alta(GO),12484,440
Cachoeira Dourada(GO),8067,39
Cachoeira de Goiás(GO),1351,16
Caiapônia(GO),18913,92
Caldas Novas(GO),91162,938
Caldazinha(GO),3804,52
Campestre de Goiás(GO),3630,111
Campinaçu(GO),3640,113
Campinorte(GO),12626,228
Campo Alegre de Goiás(GO),7589,7
Campo Limpo de Goiás(GO),7789,18
Campos Belos(GO),19887,179
Campos Verdes(GO),2141,26
Carmo do Rio Verde(GO),10082,59
Castelândia(GO),3435,14
Catalão(GO),108823,1346
Caturaí(GO),5070,90
Cavalcante(GO),9709,19
Caçu(GO),16009,343
Ceres(GO),22191,599
Cezarina(GO),8606,102
Chapadão do Céu(GO),10167,252
Cidade Ocidental(GO),71376,2083
Cocalzinho de Goiás(GO),20240,337
Colinas do Sul(GO),3382,50
Corumbaíba(GO),9723,49
Corumbá de Goiás(GO),11110,72
Cristalina(GO),58997,357
Cristianópolis(GO),2966,31
Crixás(GO),16949,288
Cromínia(GO),3486,28
Cumari(GO),2854,16
Córrego do Ouro(GO),2327,42
Damianópolis(GO),3311,1
Damolândia(GO),2938,52
Davinópolis(GO),2094,16
Diorama(GO),2484,16
Divinópolis de Goiás(GO),4804,52
Doverlândia(GO),7322,57
Edealina(GO),3699,41
Edéia(GO),12372,194
Estrela do Norte(GO),3275,18
Faina(GO),6627,196
Fazenda Nova(GO),5637,23
Firminópolis(GO),13292,132
Flores de Goiás(GO),16557,47
Formosa(GO),121617,1342
Formoso(GO),4248,22
Gameleira de Goiás(GO),3818,49
Goiandira(GO),5600,34
Goianira(GO),44289,472
Goianápolis(GO),11231,236
Goianésia(GO),70084,1369
Goiatuba(GO),34095,697
Goiás(GO),22645,107
Goiânia(GO),1516113,32231
Gouvelândia(GO),5898,67
Guapó(GO),14209,306
Guarani de Goiás(GO),3893,41
Guaraíta(GO),1996,30
Guarinos(GO),1794,2
Heitoraí(GO),3724,33
Hidrolina(GO),3564,144
Hidrolândia(GO),21706,620
Iaciara(GO),13947,76
Inaciolândia(GO),6194,82
Indiara(GO),15611,134
Inhumas(GO),52866,1777
Ipameri(GO),26985,180
Ipiranga de Goiás(GO),2893,22
Iporá(GO),31531,554
Israelândia(GO),2800,25
Itaberaí(GO),42900,914
Itaguari(GO),4676,196
Itaguaru(GO),5237,67
Itajá(GO),4539,23
Itapaci(GO),22981,190
Itapirapuã(GO),4997,101
Itapuranga(GO),25768,340
Itarumã(GO),7178,62
Itauçu(GO),8938,15
Itumbiara(GO),104742,1551
Ivolândia(GO),2370,26
Jandaia(GO),6048,179
Jaraguá(GO),50511,243
Jataí(GO),100882,2610
Jaupaci(GO),2879,12
Jesúpolis(GO),2490,27
Joviânia(GO),7387,134
Jussara(GO),18478,228
Lagoa Santa(GO),1588,4
Leopoldo de Bulhões(GO),7647,132
Luziânia(GO),208299,3034
Mairipotaba(GO),2368,7
Mambaí(GO),8882,17
Mara Rosa(GO),9503,85
Marzagão(GO),2236,5
Matrinchã(GO),4351,19
Maurilândia(GO),14080,222
Mimoso de Goiás(GO),2597,27
Minaçu(GO),29070,154
Mineiros(GO),66801,2835
Moiporá(GO),1529,29
Monte Alegre de Goiás(GO),8606,13
Montes Claros de Goiás(GO),8055,113
Montividiu(GO),13396,206
Montividiu do Norte(GO),4479,16
Morrinhos(GO),46136,1012
Morro Agudo de Goiás(GO),2248,9
Mossâmedes(GO),4290,26
Mozarlândia(GO),15659,832
Mundo Novo(GO),4887,39
Mutunópolis(GO),3778,4
Nazário(GO),9142,53
Nerópolis(GO),29850,79
Niquelândia(GO),46388,451
Nova América(GO),2352,14
Nova Aurora(GO),2210,29
Nova Crixás(GO),12869,40
Nova Glória(GO),8164,190
Nova Iguaçu de Goiás(GO),2929,13
Nova Roma(GO),3264,2
Nova Veneza(GO),9853,171
Novo Brasil(GO),2913,15
Novo Gama(GO),115711,1238
Novo Planalto(GO),4495,0
Orizona(GO),15615,146
Ouro Verde de Goiás(GO),3759,38
Ouvidor(GO),6667,160
Padre Bernardo(GO),33835,447
Palestina de Goiás(GO),3464,17
Palmeiras de Goiás(GO),28858,1751
Palmelo(GO),2381,68
Palminópolis(GO),3585,56
Panamá(GO),2615,60
Paranaiguara(GO),10057,84
Paraúna(GO),10988,206
Perolândia(GO),3129,21
Petrolina de Goiás(GO),10281,96
Pilar de Goiás(GO),2253,25
Piracanjuba(GO),24524,332
Piranhas(GO),10385,124
Pirenópolis(GO),24908,28
Pires do Rio(GO),31458,659
Planaltina(GO),89918,1125
Pontalina(GO),17819,85
Porangatu(GO),45394,244
Porteirão(GO),3881,122
Portelândia(GO),4011,38
Posse(GO),36900,216
Professor Jamil(GO),3223,37
Quirinópolis(GO),50065,730
Rialma(GO),10918,324
Rianápolis(GO),4801,67
Rio Quente(GO),4493,35
Rio Verde(GO),235647,8841
Rubiataba(GO),19882,160
Sanclerlândia(GO),7637,80
Santa Bárbara de Goiás(GO),6560,94
Santa Cruz de Goiás(GO),2855,36
Santa Fé de Goiás(GO),5459,30
Santa Helena de Goiás(GO),38648,1554
Santa Isabel(GO),3809,120
Santa Rita do Araguaia(GO),8756,30
Santa Rita do Novo Destino(GO),3343,42
Santa Rosa de Goiás(GO),2319,14
Santa Tereza de Goiás(GO),3355,17
Santa Terezinha de Goiás(GO),8744,55
Santo Antônio da Barra(GO),4821,74
Santo Antônio de Goiás(GO),6283,292
Santo Antônio do Descoberto(GO),74744,888
Senador Canedo(GO),115371,2839
Serranópolis(GO),8544,68
Silvânia(GO),20695,154
Simolândia(GO),6856,31
São Domingos(GO),12949,0
São Francisco de Goiás(GO),6264,56
São João d'Aliança(GO),13740,133
São João da Paraúna(GO),1381,8
São Luiz do Norte(GO),5167,90
São Luís de Montes Belos(GO),33817,557
São Miguel do Araguaia(GO),21993,38
São Miguel do Passa Quatro(GO),4057,0
São Patrício(GO),2036,52
São Simão(GO),20645,335
Sítio d'Abadia(GO),2989,0
Taquaral de Goiás(GO),3529,38
Teresina de Goiás(GO),3458,6
Terezópolis de Goiás(GO),8043,110
Trindade(GO),127599,1339
Trombas(GO),3500,15
Três Ranchos(GO),2833,35
Turvelândia(GO),5281,67
Turvânia(GO),4598,124
Uirapuru(GO),2854,5
Uruana(GO),13843,98
Uruaçu(GO),40532,561
Urutaí(GO),3072,18
Valparaíso de Goiás(GO),168468,3398
Varjão(GO),3827,55
Vianópolis(GO),13863,139
Vicentinópolis(GO),8743,115
Vila Boa(GO),6171,44
Vila Propício(GO),5821,125
Água Fria de Goiás(GO),5735,53
Água Limpa(GO),1850,0
Águas Lindas de Goiás(GO),212440,2752
Abaré(BA),20086,48
Abaíra(BA),8739,17
Acajutiba(BA),15159,98
Adustina(BA),17040,79
Aiquara(BA),4446,146
Alagoinhas(BA),151596,4077
Alcobaça(BA),22470,386
Almadina(BA),5464,309
Amargosa(BA),37241,287
Amélia Rodrigues(BA),25102,290
América Dourada(BA),16094,92
Anagé(BA),22005,88
Andaraí(BA),13143,28
Andorinha(BA),14595,61
Angical(BA),13977,99
Anguera(BA),11221,54
Antas(BA),19291,132
Antônio Cardoso(BA),11683,44
Antônio Gonçalves(BA),11798,148
Aporá(BA),17731,138
Apuarema(BA),7330,258
Aracatu(BA),13135,28
Araci(BA),54379,978
Aramari(BA),11397,108
Arataca(BA),11019,155
Aratuípe(BA),8825,95
Araçás(BA),12177,109
Aurelino Leal(BA),11531,357
Baianópolis(BA),13877,62
Baixa Grande(BA),20468,25
Banzaê(BA),13229,132
Barra(BA),53578,140
Barra da Estiva(BA),20598,9
Barra do Choça(BA),31603,351
Barra do Mendes(BA),13865,15
Barra do Rocha(BA),5714,66
Barreiras(BA),155439,3353
Barro Alto(BA),14931,18
Barro Preto(BA),5591,211
Barrocas(BA),15978,101
Belmonte(BA),23328,383
Belo Campo(BA),17211,26
Biritinga(BA),15979,71
Boa Nova(BA),12633,79
Boa Vista do Tupim(BA),18576,97
Bom Jesus da Lapa(BA),69148,252
Bom Jesus da Serra(BA),9880,81
Boninal(BA),14368,7
Bonito(BA),16764,33
Boquira(BA),21508,32
Botuporã(BA),10211,3
Brejolândia(BA),10557,4
Brejões(BA),14295,35
Brotas de Macaúbas(BA),10231,1
Brumado(BA),67195,831
Buerarema(BA),18349,408
Buritirama(BA),21174,165
Caatiba(BA),6758,189
Cabaceiras do Paraguaçu(BA),18807,55
Cachoeira(BA),33470,414
Caculé(BA),23170,70
Caetanos(BA),14542,33
Caetité(BA),50975,121
Cafarnaum(BA),18437,146
Cairu(BA),18176,160
Caldeirão Grande(BA),13327,117
Camacan(BA),31988,1206
Camamu(BA),35316,773
Camaçari(BA),299132,5408
Campo Alegre de Lourdes(BA),28798,100
Campo Formoso(BA),71206,938
Canarana(BA),26176,80
Canavieiras(BA),31099,158
Candeal(BA),8258,60
Candeias(BA),87076,1933
Candiba(BA),14319,25
Cansanção(BA),34834,136
Canudos(BA),16668,102
Canápolis(BA),9711,2
Capela do Alto Alegre(BA),11637,154
Capim Grosso(BA),30662,826
Caravelas(BA),22016,247
Caraíbas(BA),8951,20
Cardeal da Silva(BA),9295,43
Carinhanha(BA),29018,93
Casa Nova(BA),71969,380
Castro Alves(BA),26264,317
Catolândia(BA),3577,28
Catu(BA),54704,1331
Caturama(BA),9329,1
Caém(BA),9213,104
Central(BA),17266,33
Chorrochó(BA),11177,30
Cipó(BA),17300,155
Coaraci(BA),16993,363
Cocos(BA),18777,60
Conceição da Feira(BA),22581,516
Conceição do Almeida(BA),17247,469
Conceição do Coité(BA),66612,1528
Conceição do Jacuípe(BA),33153,493
Conde(BA),25837,243
Condeúba(BA),17247,45
Contendas do Sincorá(BA),4066,34
Coração de Maria(BA),22605,239
Cordeiros(BA),8614,27
Coribe(BA),14194,84
Coronel João Sá(BA),15895,157
Correntina(BA),32137,196
Cotegipe(BA),13782,34
Cravolândia(BA),5349,11
Cristópolis(BA),13910,82
Crisópolis(BA),21103,172
Cruz das Almas(BA),63239,574
Curaçá(BA),34700,262
Cândido Sales(BA),25189,384
Cícero Dantas(BA),32515,319
Dias d'Ávila(BA),81089,1271
Dom Basílio(BA),12199,37
Dom Macedo Costa(BA),4058,65
Dário Meira(BA),10710,515
Elísio Medrado(BA),8122,58
Encruzilhada(BA),17006,121
Entre Rios(BA),41780,259
Esplanada(BA),37237,303
Euclides da Cunha(BA),60585,133
Eunápolis(BA),113380,2586
Feira da Mata(BA),5665,22
Feira de Santana(BA),614872,10881
Filadélfia(BA),16377,357
Firmino Alves(BA),5617,45
Floresta Azul(BA),10629,256
Formosa do Rio Preto(BA),25591,124
Fátima(BA),17890,174
Gandu(BA),32403,1339
Gavião(BA),4463,2
Gentio do Ouro(BA),11233,178
Glória(BA),15221,92
Gongogi(BA),7128,88
Governador Mangabeira(BA),20722,113
Guajeru(BA),6937,5
Guanambi(BA),84481,355
Guaratinga(BA),20843,317
Heliópolis(BA),13031,41
Iaçu(BA),24305,179
Ibiassucê(BA),9224,19
Ibicaraí(BA),21689,513
Ibicoara(BA),19571,11
Ibicuí(BA),16198,465
Ibipeba(BA),18211,13
Ibipitanga(BA),14902,15
Ibiquera(BA),4044,3
Ibirapitanga(BA),23375,574
Ibirapuã(BA),8637,99
Ibirataia(BA),15312,821
Ibitiara(BA),16339,11
Ibititá(BA),17113,141
Ibotirama(BA),26927,216
Ichu(BA),6206,14
Igaporã(BA),15640,19
Igrapiúna(BA),13226,227
Iguaí(BA),26916,420
Ilhéus(BA),162327,5430
Inhambupe(BA),39926,260
Ipecaetá(BA),14487,83
Ipiaú(BA),45873,1735
Ipirá(BA),59595,328
Ipupiara(BA),9865,0
Irajuba(BA),7260,43
Iramaia(BA),8537,13
Iraquara(BA),25216,200
Irará(BA),29034,332
Irecê(BA),72967,1052
Itabela(BA),30584,651
Itaberaba(BA),64489,1890
Itabuna(BA),213223,9964
Itacaré(BA),28296,319
Itaeté(BA),16056,63
Itagi(BA),12351,240
Itagibá(BA),14579,292
Itagimirim(BA),6869,80
Itaguaçu da Bahia(BA),14429,15
Itaju do Colônia(BA),6682,82
Itajuípe(BA),20491,843
Itamaraju(BA),64486,1840
Itamari(BA),8035,168
Itambé(BA),23049,182
Itanagra(BA),6441,27
Itanhém(BA),19405,396
