cities,population,cases
Governador Lindenberg(ES),12709,367
Guarapari(ES),124859,4535
Guaçuí(ES),30867,462
Ibatiba(ES),26082,955
Ibiraçu(ES),12479,685
Ibitirama(ES),8889,124
Iconha(ES),13860,659
Irupi(ES),13377,294
Itaguaçu(ES),14066,458
Itapemirim(ES),34348,1693
Itarana(ES),10555,357
Iúna(ES),29161,674
Jaguaré(ES),30477,1059
Jerônimo Monteiro(ES),12192,306
João Neiva(ES),16668,567
Laranja da Terra(ES),10947,154
Linhares(ES),173555,8109
Mantenópolis(ES),15350,245
Marataízes(ES),38499,2135
Marechal Floriano(ES),16694,1125
Marilândia(ES),12833,541
Mimoso do Sul(ES),26153,944
Montanha(ES),18833,429
Mucurici(ES),5524,155
Muniz Freire(ES),17465,376
Muqui(ES),15449,434
Nova Venécia(ES),50110,1540
Pancas(ES),23184,637
Pedro Canário(ES),26184,584
Pinheiros(ES),27047,752
Piúma(ES),21711,871
Ponto Belo(ES),7863,121
Presidente Kennedy(ES),11574,838
Rio Bananal(ES),19141,543
Rio Novo do Sul(ES),11622,504
Santa Leopoldina(ES),12224,320
Santa Maria de Jetibá(ES),40431,1122
Santa Teresa(ES),23590,1208
Serra(ES),517510,21870
Sooretama(ES),30070,1036
São Domingos do Norte(ES),8638,410
São Gabriel da Palha(ES),37947,1919
São José do Calçado(ES),10556,352
São Mateus(ES),130611,3625
São Roque do Canaã(ES),12415,362
Vargem Alta(ES),21402,679
Venda Nova do Imigrante(ES),25277,1216
Viana(ES),78239,2465
Vila Pavão(ES),9208,257
Vila Valério(ES),14080,576
Vila Velha(ES),493838,25352
Vitória(ES),362097,22460
Água Doce do Norte(ES),11019,250
Águia Branca(ES),9642,460
Abadia de Goiás(GO),8773,685
Abadiânia(GO),20042,176
Acreúna(GO),22366,1003
Adelândia(GO),2516,87
Alexânia(GO),27653,1275
Aloândia(GO),1995,103
Alto Horizonte(GO),6414,201
Alto Paraíso de Goiás(GO),7624,283
Alvorada do Norte(GO),8660,294
Amaralina(GO),3812,16
Americano do Brasil(GO),6111,147
Amorinópolis(GO),3126,59
Anhanguera(GO),1149,18
Anicuns(GO),21850,821
Anápolis(GO),386923,14012
Aparecida de Goiânia(GO),578179,38159
Aparecida do Rio Doce(GO),2474,103
Aporé(GO),4198,140
Aragarças(GO),20118,830
Aragoiânia(GO),10308,405
Araguapaz(GO),7770,193
Araçu(GO),3522,85
Arenópolis(GO),2612,32
Aruanã(GO),9875,156
Aurilândia(GO),3120,65
Avelinópolis(GO),2417,110
Baliza(GO),5138,34
Barro Alto(GO),11167,581
Bela Vista de Goiás(GO),29975,996
Bom Jardim de Goiás(GO),8841,176
Bom Jesus de Goiás(GO),25216,1014
Bonfinópolis(GO),9706,374
Bonópolis(GO),4405,82
Brazabrantes(GO),3703,88
Britânia(GO),5779,181
Buriti Alegre(GO),9459,275
Buriti de Goiás(GO),2488,100
Buritinópolis(GO),3292,56
Cabeceiras(GO),7993,77
Cachoeira Alta(GO),12484,776
Cachoeira Dourada(GO),8067,137
Cachoeira de Goiás(GO),1351,25
Caiapônia(GO),18913,244
Caldas Novas(GO),91162,2271
Caldazinha(GO),3804,105
Campestre de Goiás(GO),3630,176
Campinaçu(GO),3640,118
Campinorte(GO),12626,422
Campo Alegre de Goiás(GO),7589,39
Campo Limpo de Goiás(GO),7789,53
Campos Belos(GO),19887,349
Campos Verdes(GO),2141,43
Carmo do Rio Verde(GO),10082,71
Castelândia(GO),3435,45
Catalão(GO),108823,2880
Caturaí(GO),5070,117
Cavalcante(GO),9709,69
Caçu(GO),16009,748
Ceres(GO),22191,1073
Cezarina(GO),8606,209
Chapadão do Céu(GO),10167,520
Cidade Ocidental(GO),71376,3468
Cocalzinho de Goiás(GO),20240,589
Colinas do Sul(GO),3382,76
Corumbaíba(GO),9723,105
Corumbá de Goiás(GO),11110,252
Cristalina(GO),58997,811
Cristianópolis(GO),2966,86
Crixás(GO),16949,570
Cromínia(GO),3486,101
Cumari(GO),2854,60
Córrego do Ouro(GO),2327,60
Damianópolis(GO),3311,18
Damolândia(GO),2938,88
Davinópolis(GO),2094,18
Diorama(GO),2484,29
Divinópolis de Goiás(GO),4804,86
Doverlândia(GO),7322,120
Edealina(GO),3699,110
Edéia(GO),12372,365
Estrela do Norte(GO),3275,53
Faina(GO),6627,228
Fazenda Nova(GO),5637,93
Firminópolis(GO),13292,182
Flores de Goiás(GO),16557,86
Formosa(GO),121617,3135
Formoso(GO),4248,32
Gameleira de Goiás(GO),3818,91
Goiandira(GO),5600,86
Goianira(GO),44289,1537
Goianápolis(GO),11231,483
Goianésia(GO),70084,4155
Goiatuba(GO),34095,1633
Goiás(GO),22645,393
Goiânia(GO),1516113,69040
Gouvelândia(GO),5898,159
Guapó(GO),14209,541
Guarani de Goiás(GO),3893,49
Guaraíta(GO),1996,47
Guarinos(GO),1794,23
Heitoraí(GO),3724,50
Hidrolina(GO),3564,202
Hidrolândia(GO),21706,1033
Iaciara(GO),13947,155
Inaciolândia(GO),6194,153
Indiara(GO),15611,395
Inhumas(GO),52866,2841
Ipameri(GO),26985,359
Ipiranga de Goiás(GO),2893,28
Iporá(GO),31531,1234
Israelândia(GO),2800,72
Itaberaí(GO),42900,1427
Itaguari(GO),4676,333
Itaguaru(GO),5237,193
Itajá(GO),4539,141
Itapaci(GO),22981,451
Itapirapuã(GO),4997,176
Itapuranga(GO),25768,695
Itarumã(GO),7178,137
Itauçu(GO),8938,330
Itumbiara(GO),104742,3568
Ivolândia(GO),2370,54
Jandaia(GO),6048,310
Jaraguá(GO),50511,1023
Jataí(GO),100882,4202
Jaupaci(GO),2879,26
Jesúpolis(GO),2490,47
Joviânia(GO),7387,216
Jussara(GO),18478,656
Lagoa Santa(GO),1588,24
Leopoldo de Bulhões(GO),7647,184
Luziânia(GO),208299,6294
Mairipotaba(GO),2368,52
Mambaí(GO),8882,60
Mara Rosa(GO),9503,104
Marzagão(GO),2236,40
Matrinchã(GO),4351,83
Maurilândia(GO),14080,488
Mimoso de Goiás(GO),2597,59
Minaçu(GO),29070,643
Mineiros(GO),66801,4918
Moiporá(GO),1529,38
Monte Alegre de Goiás(GO),8606,37
Montes Claros de Goiás(GO),8055,259
Montividiu(GO),13396,627
Montividiu do Norte(GO),4479,25
Morrinhos(GO),46136,2192
Morro Agudo de Goiás(GO),2248,70
Mossâmedes(GO),4290,87
Mozarlândia(GO),15659,975
Mundo Novo(GO),4887,120
Mutunópolis(GO),3778,28
Nazário(GO),9142,249
Nerópolis(GO),29850,637
Niquelândia(GO),46388,1179
Nova América(GO),2352,57
Nova Aurora(GO),2210,52
Nova Crixás(GO),12869,376
Nova Glória(GO),8164,277
Nova Iguaçu de Goiás(GO),2929,48
Nova Roma(GO),3264,67
Nova Veneza(GO),9853,346
Novo Brasil(GO),2913,68
Novo Gama(GO),115711,2373
Novo Planalto(GO),4495,160
Orizona(GO),15615,276
Ouro Verde de Goiás(GO),3759,107
Ouvidor(GO),6667,226
Padre Bernardo(GO),33835,717
Palestina de Goiás(GO),3464,73
Palmeiras de Goiás(GO),28858,2552
Palmelo(GO),2381,134
Palminópolis(GO),3585,215
Panamá(GO),2615,100
Paranaiguara(GO),10057,166
Paraúna(GO),10988,260
Perolândia(GO),3129,65
Petrolina de Goiás(GO),10281,193
Pilar de Goiás(GO),2253,32
Piracanjuba(GO),24524,643
Piranhas(GO),10385,266
Pirenópolis(GO),24908,278
Pires do Rio(GO),31458,1075
Planaltina(GO),89918,1737
Pontalina(GO),17819,529
Porangatu(GO),45394,1095
Porteirão(GO),3881,611
Portelândia(GO),4011,231
Posse(GO),36900,654
Professor Jamil(GO),3223,94
Quirinópolis(GO),50065,1447
Rialma(GO),10918,523
Rianápolis(GO),4801,198
Rio Quente(GO),4493,79
Rio Verde(GO),235647,13281
Rubiataba(GO),19882,351
Sanclerlândia(GO),7637,177
Santa Bárbara de Goiás(GO),6560,355
Santa Cruz de Goiás(GO),2855,64
Santa Fé de Goiás(GO),5459,110
Santa Helena de Goiás(GO),38648,3074
Santa Isabel(GO),3809,159
Santa Rita do Araguaia(GO),8756,112
Santa Rita do Novo Destino(GO),3343,89
Santa Rosa de Goiás(GO),2319,43
Santa Tereza de Goiás(GO),3355,34
Santa Terezinha de Goiás(GO),8744,94
Santo Antônio da Barra(GO),4821,177
Santo Antônio de Goiás(GO),6283,413
Santo Antônio do Descoberto(GO),74744,1254
Senador Canedo(GO),115371,6115
Serranópolis(GO),8544,233
Silvânia(GO),20695,364
Simolândia(GO),6856,90
São Domingos(GO),12949,29
São Francisco de Goiás(GO),6264,95
São João d'Aliança(GO),13740,296
São João da Paraúna(GO),1381,11
São Luiz do Norte(GO),5167,142
São Luís de Montes Belos(GO),33817,1124
São Miguel do Araguaia(GO),21993,82
São Miguel do Passa Quatro(GO),4057,85
São Patrício(GO),2036,88
São Simão(GO),20645,518
Sítio d'Abadia(GO),2989,2
Taquaral de Goiás(GO),3529,69
Teresina de Goiás(GO),3458,34
Terezópolis de Goiás(GO),8043,440
Trindade(GO),127599,3551
Trombas(GO),3500,31
Três Ranchos(GO),2833,53
Turvelândia(GO),5281,371
Turvânia(GO),4598,214
Uirapuru(GO),2854,10
Uruana(GO),13843,173
Uruaçu(GO),40532,1214
Urutaí(GO),3072,61
Valparaíso de Goiás(GO),168468,7297
Varjão(GO),3827,62
Vianópolis(GO),13863,205
Vicentinópolis(GO),8743,192
Vila Boa(GO),6171,62
Vila Propício(GO),5821,245
Água Fria de Goiás(GO),5735,78
Água Limpa(GO),1850,3
Águas Lindas de Goiás(GO),212440,4152
Abaré(BA),20086,115
Abaíra(BA),8739,86
Acajutiba(BA),15159,204
Adustina(BA),17040,119
Aiquara(BA),4446,293
Alagoinhas(BA),151596,5823
Alcobaça(BA),22470,699
Almadina(BA),5464,366
Amargosa(BA),37241,526
Amélia Rodrigues(BA),25102,591
América Dourada(BA),16094,164
Anagé(BA),22005,170
Andaraí(BA),13143,47
Andorinha(BA),14595,128
Angical(BA),13977,241
Anguera(BA),11221,100
Antas(BA),19291,455
Antônio Cardoso(BA),11683,81
Antônio Gonçalves(BA),11798,209
Aporá(BA),17731,226
Apuarema(BA),7330,464
Aracatu(BA),13135,133
Araci(BA),54379,1250
Aramari(BA),11397,176
Arataca(BA),11019,259
Aratuípe(BA),8825,162
Araçás(BA),12177,278
Aurelino Leal(BA),11531,469
Baianópolis(BA),13877,152
Baixa Grande(BA),20468,63
Banzaê(BA),13229,556
Barra(BA),53578,414
Barra da Estiva(BA),20598,135
Barra do Choça(BA),31603,556
Barra do Mendes(BA),13865,36
Barra do Rocha(BA),5714,124
Barreiras(BA),155439,5889
Barro Alto(BA),14931,146
Barro Preto(BA),5591,278
Barrocas(BA),15978,169
Belmonte(BA),23328,496
Belo Campo(BA),17211,113
Biritinga(BA),15979,102
Boa Nova(BA),12633,232
Boa Vista do Tupim(BA),18576,111
Bom Jesus da Lapa(BA),69148,858
Bom Jesus da Serra(BA),9880,106
Boninal(BA),14368,24
Bonito(BA),16764,93
Boquira(BA),21508,53
Botuporã(BA),10211,10
Brejolândia(BA),10557,9
Brejões(BA),14295,106
Brotas de Macaúbas(BA),10231,4
Brumado(BA),67195,2752
Buerarema(BA),18349,563
Buritirama(BA),21174,361
Caatiba(BA),6758,413
Cabaceiras do Paraguaçu(BA),18807,109
Cachoeira(BA),33470,468
Caculé(BA),23170,100
Caetanos(BA),14542,185
Caetité(BA),50975,272
Cafarnaum(BA),18437,307
Cairu(BA),18176,476
Caldeirão Grande(BA),13327,164
Camacan(BA),31988,1564
Camamu(BA),35316,851
Camaçari(BA),299132,6682
Campo Alegre de Lourdes(BA),28798,152
Campo Formoso(BA),71206,1144
Canarana(BA),26176,369
Canavieiras(BA),31099,347
Candeal(BA),8258,171
Candeias(BA),87076,2739
Candiba(BA),14319,47
Cansanção(BA),34834,240
Canudos(BA),16668,164
Canápolis(BA),9711,97
Capela do Alto Alegre(BA),11637,255
Capim Grosso(BA),30662,1198
Caravelas(BA),22016,451
Caraíbas(BA),8951,27
Cardeal da Silva(BA),9295,86
Carinhanha(BA),29018,184
Casa Nova(BA),71969,722
Castro Alves(BA),26264,607
Catolândia(BA),3577,51
Catu(BA),54704,1836
Caturama(BA),9329,9
Caém(BA),9213,128
Central(BA),17266,90
Chorrochó(BA),11177,39
Cipó(BA),17300,222
Coaraci(BA),16993,942
Cocos(BA),18777,138
Conceição da Feira(BA),22581,619
Conceição do Almeida(BA),17247,642
Conceição do Coité(BA),66612,3851
Conceição do Jacuípe(BA),33153,770
Conde(BA),25837,388
Condeúba(BA),17247,105
Contendas do Sincorá(BA),4066,35
Coração de Maria(BA),22605,564
Cordeiros(BA),8614,64
Coribe(BA),14194,230
Coronel João Sá(BA),15895,251
Correntina(BA),32137,578
Cotegipe(BA),13782,100
Cravolândia(BA),5349,17
Cristópolis(BA),13910,199
Crisópolis(BA),21103,193
Cruz das Almas(BA),63239,876
Curaçá(BA),34700,444
Cândido Sales(BA),25189,857
Cícero Dantas(BA),32515,726
Dias d'Ávila(BA),81089,1743
Dom Basílio(BA),12199,196
Dom Macedo Costa(BA),4058,157
Dário Meira(BA),10710,565
Elísio Medrado(BA),8122,162
Encruzilhada(BA),17006,281
Entre Rios(BA),41780,473
Esplanada(BA),37237,395
Euclides da Cunha(BA),60585,284
Eunápolis(BA),113380,3497
Feira da Mata(BA),5665,37
Feira de Santana(BA),614872,17271
Filadélfia(BA),16377,587
Firmino Alves(BA),5617,112
Floresta Azul(BA),10629,392
Formosa do Rio Preto(BA),25591,333
Fátima(BA),17890,509
Gandu(BA),32403,1667
Gavião(BA),4463,50
Gentio do Ouro(BA),11233,188
Glória(BA),15221,249
Gongogi(BA),7128,191
Governador Mangabeira(BA),20722,184
Guajeru(BA),6937,17
Guanambi(BA),84481,1185
Guaratinga(BA),20843,591
Heliópolis(BA),13031,68
Iaçu(BA),24305,299
Ibiassucê(BA),9224,37
Ibicaraí(BA),21689,942
Ibicoara(BA),19571,79
Ibicuí(BA),16198,749
Ibipeba(BA),18211,227
Ibipitanga(BA),14902,237
Ibiquera(BA),4044,7
Ibirapitanga(BA),23375,710
Ibirapuã(BA),8637,263
Ibirataia(BA),15312,1381
Ibitiara(BA),16339,27
Ibititá(BA),17113,457
Ibotirama(BA),26927,309
Ichu(BA),6206,62
Igaporã(BA),15640,36
Igrapiúna(BA),13226,279
Iguaí(BA),26916,563
Ilhéus(BA),162327,7341
Inhambupe(BA),39926,568
Ipecaetá(BA),14487,121
Ipiaú(BA),45873,2126
Ipirá(BA),59595,527
Ipupiara(BA),9865,60
Irajuba(BA),7260,50
Iramaia(BA),8537,22
Iraquara(BA),25216,258
Irará(BA),29034,443
Irecê(BA),72967,2913
Itabela(BA),30584,951
Itaberaba(BA),64489,2438
Itabuna(BA),213223,14368
Itacaré(BA),28296,398
Itaeté(BA),16056,111
Itagi(BA),12351,423
Itagibá(BA),14579,506
Itagimirim(BA),6869,138
Itaguaçu da Bahia(BA),14429,84
Itaju do Colônia(BA),6682,268
