#city,population,cases
Mata Grande(AL),25216,260
Matriz de Camaragibe(AL),24642,1169
Messias(AL),17856,715
Minador do Negrão(AL),5329,100
Monteirópolis(AL),7159,147
Murici(AL),28236,534
Novo Lino(AL),12690,140
Olho d'Água Grande(AL),5123,149
Olho d'Água das Flores(AL),21688,1203
Olho d'Água do Casado(AL),9373,61
Olivença(AL),11624,229
Ouro Branco(AL),11496,125
Palestina(AL),5011,319
Palmeira dos Índios(AL),73218,2631
Pariconha(AL),10533,322
Paripueira(AL),13176,212
Passo de Camaragibe(AL),15245,406
Paulo Jacinto(AL),7564,210
Penedo(AL),63683,2167
Piaçabuçu(AL),17827,505
Pilar(AL),35111,1845
Pindoba(AL),2908,84
Piranhas(AL),25039,464
Porto Calvo(AL),27165,836
Porto Real do Colégio(AL),20066,450
Porto de Pedras(AL),7786,173
Poço das Trincheiras(AL),14386,197
Pão de Açúcar(AL),24399,991
Quebrangulo(AL),11294,524
Rio Largo(AL),75120,1833
Roteiro(AL),6664,171
Santa Luzia do Norte(AL),7296,321
Santana do Ipanema(AL),47654,2680
Santana do Mundaú(AL),10740,406
Satuba(AL),13828,657
Senador Rui Palmeira(AL),13870,167
São Brás(AL),6961,278
São José da Laje(AL),23927,753
São José da Tapera(AL),32260,974
São Luís do Quitunde(AL),34555,908
São Miguel dos Campos(AL),61251,2433
São Miguel dos Milagres(AL),7951,145
São Sebastião(AL),34152,938
Tanque d'Arca(AL),6162,177
Taquarana(AL),19980,400
Teotônio Vilela(AL),44169,1411
Traipu(AL),27715,303
União dos Palmares(AL),65611,1284
Viçosa(AL),25733,664
Água Branca(AL),20196,237
Abaiara(CE),11737,207
Acarape(CE),14929,2011
Acaraú(CE),62641,3010
Acopiara(CE),54270,1510
Aiuaba(CE),17399,145
Alcântaras(CE),11714,727
Altaneira(CE),7586,256
Alto Santo(CE),17146,625
Amontada(CE),43452,1166
Antonina do Norte(CE),7353,107
Apuiarés(CE),14600,318
Aquiraz(CE),80271,2041
Aracati(CE),74547,3002
Aracoiaba(CE),26469,986
Ararendá(CE),10935,474
Araripe(CE),21600,509
Aratuba(CE),11847,304
Arneiroz(CE),7840,87
Assaré(CE),23417,1005
Aurora(CE),24654,969
Baixio(CE),6288,156
Banabuiú(CE),18197,734
Barbalha(CE),60781,2763
Barreira(CE),22425,430
Barro(CE),22680,535
Barroquinha(CE),15017,849
Baturité(CE),35750,1031
Beberibe(CE),53573,1568
Bela Cruz(CE),32591,1705
Boa Viagem(CE),54470,1785
Brejo Santo(CE),49477,3356
Camocim(CE),63661,2750
Campos Sales(CE),27426,1037
Canindé(CE),76997,2474
Capistrano(CE),17738,847
Caridade(CE),22547,460
Caririaçu(CE),26965,895
Cariré(CE),18448,1188
Cariús(CE),18699,836
Carnaubal(CE),17606,777
Cascavel(CE),71743,2255
Catarina(CE),20698,401
Catunda(CE),10342,547
Caucaia(CE),361400,9769
Cedro(CE),25557,1428
Chaval(CE),13069,844
Chorozinho(CE),20264,923
Choró(CE),13521,387
Coreaú(CE),23136,1460
Crateús(CE),75074,7092
Crato(CE),132123,9651
Croatá(CE),18063,488
Cruz(CE),24827,1491
Deputado Irapuan Pinheiro(CE),9625,415
Ereré(CE),7198,514
Eusébio(CE),53618,3477
Farias Brito(CE),19450,1405
Forquilha(CE),24218,806
Fortaleza(CE),2669342,112303
Fortim(CE),16480,381
Frecheirinha(CE),14072,1730
General Sampaio(CE),7618,253
Granja(CE),54748,1382
Granjeiro(CE),4844,229
Graça(CE),14399,637
Groaíras(CE),11068,882
Guaiúba(CE),26064,431
Guaraciaba do Norte(CE),40642,1216
Guaramiranga(CE),5193,232
Hidrolândia(CE),19978,1289
Horizonte(CE),67337,3097
Ibaretama(CE),13353,221
Ibiapina(CE),24997,935
Ibicuitinga(CE),12525,700
Icapuí(CE),19934,1096
Icó(CE),68018,3361
Iguatu(CE),102498,5341
Independência(CE),26178,692
Ipaporanga(CE),11593,505
Ipaumirim(CE),12463,304
Ipu(CE),41964,2961
Ipueiras(CE),38166,1625
Iracema(CE),14297,1329
Irauçuba(CE),24156,425
Itaitinga(CE),37980,1459
Itaiçaba(CE),7827,410
Itapajé(CE),52675,1316
Itapipoca(CE),129358,3998
Itapiúna(CE),20382,610
Itarema(CE),41826,2124
Itatira(CE),21647,1254
Jaguaretama(CE),18162,1091
Jaguaribara(CE),11401,488
Jaguaribe(CE),34682,2141
Jaguaruana(CE),33705,1545
Jardim(CE),27174,539
Jati(CE),8111,198
Jijoca de Jericoacoara(CE),19816,1192
Juazeiro do Norte(CE),274207,17917
Jucás(CE),24833,653
Lavras da Mangabeira(CE),31508,1408
Limoeiro do Norte(CE),59540,2341
Madalena(CE),19691,629
Maracanaú(CE),227886,10032
Maranguape(CE),128978,6550
Marco(CE),27361,706
Martinópole(CE),11233,276
Massapê(CE),38737,1107
Mauriti(CE),47962,1786
Meruoca(CE),15057,810
Milagres(CE),27512,1254
Milhã(CE),13155,448
Miraíma(CE),13818,498
Missão Velha(CE),35393,1180
Mombaça(CE),43797,1705
Monsenhor Tabosa(CE),17234,942
Morada Nova(CE),61890,3838
Moraújo(CE),8724,788
Morrinhos(CE),22534,594
Mucambo(CE),14537,598
Mulungu(CE),10823,301
Nova Olinda(CE),15565,527
Nova Russas(CE),32328,1043
Novo Oriente(CE),28607,657
Ocara(CE),25703,652
Orós(CE),21427,1543
Pacajus(CE),72203,2515
Pacatuba(CE),83432,2732
Pacoti(CE),12261,391
Pacujá(CE),6533,441
Palhano(CE),9386,470
Palmácia(CE),13322,389
Paracuru(CE),35076,1549
Paraipaba(CE),32744,1326
Parambu(CE),31521,718
Paramoti(CE),12226,319
Pedra Branca(CE),43258,443
Penaforte(CE),9077,146
Pentecoste(CE),37751,1352
Pereiro(CE),16307,925
Pindoretama(CE),20567,724
Piquet Carneiro(CE),16959,998
Pires Ferreira(CE),10951,583
Poranga(CE),12336,284
Porteiras(CE),14996,758
Potengi(CE),11045,236
Potiretama(CE),6419,247
Quiterianópolis(CE),21084,838
Quixadá(CE),87728,4650
Quixelô(CE),16178,1223
Quixeramobim(CE),81082,3272
Quixeré(CE),22149,1284
Redenção(CE),29053,2205
Reriutaba(CE),18491,1224
Russas(CE),78194,4892
Saboeiro(CE),15819,529
Salitre(CE),16554,504
Santa Quitéria(CE),43703,2156
Santana do Acaraú(CE),32452,1255
Santana do Cariri(CE),17700,369
Senador Pompeu(CE),25496,892
Senador Sá(CE),7623,430
Sobral(CE),208935,14614
Solonópole(CE),18324,961
São Benedito(CE),47903,1837
São Gonçalo do Amarante(CE),48422,3458
São João do Jaguaribe(CE),7645,338
São Luís do Curu(CE),13000,273
Tabuleiro do Norte(CE),30697,2307
Tamboril(CE),26251,988
Tarrafas(CE),8592,190
Tauá(CE),58859,4180
Tejuçuoca(CE),19187,688
Tianguá(CE),75946,4578
Trairi(CE),55918,853
Tururu(CE),16271,611
Ubajara(CE),34792,1261
Umari(CE),7733,236
Umirim(CE),19825,436
Uruburetama(CE),21850,974
Uruoca(CE),13840,712
Varjota(CE),18420,1359
Viçosa do Ceará(CE),60889,2505
Várzea Alegre(CE),40721,1394
Afonso Cláudio(ES),30586,2369
Alegre(ES),30084,1233
Alfredo Chaves(ES),14601,1624
Alto Rio Novo(ES),7836,479
Anchieta(ES),29263,2591
Apiacá(ES),7567,439
Aracruz(ES),101220,10475
Atilio Vivacqua(ES),11936,937
Baixo Guandu(ES),30998,2326
Barra de São Francisco(ES),44650,2225
Boa Esperança(ES),15037,690
Bom Jesus do Norte(ES),9936,709
Brejetuba(ES),12404,1023
Cachoeiro de Itapemirim(ES),208972,16695
Cariacica(ES),381285,24937
Castelo(ES),37534,3508
Colatina(ES),122499,14419
Conceição da Barra(ES),31063,680
Conceição do Castelo(ES),12723,918
Divino de São Lourenço(ES),4304,302
Domingos Martins(ES),33850,2263
Dores do Rio Preto(ES),6749,418
Ecoporanga(ES),22923,1923
Fundão(ES),21509,1446
Governador Lindenberg(ES),12709,1130
Guarapari(ES),124859,9074
Guaçuí(ES),30867,1500
Ibatiba(ES),26082,1803
Ibiraçu(ES),12479,1194
Ibitirama(ES),8889,296
Iconha(ES),13860,1582
Irupi(ES),13377,871
Itaguaçu(ES),14066,1135
Itapemirim(ES),34348,2748
Itarana(ES),10555,837
Iúna(ES),29161,1543
Jaguaré(ES),30477,2101
Jerônimo Monteiro(ES),12192,713
João Neiva(ES),16668,1544
Laranja da Terra(ES),10947,413
Linhares(ES),173555,15216
Mantenópolis(ES),15350,510
Marataízes(ES),38499,4034
Marechal Floriano(ES),16694,1951
Marilândia(ES),12833,1429
Mimoso do Sul(ES),26153,1930
Montanha(ES),18833,944
Mucurici(ES),5524,439
Muniz Freire(ES),17465,1418
Muqui(ES),15449,879
Nova Venécia(ES),50110,3070
Pancas(ES),23184,1170
Pedro Canário(ES),26184,979
Pinheiros(ES),27047,1298
Piúma(ES),21711,1649
Ponto Belo(ES),7863,378
Presidente Kennedy(ES),11574,1340
Rio Bananal(ES),19141,1345
Rio Novo do Sul(ES),11622,944
Santa Leopoldina(ES),12224,575
Santa Maria de Jetibá(ES),40431,2744
Santa Teresa(ES),23590,2989
Serra(ES),517510,39854
Sooretama(ES),30070,1817
São Domingos do Norte(ES),8638,761
São Gabriel da Palha(ES),37947,3501
São José do Calçado(ES),10556,557
São Mateus(ES),130611,6953
São Roque do Canaã(ES),12415,1169
Vargem Alta(ES),21402,1368
Venda Nova do Imigrante(ES),25277,2874
Viana(ES),78239,4749
Vila Pavão(ES),9208,545
Vila Valério(ES),14080,1380
Vila Velha(ES),493838,41279
Vitória(ES),362097,34171
Água Doce do Norte(ES),11019,484
Águia Branca(ES),9642,1028
Abadia de Goiás(GO),8773,869
Abadiânia(GO),20042,227
Acreúna(GO),22366,1250
Adelândia(GO),2516,98
Alexânia(GO),27653,1641
Aloândia(GO),1995,167
Alto Horizonte(GO),6414,284
Alto Paraíso de Goiás(GO),7624,436
Alvorada do Norte(GO),8660,415
Amaralina(GO),3812,18
Americano do Brasil(GO),6111,185
Amorinópolis(GO),3126,115
Anhanguera(GO),1149,42
Anicuns(GO),21850,1294
Anápolis(GO),386923,20239
Aparecida de Goiânia(GO),578179,44225
Aparecida do Rio Doce(GO),2474,131
Aporé(GO),4198,198
Aragarças(GO),20118,1402
Aragoiânia(GO),10308,549
Araguapaz(GO),7770,208
Araçu(GO),3522,166
Arenópolis(GO),2612,37
Aruanã(GO),9875,240
Aurilândia(GO),3120,69
Avelinópolis(GO),2417,158
Baliza(GO),5138,104
Barro Alto(GO),11167,770
Bela Vista de Goiás(GO),29975,1382
Bom Jardim de Goiás(GO),8841,279
Bom Jesus de Goiás(GO),25216,1214
Bonfinópolis(GO),9706,401
Bonópolis(GO),4405,95
Brazabrantes(GO),3703,227
Britânia(GO),5779,334
Buriti Alegre(GO),9459,503
Buriti de Goiás(GO),2488,123
Buritinópolis(GO),3292,75
Cabeceiras(GO),7993,121
Cachoeira Alta(GO),12484,920
Cachoeira Dourada(GO),8067,220
Cachoeira de Goiás(GO),1351,32
Caiapônia(GO),18913,540
Caldas Novas(GO),91162,4885
Caldazinha(GO),3804,136
Campestre de Goiás(GO),3630,249
Campinaçu(GO),3640,136
Campinorte(GO),12626,719
Campo Alegre de Goiás(GO),7589,83
Campo Limpo de Goiás(GO),7789,141
Campos Belos(GO),19887,531
Campos Verdes(GO),2141,106
Carmo do Rio Verde(GO),10082,277
Castelândia(GO),3435,126
Catalão(GO),108823,5717
Caturaí(GO),5070,198
Cavalcante(GO),9709,90
Caçu(GO),16009,820
Ceres(GO),22191,1580
Cezarina(GO),8606,421
Chapadão do Céu(GO),10167,1235
Cidade Ocidental(GO),71376,4285
Cocalzinho de Goiás(GO),20240,786
Colinas do Sul(GO),3382,169
Corumbaíba(GO),9723,559
Corumbá de Goiás(GO),11110,292
Cristalina(GO),58997,1416
Cristianópolis(GO),2966,177
Crixás(GO),16949,1136
Cromínia(GO),3486,143
Cumari(GO),2854,202
Córrego do Ouro(GO),2327,129
Damianópolis(GO),3311,35
Damolândia(GO),2938,127
Davinópolis(GO),2094,34
Diorama(GO),2484,49
Divinópolis de Goiás(GO),4804,106
Doverlândia(GO),7322,246
Edealina(GO),3699,274
Edéia(GO),12372,718
Estrela do Norte(GO),3275,115
Faina(GO),6627,307
Fazenda Nova(GO),5637,125
Firminópolis(GO),13292,298
Flores de Goiás(GO),16557,127
Formosa(GO),121617,4842
Formoso(GO),4248,281
Gameleira de Goiás(GO),3818,147
Goiandira(GO),5600,217
Goianira(GO),44289,2269
Goianápolis(GO),11231,598
Goianésia(GO),70084,5795
Goiatuba(GO),34095,2383
Goiás(GO),22645,606
Goiânia(GO),1516113,100266
Gouvelândia(GO),5898,168
Guapó(GO),14209,704
Guarani de Goiás(GO),3893,101
Guaraíta(GO),1996,140
Guarinos(GO),1794,44
Heitoraí(GO),3724,76
Hidrolina(GO),3564,218
Hidrolândia(GO),21706,1288
Iaciara(GO),13947,229
Inaciolândia(GO),6194,233
Indiara(GO),15611,470
Inhumas(GO),52866,4259
Ipameri(GO),26985,1057
Ipiranga de Goiás(GO),2893,89
Iporá(GO),31531,1829
Israelândia(GO),2800,87
Itaberaí(GO),42900,1683
Itaguari(GO),4676,437
Itaguaru(GO),5237,282
Itajá(GO),4539,172
Itapaci(GO),22981,1026
Itapirapuã(GO),4997,292
Itapuranga(GO),25768,1507
Itarumã(GO),7178,222
Itauçu(GO),8938,506
Itumbiara(GO),104742,5065
Ivolândia(GO),2370,90
Jandaia(GO),6048,462
Jaraguá(GO),50511,2029
Jataí(GO),100882,6292
Jaupaci(GO),2879,30
Jesúpolis(GO),2490,51
Joviânia(GO),7387,345
Jussara(GO),18478,982
Lagoa Santa(GO),1588,61
Leopoldo de Bulhões(GO),7647,213
Luziânia(GO),208299,8636
Mairipotaba(GO),2368,58
Mambaí(GO),8882,89
Mara Rosa(GO),9503,226
Marzagão(GO),2236,133
Matrinchã(GO),4351,118
Maurilândia(GO),14080,615
Mimoso de Goiás(GO),2597,84
Minaçu(GO),29070,992
Mineiros(GO),66801,6234
Moiporá(GO),1529,41
Monte Alegre de Goiás(GO),8606,72
Montes Claros de Goiás(GO),8055,504
Montividiu(GO),13396,774
Montividiu do Norte(GO),4479,33
Morrinhos(GO),46136,3786
Morro Agudo de Goiás(GO),2248,99
Mossâmedes(GO),4290,98
Mozarlândia(GO),15659,1275
Mundo Novo(GO),4887,149
Mutunópolis(GO),3778,66
Nazário(GO),9142,372
Nerópolis(GO),29850,1001
Niquelândia(GO),46388,1633
Nova América(GO),2352,154
Nova Aurora(GO),2210,90
Nova Crixás(GO),12869,591
Nova Glória(GO),8164,450
Nova Iguaçu de Goiás(GO),2929,83
Nova Roma(GO),3264,83
Nova Veneza(GO),9853,501
Novo Brasil(GO),2913,97
Novo Gama(GO),115711,3248
Novo Planalto(GO),4495,193
Orizona(GO),15615,379
Ouro Verde de Goiás(GO),3759,147
Ouvidor(GO),6667,390
Padre Bernardo(GO),33835,871
Palestina de Goiás(GO),3464,97
Palmeiras de Goiás(GO),28858,3783
Palmelo(GO),2381,154
Palminópolis(GO),3585,288
Panamá(GO),2615,105
Paranaiguara(GO),10057,217
Paraúna(GO),10988,352
Perolândia(GO),3129,90
Petrolina de Goiás(GO),10281,345
Pilar de Goiás(GO),2253,107
Piracanjuba(GO),24524,1099
Piranhas(GO),10385,341
Pirenópolis(GO),24908,487
Pires do Rio(GO),31458,1563
Planaltina(GO),89918,2152
Pontalina(GO),17819,1016
Porangatu(GO),45394,1570
Porteirão(GO),3881,1024
Portelândia(GO),4011,323
Posse(GO),36900,1023
Professor Jamil(GO),3223,144
Quirinópolis(GO),50065,1686
Rialma(GO),10918,810
Rianápolis(GO),4801,335
Rio Quente(GO),4493,183
Rio Verde(GO),235647,17211
Rubiataba(GO),19882,1307
Sanclerlândia(GO),7637,318
Santa Bárbara de Goiás(GO),6560,486
Santa Cruz de Goiás(GO),2855,75
Santa Fé de Goiás(GO),5459,232
Santa Helena de Goiás(GO),38648,3549
Santa Isabel(GO),3809,282
Santa Rita do Araguaia(GO),8756,171
Santa Rita do Novo Destino(GO),3343,102
Santa Rosa de Goiás(GO),2319,84
Santa Tereza de Goiás(GO),3355,51
Santa Terezinha de Goiás(GO),8744,407
Santo Antônio da Barra(GO),4821,268
Santo Antônio de Goiás(GO),6283,531
Santo Antônio do Descoberto(GO),74744,1733
Senador Canedo(GO),115371,8073
Serranópolis(GO),8544,348
Silvânia(GO),20695,619
Simolândia(GO),6856,104
São Domingos(GO),12949,102
São Francisco de Goiás(GO),6264,206
São João d'Aliança(GO),13740,410
São João da Paraúna(GO),1381,32
São Luiz do Norte(GO),5167,156
São Luís de Montes Belos(GO),33817,1744
São Miguel do Araguaia(GO),21993,792
São Miguel do Passa Quatro(GO),4057,134
São Patrício(GO),2036,143
São Simão(GO),20645,658
Sítio d'Abadia(GO),2989,17
Taquaral de Goiás(GO),3529,115
Teresina de Goiás(GO),3458,47
Terezópolis de Goiás(GO),8043,506
Trindade(GO),127599,4949
Trombas(GO),3500,190
Três Ranchos(GO),2833,107
Turvelândia(GO),5281,507
Turvânia(GO),4598,324
Uirapuru(GO),2854,78
Uruana(GO),13843,343
Uruaçu(GO),40532,1733
Urutaí(GO),3072,102
Valparaíso de Goiás(GO),168468,8818
Varjão(GO),3827,104
Vianópolis(GO),13863,380
Vicentinópolis(GO),8743,360
Vila Boa(GO),6171,69
Vila Propício(GO),5821,256
Água Fria de Goiás(GO),5735,107
Água Limpa(GO),1850,36
Águas Lindas de Goiás(GO),212440,5325
Abaré(BA),20086,328
Abaíra(BA),8739,191
Acajutiba(BA),15159,326
Adustina(BA),17040,316
Aiquara(BA),4446,364
Alagoinhas(BA),151596,8389
Alcobaça(BA),22470,984
Almadina(BA),5464,476
Amargosa(BA),37241,1334
Amélia Rodrigues(BA),25102,1142
América Dourada(BA),16094,440
Anagé(BA),22005,429
Andaraí(BA),13143,531
Andorinha(BA),14595,508
Angical(BA),13977,318
Anguera(BA),11221,220
Antas(BA),19291,722
Antônio Cardoso(BA),11683,204
Antônio Gonçalves(BA),11798,467
Aporá(BA),17731,339
Apuarema(BA),7330,512
Aracatu(BA),13135,487
Araci(BA),54379,2357
Aramari(BA),11397,344
Arataca(BA),11019,338
Aratuípe(BA),8825,219
Araçás(BA),12177,460
Aurelino Leal(BA),11531,727
Baianópolis(BA),13877,204
Baixa Grande(BA),20468,414
Banzaê(BA),13229,713
Barra(BA),53578,1062
Barra da Estiva(BA),20598,1088
Barra do Choça(BA),31603,1070
Barra do Mendes(BA),13865,546
Barra do Rocha(BA),5714,217
Barreiras(BA),155439,9171
Barro Alto(BA),14931,562
Barro Preto(BA),5591,401
Barrocas(BA),15978,325
Belmonte(BA),23328,801
Belo Campo(BA),17211,331
Biritinga(BA),15979,179
Boa Nova(BA),12633,323
Boa Vista do Tupim(BA),18576,153
Bom Jesus da Lapa(BA),69148,1695
Bom Jesus da Serra(BA),9880,293
Boninal(BA),14368,385
Bonito(BA),16764,474
Boquira(BA),21508,316
Botuporã(BA),10211,117
Brejolândia(BA),10557,126
Brejões(BA),14295,429
Brotas de Macaúbas(BA),10231,52
Brumado(BA),67195,4769
Buerarema(BA),18349,970
Buritirama(BA),21174,594
Caatiba(BA),6758,518
Cabaceiras do Paraguaçu(BA),18807,281
Cachoeira(BA),33470,779
Caculé(BA),23170,564
Caetanos(BA),14542,355
Caetité(BA),50975,1183
Cafarnaum(BA),18437,667
Cairu(BA),18176,851
Caldeirão Grande(BA),13327,518
Camacan(BA),31988,1921
Camamu(BA),35316,1415
Camaçari(BA),299132,11147
Campo Alegre de Lourdes(BA),28798,276
Campo Formoso(BA),71206,2299
Canarana(BA),26176,973
Canavieiras(BA),31099,693
Candeal(BA),8258,316
Candeias(BA),87076,4467
Candiba(BA),14319,174
Cansanção(BA),34834,455
Canudos(BA),16668,369
Canápolis(BA),9711,179
Capela do Alto Alegre(BA),11637,622
Capim Grosso(BA),30662,2741
Caravelas(BA),22016,865
Caraíbas(BA),8951,169
Cardeal da Silva(BA),9295,167
Carinhanha(BA),29018,463
Casa Nova(BA),71969,1162
Castro Alves(BA),26264,906
Catolândia(BA),3577,61
Catu(BA),54704,3341
Caturama(BA),9329,114
Caém(BA),9213,305
Central(BA),17266,229
Chorrochó(BA),11177,53
Cipó(BA),17300,374
Coaraci(BA),16993,1333
Cocos(BA),18777,373
Conceição da Feira(BA),22581,939
Conceição do Almeida(BA),17247,1414
Conceição do Coité(BA),66612,6180
Conceição do Jacuípe(BA),33153,1706
Conde(BA),25837,533
Condeúba(BA),17247,516
Contendas do Sincorá(BA),4066,118
Coração de Maria(BA),22605,966
Cordeiros(BA),8614,497
Coribe(BA),14194,603
Coronel João Sá(BA),15895,488
Correntina(BA),32137,1129
Cotegipe(BA),13782,197
Cravolândia(BA),5349,152
Cristópolis(BA),13910,405
Crisópolis(BA),21103,230
Cruz das Almas(BA),63239,3169
Curaçá(BA),34700,713
Cândido Sales(BA),25189,1379
Cícero Dantas(BA),32515,979
Dias d'Ávila(BA),81089,3129
Dom Basílio(BA),12199,566
Dom Macedo Costa(BA),4058,304
Dário Meira(BA),10710,635
Elísio Medrado(BA),8122,338
Encruzilhada(BA),17006,463
Entre Rios(BA),41780,808
Esplanada(BA),37237,879
Euclides da Cunha(BA),60585,1490
Eunápolis(BA),113380,5651
Feira da Mata(BA),5665,139
Feira de Santana(BA),614872,28167
Filadélfia(BA),16377,867
Firmino Alves(BA),5617,204
Floresta Azul(BA),10629,572
Formosa do Rio Preto(BA),25591,557
Fátima(BA),17890,667
Gandu(BA),32403,2238
Gavião(BA),4463,272
Gentio do Ouro(BA),11233,276
Glória(BA),15221,361
Gongogi(BA),7128,341
Governador Mangabeira(BA),20722,496
Guajeru(BA),6937,188
Guanambi(BA),84481,3560
Guaratinga(BA),20843,958
Heliópolis(BA),13031,179
Iaçu(BA),24305,675
Ibiassucê(BA),9224,149
Ibicaraí(BA),21689,1386
Ibicoara(BA),19571,491
Ibicuí(BA),16198,921
Ibipeba(BA),18211,813
Ibipitanga(BA),14902,454
Ibiquera(BA),4044,63
Ibirapitanga(BA),23375,1132
Ibirapuã(BA),8637,669
Ibirataia(BA),15312,1937
Ibitiara(BA),16339,292
Ibititá(BA),17113,1006
Ibotirama(BA),26927,652
Ichu(BA),6206,203
Igaporã(BA),15640,173
Igrapiúna(BA),13226,512
Iguaí(BA),26916,704
Ilhéus(BA),162327,12539
Inhambupe(BA),39926,936
Ipecaetá(BA),14487,191
Ipiaú(BA),45873,2605
Ipirá(BA),59595,1268
Ipupiara(BA),9865,145
Irajuba(BA),7260,218
Iramaia(BA),8537,98
Iraquara(BA),25216,1091
Irará(BA),29034,757
Irecê(BA),72967,5589
Itabela(BA),30584,1155
Itaberaba(BA),64489,4183
Itabuna(BA),213223,22120
Itacaré(BA),28296,944
