cities,population,cases
Novo Airão(AM),19454,142
Novo Aripuanã(AM),25644,187
Parintins(AM),114273,1279
Pauini(AM),19426,15
Presidente Figueiredo(AM),36279,415
Rio Preto da Eva(AM),33347,520
Santa Isabel do Rio Negro(AM),25156,35
Santo Antônio do Içá(AM),21602,714
Silves(AM),9171,131
São Gabriel da Cachoeira(AM),45564,1647
São Paulo de Olivença(AM),39299,433
São Sebastião do Uatumã(AM),14020,70
Tabatinga(AM),65844,875
Tapauá(AM),17156,382
Tefé(AM),59849,1799
Tonantins(AM),18755,245
Uarini(AM),13540,123
Urucará(AM),16256,211
Urucurituba(AM),23065,135
Brasília(DF),3015268,8538
Anadia(AL),17545,31
Arapiraca(AL),231747,324
Atalaia(AL),47185,149
Barra de Santo Antônio(AL),15932,18
Barra de São Miguel(AL),8322,20
Batalha(AL),18232,22
Belo Monte(AL),6704,2
Belém(AL),4344,2
Boca da Mata(AL),27281,45
Branquinha(AL),10494,9
Cacimbinhas(AL),10858,9
Cajueiro(AL),21264,17
Campestre(AL),6936,17
Campo Alegre(AL),57063,21
Campo Grande(AL),9558,10
Canapi(AL),17722,3
Capela(AL),17053,92
Carneiros(AL),9081,10
Chã Preta(AL),7311,3
Coité do Nóia(AL),10693,6
Colônia Leopoldina(AL),21698,36
Coqueiro Seco(AL),5845,33
Coruripe(AL),56933,125
Craíbas(AL),24219,55
Delmiro Gouveia(AL),52016,20
Dois Riachos(AL),11075,13
Estrela de Alagoas(AL),18205,4
Feira Grande(AL),22166,15
Feliz Deserto(AL),4754,4
Flexeiras(AL),12790,20
Girau do Ponciano(AL),40917,18
Ibateguara(AL),15616,6
Igaci(AL),25631,7
Igreja Nova(AL),24499,2
Inhapi(AL),18385,3
Jacaré dos Homens(AL),5253,2
Jacuípe(AL),7021,10
Japaratinga(AL),8361,26
Jaramataia(AL),5770,1
Jequiá da Praia(AL),11580,93
Joaquim Gomes(AL),23993,29
Jundiá(AL),4155,2
Junqueiro(AL),24727,111
Lagoa da Canoa(AL),17852,11
Limoeiro de Anadia(AL),28635,11
Maceió(AL),1018948,5107
Major Isidoro(AL),19804,22
Mar Vermelho(AL),3514,4
Maragogi(AL),32704,85
Maravilha(AL),9163,5
Marechal Deodoro(AL),51901,280
Maribondo(AL),13264,26
Mata Grande(AL),25216,0
Matriz de Camaragibe(AL),24642,43
Messias(AL),17856,32
Minador do Negrão(AL),5329,2
Monteirópolis(AL),7159,7
Murici(AL),28236,93
Novo Lino(AL),12690,2
Olho d'Água Grande(AL),5123,8
Olho d'Água das Flores(AL),21688,26
Olho d'Água do Casado(AL),9373,5
Olivença(AL),11624,7
Ouro Branco(AL),11496,10
Palestina(AL),5011,2
Palmeira dos Índios(AL),73218,100
Pariconha(AL),10533,1
Paripueira(AL),13176,26
Passo de Camaragibe(AL),15245,33
Paulo Jacinto(AL),7564,29
Penedo(AL),63683,34
Piaçabuçu(AL),17827,23
Pilar(AL),35111,109
Pindoba(AL),2908,7
Piranhas(AL),25039,6
Porto Calvo(AL),27165,152
Porto Real do Colégio(AL),20066,7
Porto de Pedras(AL),7786,20
Poço das Trincheiras(AL),14386,4
Pão de Açúcar(AL),24399,17
Quebrangulo(AL),11294,28
Rio Largo(AL),75120,173
Roteiro(AL),6664,7
Santa Luzia do Norte(AL),7296,56
Santana do Ipanema(AL),47654,73
Santana do Mundaú(AL),10740,7
Satuba(AL),13828,131
Senador Rui Palmeira(AL),13870,6
São Brás(AL),6961,14
São José da Laje(AL),23927,68
São José da Tapera(AL),32260,27
São Luís do Quitunde(AL),34555,52
São Miguel dos Campos(AL),61251,179
São Miguel dos Milagres(AL),7951,24
São Sebastião(AL),34152,185
Tanque d'Arca(AL),6162,8
Taquarana(AL),19980,11
Teotônio Vilela(AL),44169,213
Traipu(AL),27715,4
União dos Palmares(AL),65611,80
Viçosa(AL),25733,25
Água Branca(AL),20196,0
Abaiara(CE),11737,3
Acarape(CE),14929,71
Acaraú(CE),62641,484
Acopiara(CE),54270,74
Aiuaba(CE),17399,3
Alcântaras(CE),11714,95
Altaneira(CE),7586,1
Alto Santo(CE),17146,27
Amontada(CE),43452,209
Antonina do Norte(CE),7353,2
Apuiarés(CE),14600,55
Aquiraz(CE),80271,244
Aracati(CE),74547,249
Aracoiaba(CE),26469,150
Ararendá(CE),10935,2
Araripe(CE),21600,2
Aratuba(CE),11847,18
Arneiroz(CE),7840,19
Assaré(CE),23417,4
Aurora(CE),24654,6
Baixio(CE),6288,0
Banabuiú(CE),18197,67
Barbalha(CE),60781,57
Barreira(CE),22425,72
Barro(CE),22680,4
Barroquinha(CE),15017,146
Baturité(CE),35750,62
Beberibe(CE),53573,91
Bela Cruz(CE),32591,298
Boa Viagem(CE),54470,40
Brejo Santo(CE),49477,24
Camocim(CE),63661,230
Campos Sales(CE),27426,44
Canindé(CE),76997,465
Capistrano(CE),17738,136
Caridade(CE),22547,53
Caririaçu(CE),26965,12
Cariré(CE),18448,93
Cariús(CE),18699,3
Carnaubal(CE),17606,29
Cascavel(CE),71743,201
Catarina(CE),20698,16
Catunda(CE),10342,10
Caucaia(CE),361400,1659
Cedro(CE),25557,7
Chaval(CE),13069,63
Chorozinho(CE),20264,87
Choró(CE),13521,84
Coreaú(CE),23136,156
Crateús(CE),75074,168
Crato(CE),132123,53
Croatá(CE),18063,8
Cruz(CE),24827,167
Deputado Irapuan Pinheiro(CE),9625,4
Ereré(CE),7198,26
Eusébio(CE),53618,681
Farias Brito(CE),19450,47
Forquilha(CE),24218,48
Fortaleza(CE),2669342,23378
Fortim(CE),16480,36
Frecheirinha(CE),14072,38
General Sampaio(CE),7618,12
Granja(CE),54748,110
Granjeiro(CE),4844,0
Graça(CE),14399,55
Groaíras(CE),11068,72
Guaiúba(CE),26064,72
Guaraciaba do Norte(CE),40642,58
Guaramiranga(CE),5193,10
Hidrolândia(CE),19978,15
Horizonte(CE),67337,298
Ibaretama(CE),13353,9
Ibiapina(CE),24997,35
Ibicuitinga(CE),12525,98
Icapuí(CE),19934,68
Icó(CE),68018,64
Iguatu(CE),102498,110
Independência(CE),26178,23
Ipaporanga(CE),11593,35
Ipaumirim(CE),12463,3
Ipu(CE),41964,25
Ipueiras(CE),38166,37
Iracema(CE),14297,10
Irauçuba(CE),24156,64
Itaitinga(CE),37980,211
Itaiçaba(CE),7827,33
Itapajé(CE),52675,270
Itapipoca(CE),129358,945
Itapiúna(CE),20382,64
Itarema(CE),41826,555
Itatira(CE),21647,188
Jaguaretama(CE),18162,34
Jaguaribara(CE),11401,30
Jaguaribe(CE),34682,119
Jaguaruana(CE),33705,70
Jardim(CE),27174,3
Jati(CE),8111,3
Jijoca de Jericoacoara(CE),19816,88
Juazeiro do Norte(CE),274207,241
Jucás(CE),24833,10
Lavras da Mangabeira(CE),31508,18
Limoeiro do Norte(CE),59540,260
Madalena(CE),19691,54
Maracanaú(CE),227886,1467
Maranguape(CE),128978,553
Marco(CE),27361,60
Martinópole(CE),11233,5
Massapê(CE),38737,371
Mauriti(CE),47962,64
Meruoca(CE),15057,41
Milagres(CE),27512,19
Milhã(CE),13155,25
Miraíma(CE),13818,14
Missão Velha(CE),35393,41
Mombaça(CE),43797,54
Monsenhor Tabosa(CE),17234,43
Morada Nova(CE),61890,368
Moraújo(CE),8724,57
Morrinhos(CE),22534,115
Mucambo(CE),14537,103
Mulungu(CE),10823,19
Nova Olinda(CE),15565,8
Nova Russas(CE),32328,33
Novo Oriente(CE),28607,12
Ocara(CE),25703,114
Orós(CE),21427,40
Pacajus(CE),72203,204
Pacatuba(CE),83432,462
Pacoti(CE),12261,33
Pacujá(CE),6533,14
Palhano(CE),9386,11
Palmácia(CE),13322,63
Paracuru(CE),35076,155
Paraipaba(CE),32744,141
Parambu(CE),31521,46
Paramoti(CE),12226,20
Pedra Branca(CE),43258,46
Penaforte(CE),9077,4
Pentecoste(CE),37751,96
Pereiro(CE),16307,13
Pindoretama(CE),20567,101
Piquet Carneiro(CE),16959,3
Pires Ferreira(CE),10951,5
Poranga(CE),12336,11
Porteiras(CE),14996,2
Potengi(CE),11045,9
Potiretama(CE),6419,9
Quiterianópolis(CE),21084,40
Quixadá(CE),87728,622
Quixelô(CE),16178,6
Quixeramobim(CE),81082,266
Quixeré(CE),22149,46
Redenção(CE),29053,245
Reriutaba(CE),18491,25
Russas(CE),78194,176
Saboeiro(CE),15819,7
Salitre(CE),16554,3
Santa Quitéria(CE),43703,176
Santana do Acaraú(CE),32452,29
Santana do Cariri(CE),17700,22
Senador Pompeu(CE),25496,23
Senador Sá(CE),7623,84
Sobral(CE),208935,2132
Solonópole(CE),18324,44
São Benedito(CE),47903,17
São Gonçalo do Amarante(CE),48422,759
São João do Jaguaribe(CE),7645,32
São Luís do Curu(CE),13000,35
Tabuleiro do Norte(CE),30697,122
Tamboril(CE),26251,22
Tarrafas(CE),8592,2
Tauá(CE),58859,172
Tejuçuoca(CE),19187,95
Tianguá(CE),75946,218
Trairi(CE),55918,162
Tururu(CE),16271,48
Ubajara(CE),34792,143
Umari(CE),7733,9
Umirim(CE),19825,82
Uruburetama(CE),21850,211
Uruoca(CE),13840,23
Varjota(CE),18420,30
Viçosa do Ceará(CE),60889,214
Várzea Alegre(CE),40721,30
Afonso Cláudio(ES),30586,72
Alegre(ES),30084,11
Alfredo Chaves(ES),14601,72
Alto Rio Novo(ES),7836,2
Anchieta(ES),29263,145
Apiacá(ES),7567,13
Aracruz(ES),101220,105
Atilio Vivacqua(ES),11936,3
Baixo Guandu(ES),30998,87
Barra de São Francisco(ES),44650,93
Boa Esperança(ES),15037,66
Bom Jesus do Norte(ES),9936,26
Brejetuba(ES),12404,5
Cachoeiro de Itapemirim(ES),208972,260
Cariacica(ES),381285,1763
Castelo(ES),37534,21
Colatina(ES),122499,291
Conceição da Barra(ES),31063,12
Conceição do Castelo(ES),12723,17
Divino de São Lourenço(ES),4304,4
Domingos Martins(ES),33850,95
Dores do Rio Preto(ES),6749,0
Ecoporanga(ES),22923,53
Fundão(ES),21509,133
Governador Lindenberg(ES),12709,3
Guarapari(ES),124859,239
Guaçuí(ES),30867,38
Ibatiba(ES),26082,19
Ibiraçu(ES),12479,21
Ibitirama(ES),8889,15
Iconha(ES),13860,19
Irupi(ES),13377,21
Itaguaçu(ES),14066,9
Itapemirim(ES),34348,112
Itarana(ES),10555,30
Iúna(ES),29161,9
Jaguaré(ES),30477,7
Jerônimo Monteiro(ES),12192,10
João Neiva(ES),16668,64
Laranja da Terra(ES),10947,16
Linhares(ES),173555,154
Mantenópolis(ES),15350,3
Marataízes(ES),38499,227
Marechal Floriano(ES),16694,99
Marilândia(ES),12833,9
Mimoso do Sul(ES),26153,77
Montanha(ES),18833,11
Mucurici(ES),5524,4
Muniz Freire(ES),17465,6
Muqui(ES),15449,25
Nova Venécia(ES),50110,31
Pancas(ES),23184,61
Pedro Canário(ES),26184,19
Pinheiros(ES),27047,16
Piúma(ES),21711,83
Ponto Belo(ES),7863,0
Presidente Kennedy(ES),11574,105
Rio Bananal(ES),19141,23
Rio Novo do Sul(ES),11622,10
Santa Leopoldina(ES),12224,18
Santa Maria de Jetibá(ES),40431,75
Santa Teresa(ES),23590,86
Serra(ES),517510,2463
Sooretama(ES),30070,32
São Domingos do Norte(ES),8638,3
São Gabriel da Palha(ES),37947,34
São José do Calçado(ES),10556,17
São Mateus(ES),130611,215
São Roque do Canaã(ES),12415,13
Vargem Alta(ES),21402,26
Venda Nova do Imigrante(ES),25277,44
Viana(ES),78239,282
Vila Pavão(ES),9208,2
Vila Valério(ES),14080,34
Vila Velha(ES),493838,2396
Vitória(ES),362097,2416
Água Doce do Norte(ES),11019,27
Águia Branca(ES),9642,7
Abadia de Goiás(GO),8773,6
Abadiânia(GO),20042,2
Acreúna(GO),22366,0
Adelândia(GO),2516,0
Alexânia(GO),27653,4
Aloândia(GO),1995,1
Alto Horizonte(GO),6414,0
Alto Paraíso de Goiás(GO),7624,0
Alvorada do Norte(GO),8660,0
Amaralina(GO),3812,2
Americano do Brasil(GO),6111,0
Amorinópolis(GO),3126,2
Anhanguera(GO),1149,1
Anicuns(GO),21850,0
Anápolis(GO),386923,150
Aparecida de Goiânia(GO),578179,400
Aparecida do Rio Doce(GO),2474,1
Aporé(GO),4198,0
Aragarças(GO),20118,12
Aragoiânia(GO),10308,2
Araguapaz(GO),7770,1
Araçu(GO),3522,0
Arenópolis(GO),2612,0
Aruanã(GO),9875,0
Aurilândia(GO),3120,0
Avelinópolis(GO),2417,1
Baliza(GO),5138,0
Barro Alto(GO),11167,7
Bela Vista de Goiás(GO),29975,28
Bom Jardim de Goiás(GO),8841,1
Bom Jesus de Goiás(GO),25216,4
Bonfinópolis(GO),9706,2
Bonópolis(GO),4405,0
Brazabrantes(GO),3703,0
Britânia(GO),5779,2
Buriti Alegre(GO),9459,0
Buriti de Goiás(GO),2488,0
Buritinópolis(GO),3292,0
Cabeceiras(GO),7993,1
Cachoeira Alta(GO),12484,0
Cachoeira Dourada(GO),8067,2
Cachoeira de Goiás(GO),1351,0
Caiapônia(GO),18913,1
Caldas Novas(GO),91162,12
Caldazinha(GO),3804,0
Campestre de Goiás(GO),3630,1
Campinaçu(GO),3640,0
Campinorte(GO),12626,3
Campo Alegre de Goiás(GO),7589,2
Campo Limpo de Goiás(GO),7789,0
Campos Belos(GO),19887,17
Campos Verdes(GO),2141,0
Carmo do Rio Verde(GO),10082,3
Castelândia(GO),3435,0
Catalão(GO),108823,22
Caturaí(GO),5070,1
Cavalcante(GO),9709,0
Caçu(GO),16009,8
Ceres(GO),22191,3
Cezarina(GO),8606,0
Chapadão do Céu(GO),10167,11
Cidade Ocidental(GO),71376,23
Cocalzinho de Goiás(GO),20240,6
Colinas do Sul(GO),3382,0
Corumbaíba(GO),9723,1
Corumbá de Goiás(GO),11110,1
Cristalina(GO),58997,7
Cristianópolis(GO),2966,0
Crixás(GO),16949,0
Cromínia(GO),3486,1
Cumari(GO),2854,0
Córrego do Ouro(GO),2327,1
Damianópolis(GO),3311,0
Damolândia(GO),2938,0
Davinópolis(GO),2094,0
Diorama(GO),2484,0
Divinópolis de Goiás(GO),4804,0
Doverlândia(GO),7322,0
Edealina(GO),3699,0
Edéia(GO),12372,2
Estrela do Norte(GO),3275,0
Faina(GO),6627,1
Fazenda Nova(GO),5637,0
Firminópolis(GO),13292,2
Flores de Goiás(GO),16557,0
Formosa(GO),121617,24
Formoso(GO),4248,0
Gameleira de Goiás(GO),3818,4
Goiandira(GO),5600,3
Goianira(GO),44289,4
Goianápolis(GO),11231,4
Goianésia(GO),70084,34
Goiatuba(GO),34095,13
Goiás(GO),22645,0
Goiânia(GO),1516113,1581
Gouvelândia(GO),5898,1
Guapó(GO),14209,7
Guarani de Goiás(GO),3893,0
Guaraíta(GO),1996,0
Guarinos(GO),1794,0
Heitoraí(GO),3724,0
Hidrolina(GO),3564,0
Hidrolândia(GO),21706,22
Iaciara(GO),13947,0
Inaciolândia(GO),6194,0
Indiara(GO),15611,12
Inhumas(GO),52866,7
Ipameri(GO),26985,1
Ipiranga de Goiás(GO),2893,0
Iporá(GO),31531,5
Israelândia(GO),2800,0
Itaberaí(GO),42900,4
Itaguari(GO),4676,0
Itaguaru(GO),5237,1
Itajá(GO),4539,3
Itapaci(GO),22981,1
Itapirapuã(GO),4997,0
Itapuranga(GO),25768,4
Itarumã(GO),7178,0
Itauçu(GO),8938,1
Itumbiara(GO),104742,19
Ivolândia(GO),2370,1
Jandaia(GO),6048,0
Jaraguá(GO),50511,16
Jataí(GO),100882,81
Jaupaci(GO),2879,0
Jesúpolis(GO),2490,3
Joviânia(GO),7387,2
Jussara(GO),18478,1
Lagoa Santa(GO),1588,0
Leopoldo de Bulhões(GO),7647,5
Luziânia(GO),208299,74
Mairipotaba(GO),2368,0
Mambaí(GO),8882,0
Mara Rosa(GO),9503,7
Marzagão(GO),2236,0
Matrinchã(GO),4351,0
Maurilândia(GO),14080,2
Mimoso de Goiás(GO),2597,0
Minaçu(GO),29070,4
Mineiros(GO),66801,28
Moiporá(GO),1529,0
Monte Alegre de Goiás(GO),8606,1
Montes Claros de Goiás(GO),8055,0
Montividiu(GO),13396,1
Montividiu do Norte(GO),4479,0
Morrinhos(GO),46136,11
Morro Agudo de Goiás(GO),2248,0
Mossâmedes(GO),4290,0
Mozarlândia(GO),15659,0
Mundo Novo(GO),4887,0
Mutunópolis(GO),3778,1
Nazário(GO),9142,0
Nerópolis(GO),29850,8
Niquelândia(GO),46388,3
Nova América(GO),2352,1
Nova Aurora(GO),2210,0
Nova Crixás(GO),12869,0
Nova Glória(GO),8164,10
Nova Iguaçu de Goiás(GO),2929,0
Nova Roma(GO),3264,0
Nova Veneza(GO),9853,3
Novo Brasil(GO),2913,0
Novo Gama(GO),115711,64
Novo Planalto(GO),4495,1
Orizona(GO),15615,0
Ouro Verde de Goiás(GO),3759,0
Ouvidor(GO),6667,0
Padre Bernardo(GO),33835,46
Palestina de Goiás(GO),3464,0
Palmeiras de Goiás(GO),28858,10
Palmelo(GO),2381,0
Palminópolis(GO),3585,1
Panamá(GO),2615,0
Paranaiguara(GO),10057,1
Paraúna(GO),10988,10
Perolândia(GO),3129,0
Petrolina de Goiás(GO),10281,0
Pilar de Goiás(GO),2253,0
Piracanjuba(GO),24524,14
Piranhas(GO),10385,3
Pirenópolis(GO),24908,5
Pires do Rio(GO),31458,6
Planaltina(GO),89918,28
Pontalina(GO),17819,0
Porangatu(GO),45394,16
Porteirão(GO),3881,0
Portelândia(GO),4011,1
Posse(GO),36900,2
Professor Jamil(GO),3223,6
Quirinópolis(GO),50065,12
Rialma(GO),10918,19
Rianápolis(GO),4801,1
Rio Quente(GO),4493,0
Rio Verde(GO),235647,77
Rubiataba(GO),19882,1
Sanclerlândia(GO),7637,0
Santa Bárbara de Goiás(GO),6560,0
Santa Cruz de Goiás(GO),2855,0
Santa Fé de Goiás(GO),5459,1
Santa Helena de Goiás(GO),38648,10
Santa Isabel(GO),3809,0
Santa Rita do Araguaia(GO),8756,1
Santa Rita do Novo Destino(GO),3343,0
Santa Rosa de Goiás(GO),2319,0
Santa Tereza de Goiás(GO),3355,0
Santa Terezinha de Goiás(GO),8744,1
Santo Antônio da Barra(GO),4821,0
Santo Antônio de Goiás(GO),6283,1
Santo Antônio do Descoberto(GO),74744,25
Senador Canedo(GO),115371,68
Serranópolis(GO),8544,1
Silvânia(GO),20695,1
Simolândia(GO),6856,0
São Domingos(GO),12949,0
São Francisco de Goiás(GO),6264,0
São João d'Aliança(GO),13740,2
São João da Paraúna(GO),1381,0
São Luiz do Norte(GO),5167,0
São Luís de Montes Belos(GO),33817,4
São Miguel do Araguaia(GO),21993,2
São Miguel do Passa Quatro(GO),4057,0
São Patrício(GO),2036,0
São Simão(GO),20645,7
Sítio d'Abadia(GO),2989,0
Taquaral de Goiás(GO),3529,0
Teresina de Goiás(GO),3458,0
Terezópolis de Goiás(GO),8043,2
Trindade(GO),127599,46
Trombas(GO),3500,0
Três Ranchos(GO),2833,0
Turvelândia(GO),5281,0
Turvânia(GO),4598,2
Uirapuru(GO),2854,0
Uruana(GO),13843,0
Uruaçu(GO),40532,18
Urutaí(GO),3072,2
Valparaíso de Goiás(GO),168468,130
Varjão(GO),3827,0
Vianópolis(GO),13863,1
Vicentinópolis(GO),8743,0
Vila Boa(GO),6171,0
Vila Propício(GO),5821,0
Água Fria de Goiás(GO),5735,0
Água Limpa(GO),1850,0
Águas Lindas de Goiás(GO),212440,177
Abaré(BA),20086,0
Abaíra(BA),8739,4
Acajutiba(BA),15159,3
Adustina(BA),17040,3
Aiquara(BA),4446,4
Alagoinhas(BA),151596,61
Alcobaça(BA),22470,1
Almadina(BA),5464,2
Amargosa(BA),37241,11
Amélia Rodrigues(BA),25102,18
América Dourada(BA),16094,0
Anagé(BA),22005,1
Andaraí(BA),13143,0
Andorinha(BA),14595,0
Angical(BA),13977,0
Anguera(BA),11221,18
Antas(BA),19291,0
Antônio Cardoso(BA),11683,2
Antônio Gonçalves(BA),11798,0
Aporá(BA),17731,5
Apuarema(BA),7330,1
Aracatu(BA),13135,4
Araci(BA),54379,5
Aramari(BA),11397,0
Arataca(BA),11019,2
Aratuípe(BA),8825,2
Araçás(BA),12177,1
Aurelino Leal(BA),11531,4
Baianópolis(BA),13877,1
Baixa Grande(BA),20468,0
Banzaê(BA),13229,1
Barra(BA),53578,3
Barra da Estiva(BA),20598,0
Barra do Choça(BA),31603,8
Barra do Mendes(BA),13865,1
Barra do Rocha(BA),5714,4
Barreiras(BA),155439,49
Barro Alto(BA),14931,0
Barro Preto(BA),5591,4
Barrocas(BA),15978,7
Belmonte(BA),23328,5
Belo Campo(BA),17211,0
Biritinga(BA),15979,0
Boa Nova(BA),12633,0
Boa Vista do Tupim(BA),18576,4
Bom Jesus da Lapa(BA),69148,9
Bom Jesus da Serra(BA),9880,0
Boninal(BA),14368,0
Bonito(BA),16764,0
Boquira(BA),21508,6
Botuporã(BA),10211,0
Brejolândia(BA),10557,0
Brejões(BA),14295,0
Brotas de Macaúbas(BA),10231,0
Brumado(BA),67195,30
Buerarema(BA),18349,39
Buritirama(BA),21174,1
Caatiba(BA),6758,0
Cabaceiras do Paraguaçu(BA),18807,1
Cachoeira(BA),33470,5
Caculé(BA),23170,1
Caetanos(BA),14542,2
Caetité(BA),50975,3
Cafarnaum(BA),18437,0
Cairu(BA),18176,16
Caldeirão Grande(BA),13327,3
Camacan(BA),31988,53
Camamu(BA),35316,8
Camaçari(BA),299132,196
Campo Alegre de Lourdes(BA),28798,9
Campo Formoso(BA),71206,1
Canarana(BA),26176,5
Canavieiras(BA),31099,25
Candeal(BA),8258,0
Candeias(BA),87076,161
Candiba(BA),14319,0
Cansanção(BA),34834,5
Canudos(BA),16668,5
Canápolis(BA),9711,0
Capela do Alto Alegre(BA),11637,2
Capim Grosso(BA),30662,16
Caravelas(BA),22016,0
Caraíbas(BA),8951,1
Cardeal da Silva(BA),9295,6
Carinhanha(BA),29018,0
Casa Nova(BA),71969,5
Castro Alves(BA),26264,17
Catolândia(BA),3577,0
Catu(BA),54704,22
Caturama(BA),9329,0
Caém(BA),9213,3
Central(BA),17266,0
Chorrochó(BA),11177,0
Cipó(BA),17300,1
Coaraci(BA),16993,36
Cocos(BA),18777,8
Conceição da Feira(BA),22581,6
Conceição do Almeida(BA),17247,3
Conceição do Coité(BA),66612,13
Conceição do Jacuípe(BA),33153,7
Conde(BA),25837,3
Condeúba(BA),17247,4
Contendas do Sincorá(BA),4066,0
Coração de Maria(BA),22605,4
Cordeiros(BA),8614,0
Coribe(BA),14194,0
Coronel João Sá(BA),15895,4
Correntina(BA),32137,0
Cotegipe(BA),13782,0
Cravolândia(BA),5349,2
Cristópolis(BA),13910,4
Crisópolis(BA),21103,2
Cruz das Almas(BA),63239,17
Curaçá(BA),34700,38
Cândido Sales(BA),25189,5
Cícero Dantas(BA),32515,1
Dias d'Ávila(BA),81089,65
Dom Basílio(BA),12199,2
Dom Macedo Costa(BA),4058,0
Dário Meira(BA),10710,9
Elísio Medrado(BA),8122,0
Encruzilhada(BA),17006,2
Entre Rios(BA),41780,5
Esplanada(BA),37237,2
Euclides da Cunha(BA),60585,3
Eunápolis(BA),113380,117
Feira da Mata(BA),5665,0
Feira de Santana(BA),614872,449
Filadélfia(BA),16377,0
Firmino Alves(BA),5617,0
Floresta Azul(BA),10629,5
Formosa do Rio Preto(BA),25591,0
Fátima(BA),17890,1
Gandu(BA),32403,19
Gavião(BA),4463,0
Gentio do Ouro(BA),11233,0
Glória(BA),15221,3
Gongogi(BA),7128,13
Governador Mangabeira(BA),20722,4
Guajeru(BA),6937,0
Guanambi(BA),84481,8
Guaratinga(BA),20843,1
Heliópolis(BA),13031,0
Iaçu(BA),24305,10
Ibiassucê(BA),9224,0
Ibicaraí(BA),21689,14
Ibicoara(BA),19571,0
Ibicuí(BA),16198,0
Ibipeba(BA),18211,0
Ibipitanga(BA),14902,0
Ibiquera(BA),4044,0
Ibirapitanga(BA),23375,12
Ibirapuã(BA),8637,4
Ibirataia(BA),15312,16
Ibitiara(BA),16339,0
Ibititá(BA),17113,0
Ibotirama(BA),26927,2
Ichu(BA),6206,0
Igaporã(BA),15640,0
Igrapiúna(BA),13226,3
Iguaí(BA),26916,1
Ilhéus(BA),162327,523
Inhambupe(BA),39926,1
Ipecaetá(BA),14487,2
Ipiaú(BA),45873,197
Ipirá(BA),59595,12
Ipupiara(BA),9865,0
Irajuba(BA),7260,0
Iramaia(BA),8537,0
Iraquara(BA),25216,0
Irará(BA),29034,4
Irecê(BA),72967,9
Itabela(BA),30584,4
Itaberaba(BA),64489,17
Itabuna(BA),213223,884
Itacaré(BA),28296,23
Itaeté(BA),16056,20
Itagi(BA),12351,4
Itagibá(BA),14579,19
Itagimirim(BA),6869,0
Itaguaçu da Bahia(BA),14429,0
Itaju do Colônia(BA),6682,0
Itajuípe(BA),20491,71
Itamaraju(BA),64486,102
Itamari(BA),8035,0
Itambé(BA),23049,0
Itanagra(BA),6441,5
Itanhém(BA),19405,3
Itaparica(BA),22228,25
Itapebi(BA),10259,9
Itapetinga(BA),76147,12
Itapicuru(BA),35576,5
Itapitanga(BA),10313,3
Itapé(BA),8761,5
Itaquara(BA),8319,1
Itarantim(BA),19747,2
Itatim(BA),14487,16
