#city,population,cases
Jequiá da Praia(AL),11580,374
Joaquim Gomes(AL),23993,514
Jundiá(AL),4155,45
Junqueiro(AL),24727,558
Lagoa da Canoa(AL),17852,559
Limoeiro de Anadia(AL),28635,516
Maceió(AL),1018948,29266
Major Isidoro(AL),19804,417
Mar Vermelho(AL),3514,24
Maragogi(AL),32704,483
Maravilha(AL),9163,94
Marechal Deodoro(AL),51901,2532
Maribondo(AL),13264,354
Mata Grande(AL),25216,190
Matriz de Camaragibe(AL),24642,1084
Messias(AL),17856,623
Minador do Negrão(AL),5329,21
Monteirópolis(AL),7159,123
Murici(AL),28236,424
Novo Lino(AL),12690,110
Olho d'Água Grande(AL),5123,144
Olho d'Água das Flores(AL),21688,1103
Olho d'Água do Casado(AL),9373,39
Olivença(AL),11624,149
Ouro Branco(AL),11496,88
Palestina(AL),5011,287
Palmeira dos Índios(AL),73218,1798
Pariconha(AL),10533,201
Paripueira(AL),13176,184
Passo de Camaragibe(AL),15245,373
Paulo Jacinto(AL),7564,182
Penedo(AL),63683,1506
Piaçabuçu(AL),17827,364
Pilar(AL),35111,1419
Pindoba(AL),2908,79
Piranhas(AL),25039,272
Porto Calvo(AL),27165,777
Porto Real do Colégio(AL),20066,398
Porto de Pedras(AL),7786,148
Poço das Trincheiras(AL),14386,97
Pão de Açúcar(AL),24399,845
Quebrangulo(AL),11294,380
Rio Largo(AL),75120,1283
Roteiro(AL),6664,154
Santa Luzia do Norte(AL),7296,230
Santana do Ipanema(AL),47654,1677
Santana do Mundaú(AL),10740,262
Satuba(AL),13828,506
Senador Rui Palmeira(AL),13870,113
São Brás(AL),6961,258
São José da Laje(AL),23927,704
São José da Tapera(AL),32260,873
São Luís do Quitunde(AL),34555,845
São Miguel dos Campos(AL),61251,2130
São Miguel dos Milagres(AL),7951,125
São Sebastião(AL),34152,844
Tanque d'Arca(AL),6162,121
Taquarana(AL),19980,252
Teotônio Vilela(AL),44169,1288
Traipu(AL),27715,266
União dos Palmares(AL),65611,908
Viçosa(AL),25733,391
Água Branca(AL),20196,96
Abaiara(CE),11737,91
Acarape(CE),14929,1916
Acaraú(CE),62641,2692
Acopiara(CE),54270,1135
Aiuaba(CE),17399,52
Alcântaras(CE),11714,545
Altaneira(CE),7586,55
Alto Santo(CE),17146,461
Amontada(CE),43452,822
Antonina do Norte(CE),7353,54
Apuiarés(CE),14600,247
Aquiraz(CE),80271,1053
Aracati(CE),74547,1893
Aracoiaba(CE),26469,789
Ararendá(CE),10935,176
Araripe(CE),21600,236
Aratuba(CE),11847,248
Arneiroz(CE),7840,61
Assaré(CE),23417,384
Aurora(CE),24654,498
Baixio(CE),6288,103
Banabuiú(CE),18197,596
Barbalha(CE),60781,2149
Barreira(CE),22425,343
Barro(CE),22680,233
Barroquinha(CE),15017,795
Baturité(CE),35750,594
Beberibe(CE),53573,923
Bela Cruz(CE),32591,1236
Boa Viagem(CE),54470,1228
Brejo Santo(CE),49477,1808
Camocim(CE),63661,2388
Campos Sales(CE),27426,505
Canindé(CE),76997,1983
Capistrano(CE),17738,715
Caridade(CE),22547,323
Caririaçu(CE),26965,758
Cariré(CE),18448,852
Cariús(CE),18699,548
Carnaubal(CE),17606,601
Cascavel(CE),71743,1667
Catarina(CE),20698,253
Catunda(CE),10342,369
Caucaia(CE),361400,6120
Cedro(CE),25557,574
Chaval(CE),13069,816
Chorozinho(CE),20264,590
Choró(CE),13521,335
Coreaú(CE),23136,1319
Crateús(CE),75074,5887
Crato(CE),132123,7075
Croatá(CE),18063,335
Cruz(CE),24827,871
Deputado Irapuan Pinheiro(CE),9625,230
Ereré(CE),7198,324
Eusébio(CE),53618,2003
Farias Brito(CE),19450,1155
Forquilha(CE),24218,755
Fortaleza(CE),2669342,53036
Fortim(CE),16480,167
Frecheirinha(CE),14072,1523
General Sampaio(CE),7618,143
Granja(CE),54748,1285
Granjeiro(CE),4844,160
Graça(CE),14399,563
Groaíras(CE),11068,798
Guaiúba(CE),26064,308
Guaraciaba do Norte(CE),40642,788
Guaramiranga(CE),5193,136
Hidrolândia(CE),19978,422
Horizonte(CE),67337,2053
Ibaretama(CE),13353,156
Ibiapina(CE),24997,810
Ibicuitinga(CE),12525,504
Icapuí(CE),19934,584
Icó(CE),68018,1779
Iguatu(CE),102498,3762
Independência(CE),26178,396
Ipaporanga(CE),11593,291
Ipaumirim(CE),12463,220
Ipu(CE),41964,2037
Ipueiras(CE),38166,1342
Iracema(CE),14297,764
Irauçuba(CE),24156,405
Itaitinga(CE),37980,783
Itaiçaba(CE),7827,269
Itapajé(CE),52675,1153
Itapipoca(CE),129358,3276
Itapiúna(CE),20382,364
Itarema(CE),41826,1965
Itatira(CE),21647,923
Jaguaretama(CE),18162,828
Jaguaribara(CE),11401,302
Jaguaribe(CE),34682,1499
Jaguaruana(CE),33705,999
Jardim(CE),27174,293
Jati(CE),8111,82
Jijoca de Jericoacoara(CE),19816,838
Juazeiro do Norte(CE),274207,15927
Jucás(CE),24833,496
Lavras da Mangabeira(CE),31508,810
Limoeiro do Norte(CE),59540,1678
Madalena(CE),19691,506
Maracanaú(CE),227886,7222
Maranguape(CE),128978,5028
Marco(CE),27361,503
Martinópole(CE),11233,195
Massapê(CE),38737,967
Mauriti(CE),47962,1166
Meruoca(CE),15057,709
Milagres(CE),27512,511
Milhã(CE),13155,333
Miraíma(CE),13818,422
Missão Velha(CE),35393,849
Mombaça(CE),43797,1081
Monsenhor Tabosa(CE),17234,674
Morada Nova(CE),61890,2254
Moraújo(CE),8724,502
Morrinhos(CE),22534,505
Mucambo(CE),14537,512
Mulungu(CE),10823,185
Nova Olinda(CE),15565,194
Nova Russas(CE),32328,785
Novo Oriente(CE),28607,486
Ocara(CE),25703,487
Orós(CE),21427,1244
Pacajus(CE),72203,1416
Pacatuba(CE),83432,1788
Pacoti(CE),12261,292
Pacujá(CE),6533,335
Palhano(CE),9386,114
Palmácia(CE),13322,262
Paracuru(CE),35076,1176
Paraipaba(CE),32744,1094
Parambu(CE),31521,325
Paramoti(CE),12226,197
Pedra Branca(CE),43258,360
Penaforte(CE),9077,44
Pentecoste(CE),37751,791
Pereiro(CE),16307,462
Pindoretama(CE),20567,476
Piquet Carneiro(CE),16959,657
Pires Ferreira(CE),10951,352
Poranga(CE),12336,189
Porteiras(CE),14996,352
Potengi(CE),11045,148
Potiretama(CE),6419,166
Quiterianópolis(CE),21084,527
Quixadá(CE),87728,3837
Quixelô(CE),16178,1104
Quixeramobim(CE),81082,2480
Quixeré(CE),22149,798
Redenção(CE),29053,1604
Reriutaba(CE),18491,864
Russas(CE),78194,3161
Saboeiro(CE),15819,300
Salitre(CE),16554,335
Santa Quitéria(CE),43703,1571
Santana do Acaraú(CE),32452,1086
Santana do Cariri(CE),17700,213
Senador Pompeu(CE),25496,679
Senador Sá(CE),7623,411
Sobral(CE),208935,12485
Solonópole(CE),18324,837
São Benedito(CE),47903,1233
São Gonçalo do Amarante(CE),48422,2577
São João do Jaguaribe(CE),7645,187
São Luís do Curu(CE),13000,170
Tabuleiro do Norte(CE),30697,1205
Tamboril(CE),26251,351
Tarrafas(CE),8592,38
Tauá(CE),58859,2544
Tejuçuoca(CE),19187,520
Tianguá(CE),75946,3814
Trairi(CE),55918,708
Tururu(CE),16271,528
Ubajara(CE),34792,987
Umari(CE),7733,127
Umirim(CE),19825,314
Uruburetama(CE),21850,750
Uruoca(CE),13840,611
Varjota(CE),18420,1071
Viçosa do Ceará(CE),60889,2065
Várzea Alegre(CE),40721,894
Afonso Cláudio(ES),30586,970
Alegre(ES),30084,397
Alfredo Chaves(ES),14601,496
Alto Rio Novo(ES),7836,191
Anchieta(ES),29263,969
Apiacá(ES),7567,179
Aracruz(ES),101220,4456
Atilio Vivacqua(ES),11936,369
Baixo Guandu(ES),30998,804
Barra de São Francisco(ES),44650,933
Boa Esperança(ES),15037,388
Bom Jesus do Norte(ES),9936,336
Brejetuba(ES),12404,518
Cachoeiro de Itapemirim(ES),208972,6501
Cariacica(ES),381285,12997
Castelo(ES),37534,1608
Colatina(ES),122499,6576
Conceição da Barra(ES),31063,377
Conceição do Castelo(ES),12723,344
Divino de São Lourenço(ES),4304,137
Domingos Martins(ES),33850,917
Dores do Rio Preto(ES),6749,87
Ecoporanga(ES),22923,979
Fundão(ES),21509,695
Governador Lindenberg(ES),12709,335
Guarapari(ES),124859,3669
Guaçuí(ES),30867,373
Ibatiba(ES),26082,884
Ibiraçu(ES),12479,574
Ibitirama(ES),8889,119
Iconha(ES),13860,558
Irupi(ES),13377,279
Itaguaçu(ES),14066,266
Itapemirim(ES),34348,1493
Itarana(ES),10555,192
Iúna(ES),29161,628
Jaguaré(ES),30477,996
Jerônimo Monteiro(ES),12192,289
João Neiva(ES),16668,490
Laranja da Terra(ES),10947,132
Linhares(ES),173555,7370
Mantenópolis(ES),15350,231
Marataízes(ES),38499,1852
Marechal Floriano(ES),16694,907
Marilândia(ES),12833,476
Mimoso do Sul(ES),26153,827
Montanha(ES),18833,386
Mucurici(ES),5524,141
Muniz Freire(ES),17465,311
Muqui(ES),15449,387
Nova Venécia(ES),50110,1343
Pancas(ES),23184,604
Pedro Canário(ES),26184,547
Pinheiros(ES),27047,711
Piúma(ES),21711,746
Ponto Belo(ES),7863,112
Presidente Kennedy(ES),11574,808
Rio Bananal(ES),19141,460
Rio Novo do Sul(ES),11622,436
Santa Leopoldina(ES),12224,259
Santa Maria de Jetibá(ES),40431,908
Santa Teresa(ES),23590,780
Serra(ES),517510,17682
Sooretama(ES),30070,960
São Domingos do Norte(ES),8638,356
São Gabriel da Palha(ES),37947,1782
São José do Calçado(ES),10556,333
São Mateus(ES),130611,3327
São Roque do Canaã(ES),12415,218
Vargem Alta(ES),21402,553
Venda Nova do Imigrante(ES),25277,1044
Viana(ES),78239,2009
Vila Pavão(ES),9208,197
Vila Valério(ES),14080,511
Vila Velha(ES),493838,20695
Vitória(ES),362097,18327
Água Doce do Norte(ES),11019,189
Águia Branca(ES),9642,411
Abadia de Goiás(GO),8773,612
Abadiânia(GO),20042,163
Acreúna(GO),22366,854
Adelândia(GO),2516,70
Alexânia(GO),27653,1177
Aloândia(GO),1995,96
Alto Horizonte(GO),6414,173
Alto Paraíso de Goiás(GO),7624,232
Alvorada do Norte(GO),8660,219
Amaralina(GO),3812,12
Americano do Brasil(GO),6111,146
Amorinópolis(GO),3126,56
Anhanguera(GO),1149,16
Anicuns(GO),21850,771
Anápolis(GO),386923,12498
Aparecida de Goiânia(GO),578179,34528
Aparecida do Rio Doce(GO),2474,97
Aporé(GO),4198,84
Aragarças(GO),20118,786
Aragoiânia(GO),10308,386
Araguapaz(GO),7770,185
Araçu(GO),3522,73
Arenópolis(GO),2612,31
Aruanã(GO),9875,146
Aurilândia(GO),3120,60
Avelinópolis(GO),2417,107
Baliza(GO),5138,28
Barro Alto(GO),11167,503
Bela Vista de Goiás(GO),29975,894
Bom Jardim de Goiás(GO),8841,168
Bom Jesus de Goiás(GO),25216,959
Bonfinópolis(GO),9706,333
Bonópolis(GO),4405,69
Brazabrantes(GO),3703,77
Britânia(GO),5779,169
Buriti Alegre(GO),9459,238
Buriti de Goiás(GO),2488,98
Buritinópolis(GO),3292,52
Cabeceiras(GO),7993,67
Cachoeira Alta(GO),12484,724
Cachoeira Dourada(GO),8067,120
Cachoeira de Goiás(GO),1351,16
Caiapônia(GO),18913,220
Caldas Novas(GO),91162,1926
Caldazinha(GO),3804,99
Campestre de Goiás(GO),3630,166
Campinaçu(GO),3640,117
Campinorte(GO),12626,404
Campo Alegre de Goiás(GO),7589,34
Campo Limpo de Goiás(GO),7789,27
Campos Belos(GO),19887,332
Campos Verdes(GO),2141,40
Carmo do Rio Verde(GO),10082,68
Castelândia(GO),3435,48
Catalão(GO),108823,2529
Caturaí(GO),5070,113
Cavalcante(GO),9709,64
Caçu(GO),16009,651
Ceres(GO),22191,903
Cezarina(GO),8606,170
Chapadão do Céu(GO),10167,483
Cidade Ocidental(GO),71376,3064
Cocalzinho de Goiás(GO),20240,551
Colinas do Sul(GO),3382,84
Corumbaíba(GO),9723,102
Corumbá de Goiás(GO),11110,208
Cristalina(GO),58997,738
Cristianópolis(GO),2966,45
Crixás(GO),16949,561
Cromínia(GO),3486,77
Cumari(GO),2854,49
Córrego do Ouro(GO),2327,56
Damianópolis(GO),3311,18
Damolândia(GO),2938,84
Davinópolis(GO),2094,19
Diorama(GO),2484,22
Divinópolis de Goiás(GO),4804,88
Doverlândia(GO),7322,115
Edealina(GO),3699,110
Edéia(GO),12372,318
Estrela do Norte(GO),3275,42
Faina(GO),6627,218
Fazenda Nova(GO),5637,87
Firminópolis(GO),13292,163
Flores de Goiás(GO),16557,80
Formosa(GO),121617,2596
Formoso(GO),4248,29
Gameleira de Goiás(GO),3818,89
Goiandira(GO),5600,75
Goianira(GO),44289,652
Goianápolis(GO),11231,472
Goianésia(GO),70084,3469
Goiatuba(GO),34095,1544
Goiás(GO),22645,370
Goiânia(GO),1516113,59845
Gouvelândia(GO),5898,143
Guapó(GO),14209,503
Guarani de Goiás(GO),3893,50
Guaraíta(GO),1996,41
Guarinos(GO),1794,18
Heitoraí(GO),3724,50
Hidrolina(GO),3564,163
Hidrolândia(GO),21706,970
Iaciara(GO),13947,130
Inaciolândia(GO),6194,141
Indiara(GO),15611,311
Inhumas(GO),52866,2634
Ipameri(GO),26985,298
Ipiranga de Goiás(GO),2893,26
Iporá(GO),31531,1133
Israelândia(GO),2800,69
Itaberaí(GO),42900,1308
Itaguari(GO),4676,306
Itaguaru(GO),5237,155
Itajá(GO),4539,135
Itapaci(GO),22981,409
Itapirapuã(GO),4997,155
Itapuranga(GO),25768,614
Itarumã(GO),7178,123
Itauçu(GO),8938,265
Itumbiara(GO),104742,2829
Ivolândia(GO),2370,53
Jandaia(GO),6048,287
Jaraguá(GO),50511,863
Jataí(GO),100882,3852
Jaupaci(GO),2879,24
Jesúpolis(GO),2490,44
Joviânia(GO),7387,192
Jussara(GO),18478,540
Lagoa Santa(GO),1588,23
Leopoldo de Bulhões(GO),7647,166
Luziânia(GO),208299,5572
Mairipotaba(GO),2368,43
Mambaí(GO),8882,56
Mara Rosa(GO),9503,96
Marzagão(GO),2236,36
Matrinchã(GO),4351,81
Maurilândia(GO),14080,455
Mimoso de Goiás(GO),2597,58
Minaçu(GO),29070,503
Mineiros(GO),66801,4181
Moiporá(GO),1529,36
Monte Alegre de Goiás(GO),8606,35
Montes Claros de Goiás(GO),8055,242
Montividiu(GO),13396,500
Montividiu do Norte(GO),4479,24
Morrinhos(GO),46136,1885
Morro Agudo de Goiás(GO),2248,63
Mossâmedes(GO),4290,83
Mozarlândia(GO),15659,966
Mundo Novo(GO),4887,82
Mutunópolis(GO),3778,27
Nazário(GO),9142,158
Nerópolis(GO),29850,624
Niquelândia(GO),46388,1031
Nova América(GO),2352,43
Nova Aurora(GO),2210,51
Nova Crixás(GO),12869,327
Nova Glória(GO),8164,247
Nova Iguaçu de Goiás(GO),2929,41
Nova Roma(GO),3264,8
Nova Veneza(GO),9853,296
Novo Brasil(GO),2913,43
Novo Gama(GO),115711,2023
Novo Planalto(GO),4495,124
Orizona(GO),15615,211
Ouro Verde de Goiás(GO),3759,93
Ouvidor(GO),6667,212
Padre Bernardo(GO),33835,689
Palestina de Goiás(GO),3464,48
Palmeiras de Goiás(GO),28858,2478
Palmelo(GO),2381,120
Palminópolis(GO),3585,191
Panamá(GO),2615,98
Paranaiguara(GO),10057,142
Paraúna(GO),10988,248
Perolândia(GO),3129,40
Petrolina de Goiás(GO),10281,174
Pilar de Goiás(GO),2253,31
Piracanjuba(GO),24524,581
Piranhas(GO),10385,245
Pirenópolis(GO),24908,83
Pires do Rio(GO),31458,942
Planaltina(GO),89918,1667
Pontalina(GO),17819,310
Porangatu(GO),45394,1038
Porteirão(GO),3881,466
Portelândia(GO),4011,214
Posse(GO),36900,620
Professor Jamil(GO),3223,81
Quirinópolis(GO),50065,1370
Rialma(GO),10918,495
Rianápolis(GO),4801,181
Rio Quente(GO),4493,68
Rio Verde(GO),235647,12402
Rubiataba(GO),19882,273
Sanclerlândia(GO),7637,141
Santa Bárbara de Goiás(GO),6560,280
Santa Cruz de Goiás(GO),2855,63
Santa Fé de Goiás(GO),5459,103
Santa Helena de Goiás(GO),38648,2945
Santa Isabel(GO),3809,143
Santa Rita do Araguaia(GO),8756,95
Santa Rita do Novo Destino(GO),3343,85
Santa Rosa de Goiás(GO),2319,40
Santa Tereza de Goiás(GO),3355,30
Santa Terezinha de Goiás(GO),8744,73
Santo Antônio da Barra(GO),4821,189
Santo Antônio de Goiás(GO),6283,402
Santo Antônio do Descoberto(GO),74744,1117
Senador Canedo(GO),115371,4584
Serranópolis(GO),8544,179
Silvânia(GO),20695,301
Simolândia(GO),6856,85
São Domingos(GO),12949,28
São Francisco de Goiás(GO),6264,89
São João d'Aliança(GO),13740,210
São João da Paraúna(GO),1381,11
São Luiz do Norte(GO),5167,134
São Luís de Montes Belos(GO),33817,1025
São Miguel do Araguaia(GO),21993,75
São Miguel do Passa Quatro(GO),4057,77
São Patrício(GO),2036,84
São Simão(GO),20645,451
Sítio d'Abadia(GO),2989,2
Taquaral de Goiás(GO),3529,68
Teresina de Goiás(GO),3458,36
Terezópolis de Goiás(GO),8043,266
Trindade(GO),127599,3092
Trombas(GO),3500,24
Três Ranchos(GO),2833,45
Turvelândia(GO),5281,314
Turvânia(GO),4598,198
Uirapuru(GO),2854,9
Uruana(GO),13843,164
Uruaçu(GO),40532,1132
Urutaí(GO),3072,53
Valparaíso de Goiás(GO),168468,6280
Varjão(GO),3827,58
Vianópolis(GO),13863,193
Vicentinópolis(GO),8743,182
Vila Boa(GO),6171,55
Vila Propício(GO),5821,227
Água Fria de Goiás(GO),5735,75
Água Limpa(GO),1850,3
Águas Lindas de Goiás(GO),212440,3898
Abaré(BA),20086,100
Abaíra(BA),8739,55
Acajutiba(BA),15159,159
Adustina(BA),17040,105
Aiquara(BA),4446,221
Alagoinhas(BA),151596,5564
Alcobaça(BA),22470,587
Almadina(BA),5464,358
Amargosa(BA),37241,452
Amélia Rodrigues(BA),25102,474
América Dourada(BA),16094,102
Anagé(BA),22005,158
Andaraí(BA),13143,37
Andorinha(BA),14595,81
Angical(BA),13977,172
Anguera(BA),11221,64
Antas(BA),19291,392
Antônio Cardoso(BA),11683,80
Antônio Gonçalves(BA),11798,192
Aporá(BA),17731,195
Apuarema(BA),7330,420
Aracatu(BA),13135,104
Araci(BA),54379,1144
Aramari(BA),11397,134
Arataca(BA),11019,232
Aratuípe(BA),8825,154
Araçás(BA),12177,237
Aurelino Leal(BA),11531,426
Baianópolis(BA),13877,132
Baixa Grande(BA),20468,33
Banzaê(BA),13229,343
Barra(BA),53578,312
Barra da Estiva(BA),20598,44
Barra do Choça(BA),31603,450
Barra do Mendes(BA),13865,19
Barra do Rocha(BA),5714,115
Barreiras(BA),155439,5304
Barro Alto(BA),14931,122
Barro Preto(BA),5591,254
Barrocas(BA),15978,146
Belmonte(BA),23328,480
Belo Campo(BA),17211,85
Biritinga(BA),15979,99
Boa Nova(BA),12633,214
Boa Vista do Tupim(BA),18576,100
Bom Jesus da Lapa(BA),69148,623
Bom Jesus da Serra(BA),9880,104
Boninal(BA),14368,16
Bonito(BA),16764,50
Boquira(BA),21508,45
Botuporã(BA),10211,6
Brejolândia(BA),10557,5
Brejões(BA),14295,71
Brotas de Macaúbas(BA),10231,3
Brumado(BA),67195,2101
Buerarema(BA),18349,536
Buritirama(BA),21174,243
Caatiba(BA),6758,382
Cabaceiras do Paraguaçu(BA),18807,85
Cachoeira(BA),33470,449
Caculé(BA),23170,89
Caetanos(BA),14542,163
Caetité(BA),50975,178
Cafarnaum(BA),18437,273
Cairu(BA),18176,350
Caldeirão Grande(BA),13327,126
Camacan(BA),31988,1486
Camamu(BA),35316,825
Camaçari(BA),299132,6358
Campo Alegre de Lourdes(BA),28798,132
Campo Formoso(BA),71206,1073
Canarana(BA),26176,229
Canavieiras(BA),31099,255
Candeal(BA),8258,130
Candeias(BA),87076,2473
Candiba(BA),14319,41
Cansanção(BA),34834,176
Canudos(BA),16668,130
Canápolis(BA),9711,55
Capela do Alto Alegre(BA),11637,190
Capim Grosso(BA),30662,1113
Caravelas(BA),22016,395
Caraíbas(BA),8951,24
Cardeal da Silva(BA),9295,81
Carinhanha(BA),29018,161
Casa Nova(BA),71969,530
Castro Alves(BA),26264,469
Catolândia(BA),3577,41
Catu(BA),54704,1691
Caturama(BA),9329,1
Caém(BA),9213,112
Central(BA),17266,65
Chorrochó(BA),11177,38
Cipó(BA),17300,196
Coaraci(BA),16993,791
Cocos(BA),18777,80
Conceição da Feira(BA),22581,583
Conceição do Almeida(BA),17247,569
Conceição do Coité(BA),66612,2777
Conceição do Jacuípe(BA),33153,624
Conde(BA),25837,362
Condeúba(BA),17247,61
Contendas do Sincorá(BA),4066,35
Coração de Maria(BA),22605,306
Cordeiros(BA),8614,34
Coribe(BA),14194,155
Coronel João Sá(BA),15895,229
Correntina(BA),32137,407
Cotegipe(BA),13782,82
Cravolândia(BA),5349,15
Cristópolis(BA),13910,123
Crisópolis(BA),21103,189
Cruz das Almas(BA),63239,736
Curaçá(BA),34700,372
Cândido Sales(BA),25189,720
Cícero Dantas(BA),32515,662
Dias d'Ávila(BA),81089,1601
Dom Basílio(BA),12199,77
Dom Macedo Costa(BA),4058,100
Dário Meira(BA),10710,560
Elísio Medrado(BA),8122,93
Encruzilhada(BA),17006,209
Entre Rios(BA),41780,415
Esplanada(BA),37237,378
Euclides da Cunha(BA),60585,233
Eunápolis(BA),113380,3251
Feira da Mata(BA),5665,30
Feira de Santana(BA),614872,14733
Filadélfia(BA),16377,465
Firmino Alves(BA),5617,101
Floresta Azul(BA),10629,380
Formosa do Rio Preto(BA),25591,255
Fátima(BA),17890,479
Gandu(BA),32403,1515
Gavião(BA),4463,50
Gentio do Ouro(BA),11233,182
Glória(BA),15221,242
Gongogi(BA),7128,165
Governador Mangabeira(BA),20722,127
Guajeru(BA),6937,9
Guanambi(BA),84481,858
Guaratinga(BA),20843,442
Heliópolis(BA),13031,62
Iaçu(BA),24305,204
Ibiassucê(BA),9224,24
Ibicaraí(BA),21689,910
Ibicoara(BA),19571,13
Ibicuí(BA),16198,588
Ibipeba(BA),18211,111
Ibipitanga(BA),14902,138
Ibiquera(BA),4044,5
Ibirapitanga(BA),23375,672
Ibirapuã(BA),8637,159
Ibirataia(BA),15312,1194
Ibitiara(BA),16339,14
Ibititá(BA),17113,280
Ibotirama(BA),26927,264
Ichu(BA),6206,27
Igaporã(BA),15640,28
Igrapiúna(BA),13226,271
Iguaí(BA),26916,508
Ilhéus(BA),162327,7008
Inhambupe(BA),39926,500
Ipecaetá(BA),14487,113
Ipiaú(BA),45873,2017
Ipirá(BA),59595,442
Ipupiara(BA),9865,4
Irajuba(BA),7260,45
Iramaia(BA),8537,18
Iraquara(BA),25216,228
Irará(BA),29034,417
Irecê(BA),72967,2227
Itabela(BA),30584,869
Itaberaba(BA),64489,2366
Itabuna(BA),213223,13486
Itacaré(BA),28296,381
Itaeté(BA),16056,92
Itagi(BA),12351,370
Itagibá(BA),14579,462
Itagimirim(BA),6869,96
Itaguaçu da Bahia(BA),14429,67
Itaju do Colônia(BA),6682,248
Itajuípe(BA),20491,1040
Itamaraju(BA),64486,2309
