#city,population,cases
Iraquara(BA),25216,1305
Irará(BA),29034,1058
Irecê(BA),72967,6568
Itabela(BA),30584,1313
Itaberaba(BA),64489,5263
Itabuna(BA),213223,27915
Itacaré(BA),28296,1060
Itaeté(BA),16056,250
Itagi(BA),12351,685
Itagibá(BA),14579,951
Itagimirim(BA),6869,469
Itaguaçu da Bahia(BA),14429,277
Itaju do Colônia(BA),6682,354
Itajuípe(BA),20491,2122
Itamaraju(BA),64486,4830
Itamari(BA),8035,388
Itambé(BA),23049,1464
Itanagra(BA),6441,158
Itanhém(BA),19405,1121
Itaparica(BA),22228,733
Itapebi(BA),10259,394
Itapetinga(BA),76147,4448
Itapicuru(BA),35576,1094
Itapitanga(BA),10313,858
Itapé(BA),8761,666
Itaquara(BA),8319,432
Itarantim(BA),19747,603
Itatim(BA),14487,510
Itiruçu(BA),12576,627
Itiúba(BA),36089,1232
Itororó(BA),20382,2967
Ituaçu(BA),18962,970
Ituberá(BA),28602,1345
Iuiu(BA),10994,366
Jaborandi(BA),8385,497
Jacaraci(BA),14842,352
Jacobina(BA),80518,5169
Jaguaquara(BA),54423,4903
Jaguarari(BA),33570,1575
Jaguaripe(BA),18788,784
Jandaíra(BA),10709,500
Jequié(BA),155966,13766
Jeremoabo(BA),40463,1194
Jiquiriçá(BA),14537,484
Jitaúna(BA),11166,733
João Dourado(BA),25188,942
Juazeiro(BA),216707,12535
Jucuruçu(BA),9126,791
Jussara(BA),15284,428
Jussari(BA),5833,442
Jussiape(BA),6186,255
Lafaiete Coutinho(BA),3724,374
Lagoa Real(BA),15665,350
Laje(BA),23840,922
Lajedinho(BA),3783,235
Lajedo do Tabocal(BA),8562,318
Lajedão(BA),3955,299
Lamarão(BA),8307,181
Lapão(BA),27223,1344
Lauro de Freitas(BA),198440,16346
Lençóis(BA),11409,718
Licínio de Almeida(BA),12388,213
Livramento de Nossa Senhora(BA),45732,1941
Luís Eduardo Magalhães(BA),87519,6121
Macajuba(BA),11348,332
Macarani(BA),18755,828
Macaúbas(BA),49826,1635
Macururé(BA),7824,175
Madre de Deus(BA),21093,2095
Maetinga(BA),3161,183
Maiquinique(BA),10112,692
Mairi(BA),18676,898
Malhada(BA),16845,286
Malhada de Pedras(BA),8393,223
Manoel Vitorino(BA),13240,728
Mansidão(BA),13643,137
Maracás(BA),20834,2306
Maragogipe(BA),44677,1664
Maraú(BA),20570,1282
Marcionílio Souza(BA),10406,352
Mascote(BA),13822,674
Mata de São João(BA),46583,3297
Matina(BA),12201,157
Medeiros Neto(BA),22688,1698
Miguel Calmon(BA),26023,1597
Milagres(BA),10950,323
Mirangaba(BA),18338,425
Mirante(BA),8641,330
Monte Santo(BA),49418,739
Morpará(BA),8519,151
Morro do Chapéu(BA),35413,1791
Mortugaba(BA),12042,411
Mucugê(BA),9062,286
Mucuri(BA),41748,2293
Mulungu do Morro(BA),10889,545
Mundo Novo(BA),26776,460
Muniz Ferreira(BA),7422,762
Muquém do São Francisco(BA),11348,350
Muritiba(BA),29399,1671
Mutuípe(BA),22221,1423
Nazaré(BA),28525,1787
Nilo Peçanha(BA),13997,523
Nordestina(BA),13130,509
Nova Canaã(BA),16462,450
Nova Fátima(BA),7812,425
Nova Ibiá(BA),6591,389
Nova Itarana(BA),8226,627
Nova Redenção(BA),9118,135
Nova Soure(BA),26947,538
Nova Viçosa(BA),43376,1583
Novo Horizonte(BA),12385,169
Novo Triunfo(BA),15440,339
Olindina(BA),28229,651
Oliveira dos Brejinhos(BA),21825,497
Ouriçangas(BA),8564,314
Ourolândia(BA),17451,1397
Palmas de Monte Alto(BA),21750,467
Palmeiras(BA),9019,161
Paramirim(BA),21607,198
Paratinga(BA),32000,799
Paripiranga(BA),28989,590
Pau Brasil(BA),9831,757
Paulo Afonso(BA),117782,4351
Pedro Alexandre(BA),16667,165
Pedrão(BA),7347,249
Piatã(BA),17123,1039
Pilão Arcado(BA),35048,584
Pindaí(BA),16260,551
Pindobaçu(BA),20150,1394
Pintadas(BA),10437,901
Piraí do Norte(BA),10023,686
Piripá(BA),10707,929
Piritiba(BA),24755,510
Planaltino(BA),9322,420
Planalto(BA),26265,1055
Pojuca(BA),39519,2384
Ponto Novo(BA),14914,548
Porto Seguro(BA),148686,7189
Potiraguá(BA),7224,455
Poções(BA),46871,2313
Prado(BA),28174,1226
Presidente Dutra(BA),15142,817
Presidente Jânio Quadros(BA),12338,593
Presidente Tancredo Neves(BA),27719,1475
Pé de Serra(BA),13578,1313
Queimadas(BA),25439,1086
Quijingue(BA),27580,281
Quixabeira(BA),8972,559
Rafael Jambeiro(BA),22621,624
Remanso(BA),41008,1279
Retirolândia(BA),14396,1222
Riacho de Santana(BA),35421,1128
Riachão das Neves(BA),22339,652
Riachão do Jacuípe(BA),33436,3012
Ribeira do Amparo(BA),14592,608
Ribeira do Pombal(BA),53807,2332
Ribeirão do Largo(BA),5812,297
Rio Real(BA),40732,1591
Rio de Contas(BA),12989,365
Rio do Antônio(BA),15371,347
Rio do Pires(BA),11655,101
Rodelas(BA),9331,92
Ruy Barbosa(BA),30814,1370
Salinas da Margarida(BA),15667,1226
Salvador(BA),2872347,179630
Santa Brígida(BA),14213,589
Santa Bárbara(BA),20791,817
Santa Cruz Cabrália(BA),27778,1828
Santa Cruz da Vitória(BA),6315,474
Santa Inês(BA),10631,345
Santa Luzia(BA),12597,880
Santa Maria da Vitória(BA),39845,1286
Santa Rita de Cássia(BA),28338,1558
Santa Teresinha(BA),10405,321
Santaluz(BA),37348,1952
Santana(BA),26614,184
Santanópolis(BA),8943,450
Santo Amaro(BA),60069,2063
Santo Antônio de Jesus(BA),101512,8757
Santo Estêvão(BA),52850,2309
Sapeaçu(BA),17398,1268
Saubara(BA),12043,365
Saúde(BA),12913,347
Seabra(BA),44091,3368
Sebastião Laranjeiras(BA),11434,274
Senhor do Bonfim(BA),79015,3562
Sento Sé(BA),40684,740
Serra Dourada(BA),17386,389
Serra Preta(BA),14878,596
Serra do Ramalho(BA),31472,357
Serrinha(BA),80861,5545
Serrolândia(BA),13397,784
Simões Filho(BA),134377,6079
Sobradinho(BA),23191,1018
Souto Soares(BA),16979,859
Sátiro Dias(BA),17273,356
São Desidério(BA),33742,1438
São Domingos(BA),9058,747
São Felipe(BA),21074,2103
São Francisco do Conde(BA),39802,2395
São Félix(BA),14740,789
São Félix do Coribe(BA),15391,574
São Gabriel(BA),18793,1109
São Gonçalo dos Campos(BA),37550,1645
São José da Vitória(BA),5657,631
São José do Jacuípe(BA),10462,326
São Miguel das Matas(BA),11675,543
São Sebastião do Passé(BA),44300,2849
Sítio do Mato(BA),13012,128
Sítio do Quinto(BA),9986,271
Tabocas do Brejo Velho(BA),12518,176
Tanhaçu(BA),20403,977
Tanque Novo(BA),17366,435
Tanquinho(BA),7918,632
Taperoá(BA),21074,1005
Tapiramutá(BA),17010,415
Teixeira de Freitas(BA),160487,12512
Teodoro Sampaio(BA),7425,230
Teofilândia(BA),22518,833
Teolândia(BA),14943,838
Terra Nova(BA),13033,538
Tremedal(BA),16394,328
Tucano(BA),50687,1887
Uauá(BA),24240,1908
Ubaitaba(BA),19056,902
Ubatã(BA),27035,1574
Ubaíra(BA),19895,451
Uibaí(BA),13887,417
Umburanas(BA),19222,605
Una(BA),19002,672
Urandi(BA),16658,728
Uruçuca(BA),20519,1557
Utinga(BA),19178,768
Valente(BA),28473,1904
Valença(BA),96562,5756
Varzedo(BA),8838,455
Vera Cruz(BA),43223,902
Vereda(BA),6205,375
Vitória da Conquista(BA),338480,24899
Várzea Nova(BA),12697,549
Várzea da Roça(BA),14104,861
Várzea do Poço(BA),9170,395
Wagner(BA),9345,369
Wanderley(BA),12238,299
Wenceslau Guimarães(BA),21101,1400
Xique-Xique(BA),46483,1525
Água Fria(BA),16970,145
Érico Cardoso(BA),10610,216
Alcinópolis(MS),5343,140
Amambai(MS),39396,2003
Anastácio(MS),25135,1590
Anaurilândia(MS),9035,254
Angélica(MS),10780,573
Antônio João(MS),8956,246
Aparecida do Taboado(MS),25745,2016
Aquidauana(MS),47871,3790
Aral Moreira(MS),12149,330
Bandeirantes(MS),6788,421
Bataguassu(MS),23024,1896
Batayporã(MS),11329,580
Bela Vista(MS),24629,618
Bodoquena(MS),7875,219
Bonito(MS),21976,1996
Brasilândia(MS),11872,541
Caarapó(MS),30174,2488
Camapuã(MS),13711,528
Campo Grande(MS),895982,89260
Caracol(MS),6116,295
Cassilândia(MS),21939,2115
Chapadão do Sul(MS),25218,2896
Corguinho(MS),5947,179
Coronel Sapucaia(MS),15253,656
Corumbá(MS),111435,11332
Costa Rica(MS),20823,1918
Coxim(MS),33543,2134
Deodápolis(MS),12924,895
Dois Irmãos do Buriti(MS),11385,857
Douradina(MS),5924,387
Dourados(MS),222949,25448
Eldorado(MS),12353,974
Figueirão(MS),3051,84
Fátima do Sul(MS),19189,1689
Glória de Dourados(MS),9965,725
Guia Lopes da Laguna(MS),9895,586
Iguatemi(MS),16078,741
Inocência(MS),7610,569
Itaporã(MS),24839,1406
Itaquiraí(MS),21142,1229
Ivinhema(MS),23187,1914
Japorã(MS),9110,114
Jaraguari(MS),7187,167
Jardim(MS),26097,888
Jateí(MS),4027,327
Juti(MS),6712,418
Ladário(MS),23331,2001
Laguna Carapã(MS),7341,347
Maracaju(MS),47083,3570
Miranda(MS),28013,1995
Mundo Novo(MS),18366,1347
Naviraí(MS),54878,6141
Nioaque(MS),13930,725
Nova Alvorada do Sul(MS),21882,1366
Nova Andradina(MS),54374,2013
Novo Horizonte do Sul(MS),3814,270
Paranaíba(MS),42148,2605
Paranhos(MS),14228,379
Paraíso das Águas(MS),5555,258
Pedro Gomes(MS),7674,417
Ponta Porã(MS),92526,5535
Porto Murtinho(MS),17131,662
Ribas do Rio Pardo(MS),24615,1089
Rio Brilhante(MS),37514,2707
Rio Negro(MS),4831,325
Rio Verde de Mato Grosso(MS),19746,1270
Rochedo(MS),5499,290
Santa Rita do Pardo(MS),7851,317
Selvíria(MS),6529,205
Sete Quedas(MS),10791,441
Sidrolândia(MS),57665,4272
Sonora(MS),19274,959
São Gabriel do Oeste(MS),26771,2398
Tacuru(MS),11552,637
Taquarussu(MS),3588,193
Terenos(MS),21806,827
Três Lagoas(MS),121388,11585
Vicentina(MS),6102,480
Água Clara(MS),15522,1361
Afonso Cunha(MA),6524,155
Alcântara(MA),22097,208
Aldeias Altas(MA),26532,974
Altamira do Maranhão(MA),8128,279
Alto Alegre do Maranhão(MA),27053,730
Alto Alegre do Pindaré(MA),31919,1717
Alto Parnaíba(MA),11190,650
Amapá do Maranhão(MA),6962,78
Amarante do Maranhão(MA),41435,1320
Anajatuba(MA),26803,671
Anapurus(MA),15732,828
Apicum-Açu(MA),17239,337
Araguanã(MA),15426,693
Araioses(MA),46440,606
Arame(MA),32701,986
Arari(MA),29848,392
Axixá(MA),12130,189
Açailândia(MA),112445,4397
Bacabal(MA),104949,4143
Bacabeira(MA),17055,281
Bacuri(MA),18582,429
Bacurituba(MA),5644,111
Balsas(MA),94887,7914
Barra do Corda(MA),88212,4792
Barreirinhas(MA),62528,1601
Barão de Grajaú(MA),18820,256
Bela Vista do Maranhão(MA),11209,181
Belágua(MA),7469,282
Benedito Leite(MA),5632,269
Bequimão(MA),21280,269
Bernardo do Mearim(MA),6043,206
Boa Vista do Gurupi(MA),9287,14
Bom Jardim(MA),41630,1116
Bom Jesus das Selvas(MA),34028,2272
Bom Lugar(MA),16294,377
Brejo(MA),36397,765
Brejo de Areia(MA),9188,281
Buriti(MA),28678,742
Buriti Bravo(MA),23884,1107
Buriticupu(MA),72358,2837
Buritirana(MA),15430,280
Cachoeira Grande(MA),9431,207
Cajapió(MA),11177,68
Cajari(MA),19379,140
Campestre do Maranhão(MA),14374,818
Cantanhede(MA),21995,561
Capinzal do Norte(MA),10934,604
Carolina(MA),24322,532
Carutapera(MA),23807,579
Caxias(MA),164880,7517
Cedral(MA),10675,182
Central do Maranhão(MA),8673,44
Centro Novo do Maranhão(MA),21622,788
Centro do Guilherme(MA),13458,399
Chapadinha(MA),79675,3103
Cidelândia(MA),14697,480
Codó(MA),122859,2305
Coelho Neto(MA),49435,1591
Colinas(MA),41178,2676
Conceição do Lago-Açu(MA),16237,178
Coroatá(MA),65296,2621
Cururupu(MA),32695,1096
Cândido Mendes(MA),20178,92
Davinópolis(MA),12908,397
Dom Pedro(MA),23350,814
Duque Bacelar(MA),11349,650
Esperantinópolis(MA),17241,718
Estreito(MA),41946,3194
Feira Nova do Maranhão(MA),8504,1304
Fernando Falcão(MA),10360,836
Formosa da Serra Negra(MA),19089,1080
Fortaleza dos Nogueiras(MA),12631,901
Fortuna(MA),15552,1186
Godofredo Viana(MA),11819,90
Gonçalves Dias(MA),17934,805
Governador Archer(MA),10840,331
Governador Edison Lobão(MA),18296,587
Governador Eugênio Barros(MA),16828,533
Governador Luiz Rocha(MA),7807,200
Governador Newton Bello(MA),10180,672
Governador Nunes Freire(MA),25577,741
Grajaú(MA),69527,3793
Graça Aranha(MA),6262,123
Guimarães(MA),12030,303
Humberto de Campos(MA),28717,1354
Icatu(MA),27113,219
Igarapé Grande(MA),11320,1414
Igarapé do Meio(MA),14177,468
Imperatriz(MA),258682,13518
Itaipava do Grajaú(MA),16057,608
Itapecuru Mirim(MA),68203,1716
Itinga do Maranhão(MA),26000,706
Jatobá(MA),10153,87
Jenipapo dos Vieiras(MA),16515,1001
Joselândia(MA),16168,505
João Lisboa(MA),23632,485
Junco do Maranhão(MA),3432,280
Lago Verde(MA),16257,555
Lago da Pedra(MA),50266,2084
Lago do Junco(MA),10840,391
Lago dos Rodrigues(MA),8873,495
Lagoa Grande do Maranhão(MA),11394,227
Lagoa do Mato(MA),11250,1042
Lajeado Novo(MA),7550,355
Lima Campos(MA),11893,922
Loreto(MA),12157,527
Luís Domingues(MA),6951,393
Magalhães de Almeida(MA),19826,466
Maracaçumé(MA),21395,541
Marajá do Sena(MA),7792,213
Maranhãozinho(MA),16265,535
Mata Roma(MA),16829,350
Matinha(MA),23370,341
Matões(MA),33782,822
Matões do Norte(MA),16745,235
Milagres do Maranhão(MA),8464,239
Mirador(MA),21015,890
Miranda do Norte(MA),28381,675
Mirinzal(MA),14962,221
Montes Altos(MA),9160,662
Monção(MA),33434,1417
Morros(MA),19433,203
Nina Rodrigues(MA),14454,372
Nova Colinas(MA),5384,306
Nova Iorque(MA),4683,84
Nova Olinda do Maranhão(MA),20928,449
Olho d'Água das Cunhãs(MA),19505,654
Olinda Nova do Maranhão(MA),14701,423
Palmeirândia(MA),19722,44
Paraibano(MA),21386,755
Parnarama(MA),34907,918
Passagem Franca(MA),19019,1244
Pastos Bons(MA),19472,675
Paulino Neves(MA),16035,186
Paulo Ramos(MA),21040,922
Paço do Lumiar(MA),122197,769
Pedreiras(MA),39229,2485
Pedro do Rosário(MA),25144,92
Penalva(MA),38470,440
Peri Mirim(MA),14318,217
Peritoró(MA),23196,404
Pindaré-Mirim(MA),32941,935
Pinheiro(MA),83387,2668
Pio XII(MA),21485,1105
Pirapemas(MA),18625,362
Porto Franco(MA),23885,1402
Porto Rico do Maranhão(MA),5975,222
Poção de Pedras(MA),17873,1431
Presidente Dutra(MA),47804,1574
Presidente Juscelino(MA),12734,47
Presidente Médici(MA),7015,320
Presidente Sarney(MA),18918,196
Presidente Vargas(MA),11193,161
Primeira Cruz(MA),15315,58
Raposa(MA),30761,739
Riachão(MA),20195,1463
Ribamar Fiquene(MA),7791,331
Rosário(MA),42740,412
Sambaíba(MA),5671,328
Santa Filomena do Maranhão(MA),7773,50
Santa Helena(MA),42130,1797
Santa Inês(MA),89044,6150
Santa Luzia(MA),72667,4083
Santa Luzia do Paruá(MA),25254,740
Santa Quitéria do Maranhão(MA),25642,493
Santa Rita(MA),37855,584
Santana do Maranhão(MA),13386,189
Santo Amaro do Maranhão(MA),15846,165
Santo Antônio dos Lopes(MA),14528,1095
Satubinha(MA),13914,255
Senador Alexandre Costa(MA),11141,463
Senador La Rocque(MA),14293,270
Serrano do Maranhão(MA),10253,206
Sucupira do Norte(MA),10636,183
Sucupira do Riachão(MA),5660,198
São Benedito do Rio Preto(MA),18663,1161
São Bento(MA),45211,717
São Bernardo(MA),28507,929
São Domingos do Azeitão(MA),7392,177
São Domingos do Maranhão(MA),34376,1794
São Francisco do Brejão(MA),11798,457
São Francisco do Maranhão(MA),12210,387
São Félix de Balsas(MA),4585,228
São José de Ribamar(MA),177687,1904
São José dos Basílios(MA),7641,517
São João Batista(MA),20665,159
São João do Carú(MA),15808,451
São João do Paraíso(MA),11177,227
São João do Soter(MA),18543,803
São João dos Patos(MA),25929,1779
São Luís(MA),1101884,35200
São Luís Gonzaga do Maranhão(MA),18856,1084
São Mateus do Maranhão(MA),41529,1516
São Pedro da Água Branca(MA),12690,519
São Pedro dos Crentes(MA),4668,319
São Raimundo das Mangabeiras(MA),18868,1850
São Raimundo do Doca Bezerra(MA),5237,94
São Roberto(MA),6719,295
São Vicente Ferrer(MA),22247,218
Sítio Novo(MA),18081,1626
Tasso Fragoso(MA),8521,698
Timbiras(MA),29124,499
Timon(MA),169107,5750
Trizidela do Vale(MA),21998,822
Tufilândia(MA),5840,214
Tuntum(MA),41832,1652
Turiaçu(MA),35604,257
Turilândia(MA),25619,409
Tutóia(MA),58860,1141
Urbano Santos(MA),33122,1715
Vargem Grande(MA),56510,894
Viana(MA),52441,313
Vila Nova dos Martírios(MA),13392,439
Vitorino Freire(MA),31523,1961
Vitória do Mearim(MA),32764,1062
Zé Doca(MA),51714,4719
Água Doce do Maranhão(MA),12571,673
Acorizal(MT),5399,403
Alta Floresta(MT),51782,6392
Alto Araguaia(MT),19044,934
Alto Boa Vista(MT),6822,464
Alto Garças(MT),12030,514
Alto Paraguai(MT),11356,562
Alto Taquari(MT),10847,1204
Apiacás(MT),10133,897
Araguaiana(MT),3100,107
Araguainha(MT),935,20
Araputanga(MT),16822,1381
Arenápolis(MT),9607,1134
Aripuanã(MT),22354,1882
Barra do Bugres(MT),34966,2053
Barra do Garças(MT),61012,5744
Barão de Melgaço(MT),8564,252
Bom Jesus do Araguaia(MT),6580,668
Brasnorte(MT),19695,1497
Campinápolis(MT),15980,779
Campo Novo do Parecis(MT),35360,4922
Campo Verde(MT),44041,4599
Campos de Júlio(MT),6891,839
Canabrava do Norte(MT),4743,209
Canarana(MT),21579,1952
Carlinda(MT),10305,1220
Castanheira(MT),8729,418
Chapada dos Guimarães(MT),19752,1250
Cláudia(MT),12149,1102
Cocalinho(MT),5700,352
Colniza(MT),38582,788
Colíder(MT),33438,4031
Comodoro(MT),20763,1129
Confresa(MT),30933,2179
Conquista D'Oeste(MT),4038,323
Cotriguaçu(MT),19750,644
Cuiabá(MT),612547,70086
Curvelândia(MT),5219,215
Cáceres(MT),94376,7114
Denise(MT),9462,363
Diamantino(MT),22041,1857
Dom Aquino(MT),8178,417
Feliz Natal(MT),14192,893
Figueirópolis D'Oeste(MT),3494,239
Gaúcha do Norte(MT),7648,589
General Carneiro(MT),5540,480
Glória D'Oeste(MT),3026,171
Guarantã do Norte(MT),35816,2713
Guiratinga(MT),15141,233
Indiavaí(MT),2752,185
Ipiranga do Norte(MT),7667,932
Itanhangá(MT),6737,193
Itaúba(MT),3802,681
Itiquira(MT),13345,252
Jaciara(MT),27776,2579
Jangada(MT),8409,456
Jauru(MT),8793,413
Juara(MT),34974,3042
Juruena(MT),15865,1095
Juscimeira(MT),11221,884
Juína(MT),40997,2352
Lambari D'Oeste(MT),6121,462
Lucas do Rio Verde(MT),65534,10796
Luciara(MT),2077,102
Marcelândia(MT),10499,995
Matupá(MT),16566,1706
Mirassol d'Oeste(MT),27739,2512
Nobres(MT),15336,1076
Nortelândia(MT),5989,507
Nossa Senhora do Livramento(MT),13216,880
Nova Bandeirantes(MT),15288,461
Nova Brasilândia(MT),3829,242
Nova Canaã do Norte(MT),12787,913
Nova Guarita(MT),4519,546
Nova Lacerda(MT),6640,673
Nova Marilândia(MT),3278,225
Nova Maringá(MT),8641,467
Nova Monte Verde(MT),9178,967
Nova Mutum(MT),45378,6037
Nova Nazaré(MT),3849,185
Nova Olímpia(MT),20301,900
Nova Santa Helena(MT),3718,445
Nova Ubiratã(MT),11982,461
Nova Xavantina(MT),21374,2121
Novo Horizonte do Norte(MT),4004,286
Novo Mundo(MT),9178,513
Novo Santo Antônio(MT),2640,164
Novo São Joaquim(MT),5074,300
Paranatinga(MT),22563,2538
Paranaíta(MT),11225,1988
Pedra Preta(MT),17626,1465
Peixoto de Azevedo(MT),34976,3071
Planalto da Serra(MT),2662,145
Poconé(MT),32843,2105
Pontal do Araguaia(MT),6711,604
Ponte Branca(MT),1576,92
Pontes e Lacerda(MT),45436,4440
Porto Alegre do Norte(MT),12517,423
Porto Esperidião(MT),12017,860
Porto Estrela(MT),2963,220
Porto dos Gaúchos(MT),5410,484
Poxoréu(MT),16219,1038
Primavera do Leste(MT),62019,9553
Querência(MT),17479,2082
Reserva do Cabaçal(MT),2732,178
Ribeirão Cascalheira(MT),10206,750
Ribeirãozinho(MT),2405,118
Rio Branco(MT),5156,457
Rondolândia(MT),4001,217
Rondonópolis(MT),232491,24674
Rosário Oeste(MT),17151,933
Salto do Céu(MT),3365,212
Santa Carmem(MT),4525,546
Santa Cruz do Xingu(MT),2564,211
Santa Rita do Trivelato(MT),3429,128
Santa Terezinha(MT),8371,169
Santo Afonso(MT),3146,198
Santo Antônio do Leste(MT),5174,185
Santo Antônio do Leverger(MT),16628,794
Sapezal(MT),25881,2993
Serra Nova Dourada(MT),1650,137
Sinop(MT),142996,16565
Sorriso(MT),90313,12044
São Félix do Araguaia(MT),11708,1061
São José do Povo(MT),4063,130
São José do Rio Claro(MT),20664,1466
São José do Xingu(MT),5595,153
São José dos Quatro Marcos(MT),18906,1843
São Pedro da Cipa(MT),4727,399
Tabaporã(MT),9489,1035
Tangará da Serra(MT),103750,11179
Tapurah(MT),13705,1714
Terra Nova do Norte(MT),9667,817
Tesouro(MT),3805,187
Torixoréu(MT),3609,301
União do Sul(MT),3525,226
Vale de São Domingos(MT),3127,231
Vera(MT),11309,930
Vila Bela da Santíssima Trindade(MT),16128,2315
Vila Rica(MT),26037,969
Várzea Grande(MT),284971,21290
Água Boa(MT),25721,1818
Abaetetuba(PA),157698,6280
Abel Figueiredo(PA),7434,772
Acará(PA),55591,1069
Afuá(PA),39218,2787
Alenquer(PA),56789,2248
Almeirim(PA),34109,3230
Altamira(PA),114594,11340
Anajás(PA),29277,1255
Ananindeua(PA),530598,17366
Anapu(PA),27890,1230
Augusto Corrêa(PA),45998,1749
Aurora do Pará(PA),31338,998
Aveiro(PA),16388,565
Bagre(PA),30673,792
Baião(PA),47446,618
Bannach(PA),3286,527
Barcarena(PA),124680,8409
Belterra(PA),17732,1063
Belém(PA),1492745,89968
Benevides(PA),62737,3061
Bom Jesus do Tocantins(PA),16981,646
Bonito(PA),16286,342
Bragança(PA),127686,3333
Brasil Novo(PA),15086,1218
Brejo Grande do Araguaia(PA),7380,726
Breu Branco(PA),66046,538
Breves(PA),102701,3694
Bujaru(PA),29132,1156
Cachoeira do Arari(PA),23767,351
Cachoeira do Piriá(PA),33900,675
Cametá(PA),137890,6650
Canaã dos Carajás(PA),37085,7167
Capanema(PA),69027,2206
Capitão Poço(PA),54303,1575
Castanhal(PA),200793,6803
Chaves(PA),23717,492
Colares(PA),12085,321
Conceição do Araguaia(PA),47864,2717
Concórdia do Pará(PA),33318,2024
Cumaru do Norte(PA),13473,666
Curionópolis(PA),17929,1988
Curralinho(PA),34448,551
Curuá(PA),14393,1586
Curuçá(PA),40066,2114
Dom Eliseu(PA),59719,1508
Eldorado do Carajás(PA),33808,344
Faro(PA),7194,975
Floresta do Araguaia(PA),20304,596
Garrafão do Norte(PA),26066,1214
Goianésia do Pará(PA),40475,695
Gurupá(PA),33376,1919
Igarapé-Açu(PA),38807,1643
Igarapé-Miri(PA),62698,2363
Inhangapi(PA),11711,247
Ipixuna do Pará(PA),64053,1506
Irituia(PA),32550,1025
Itaituba(PA),101247,8309
Itupiranga(PA),53269,1093
Jacareacanga(PA),8239,2071
Jacundá(PA),59155,1188
Juruti(PA),57943,3600
Limoeiro do Ajuru(PA),28935,1294
Magalhães Barata(PA),8548,247
Marabá(PA),279349,14226
Maracanã(PA),29473,710
Marapanim(PA),28336,788
Marituba(PA),131521,2243
Medicilândia(PA),31597,2378
Melgaço(PA),27654,509
Mocajuba(PA),31136,2641
Moju(PA),82094,1580
Mojuí dos Campos(PA),16084,1184
Monte Alegre(PA),58032,4049
Muaná(PA),40349,576
Mãe do Rio(PA),30077,941
Nova Esperança do Piriá(PA),21368,1205
Nova Ipixuna(PA),16678,801
Nova Timboteua(PA),15363,784
Novo Progresso(PA),25762,2001
Novo Repartimento(PA),75919,841
Oeiras do Pará(PA),32512,1245
Oriximiná(PA),73096,6959
Ourilândia do Norte(PA),32832,4002
Ourém(PA),17842,372
Pacajá(PA),47706,1712
Palestina do Pará(PA),7589,488
Paragominas(PA),113145,6280
Parauapebas(PA),208273,38426
Pau D'Arco(PA),5483,510
Peixe-Boi(PA),8077,282
Piçarra(PA),12981,532
Placas(PA),30982,1217
Ponta de Pedras(PA),31082,2353
Portel(PA),62043,2366
Porto de Moz(PA),41135,1229
Prainha(PA),29866,1493
Primavera(PA),10825,445
Quatipuru(PA),13608,428
Redenção(PA),84787,9650
Rio Maria(PA),18193,1695
Rondon do Pará(PA),52357,1048
Rurópolis(PA),50510,3297
Salinópolis(PA),40675,876
Salvaterra(PA),23752,798
Santa Bárbara do Pará(PA),21079,778
Santa Cruz do Arari(PA),10128,172
Santa Izabel do Pará(PA),70801,1653
Santa Luzia do Pará(PA),19848,1091
Santa Maria das Barreiras(PA),21449,504
Santa Maria do Pará(PA),24861,1222
Santana do Araguaia(PA),72817,2381
Santarém(PA),304589,16449
Santarém Novo(PA),6709,331
Santo Antônio do Tauá(PA),31482,1474
Sapucaia(PA),5930,216
Senador José Porfírio(PA),11658,680
Soure(PA),25374,481
São Caetano de Odivelas(PA),18050,980
São Domingos do Araguaia(PA),25557,1758
São Domingos do Capim(PA),31989,527
São Francisco do Pará(PA),15882,636
São Félix do Xingu(PA),128481,3791
São Geraldo do Araguaia(PA),24847,787
São João da Ponta(PA),6139,65
São João de Pirabas(PA),23045,298
São João do Araguaia(PA),13996,56
São Miguel do Guamá(PA),58986,2327
São Sebastião da Boa Vista(PA),26640,496
Tailândia(PA),106339,4106
Terra Alta(PA),11720,519
Terra Santa(PA),18769,1259
Tomé-Açu(PA),63447,1430
Tracuateua(PA),30959,601
Trairão(PA),18989,961
Tucumã(PA),39602,4371
Tucuruí(PA),113659,4683
Ulianópolis(PA),59210,2334
Uruará(PA),45476,1518
Vigia(PA),53686,1955
Viseu(PA),61403,1360
Vitória do Xingu(PA),15134,1625
Xinguara(PA),44751,3691
Água Azul do Norte(PA),27430,1010
Óbidos(PA),52137,5366
Abreu e Lima(PE),99990,2046
Afogados da Ingazeira(PE),37259,3175
Afrânio(PE),19635,625
Agrestina(PE),24885,1049
Alagoinha(PE),14636,470
Aliança(PE),38386,482
Altinho(PE),22972,830
Amaraji(PE),22829,415
Angelim(PE),11150,122
Araripina(PE),84418,5202
Araçoiaba(PE),20524,328
Arcoverde(PE),74338,4521
Barra de Guabiraba(PE),14385,331
Barreiros(PE),42659,575
Belo Jardim(PE),76439,2337
Belém de Maria(PE),12073,154
Belém do São Francisco(PE),20729,472
Betânia(PE),12719,268
Bezerros(PE),60798,2950
Bodocó(PE),38146,1474
Bom Conselho(PE),48554,1206
Bom Jardim(PE),39184,970
Bonito(PE),38134,568
Brejinho(PE),7487,399
Brejo da Madre de Deus(PE),50742,1593
Brejão(PE),8993,154
