cities,population,cases
Acaraú(CE),62641,2679
Acopiara(CE),54270,914
Aiuaba(CE),17399,41
Alcântaras(CE),11714,498
Altaneira(CE),7586,26
Alto Santo(CE),17146,442
Amontada(CE),43452,806
Antonina do Norte(CE),7353,45
Apuiarés(CE),14600,236
Aquiraz(CE),80271,1005
Aracati(CE),74547,1785
Aracoiaba(CE),26469,773
Ararendá(CE),10935,108
Araripe(CE),21600,206
Aratuba(CE),11847,239
Arneiroz(CE),7840,52
Assaré(CE),23417,333
Aurora(CE),24654,398
Baixio(CE),6288,97
Banabuiú(CE),18197,553
Barbalha(CE),60781,1973
Barreira(CE),22425,321
Barro(CE),22680,224
Barroquinha(CE),15017,766
Baturité(CE),35750,577
Beberibe(CE),53573,795
Bela Cruz(CE),32591,1212
Boa Viagem(CE),54470,1046
Brejo Santo(CE),49477,1613
Camocim(CE),63661,2346
Campos Sales(CE),27426,382
Canindé(CE),76997,1926
Capistrano(CE),17738,709
Caridade(CE),22547,318
Caririaçu(CE),26965,707
Cariré(CE),18448,797
Cariús(CE),18699,505
Carnaubal(CE),17606,586
Cascavel(CE),71743,1542
Catarina(CE),20698,230
Catunda(CE),10342,346
Caucaia(CE),361400,5754
Cedro(CE),25557,470
Chaval(CE),13069,800
Chorozinho(CE),20264,519
Choró(CE),13521,324
Coreaú(CE),23136,1248
Crateús(CE),75074,4610
Crato(CE),132123,6289
Croatá(CE),18063,214
Cruz(CE),24827,866
Deputado Irapuan Pinheiro(CE),9625,194
Ereré(CE),7198,264
Eusébio(CE),53618,1813
Farias Brito(CE),19450,1096
Forquilha(CE),24218,741
Fortaleza(CE),2669342,48891
Fortim(CE),16480,158
Frecheirinha(CE),14072,1488
General Sampaio(CE),7618,134
Granja(CE),54748,1266
Granjeiro(CE),4844,90
Graça(CE),14399,549
Groaíras(CE),11068,724
Guaiúba(CE),26064,284
Guaraciaba do Norte(CE),40642,729
Guaramiranga(CE),5193,122
Hidrolândia(CE),19978,341
Horizonte(CE),67337,1763
Ibaretama(CE),13353,135
Ibiapina(CE),24997,764
Ibicuitinga(CE),12525,471
Icapuí(CE),19934,526
Icó(CE),68018,1279
Iguatu(CE),102498,3300
Independência(CE),26178,277
Ipaporanga(CE),11593,200
Ipaumirim(CE),12463,176
Ipu(CE),41964,1783
Ipueiras(CE),38166,960
Iracema(CE),14297,569
Irauçuba(CE),24156,378
Itaitinga(CE),37980,682
Itaiçaba(CE),7827,266
Itapajé(CE),52675,1115
Itapipoca(CE),129358,2642
Itapiúna(CE),20382,343
Itarema(CE),41826,1951
Itatira(CE),21647,866
Jaguaretama(CE),18162,794
Jaguaribara(CE),11401,279
Jaguaribe(CE),34682,1395
Jaguaruana(CE),33705,905
Jardim(CE),27174,204
Jati(CE),8111,70
Jijoca de Jericoacoara(CE),19816,812
Juazeiro do Norte(CE),274207,15085
Jucás(CE),24833,461
Lavras da Mangabeira(CE),31508,524
Limoeiro do Norte(CE),59540,1547
Madalena(CE),19691,482
Maracanaú(CE),227886,6695
Maranguape(CE),128978,4784
Marco(CE),27361,458
Martinópole(CE),11233,188
Massapê(CE),38737,943
Mauriti(CE),47962,1024
Meruoca(CE),15057,644
Milagres(CE),27512,392
Milhã(CE),13155,292
Miraíma(CE),13818,402
Missão Velha(CE),35393,814
Mombaça(CE),43797,982
Monsenhor Tabosa(CE),17234,514
Morada Nova(CE),61890,2007
Moraújo(CE),8724,498
Morrinhos(CE),22534,492
Mucambo(CE),14537,505
Mulungu(CE),10823,155
Nova Olinda(CE),15565,91
Nova Russas(CE),32328,733
Novo Oriente(CE),28607,437
Ocara(CE),25703,462
Orós(CE),21427,1182
Pacajus(CE),72203,1295
Pacatuba(CE),83432,1687
Pacoti(CE),12261,283
Pacujá(CE),6533,251
Palhano(CE),9386,101
Palmácia(CE),13322,236
Paracuru(CE),35076,870
Paraipaba(CE),32744,1059
Parambu(CE),31521,292
Paramoti(CE),12226,188
Pedra Branca(CE),43258,326
Penaforte(CE),9077,41
Pentecoste(CE),37751,749
Pereiro(CE),16307,402
Pindoretama(CE),20567,426
Piquet Carneiro(CE),16959,449
Pires Ferreira(CE),10951,299
Poranga(CE),12336,153
Porteiras(CE),14996,335
Potengi(CE),11045,121
Potiretama(CE),6419,130
Quiterianópolis(CE),21084,400
Quixadá(CE),87728,3716
Quixelô(CE),16178,1027
Quixeramobim(CE),81082,2308
Quixeré(CE),22149,717
Redenção(CE),29053,1429
Reriutaba(CE),18491,674
Russas(CE),78194,2983
Saboeiro(CE),15819,146
Salitre(CE),16554,309
Santa Quitéria(CE),43703,1409
Santana do Acaraú(CE),32452,933
Santana do Cariri(CE),17700,193
Senador Pompeu(CE),25496,557
Senador Sá(CE),7623,404
Sobral(CE),208935,11673
Solonópole(CE),18324,725
São Benedito(CE),47903,987
São Gonçalo do Amarante(CE),48422,2394
São João do Jaguaribe(CE),7645,176
São Luís do Curu(CE),13000,143
Tabuleiro do Norte(CE),30697,1100
Tamboril(CE),26251,265
Tarrafas(CE),8592,35
Tauá(CE),58859,1395
Tejuçuoca(CE),19187,509
Tianguá(CE),75946,3527
Trairi(CE),55918,685
Tururu(CE),16271,502
Ubajara(CE),34792,928
Umari(CE),7733,82
Umirim(CE),19825,290
Uruburetama(CE),21850,725
Uruoca(CE),13840,584
Varjota(CE),18420,971
Viçosa do Ceará(CE),60889,1908
Várzea Alegre(CE),40721,836
Afonso Cláudio(ES),30586,909
Alegre(ES),30084,367
Alfredo Chaves(ES),14601,464
Alto Rio Novo(ES),7836,176
Anchieta(ES),29263,893
Apiacá(ES),7567,170
Aracruz(ES),101220,4131
Atilio Vivacqua(ES),11936,354
Baixo Guandu(ES),30998,745
Barra de São Francisco(ES),44650,821
Boa Esperança(ES),15037,366
Bom Jesus do Norte(ES),9936,317
Brejetuba(ES),12404,476
Cachoeiro de Itapemirim(ES),208972,5829
Cariacica(ES),381285,11819
Castelo(ES),37534,1447
Colatina(ES),122499,6143
Conceição da Barra(ES),31063,352
Conceição do Castelo(ES),12723,314
Divino de São Lourenço(ES),4304,132
Domingos Martins(ES),33850,742
Dores do Rio Preto(ES),6749,87
Ecoporanga(ES),22923,908
Fundão(ES),21509,651
Governador Lindenberg(ES),12709,316
Guarapari(ES),124859,3381
Guaçuí(ES),30867,350
Ibatiba(ES),26082,742
Ibiraçu(ES),12479,553
Ibitirama(ES),8889,114
Iconha(ES),13860,484
Irupi(ES),13377,266
Itaguaçu(ES),14066,195
Itapemirim(ES),34348,1409
Itarana(ES),10555,163
Iúna(ES),29161,606
Jaguaré(ES),30477,889
Jerônimo Monteiro(ES),12192,269
João Neiva(ES),16668,452
Laranja da Terra(ES),10947,125
Linhares(ES),173555,6876
Mantenópolis(ES),15350,224
Marataízes(ES),38499,1710
Marechal Floriano(ES),16694,792
Marilândia(ES),12833,421
Mimoso do Sul(ES),26153,794
Montanha(ES),18833,326
Mucurici(ES),5524,99
Muniz Freire(ES),17465,281
Muqui(ES),15449,361
Nova Venécia(ES),50110,1222
Pancas(ES),23184,567
Pedro Canário(ES),26184,524
Pinheiros(ES),27047,672
Piúma(ES),21711,690
Ponto Belo(ES),7863,96
Presidente Kennedy(ES),11574,774
Rio Bananal(ES),19141,438
Rio Novo do Sul(ES),11622,410
Santa Leopoldina(ES),12224,222
Santa Maria de Jetibá(ES),40431,795
Santa Teresa(ES),23590,600
Serra(ES),517510,15679
Sooretama(ES),30070,876
São Domingos do Norte(ES),8638,337
São Gabriel da Palha(ES),37947,1727
São José do Calçado(ES),10556,322
São Mateus(ES),130611,3108
São Roque do Canaã(ES),12415,201
Vargem Alta(ES),21402,503
Venda Nova do Imigrante(ES),25277,949
Viana(ES),78239,1838
Vila Pavão(ES),9208,143
Vila Valério(ES),14080,486
Vila Velha(ES),493838,17872
Vitória(ES),362097,15599
Água Doce do Norte(ES),11019,176
Águia Branca(ES),9642,389
Abadia de Goiás(GO),8773,534
Abadiânia(GO),20042,127
Acreúna(GO),22366,527
Adelândia(GO),2516,65
Alexânia(GO),27653,1019
Aloândia(GO),1995,92
Alto Horizonte(GO),6414,159
Alto Paraíso de Goiás(GO),7624,176
Alvorada do Norte(GO),8660,202
Amaralina(GO),3812,5
Americano do Brasil(GO),6111,138
Amorinópolis(GO),3126,46
Anhanguera(GO),1149,14
Anicuns(GO),21850,668
Anápolis(GO),386923,10183
Aparecida de Goiânia(GO),578179,29236
Aparecida do Rio Doce(GO),2474,83
Aporé(GO),4198,32
Aragarças(GO),20118,684
Aragoiânia(GO),10308,326
Araguapaz(GO),7770,150
Araçu(GO),3522,70
Arenópolis(GO),2612,29
Aruanã(GO),9875,124
Aurilândia(GO),3120,57
Avelinópolis(GO),2417,93
Baliza(GO),5138,22
Barro Alto(GO),11167,321
Bela Vista de Goiás(GO),29975,772
Bom Jardim de Goiás(GO),8841,147
Bom Jesus de Goiás(GO),25216,853
Bonfinópolis(GO),9706,259
Bonópolis(GO),4405,41
Brazabrantes(GO),3703,70
Britânia(GO),5779,148
Buriti Alegre(GO),9459,216
Buriti de Goiás(GO),2488,91
Buritinópolis(GO),3292,42
Cabeceiras(GO),7993,64
Cachoeira Alta(GO),12484,642
Cachoeira Dourada(GO),8067,91
Cachoeira de Goiás(GO),1351,13
Caiapônia(GO),18913,158
Caldas Novas(GO),91162,1590
Caldazinha(GO),3804,78
Campestre de Goiás(GO),3630,135
Campinaçu(GO),3640,120
Campinorte(GO),12626,354
Campo Alegre de Goiás(GO),7589,17
Campo Limpo de Goiás(GO),7789,21
Campos Belos(GO),19887,293
Campos Verdes(GO),2141,36
Carmo do Rio Verde(GO),10082,65
Castelândia(GO),3435,40
Catalão(GO),108823,2158
Caturaí(GO),5070,111
Cavalcante(GO),9709,56
Caçu(GO),16009,475
Ceres(GO),22191,810
Cezarina(GO),8606,135
Chapadão do Céu(GO),10167,391
Cidade Ocidental(GO),71376,2785
Cocalzinho de Goiás(GO),20240,498
Colinas do Sul(GO),3382,69
Corumbaíba(GO),9723,82
Corumbá de Goiás(GO),11110,138
Cristalina(GO),58997,592
Cristianópolis(GO),2966,34
Crixás(GO),16949,489
Cromínia(GO),3486,43
Cumari(GO),2854,18
Córrego do Ouro(GO),2327,55
Damianópolis(GO),3311,11
Damolândia(GO),2938,78
Davinópolis(GO),2094,16
Diorama(GO),2484,21
Divinópolis de Goiás(GO),4804,71
Doverlândia(GO),7322,94
Edealina(GO),3699,93
Edéia(GO),12372,280
Estrela do Norte(GO),3275,28
Faina(GO),6627,231
Fazenda Nova(GO),5637,66
Firminópolis(GO),13292,148
Flores de Goiás(GO),16557,74
Formosa(GO),121617,2154
Formoso(GO),4248,28
Gameleira de Goiás(GO),3818,84
Goiandira(GO),5600,71
Goianira(GO),44289,535
Goianápolis(GO),11231,381
Goianésia(GO),70084,2665
Goiatuba(GO),34095,1258
Goiás(GO),22645,304
Goiânia(GO),1516113,51792
Gouvelândia(GO),5898,108
Guapó(GO),14209,429
Guarani de Goiás(GO),3893,49
Guaraíta(GO),1996,35
Guarinos(GO),1794,18
Heitoraí(GO),3724,25
Hidrolina(GO),3564,162
Hidrolândia(GO),21706,885
Iaciara(GO),13947,118
Inaciolândia(GO),6194,132
Indiara(GO),15611,259
Inhumas(GO),52866,2382
Ipameri(GO),26985,260
Ipiranga de Goiás(GO),2893,26
Iporá(GO),31531,949
Israelândia(GO),2800,58
Itaberaí(GO),42900,1171
Itaguari(GO),4676,277
Itaguaru(GO),5237,78
Itajá(GO),4539,64
Itapaci(GO),22981,346
Itapirapuã(GO),4997,122
Itapuranga(GO),25768,528
Itarumã(GO),7178,101
Itauçu(GO),8938,42
Itumbiara(GO),104742,2193
Ivolândia(GO),2370,41
Jandaia(GO),6048,255
Jaraguá(GO),50511,364
Jataí(GO),100882,3469
Jaupaci(GO),2879,23
Jesúpolis(GO),2490,41
Joviânia(GO),7387,181
Jussara(GO),18478,428
Lagoa Santa(GO),1588,16
Leopoldo de Bulhões(GO),7647,143
Luziânia(GO),208299,4794
Mairipotaba(GO),2368,18
Mambaí(GO),8882,38
Mara Rosa(GO),9503,89
Marzagão(GO),2236,32
Matrinchã(GO),4351,23
Maurilândia(GO),14080,379
Mimoso de Goiás(GO),2597,51
Minaçu(GO),29070,369
Mineiros(GO),66801,3687
Moiporá(GO),1529,34
Monte Alegre de Goiás(GO),8606,24
Montes Claros de Goiás(GO),8055,202
Montividiu(GO),13396,451
Montividiu do Norte(GO),4479,40
Morrinhos(GO),46136,1609
Morro Agudo de Goiás(GO),2248,29
Mossâmedes(GO),4290,68
Mozarlândia(GO),15659,931
Mundo Novo(GO),4887,67
Mutunópolis(GO),3778,11
Nazário(GO),9142,96
Nerópolis(GO),29850,493
Niquelândia(GO),46388,772
Nova América(GO),2352,25
Nova Aurora(GO),2210,40
Nova Crixás(GO),12869,265
Nova Glória(GO),8164,207
Nova Iguaçu de Goiás(GO),2929,26
Nova Roma(GO),3264,4
Nova Veneza(GO),9853,265
Novo Brasil(GO),2913,36
Novo Gama(GO),115711,1708
Novo Planalto(GO),4495,11
Orizona(GO),15615,190
Ouro Verde de Goiás(GO),3759,70
Ouvidor(GO),6667,196
Padre Bernardo(GO),33835,580
Palestina de Goiás(GO),3464,32
Palmeiras de Goiás(GO),28858,2363
Palmelo(GO),2381,71
Palminópolis(GO),3585,127
Panamá(GO),2615,65
Paranaiguara(GO),10057,120
Paraúna(GO),10988,238
Perolândia(GO),3129,30
Petrolina de Goiás(GO),10281,145
Pilar de Goiás(GO),2253,26
Piracanjuba(GO),24524,504
Piranhas(GO),10385,225
Pirenópolis(GO),24908,34
Pires do Rio(GO),31458,851
Planaltina(GO),89918,1522
Pontalina(GO),17819,191
Porangatu(GO),45394,668
Porteirão(GO),3881,299
Portelândia(GO),4011,39
Posse(GO),36900,451
Professor Jamil(GO),3223,59
Quirinópolis(GO),50065,1119
Rialma(GO),10918,396
Rianápolis(GO),4801,145
Rio Quente(GO),4493,52
Rio Verde(GO),235647,10905
Rubiataba(GO),19882,225
Sanclerlândia(GO),7637,122
Santa Bárbara de Goiás(GO),6560,234
Santa Cruz de Goiás(GO),2855,58
Santa Fé de Goiás(GO),5459,66
Santa Helena de Goiás(GO),38648,2545
Santa Isabel(GO),3809,131
Santa Rita do Araguaia(GO),8756,53
Santa Rita do Novo Destino(GO),3343,60
Santa Rosa de Goiás(GO),2319,29
Santa Tereza de Goiás(GO),3355,27
Santa Terezinha de Goiás(GO),8744,68
Santo Antônio da Barra(GO),4821,163
Santo Antônio de Goiás(GO),6283,377
Santo Antônio do Descoberto(GO),74744,1068
Senador Canedo(GO),115371,3789
Serranópolis(GO),8544,152
Silvânia(GO),20695,275
Simolândia(GO),6856,70
São Domingos(GO),12949,17
São Francisco de Goiás(GO),6264,79
São João d'Aliança(GO),13740,188
São João da Paraúna(GO),1381,9
São Luiz do Norte(GO),5167,125
São Luís de Montes Belos(GO),33817,863
São Miguel do Araguaia(GO),21993,57
São Miguel do Passa Quatro(GO),4057,62
São Patrício(GO),2036,65
São Simão(GO),20645,401
Sítio d'Abadia(GO),2989,1
Taquaral de Goiás(GO),3529,59
Teresina de Goiás(GO),3458,31
Terezópolis de Goiás(GO),8043,117
Trindade(GO),127599,2539
Trombas(GO),3500,21
Três Ranchos(GO),2833,45
Turvelândia(GO),5281,177
Turvânia(GO),4598,184
Uirapuru(GO),2854,7
Uruana(GO),13843,115
Uruaçu(GO),40532,940
Urutaí(GO),3072,37
Valparaíso de Goiás(GO),168468,5270
Varjão(GO),3827,56
Vianópolis(GO),13863,162
Vicentinópolis(GO),8743,138
Vila Boa(GO),6171,52
Vila Propício(GO),5821,189
Água Fria de Goiás(GO),5735,75
Água Limpa(GO),1850,2
Águas Lindas de Goiás(GO),212440,3204
Abaré(BA),20086,98
Abaíra(BA),8739,13
Acajutiba(BA),15159,134
Adustina(BA),17040,87
Aiquara(BA),4446,174
Alagoinhas(BA),151596,5377
Alcobaça(BA),22470,506
Almadina(BA),5464,347
Amargosa(BA),37241,383
Amélia Rodrigues(BA),25102,389
América Dourada(BA),16094,99
Anagé(BA),22005,114
Andaraí(BA),13143,37
Andorinha(BA),14595,66
Angical(BA),13977,142
Anguera(BA),11221,61
Antas(BA),19291,305
Antônio Cardoso(BA),11683,65
Antônio Gonçalves(BA),11798,170
Aporá(BA),17731,189
Apuarema(BA),7330,345
Aracatu(BA),13135,53
Araci(BA),54379,1099
Aramari(BA),11397,119
Arataca(BA),11019,212
Aratuípe(BA),8825,123
Araçás(BA),12177,168
Aurelino Leal(BA),11531,403
Baianópolis(BA),13877,90
Baixa Grande(BA),20468,33
Banzaê(BA),13229,268
Barra(BA),53578,234
Barra da Estiva(BA),20598,17
Barra do Choça(BA),31603,414
Barra do Mendes(BA),13865,18
Barra do Rocha(BA),5714,104
Barreiras(BA),155439,4723
Barro Alto(BA),14931,74
Barro Preto(BA),5591,237
Barrocas(BA),15978,133
Belmonte(BA),23328,459
Belo Campo(BA),17211,58
Biritinga(BA),15979,84
Boa Nova(BA),12633,158
Boa Vista do Tupim(BA),18576,98
Bom Jesus da Lapa(BA),69148,436
Bom Jesus da Serra(BA),9880,102
Boninal(BA),14368,9
Bonito(BA),16764,45
Boquira(BA),21508,36
Botuporã(BA),10211,5
Brejolândia(BA),10557,5
Brejões(BA),14295,55
Brotas de Macaúbas(BA),10231,3
Brumado(BA),67195,1429
Buerarema(BA),18349,502
Buritirama(BA),21174,228
Caatiba(BA),6758,277
Cabaceiras do Paraguaçu(BA),18807,70
Cachoeira(BA),33470,435
Caculé(BA),23170,84
Caetanos(BA),14542,130
Caetité(BA),50975,164
Cafarnaum(BA),18437,229
Cairu(BA),18176,274
Caldeirão Grande(BA),13327,123
Camacan(BA),31988,1432
Camamu(BA),35316,815
Camaçari(BA),299132,6080
Campo Alegre de Lourdes(BA),28798,119
Campo Formoso(BA),71206,1023
Canarana(BA),26176,144
Canavieiras(BA),31099,221
Candeal(BA),8258,96
Candeias(BA),87076,2309
Candiba(BA),14319,32
Cansanção(BA),34834,165
Canudos(BA),16668,124
Canápolis(BA),9711,38
Capela do Alto Alegre(BA),11637,170
Capim Grosso(BA),30662,1074
Caravelas(BA),22016,345
Caraíbas(BA),8951,21
Cardeal da Silva(BA),9295,70
Carinhanha(BA),29018,122
Casa Nova(BA),71969,485
Castro Alves(BA),26264,414
Catolândia(BA),3577,38
Catu(BA),54704,1602
Caturama(BA),9329,2
Caém(BA),9213,110
Central(BA),17266,60
Chorrochó(BA),11177,36
Cipó(BA),17300,195
Coaraci(BA),16993,590
Cocos(BA),18777,75
Conceição da Feira(BA),22581,565
Conceição do Almeida(BA),17247,547
Conceição do Coité(BA),66612,2156
Conceição do Jacuípe(BA),33153,586
Conde(BA),25837,330
Condeúba(BA),17247,52
Contendas do Sincorá(BA),4066,35
Coração de Maria(BA),22605,269
Cordeiros(BA),8614,31
Coribe(BA),14194,109
Coronel João Sá(BA),15895,203
Correntina(BA),32137,344
Cotegipe(BA),13782,68
Cravolândia(BA),5349,13
Cristópolis(BA),13910,110
Crisópolis(BA),21103,188
Cruz das Almas(BA),63239,647
Curaçá(BA),34700,327
Cândido Sales(BA),25189,623
Cícero Dantas(BA),32515,563
Dias d'Ávila(BA),81089,1509
Dom Basílio(BA),12199,50
Dom Macedo Costa(BA),4058,86
Dário Meira(BA),10710,551
Elísio Medrado(BA),8122,60
Encruzilhada(BA),17006,182
Entre Rios(BA),41780,345
Esplanada(BA),37237,349
Euclides da Cunha(BA),60585,209
Eunápolis(BA),113380,3051
Feira da Mata(BA),5665,25
Feira de Santana(BA),614872,13427
Filadélfia(BA),16377,415
Firmino Alves(BA),5617,87
Floresta Azul(BA),10629,364
Formosa do Rio Preto(BA),25591,221
Fátima(BA),17890,464
Gandu(BA),32403,1441
Gavião(BA),4463,43
Gentio do Ouro(BA),11233,182
Glória(BA),15221,220
Gongogi(BA),7128,136
Governador Mangabeira(BA),20722,121
Guajeru(BA),6937,9
Guanambi(BA),84481,584
Guaratinga(BA),20843,404
Heliópolis(BA),13031,55
Iaçu(BA),24305,197
Ibiassucê(BA),9224,22
Ibicaraí(BA),21689,774
Ibicoara(BA),19571,13
Ibicuí(BA),16198,500
Ibipeba(BA),18211,38
Ibipitanga(BA),14902,19
Ibiquera(BA),4044,4
Ibirapitanga(BA),23375,663
Ibirapuã(BA),8637,140
Ibirataia(BA),15312,1001
Ibitiara(BA),16339,11
Ibititá(BA),17113,223
Ibotirama(BA),26927,246
Ichu(BA),6206,23
Igaporã(BA),15640,22
Igrapiúna(BA),13226,254
Iguaí(BA),26916,469
Ilhéus(BA),162327,6646
Inhambupe(BA),39926,417
Ipecaetá(BA),14487,104
Ipiaú(BA),45873,1927
Ipirá(BA),59595,393
Ipupiara(BA),9865,2
Irajuba(BA),7260,44
Iramaia(BA),8537,15
Iraquara(BA),25216,213
Irará(BA),29034,399
Irecê(BA),72967,1860
Itabela(BA),30584,797
Itaberaba(BA),64489,2281
Itabuna(BA),213223,12679
Itacaré(BA),28296,371
Itaeté(BA),16056,84
Itagi(BA),12351,339
Itagibá(BA),14579,408
Itagimirim(BA),6869,93
Itaguaçu da Bahia(BA),14429,35
Itaju do Colônia(BA),6682,226
Itajuípe(BA),20491,938
Itamaraju(BA),64486,2149
Itamari(BA),8035,215
Itambé(BA),23049,392
