cities,population,cases
Santa Isabel do Rio Negro(AM),25156,2597
Santo Antônio do Içá(AM),21602,1420
Silves(AM),9171,1074
São Gabriel da Cachoeira(AM),45564,6512
São Paulo de Olivença(AM),39299,2612
São Sebastião do Uatumã(AM),14020,1093
Tabatinga(AM),65844,2779
Tapauá(AM),17156,1613
Tefé(AM),59849,6352
Tonantins(AM),18755,866
Uarini(AM),13540,1462
Urucará(AM),16256,1406
Urucurituba(AM),23065,2030
Brasília(DF),3015268,247035
Anadia(AL),17545,665
Arapiraca(AL),231747,15486
Atalaia(AL),47185,685
Barra de Santo Antônio(AL),15932,151
Barra de São Miguel(AL),8322,217
Batalha(AL),18232,689
Belo Monte(AL),6704,207
Belém(AL),4344,75
Boca da Mata(AL),27281,1317
Branquinha(AL),10494,284
Cacimbinhas(AL),10858,375
Cajueiro(AL),21264,400
Campestre(AL),6936,113
Campo Alegre(AL),57063,1808
Campo Grande(AL),9558,252
Canapi(AL),17722,86
Capela(AL),17053,587
Carneiros(AL),9081,120
Chã Preta(AL),7311,55
Coité do Nóia(AL),10693,230
Colônia Leopoldina(AL),21698,267
Coqueiro Seco(AL),5845,339
Coruripe(AL),56933,2363
Craíbas(AL),24219,861
Delmiro Gouveia(AL),52016,1769
Dois Riachos(AL),11075,327
Estrela de Alagoas(AL),18205,240
Feira Grande(AL),22166,514
Feliz Deserto(AL),4754,103
Flexeiras(AL),12790,363
Girau do Ponciano(AL),40917,1414
Ibateguara(AL),15616,475
Igaci(AL),25631,320
Igreja Nova(AL),24499,660
Inhapi(AL),18385,120
Jacaré dos Homens(AL),5253,133
Jacuípe(AL),7021,86
Japaratinga(AL),8361,185
Jaramataia(AL),5770,61
Jequiá da Praia(AL),11580,403
Joaquim Gomes(AL),23993,664
Jundiá(AL),4155,57
Junqueiro(AL),24727,623
Lagoa da Canoa(AL),17852,613
Limoeiro de Anadia(AL),28635,631
Maceió(AL),1018948,45873
Major Isidoro(AL),19804,465
Mar Vermelho(AL),3514,32
Maragogi(AL),32704,659
Maravilha(AL),9163,112
Marechal Deodoro(AL),51901,3444
Maribondo(AL),13264,375
Mata Grande(AL),25216,243
Matriz de Camaragibe(AL),24642,1167
Messias(AL),17856,699
Minador do Negrão(AL),5329,100
Monteirópolis(AL),7159,147
Murici(AL),28236,523
Novo Lino(AL),12690,116
Olho d'Água Grande(AL),5123,147
Olho d'Água das Flores(AL),21688,1193
Olho d'Água do Casado(AL),9373,59
Olivença(AL),11624,202
Ouro Branco(AL),11496,123
Palestina(AL),5011,311
Palmeira dos Índios(AL),73218,2561
Pariconha(AL),10533,294
Paripueira(AL),13176,211
Passo de Camaragibe(AL),15245,401
Paulo Jacinto(AL),7564,210
Penedo(AL),63683,2053
Piaçabuçu(AL),17827,494
Pilar(AL),35111,1758
Pindoba(AL),2908,83
Piranhas(AL),25039,417
Porto Calvo(AL),27165,817
Porto Real do Colégio(AL),20066,450
Porto de Pedras(AL),7786,171
Poço das Trincheiras(AL),14386,168
Pão de Açúcar(AL),24399,962
Quebrangulo(AL),11294,514
Rio Largo(AL),75120,1780
Roteiro(AL),6664,169
Santa Luzia do Norte(AL),7296,310
Santana do Ipanema(AL),47654,2561
Santana do Mundaú(AL),10740,378
Satuba(AL),13828,628
Senador Rui Palmeira(AL),13870,158
São Brás(AL),6961,276
São José da Laje(AL),23927,735
São José da Tapera(AL),32260,953
São Luís do Quitunde(AL),34555,904
São Miguel dos Campos(AL),61251,2393
São Miguel dos Milagres(AL),7951,142
São Sebastião(AL),34152,907
Tanque d'Arca(AL),6162,176
Taquarana(AL),19980,386
Teotônio Vilela(AL),44169,1398
Traipu(AL),27715,294
União dos Palmares(AL),65611,1247
Viçosa(AL),25733,623
Água Branca(AL),20196,230
Abaiara(CE),11737,189
Acarape(CE),14929,1986
Acaraú(CE),62641,2903
Acopiara(CE),54270,1459
Aiuaba(CE),17399,120
Alcântaras(CE),11714,702
Altaneira(CE),7586,244
Alto Santo(CE),17146,595
Amontada(CE),43452,1120
Antonina do Norte(CE),7353,103
Apuiarés(CE),14600,291
Aquiraz(CE),80271,1670
Aracati(CE),74547,2806
Aracoiaba(CE),26469,964
Ararendá(CE),10935,462
Araripe(CE),21600,446
Aratuba(CE),11847,292
Arneiroz(CE),7840,78
Assaré(CE),23417,975
Aurora(CE),24654,953
Baixio(CE),6288,152
Banabuiú(CE),18197,709
Barbalha(CE),60781,2689
Barreira(CE),22425,400
Barro(CE),22680,520
Barroquinha(CE),15017,839
Baturité(CE),35750,968
Beberibe(CE),53573,1512
Bela Cruz(CE),32591,1600
Boa Viagem(CE),54470,1724
Brejo Santo(CE),49477,3253
Camocim(CE),63661,2715
Campos Sales(CE),27426,946
Canindé(CE),76997,2433
Capistrano(CE),17738,828
Caridade(CE),22547,417
Caririaçu(CE),26965,880
Cariré(CE),18448,1143
Cariús(CE),18699,802
Carnaubal(CE),17606,760
Cascavel(CE),71743,2162
Catarina(CE),20698,393
Catunda(CE),10342,517
Caucaia(CE),361400,8975
Cedro(CE),25557,1284
Chaval(CE),13069,838
Chorozinho(CE),20264,904
Choró(CE),13521,381
Coreaú(CE),23136,1406
Crateús(CE),75074,7016
Crato(CE),132123,9306
Croatá(CE),18063,468
Cruz(CE),24827,1365
Deputado Irapuan Pinheiro(CE),9625,387
Ereré(CE),7198,507
Eusébio(CE),53618,3192
Farias Brito(CE),19450,1390
Forquilha(CE),24218,790
Fortaleza(CE),2669342,104278
Fortim(CE),16480,285
Frecheirinha(CE),14072,1684
General Sampaio(CE),7618,217
Granja(CE),54748,1360
Granjeiro(CE),4844,208
Graça(CE),14399,634
Groaíras(CE),11068,847
Guaiúba(CE),26064,411
Guaraciaba do Norte(CE),40642,1196
Guaramiranga(CE),5193,223
Hidrolândia(CE),19978,1229
Horizonte(CE),67337,3031
Ibaretama(CE),13353,220
Ibiapina(CE),24997,910
Ibicuitinga(CE),12525,686
Icapuí(CE),19934,1038
Icó(CE),68018,3243
Iguatu(CE),102498,5147
Independência(CE),26178,652
Ipaporanga(CE),11593,493
Ipaumirim(CE),12463,293
Ipu(CE),41964,2862
Ipueiras(CE),38166,1606
Iracema(CE),14297,1224
Irauçuba(CE),24156,420
Itaitinga(CE),37980,1312
Itaiçaba(CE),7827,395
Itapajé(CE),52675,1288
Itapipoca(CE),129358,3948
Itapiúna(CE),20382,545
Itarema(CE),41826,2101
Itatira(CE),21647,1235
Jaguaretama(CE),18162,1007
Jaguaribara(CE),11401,465
Jaguaribe(CE),34682,2018
Jaguaruana(CE),33705,1457
Jardim(CE),27174,508
Jati(CE),8111,167
Jijoca de Jericoacoara(CE),19816,1131
Juazeiro do Norte(CE),274207,17734
Jucás(CE),24833,630
Lavras da Mangabeira(CE),31508,1379
Limoeiro do Norte(CE),59540,2261
Madalena(CE),19691,600
Maracanaú(CE),227886,9460
Maranguape(CE),128978,6303
Marco(CE),27361,673
Martinópole(CE),11233,262
Massapê(CE),38737,1092
Mauriti(CE),47962,1724
Meruoca(CE),15057,784
Milagres(CE),27512,1196
Milhã(CE),13155,419
Miraíma(CE),13818,482
Missão Velha(CE),35393,1160
Mombaça(CE),43797,1587
Monsenhor Tabosa(CE),17234,910
Morada Nova(CE),61890,3664
Moraújo(CE),8724,604
Morrinhos(CE),22534,533
Mucambo(CE),14537,586
Mulungu(CE),10823,266
Nova Olinda(CE),15565,509
Nova Russas(CE),32328,980
Novo Oriente(CE),28607,608
Ocara(CE),25703,622
Orós(CE),21427,1493
Pacajus(CE),72203,2405
Pacatuba(CE),83432,2574
Pacoti(CE),12261,378
Pacujá(CE),6533,441
Palhano(CE),9386,392
Palmácia(CE),13322,378
Paracuru(CE),35076,1485
Paraipaba(CE),32744,1304
Parambu(CE),31521,646
Paramoti(CE),12226,311
Pedra Branca(CE),43258,438
Penaforte(CE),9077,119
Pentecoste(CE),37751,1282
Pereiro(CE),16307,896
Pindoretama(CE),20567,660
Piquet Carneiro(CE),16959,978
Pires Ferreira(CE),10951,575
Poranga(CE),12336,272
Porteiras(CE),14996,702
Potengi(CE),11045,218
Potiretama(CE),6419,218
Quiterianópolis(CE),21084,835
Quixadá(CE),87728,4586
Quixelô(CE),16178,1200
Quixeramobim(CE),81082,3169
Quixeré(CE),22149,1266
Redenção(CE),29053,2163
Reriutaba(CE),18491,1184
Russas(CE),78194,4675
Saboeiro(CE),15819,521
Salitre(CE),16554,459
Santa Quitéria(CE),43703,1918
Santana do Acaraú(CE),32452,1227
Santana do Cariri(CE),17700,356
Senador Pompeu(CE),25496,836
Senador Sá(CE),7623,428
Sobral(CE),208935,14272
Solonópole(CE),18324,952
São Benedito(CE),47903,1781
São Gonçalo do Amarante(CE),48422,3283
São João do Jaguaribe(CE),7645,324
São Luís do Curu(CE),13000,246
Tabuleiro do Norte(CE),30697,2054
Tamboril(CE),26251,951
Tarrafas(CE),8592,171
Tauá(CE),58859,3906
Tejuçuoca(CE),19187,677
Tianguá(CE),75946,4487
Trairi(CE),55918,811
Tururu(CE),16271,584
Ubajara(CE),34792,1226
Umari(CE),7733,229
Umirim(CE),19825,412
Uruburetama(CE),21850,912
Uruoca(CE),13840,703
Varjota(CE),18420,1325
Viçosa do Ceará(CE),60889,2432
Várzea Alegre(CE),40721,1258
Afonso Cláudio(ES),30586,2208
Alegre(ES),30084,1183
Alfredo Chaves(ES),14601,1575
Alto Rio Novo(ES),7836,457
Anchieta(ES),29263,2475
Apiacá(ES),7567,434
Aracruz(ES),101220,9980
Atilio Vivacqua(ES),11936,912
Baixo Guandu(ES),30998,2263
Barra de São Francisco(ES),44650,2094
Boa Esperança(ES),15037,667
Bom Jesus do Norte(ES),9936,703
Brejetuba(ES),12404,969
Cachoeiro de Itapemirim(ES),208972,15936
Cariacica(ES),381285,24325
Castelo(ES),37534,3439
Colatina(ES),122499,14085
Conceição da Barra(ES),31063,654
Conceição do Castelo(ES),12723,898
Divino de São Lourenço(ES),4304,298
Domingos Martins(ES),33850,2165
Dores do Rio Preto(ES),6749,410
Ecoporanga(ES),22923,1895
Fundão(ES),21509,1372
Governador Lindenberg(ES),12709,1093
Guarapari(ES),124859,8605
Guaçuí(ES),30867,1452
Ibatiba(ES),26082,1688
Ibiraçu(ES),12479,1167
Ibitirama(ES),8889,292
Iconha(ES),13860,1537
Irupi(ES),13377,843
Itaguaçu(ES),14066,1095
Itapemirim(ES),34348,2712
Itarana(ES),10555,806
Iúna(ES),29161,1485
Jaguaré(ES),30477,2045
Jerônimo Monteiro(ES),12192,658
João Neiva(ES),16668,1498
Laranja da Terra(ES),10947,390
Linhares(ES),173555,14825
Mantenópolis(ES),15350,494
Marataízes(ES),38499,3920
Marechal Floriano(ES),16694,1914
Marilândia(ES),12833,1387
Mimoso do Sul(ES),26153,1873
Montanha(ES),18833,886
Mucurici(ES),5524,416
Muniz Freire(ES),17465,1332
Muqui(ES),15449,865
Nova Venécia(ES),50110,2970
Pancas(ES),23184,1159
Pedro Canário(ES),26184,939
Pinheiros(ES),27047,1258
Piúma(ES),21711,1582
Ponto Belo(ES),7863,366
Presidente Kennedy(ES),11574,1298
Rio Bananal(ES),19141,1306
Rio Novo do Sul(ES),11622,906
Santa Leopoldina(ES),12224,564
Santa Maria de Jetibá(ES),40431,2668
Santa Teresa(ES),23590,2906
Serra(ES),517510,38205
Sooretama(ES),30070,1739
São Domingos do Norte(ES),8638,743
São Gabriel da Palha(ES),37947,3345
São José do Calçado(ES),10556,540
São Mateus(ES),130611,6697
São Roque do Canaã(ES),12415,1139
Vargem Alta(ES),21402,1311
Venda Nova do Imigrante(ES),25277,2781
Viana(ES),78239,4585
Vila Pavão(ES),9208,518
Vila Valério(ES),14080,1319
Vila Velha(ES),493838,40283
Vitória(ES),362097,33241
Água Doce do Norte(ES),11019,473
Águia Branca(ES),9642,946
Abadia de Goiás(GO),8773,825
Abadiânia(GO),20042,220
Acreúna(GO),22366,1205
Adelândia(GO),2516,93
Alexânia(GO),27653,1607
Aloândia(GO),1995,160
Alto Horizonte(GO),6414,260
Alto Paraíso de Goiás(GO),7624,425
Alvorada do Norte(GO),8660,388
Amaralina(GO),3812,18
Americano do Brasil(GO),6111,185
Amorinópolis(GO),3126,100
Anhanguera(GO),1149,41
Anicuns(GO),21850,1222
Anápolis(GO),386923,19183
Aparecida de Goiânia(GO),578179,43535
Aparecida do Rio Doce(GO),2474,124
Aporé(GO),4198,187
Aragarças(GO),20118,1337
Aragoiânia(GO),10308,505
Araguapaz(GO),7770,206
Araçu(GO),3522,164
Arenópolis(GO),2612,34
Aruanã(GO),9875,230
Aurilândia(GO),3120,69
Avelinópolis(GO),2417,155
Baliza(GO),5138,94
Barro Alto(GO),11167,715
Bela Vista de Goiás(GO),29975,1341
Bom Jardim de Goiás(GO),8841,244
Bom Jesus de Goiás(GO),25216,1191
Bonfinópolis(GO),9706,401
Bonópolis(GO),4405,95
Brazabrantes(GO),3703,219
Britânia(GO),5779,312
Buriti Alegre(GO),9459,480
Buriti de Goiás(GO),2488,121
Buritinópolis(GO),3292,65
Cabeceiras(GO),7993,119
Cachoeira Alta(GO),12484,875
Cachoeira Dourada(GO),8067,205
Cachoeira de Goiás(GO),1351,30
Caiapônia(GO),18913,479
Caldas Novas(GO),91162,4614
Caldazinha(GO),3804,132
Campestre de Goiás(GO),3630,239
Campinaçu(GO),3640,134
Campinorte(GO),12626,676
Campo Alegre de Goiás(GO),7589,73
Campo Limpo de Goiás(GO),7789,141
Campos Belos(GO),19887,511
Campos Verdes(GO),2141,104
Carmo do Rio Verde(GO),10082,260
Castelândia(GO),3435,116
Catalão(GO),108823,5087
Caturaí(GO),5070,187
Cavalcante(GO),9709,85
Caçu(GO),16009,816
Ceres(GO),22191,1478
Cezarina(GO),8606,405
Chapadão do Céu(GO),10167,1154
Cidade Ocidental(GO),71376,4228
Cocalzinho de Goiás(GO),20240,766
Colinas do Sul(GO),3382,170
Corumbaíba(GO),9723,525
Corumbá de Goiás(GO),11110,285
Cristalina(GO),58997,1330
Cristianópolis(GO),2966,154
Crixás(GO),16949,998
Cromínia(GO),3486,137
Cumari(GO),2854,194
Córrego do Ouro(GO),2327,123
Damianópolis(GO),3311,27
Damolândia(GO),2938,116
Davinópolis(GO),2094,29
Diorama(GO),2484,48
Divinópolis de Goiás(GO),4804,96
Doverlândia(GO),7322,229
Edealina(GO),3699,273
Edéia(GO),12372,677
Estrela do Norte(GO),3275,115
Faina(GO),6627,280
Fazenda Nova(GO),5637,125
Firminópolis(GO),13292,289
Flores de Goiás(GO),16557,121
Formosa(GO),121617,4666
Formoso(GO),4248,233
Gameleira de Goiás(GO),3818,129
Goiandira(GO),5600,214
Goianira(GO),44289,2142
Goianápolis(GO),11231,569
Goianésia(GO),70084,5638
Goiatuba(GO),34095,2279
Goiás(GO),22645,575
Goiânia(GO),1516113,97212
Gouvelândia(GO),5898,165
Guapó(GO),14209,688
Guarani de Goiás(GO),3893,93
Guaraíta(GO),1996,137
Guarinos(GO),1794,39
Heitoraí(GO),3724,70
Hidrolina(GO),3564,218
Hidrolândia(GO),21706,1245
Iaciara(GO),13947,215
Inaciolândia(GO),6194,208
Indiara(GO),15611,429
Inhumas(GO),52866,3939
Ipameri(GO),26985,894
Ipiranga de Goiás(GO),2893,68
Iporá(GO),31531,1724
Israelândia(GO),2800,86
Itaberaí(GO),42900,1614
Itaguari(GO),4676,414
Itaguaru(GO),5237,257
Itajá(GO),4539,171
Itapaci(GO),22981,881
Itapirapuã(GO),4997,288
Itapuranga(GO),25768,1379
Itarumã(GO),7178,214
Itauçu(GO),8938,490
Itumbiara(GO),104742,4927
Ivolândia(GO),2370,75
Jandaia(GO),6048,460
Jaraguá(GO),50511,1622
Jataí(GO),100882,6100
Jaupaci(GO),2879,29
Jesúpolis(GO),2490,50
Joviânia(GO),7387,338
Jussara(GO),18478,965
Lagoa Santa(GO),1588,62
Leopoldo de Bulhões(GO),7647,211
Luziânia(GO),208299,8334
Mairipotaba(GO),2368,57
Mambaí(GO),8882,85
Mara Rosa(GO),9503,225
Marzagão(GO),2236,119
Matrinchã(GO),4351,118
Maurilândia(GO),14080,608
Mimoso de Goiás(GO),2597,81
Minaçu(GO),29070,971
Mineiros(GO),66801,6145
Moiporá(GO),1529,41
Monte Alegre de Goiás(GO),8606,64
Montes Claros de Goiás(GO),8055,412
Montividiu(GO),13396,741
Montividiu do Norte(GO),4479,31
Morrinhos(GO),46136,3497
Morro Agudo de Goiás(GO),2248,95
Mossâmedes(GO),4290,93
Mozarlândia(GO),15659,1222
Mundo Novo(GO),4887,149
Mutunópolis(GO),3778,66
Nazário(GO),9142,344
Nerópolis(GO),29850,960
Niquelândia(GO),46388,1611
Nova América(GO),2352,113
Nova Aurora(GO),2210,84
Nova Crixás(GO),12869,558
Nova Glória(GO),8164,390
Nova Iguaçu de Goiás(GO),2929,77
Nova Roma(GO),3264,82
Nova Veneza(GO),9853,451
Novo Brasil(GO),2913,96
Novo Gama(GO),115711,3188
Novo Planalto(GO),4495,193
Orizona(GO),15615,379
Ouro Verde de Goiás(GO),3759,136
Ouvidor(GO),6667,347
Padre Bernardo(GO),33835,849
Palestina de Goiás(GO),3464,95
Palmeiras de Goiás(GO),28858,3680
Palmelo(GO),2381,150
Palminópolis(GO),3585,280
Panamá(GO),2615,102
Paranaiguara(GO),10057,203
Paraúna(GO),10988,336
Perolândia(GO),3129,88
Petrolina de Goiás(GO),10281,313
Pilar de Goiás(GO),2253,89
Piracanjuba(GO),24524,1009
Piranhas(GO),10385,304
Pirenópolis(GO),24908,438
Pires do Rio(GO),31458,1517
Planaltina(GO),89918,2114
Pontalina(GO),17819,981
Porangatu(GO),45394,1556
Porteirão(GO),3881,1014
Portelândia(GO),4011,318
Posse(GO),36900,982
Professor Jamil(GO),3223,138
Quirinópolis(GO),50065,1632
Rialma(GO),10918,777
Rianápolis(GO),4801,327
Rio Quente(GO),4493,169
Rio Verde(GO),235647,16762
Rubiataba(GO),19882,931
Sanclerlândia(GO),7637,336
Santa Bárbara de Goiás(GO),6560,485
Santa Cruz de Goiás(GO),2855,75
Santa Fé de Goiás(GO),5459,199
Santa Helena de Goiás(GO),38648,3470
Santa Isabel(GO),3809,263
Santa Rita do Araguaia(GO),8756,153
Santa Rita do Novo Destino(GO),3343,102
Santa Rosa de Goiás(GO),2319,83
Santa Tereza de Goiás(GO),3355,44
Santa Terezinha de Goiás(GO),8744,384
Santo Antônio da Barra(GO),4821,258
Santo Antônio de Goiás(GO),6283,525
Santo Antônio do Descoberto(GO),74744,1671
Senador Canedo(GO),115371,7712
Serranópolis(GO),8544,338
Silvânia(GO),20695,568
Simolândia(GO),6856,94
São Domingos(GO),12949,100
São Francisco de Goiás(GO),6264,137
São João d'Aliança(GO),13740,403
São João da Paraúna(GO),1381,31
São Luiz do Norte(GO),5167,147
São Luís de Montes Belos(GO),33817,1451
São Miguel do Araguaia(GO),21993,775
São Miguel do Passa Quatro(GO),4057,131
São Patrício(GO),2036,131
São Simão(GO),20645,635
Sítio d'Abadia(GO),2989,17
Taquaral de Goiás(GO),3529,112
Teresina de Goiás(GO),3458,45
Terezópolis de Goiás(GO),8043,497
Trindade(GO),127599,4804
Trombas(GO),3500,107
Três Ranchos(GO),2833,96
Turvelândia(GO),5281,499
Turvânia(GO),4598,308
Uirapuru(GO),2854,71
Uruana(GO),13843,311
Uruaçu(GO),40532,1668
Urutaí(GO),3072,92
Valparaíso de Goiás(GO),168468,8698
Varjão(GO),3827,98
Vianópolis(GO),13863,359
Vicentinópolis(GO),8743,322
Vila Boa(GO),6171,68
Vila Propício(GO),5821,256
Água Fria de Goiás(GO),5735,106
Água Limpa(GO),1850,28
Águas Lindas de Goiás(GO),212440,5231
Abaré(BA),20086,255
Abaíra(BA),8739,179
Acajutiba(BA),15159,306
Adustina(BA),17040,248
Aiquara(BA),4446,355
Alagoinhas(BA),151596,8017
Alcobaça(BA),22470,967
Almadina(BA),5464,458
Amargosa(BA),37241,1170
Amélia Rodrigues(BA),25102,1053
América Dourada(BA),16094,409
Anagé(BA),22005,411
Andaraí(BA),13143,519
Andorinha(BA),14595,472
Angical(BA),13977,310
Anguera(BA),11221,193
Antas(BA),19291,704
Antônio Cardoso(BA),11683,189
Antônio Gonçalves(BA),11798,449
Aporá(BA),17731,329
Apuarema(BA),7330,508
Aracatu(BA),13135,479
Araci(BA),54379,2122
Aramari(BA),11397,319
Arataca(BA),11019,329
Aratuípe(BA),8825,214
Araçás(BA),12177,459
Aurelino Leal(BA),11531,721
Baianópolis(BA),13877,188
Baixa Grande(BA),20468,400
Banzaê(BA),13229,712
Barra(BA),53578,974
Barra da Estiva(BA),20598,1064
Barra do Choça(BA),31603,984
Barra do Mendes(BA),13865,546
Barra do Rocha(BA),5714,196
Barreiras(BA),155439,8906
Barro Alto(BA),14931,559
Barro Preto(BA),5591,399
Barrocas(BA),15978,287
Belmonte(BA),23328,778
Belo Campo(BA),17211,295
Biritinga(BA),15979,162
Boa Nova(BA),12633,290
Boa Vista do Tupim(BA),18576,147
Bom Jesus da Lapa(BA),69148,1585
Bom Jesus da Serra(BA),9880,284
Boninal(BA),14368,369
Bonito(BA),16764,453
Boquira(BA),21508,315
Botuporã(BA),10211,108
Brejolândia(BA),10557,126
Brejões(BA),14295,412
Brotas de Macaúbas(BA),10231,51
Brumado(BA),67195,4570
Buerarema(BA),18349,897
Buritirama(BA),21174,586
Caatiba(BA),6758,494
Cabaceiras do Paraguaçu(BA),18807,252
Cachoeira(BA),33470,726
Caculé(BA),23170,490
Caetanos(BA),14542,334
Caetité(BA),50975,1126
Cafarnaum(BA),18437,636
Cairu(BA),18176,807
Caldeirão Grande(BA),13327,513
Camacan(BA),31988,1885
Camamu(BA),35316,1306
Camaçari(BA),299132,9630
Campo Alegre de Lourdes(BA),28798,257
Campo Formoso(BA),71206,2224
Canarana(BA),26176,914
Canavieiras(BA),31099,666
Candeal(BA),8258,311
Candeias(BA),87076,4142
Candiba(BA),14319,140
Cansanção(BA),34834,430
Canudos(BA),16668,360
Canápolis(BA),9711,176
Capela do Alto Alegre(BA),11637,606
Capim Grosso(BA),30662,2687
Caravelas(BA),22016,838
Caraíbas(BA),8951,156
Cardeal da Silva(BA),9295,146
Carinhanha(BA),29018,421
Casa Nova(BA),71969,1137
Castro Alves(BA),26264,877
Catolândia(BA),3577,59
Catu(BA),54704,3095
Caturama(BA),9329,112
Caém(BA),9213,285
Central(BA),17266,228
Chorrochó(BA),11177,52
Cipó(BA),17300,367
Coaraci(BA),16993,1267
Cocos(BA),18777,368
Conceição da Feira(BA),22581,928
Conceição do Almeida(BA),17247,1343
Conceição do Coité(BA),66612,6076
Conceição do Jacuípe(BA),33153,1660
Conde(BA),25837,490
Condeúba(BA),17247,473
Contendas do Sincorá(BA),4066,116
Coração de Maria(BA),22605,933
Cordeiros(BA),8614,474
Coribe(BA),14194,591
Coronel João Sá(BA),15895,478
Correntina(BA),32137,1011
Cotegipe(BA),13782,194
Cravolândia(BA),5349,148
Cristópolis(BA),13910,397
Crisópolis(BA),21103,226
Cruz das Almas(BA),63239,3061
Curaçá(BA),34700,685
Cândido Sales(BA),25189,1341
Cícero Dantas(BA),32515,929
Dias d'Ávila(BA),81089,2586
Dom Basílio(BA),12199,559
Dom Macedo Costa(BA),4058,297
Dário Meira(BA),10710,614
Elísio Medrado(BA),8122,331
Encruzilhada(BA),17006,454
Entre Rios(BA),41780,757
Esplanada(BA),37237,838
Euclides da Cunha(BA),60585,1446
Eunápolis(BA),113380,5315
Feira da Mata(BA),5665,131
Feira de Santana(BA),614872,27086
Filadélfia(BA),16377,862
Firmino Alves(BA),5617,179
Floresta Azul(BA),10629,537
Formosa do Rio Preto(BA),25591,552
Fátima(BA),17890,656
Gandu(BA),32403,2202
Gavião(BA),4463,268
Gentio do Ouro(BA),11233,276
Glória(BA),15221,347
Gongogi(BA),7128,333
Governador Mangabeira(BA),20722,456
Guajeru(BA),6937,182
Guanambi(BA),84481,3261
Guaratinga(BA),20843,921
Heliópolis(BA),13031,178
Iaçu(BA),24305,649
Ibiassucê(BA),9224,133
Ibicaraí(BA),21689,1293
Ibicoara(BA),19571,478
Ibicuí(BA),16198,910
Ibipeba(BA),18211,813
Ibipitanga(BA),14902,448
Ibiquera(BA),4044,58
Ibirapitanga(BA),23375,1074
Ibirapuã(BA),8637,667
Ibirataia(BA),15312,1862
Ibitiara(BA),16339,280
Ibititá(BA),17113,959
Ibotirama(BA),26927,615
Ichu(BA),6206,185
Igaporã(BA),15640,146
Igrapiúna(BA),13226,456
Iguaí(BA),26916,696
Ilhéus(BA),162327,11671
Inhambupe(BA),39926,867
Ipecaetá(BA),14487,190
Ipiaú(BA),45873,2529
Ipirá(BA),59595,1237
Ipupiara(BA),9865,143
Irajuba(BA),7260,189
Iramaia(BA),8537,90
Iraquara(BA),25216,1069
Irará(BA),29034,711
Irecê(BA),72967,5421
Itabela(BA),30584,1129
Itaberaba(BA),64489,3932
Itabuna(BA),213223,20835
Itacaré(BA),28296,925
Itaeté(BA),16056,217
