cities,population,cases
Acopiara(CE),54270,1361
Aiuaba(CE),17399,77
Alcântaras(CE),11714,572
Altaneira(CE),7586,235
Alto Santo(CE),17146,515
Amontada(CE),43452,980
Antonina do Norte(CE),7353,75
Apuiarés(CE),14600,263
Aquiraz(CE),80271,1357
Aracati(CE),74547,2208
Aracoiaba(CE),26469,882
Ararendá(CE),10935,335
Araripe(CE),21600,304
Aratuba(CE),11847,264
Arneiroz(CE),7840,66
Assaré(CE),23417,833
Aurora(CE),24654,845
Baixio(CE),6288,123
Banabuiú(CE),18197,638
Barbalha(CE),60781,2384
Barreira(CE),22425,371
Barro(CE),22680,475
Barroquinha(CE),15017,816
Baturité(CE),35750,689
Beberibe(CE),53573,1126
Bela Cruz(CE),32591,1330
Boa Viagem(CE),54470,1561
Brejo Santo(CE),49477,2773
Camocim(CE),63661,2512
Campos Sales(CE),27426,677
Canindé(CE),76997,2197
Capistrano(CE),17738,742
Caridade(CE),22547,359
Caririaçu(CE),26965,809
Cariré(CE),18448,1041
Cariús(CE),18699,624
Carnaubal(CE),17606,701
Cascavel(CE),71743,1879
Catarina(CE),20698,346
Catunda(CE),10342,408
Caucaia(CE),361400,7089
Cedro(CE),25557,726
Chaval(CE),13069,821
Chorozinho(CE),20264,718
Choró(CE),13521,357
Coreaú(CE),23136,1346
Crateús(CE),75074,6598
Crato(CE),132123,8256
Croatá(CE),18063,422
Cruz(CE),24827,1037
Deputado Irapuan Pinheiro(CE),9625,309
Ereré(CE),7198,412
Eusébio(CE),53618,2565
Farias Brito(CE),19450,1283
Forquilha(CE),24218,775
Fortaleza(CE),2669342,77945
Fortim(CE),16480,181
Frecheirinha(CE),14072,1548
General Sampaio(CE),7618,151
Granja(CE),54748,1322
Granjeiro(CE),4844,197
Graça(CE),14399,632
Groaíras(CE),11068,807
Guaiúba(CE),26064,341
Guaraciaba do Norte(CE),40642,1035
Guaramiranga(CE),5193,204
Hidrolândia(CE),19978,816
Horizonte(CE),67337,2745
Ibaretama(CE),13353,174
Ibiapina(CE),24997,862
Ibicuitinga(CE),12525,611
Icapuí(CE),19934,852
Icó(CE),68018,2634
Iguatu(CE),102498,4727
Independência(CE),26178,527
Ipaporanga(CE),11593,397
Ipaumirim(CE),12463,265
Ipu(CE),41964,2494
Ipueiras(CE),38166,1565
Iracema(CE),14297,988
Irauçuba(CE),24156,416
Itaitinga(CE),37980,918
Itaiçaba(CE),7827,319
Itapajé(CE),52675,1221
Itapipoca(CE),129358,3648
Itapiúna(CE),20382,408
Itarema(CE),41826,2031
Itatira(CE),21647,1093
Jaguaretama(CE),18162,858
Jaguaribara(CE),11401,334
Jaguaribe(CE),34682,1713
Jaguaruana(CE),33705,1232
Jardim(CE),27174,368
Jati(CE),8111,117
Jijoca de Jericoacoara(CE),19816,969
Juazeiro do Norte(CE),274207,16789
Jucás(CE),24833,580
Lavras da Mangabeira(CE),31508,1174
Limoeiro do Norte(CE),59540,1905
Madalena(CE),19691,556
Maracanaú(CE),227886,8472
Maranguape(CE),128978,5743
Marco(CE),27361,523
Martinópole(CE),11233,233
Massapê(CE),38737,1035
Mauriti(CE),47962,1502
Meruoca(CE),15057,738
Milagres(CE),27512,928
Milhã(CE),13155,358
Miraíma(CE),13818,439
Missão Velha(CE),35393,1016
Mombaça(CE),43797,1343
Monsenhor Tabosa(CE),17234,774
Morada Nova(CE),61890,2872
Moraújo(CE),8724,518
Morrinhos(CE),22534,511
Mucambo(CE),14537,544
Mulungu(CE),10823,213
Nova Olinda(CE),15565,442
Nova Russas(CE),32328,866
Novo Oriente(CE),28607,560
Ocara(CE),25703,555
Orós(CE),21427,1332
Pacajus(CE),72203,2033
Pacatuba(CE),83432,2121
Pacoti(CE),12261,327
Pacujá(CE),6533,437
Palhano(CE),9386,165
Palmácia(CE),13322,337
Paracuru(CE),35076,1309
Paraipaba(CE),32744,1245
Parambu(CE),31521,397
Paramoti(CE),12226,238
Pedra Branca(CE),43258,380
Penaforte(CE),9077,65
Pentecoste(CE),37751,987
Pereiro(CE),16307,599
Pindoretama(CE),20567,573
Piquet Carneiro(CE),16959,864
Pires Ferreira(CE),10951,487
Poranga(CE),12336,228
Porteiras(CE),14996,467
Potengi(CE),11045,160
Potiretama(CE),6419,196
Quiterianópolis(CE),21084,813
Quixadá(CE),87728,4108
Quixelô(CE),16178,1169
Quixeramobim(CE),81082,2790
Quixeré(CE),22149,1072
Redenção(CE),29053,1762
Reriutaba(CE),18491,1133
Russas(CE),78194,4067
Saboeiro(CE),15819,471
Salitre(CE),16554,410
Santa Quitéria(CE),43703,1704
Santana do Acaraú(CE),32452,1159
Santana do Cariri(CE),17700,318
Senador Pompeu(CE),25496,748
Senador Sá(CE),7623,410
Sobral(CE),208935,12983
Solonópole(CE),18324,930
São Benedito(CE),47903,1607
São Gonçalo do Amarante(CE),48422,2958
São João do Jaguaribe(CE),7645,205
São Luís do Curu(CE),13000,203
Tabuleiro do Norte(CE),30697,1524
Tamboril(CE),26251,682
Tarrafas(CE),8592,88
Tauá(CE),58859,3335
Tejuçuoca(CE),19187,575
Tianguá(CE),75946,4135
Trairi(CE),55918,741
Tururu(CE),16271,543
Ubajara(CE),34792,1094
Umari(CE),7733,199
Umirim(CE),19825,376
Uruburetama(CE),21850,802
Uruoca(CE),13840,636
Varjota(CE),18420,1183
Viçosa do Ceará(CE),60889,2149
Várzea Alegre(CE),40721,1104
Afonso Cláudio(ES),30586,1468
Alegre(ES),30084,773
Alfredo Chaves(ES),14601,1192
Alto Rio Novo(ES),7836,387
Anchieta(ES),29263,1803
Apiacá(ES),7567,276
Aracruz(ES),101220,6668
Atilio Vivacqua(ES),11936,669
Baixo Guandu(ES),30998,1557
Barra de São Francisco(ES),44650,1636
Boa Esperança(ES),15037,495
Bom Jesus do Norte(ES),9936,483
Brejetuba(ES),12404,662
Cachoeiro de Itapemirim(ES),208972,11312
Cariacica(ES),381285,19766
Castelo(ES),37534,2820
Colatina(ES),122499,10466
Conceição da Barra(ES),31063,453
Conceição do Castelo(ES),12723,511
Divino de São Lourenço(ES),4304,247
Domingos Martins(ES),33850,1676
Dores do Rio Preto(ES),6749,324
Ecoporanga(ES),22923,1579
Fundão(ES),21509,994
Governador Lindenberg(ES),12709,826
Guarapari(ES),124859,6089
Guaçuí(ES),30867,888
Ibatiba(ES),26082,1227
Ibiraçu(ES),12479,930
Ibitirama(ES),8889,193
Iconha(ES),13860,1261
Irupi(ES),13377,540
Itaguaçu(ES),14066,810
Itapemirim(ES),34348,2242
Itarana(ES),10555,628
Iúna(ES),29161,915
Jaguaré(ES),30477,1556
Jerônimo Monteiro(ES),12192,400
João Neiva(ES),16668,938
Laranja da Terra(ES),10947,207
Linhares(ES),173555,11207
Mantenópolis(ES),15350,429
Marataízes(ES),38499,2903
Marechal Floriano(ES),16694,1514
Marilândia(ES),12833,961
Mimoso do Sul(ES),26153,1303
Montanha(ES),18833,536
Mucurici(ES),5524,215
Muniz Freire(ES),17465,675
Muqui(ES),15449,619
Nova Venécia(ES),50110,2007
Pancas(ES),23184,857
Pedro Canário(ES),26184,691
Pinheiros(ES),27047,870
Piúma(ES),21711,1273
Ponto Belo(ES),7863,175
Presidente Kennedy(ES),11574,1108
Rio Bananal(ES),19141,869
Rio Novo do Sul(ES),11622,696
Santa Leopoldina(ES),12224,417
Santa Maria de Jetibá(ES),40431,1886
Santa Teresa(ES),23590,2208
Serra(ES),517510,28897
Sooretama(ES),30070,1261
São Domingos do Norte(ES),8638,575
São Gabriel da Palha(ES),37947,2411
São José do Calçado(ES),10556,432
São Mateus(ES),130611,4603
São Roque do Canaã(ES),12415,905
Vargem Alta(ES),21402,964
Venda Nova do Imigrante(ES),25277,1921
Viana(ES),78239,3549
Vila Pavão(ES),9208,349
Vila Valério(ES),14080,878
Vila Velha(ES),493838,32147
Vitória(ES),362097,27445
Água Doce do Norte(ES),11019,376
Águia Branca(ES),9642,660
Abadia de Goiás(GO),8773,752
Abadiânia(GO),20042,190
Acreúna(GO),22366,1046
Adelândia(GO),2516,89
Alexânia(GO),27653,1399
Aloândia(GO),1995,142
Alto Horizonte(GO),6414,210
Alto Paraíso de Goiás(GO),7624,363
Alvorada do Norte(GO),8660,340
Amaralina(GO),3812,15
Americano do Brasil(GO),6111,156
Amorinópolis(GO),3126,94
Anhanguera(GO),1149,18
Anicuns(GO),21850,998
Anápolis(GO),386923,16261
Aparecida de Goiânia(GO),578179,39648
Aparecida do Rio Doce(GO),2474,107
Aporé(GO),4198,150
Aragarças(GO),20118,899
Aragoiânia(GO),10308,440
Araguapaz(GO),7770,200
Araçu(GO),3522,135
Arenópolis(GO),2612,32
Aruanã(GO),9875,172
Aurilândia(GO),3120,65
Avelinópolis(GO),2417,140
Baliza(GO),5138,58
Barro Alto(GO),11167,620
Bela Vista de Goiás(GO),29975,1072
Bom Jardim de Goiás(GO),8841,179
Bom Jesus de Goiás(GO),25216,1072
Bonfinópolis(GO),9706,381
Bonópolis(GO),4405,87
Brazabrantes(GO),3703,180
Britânia(GO),5779,205
Buriti Alegre(GO),9459,326
Buriti de Goiás(GO),2488,107
Buritinópolis(GO),3292,58
Cabeceiras(GO),7993,90
Cachoeira Alta(GO),12484,790
Cachoeira Dourada(GO),8067,171
Cachoeira de Goiás(GO),1351,25
Caiapônia(GO),18913,273
Caldas Novas(GO),91162,2907
Caldazinha(GO),3804,114
Campestre de Goiás(GO),3630,191
Campinaçu(GO),3640,127
Campinorte(GO),12626,478
Campo Alegre de Goiás(GO),7589,44
Campo Limpo de Goiás(GO),7789,120
Campos Belos(GO),19887,397
Campos Verdes(GO),2141,51
Carmo do Rio Verde(GO),10082,150
Castelândia(GO),3435,94
Catalão(GO),108823,3484
Caturaí(GO),5070,122
Cavalcante(GO),9709,73
Caçu(GO),16009,765
Ceres(GO),22191,1194
Cezarina(GO),8606,259
Chapadão do Céu(GO),10167,670
Cidade Ocidental(GO),71376,3932
Cocalzinho de Goiás(GO),20240,677
Colinas do Sul(GO),3382,112
Corumbaíba(GO),9723,414
Corumbá de Goiás(GO),11110,257
Cristalina(GO),58997,913
Cristianópolis(GO),2966,123
Crixás(GO),16949,627
Cromínia(GO),3486,110
Cumari(GO),2854,102
Córrego do Ouro(GO),2327,99
Damianópolis(GO),3311,18
Damolândia(GO),2938,100
Davinópolis(GO),2094,18
Diorama(GO),2484,30
Divinópolis de Goiás(GO),4804,91
Doverlândia(GO),7322,132
Edealina(GO),3699,247
Edéia(GO),12372,396
Estrela do Norte(GO),3275,60
Faina(GO),6627,229
Fazenda Nova(GO),5637,104
Firminópolis(GO),13292,216
Flores de Goiás(GO),16557,94
Formosa(GO),121617,3790
Formoso(GO),4248,46
Gameleira de Goiás(GO),3818,101
Goiandira(GO),5600,137
Goianira(GO),44289,1665
Goianápolis(GO),11231,502
Goianésia(GO),70084,4791
Goiatuba(GO),34095,1867
Goiás(GO),22645,430
Goiânia(GO),1516113,77055
Gouvelândia(GO),5898,161
Guapó(GO),14209,598
Guarani de Goiás(GO),3893,49
Guaraíta(GO),1996,109
Guarinos(GO),1794,26
Heitoraí(GO),3724,53
Hidrolina(GO),3564,203
Hidrolândia(GO),21706,1121
Iaciara(GO),13947,176
Inaciolândia(GO),6194,172
Indiara(GO),15611,422
Inhumas(GO),52866,3032
Ipameri(GO),26985,544
Ipiranga de Goiás(GO),2893,35
Iporá(GO),31531,1357
Israelândia(GO),2800,71
Itaberaí(GO),42900,1484
Itaguari(GO),4676,383
Itaguaru(GO),5237,238
Itajá(GO),4539,141
Itapaci(GO),22981,528
Itapirapuã(GO),4997,221
Itapuranga(GO),25768,764
Itarumã(GO),7178,146
Itauçu(GO),8938,452
Itumbiara(GO),104742,4329
Ivolândia(GO),2370,69
Jandaia(GO),6048,358
Jaraguá(GO),50511,1083
Jataí(GO),100882,5301
Jaupaci(GO),2879,26
Jesúpolis(GO),2490,46
Joviânia(GO),7387,271
Jussara(GO),18478,729
Lagoa Santa(GO),1588,49
Leopoldo de Bulhões(GO),7647,190
Luziânia(GO),208299,7082
Mairipotaba(GO),2368,54
Mambaí(GO),8882,69
Mara Rosa(GO),9503,133
Marzagão(GO),2236,76
Matrinchã(GO),4351,85
Maurilândia(GO),14080,551
Mimoso de Goiás(GO),2597,59
Minaçu(GO),29070,753
Mineiros(GO),66801,5340
Moiporá(GO),1529,38
Monte Alegre de Goiás(GO),8606,36
Montes Claros de Goiás(GO),8055,272
Montividiu(GO),13396,669
Montividiu do Norte(GO),4479,26
Morrinhos(GO),46136,2543
Morro Agudo de Goiás(GO),2248,74
Mossâmedes(GO),4290,92
Mozarlândia(GO),15659,1001
Mundo Novo(GO),4887,126
Mutunópolis(GO),3778,48
Nazário(GO),9142,291
Nerópolis(GO),29850,708
Niquelândia(GO),46388,1271
Nova América(GO),2352,59
Nova Aurora(GO),2210,65
Nova Crixás(GO),12869,417
Nova Glória(GO),8164,280
Nova Iguaçu de Goiás(GO),2929,52
Nova Roma(GO),3264,81
Nova Veneza(GO),9853,417
Novo Brasil(GO),2913,87
Novo Gama(GO),115711,2845
Novo Planalto(GO),4495,185
Orizona(GO),15615,369
Ouro Verde de Goiás(GO),3759,112
Ouvidor(GO),6667,256
Padre Bernardo(GO),33835,781
Palestina de Goiás(GO),3464,74
Palmeiras de Goiás(GO),28858,3201
Palmelo(GO),2381,133
Palminópolis(GO),3585,221
Panamá(GO),2615,100
Paranaiguara(GO),10057,172
Paraúna(GO),10988,287
Perolândia(GO),3129,71
Petrolina de Goiás(GO),10281,219
Pilar de Goiás(GO),2253,42
Piracanjuba(GO),24524,749
Piranhas(GO),10385,274
Pirenópolis(GO),24908,302
Pires do Rio(GO),31458,1176
Planaltina(GO),89918,1847
Pontalina(GO),17819,803
Porangatu(GO),45394,1227
Porteirão(GO),3881,895
Portelândia(GO),4011,266
Posse(GO),36900,745
Professor Jamil(GO),3223,94
Quirinópolis(GO),50065,1508
Rialma(GO),10918,626
Rianápolis(GO),4801,223
Rio Quente(GO),4493,99
Rio Verde(GO),235647,15014
Rubiataba(GO),19882,454
Sanclerlândia(GO),7637,219
Santa Bárbara de Goiás(GO),6560,411
Santa Cruz de Goiás(GO),2855,66
Santa Fé de Goiás(GO),5459,153
Santa Helena de Goiás(GO),38648,3147
Santa Isabel(GO),3809,162
Santa Rita do Araguaia(GO),8756,114
Santa Rita do Novo Destino(GO),3343,94
Santa Rosa de Goiás(GO),2319,50
Santa Tereza de Goiás(GO),3355,35
Santa Terezinha de Goiás(GO),8744,125
Santo Antônio da Barra(GO),4821,176
Santo Antônio de Goiás(GO),6283,451
Santo Antônio do Descoberto(GO),74744,1491
Senador Canedo(GO),115371,6667
Serranópolis(GO),8544,290
Silvânia(GO),20695,418
Simolândia(GO),6856,92
São Domingos(GO),12949,30
São Francisco de Goiás(GO),6264,98
São João d'Aliança(GO),13740,359
São João da Paraúna(GO),1381,20
São Luiz do Norte(GO),5167,144
São Luís de Montes Belos(GO),33817,1247
São Miguel do Araguaia(GO),21993,614
São Miguel do Passa Quatro(GO),4057,92
São Patrício(GO),2036,89
São Simão(GO),20645,563
Sítio d'Abadia(GO),2989,17
Taquaral de Goiás(GO),3529,98
Teresina de Goiás(GO),3458,35
Terezópolis de Goiás(GO),8043,470
Trindade(GO),127599,4008
Trombas(GO),3500,48
Três Ranchos(GO),2833,58
Turvelândia(GO),5281,454
Turvânia(GO),4598,245
Uirapuru(GO),2854,13
Uruana(GO),13843,176
Uruaçu(GO),40532,1256
Urutaí(GO),3072,71
Valparaíso de Goiás(GO),168468,7986
Varjão(GO),3827,62
Vianópolis(GO),13863,253
Vicentinópolis(GO),8743,221
Vila Boa(GO),6171,65
Vila Propício(GO),5821,257
Água Fria de Goiás(GO),5735,80
Água Limpa(GO),1850,17
Águas Lindas de Goiás(GO),212440,4553
Abaré(BA),20086,154
Abaíra(BA),8739,136
Acajutiba(BA),15159,229
Adustina(BA),17040,136
Aiquara(BA),4446,335
Alagoinhas(BA),151596,6480
Alcobaça(BA),22470,864
Almadina(BA),5464,381
Amargosa(BA),37241,731
Amélia Rodrigues(BA),25102,739
América Dourada(BA),16094,330
Anagé(BA),22005,238
Andaraí(BA),13143,210
Andorinha(BA),14595,330
Angical(BA),13977,274
Anguera(BA),11221,128
Antas(BA),19291,540
Antônio Cardoso(BA),11683,127
Antônio Gonçalves(BA),11798,315
Aporá(BA),17731,287
Apuarema(BA),7330,476
Aracatu(BA),13135,377
Araci(BA),54379,1360
Aramari(BA),11397,203
Arataca(BA),11019,281
Aratuípe(BA),8825,189
Araçás(BA),12177,425
Aurelino Leal(BA),11531,562
Baianópolis(BA),13877,184
Baixa Grande(BA),20468,336
Banzaê(BA),13229,654
Barra(BA),53578,617
Barra da Estiva(BA),20598,658
Barra do Choça(BA),31603,788
Barra do Mendes(BA),13865,443
Barra do Rocha(BA),5714,171
Barreiras(BA),155439,6928
Barro Alto(BA),14931,454
Barro Preto(BA),5591,292
Barrocas(BA),15978,224
Belmonte(BA),23328,615
Belo Campo(BA),17211,179
Biritinga(BA),15979,118
Boa Nova(BA),12633,241
Boa Vista do Tupim(BA),18576,120
Bom Jesus da Lapa(BA),69148,1288
Bom Jesus da Serra(BA),9880,126
Boninal(BA),14368,225
Bonito(BA),16764,387
Boquira(BA),21508,248
Botuporã(BA),10211,31
Brejolândia(BA),10557,69
Brejões(BA),14295,217
Brotas de Macaúbas(BA),10231,42
Brumado(BA),67195,3579
Buerarema(BA),18349,688
Buritirama(BA),21174,518
Caatiba(BA),6758,440
Cabaceiras do Paraguaçu(BA),18807,148
Cachoeira(BA),33470,526
Caculé(BA),23170,197
Caetanos(BA),14542,245
Caetité(BA),50975,574
Cafarnaum(BA),18437,425
Cairu(BA),18176,639
Caldeirão Grande(BA),13327,429
Camacan(BA),31988,1693
Camamu(BA),35316,949
Camaçari(BA),299132,7297
Campo Alegre de Lourdes(BA),28798,194
Campo Formoso(BA),71206,1701
Canarana(BA),26176,664
Canavieiras(BA),31099,494
Candeal(BA),8258,237
Candeias(BA),87076,3182
Candiba(BA),14319,78
Cansanção(BA),34834,261
Canudos(BA),16668,213
Canápolis(BA),9711,115
Capela do Alto Alegre(BA),11637,510
Capim Grosso(BA),30662,1936
Caravelas(BA),22016,649
Caraíbas(BA),8951,85
Cardeal da Silva(BA),9295,106
Carinhanha(BA),29018,239
Casa Nova(BA),71969,988
Castro Alves(BA),26264,697
Catolândia(BA),3577,56
Catu(BA),54704,2053
Caturama(BA),9329,14
Caém(BA),9213,232
Central(BA),17266,171
Chorrochó(BA),11177,45
Cipó(BA),17300,298
Coaraci(BA),16993,1022
Cocos(BA),18777,310
Conceição da Feira(BA),22581,775
Conceição do Almeida(BA),17247,995
Conceição do Coité(BA),66612,5336
Conceição do Jacuípe(BA),33153,1269
Conde(BA),25837,412
Condeúba(BA),17247,199
Contendas do Sincorá(BA),4066,89
Coração de Maria(BA),22605,801
Cordeiros(BA),8614,285
Coribe(BA),14194,445
Coronel João Sá(BA),15895,274
Correntina(BA),32137,778
Cotegipe(BA),13782,143
Cravolândia(BA),5349,41
Cristópolis(BA),13910,267
Crisópolis(BA),21103,211
Cruz das Almas(BA),63239,1263
Curaçá(BA),34700,581
Cândido Sales(BA),25189,1172
Cícero Dantas(BA),32515,780
Dias d'Ávila(BA),81089,1942
Dom Basílio(BA),12199,338
Dom Macedo Costa(BA),4058,255
Dário Meira(BA),10710,572
Elísio Medrado(BA),8122,298
Encruzilhada(BA),17006,382
Entre Rios(BA),41780,532
Esplanada(BA),37237,581
Euclides da Cunha(BA),60585,751
Eunápolis(BA),113380,4191
Feira da Mata(BA),5665,92
Feira de Santana(BA),614872,22117
Filadélfia(BA),16377,788
Firmino Alves(BA),5617,139
Floresta Azul(BA),10629,414
Formosa do Rio Preto(BA),25591,486
Fátima(BA),17890,532
Gandu(BA),32403,1850
Gavião(BA),4463,213
Gentio do Ouro(BA),11233,255
Glória(BA),15221,259
Gongogi(BA),7128,221
Governador Mangabeira(BA),20722,256
Guajeru(BA),6937,138
Guanambi(BA),84481,2136
Guaratinga(BA),20843,804
Heliópolis(BA),13031,73
Iaçu(BA),24305,409
Ibiassucê(BA),9224,54
Ibicaraí(BA),21689,1126
Ibicoara(BA),19571,436
Ibicuí(BA),16198,844
Ibipeba(BA),18211,657
Ibipitanga(BA),14902,380
Ibiquera(BA),4044,24
Ibirapitanga(BA),23375,864
Ibirapuã(BA),8637,618
Ibirataia(BA),15312,1554
Ibitiara(BA),16339,205
Ibititá(BA),17113,827
Ibotirama(BA),26927,534
Ichu(BA),6206,89
Igaporã(BA),15640,87
Igrapiúna(BA),13226,296
Iguaí(BA),26916,634
Ilhéus(BA),162327,8830
Inhambupe(BA),39926,665
Ipecaetá(BA),14487,162
Ipiaú(BA),45873,2260
Ipirá(BA),59595,853
Ipupiara(BA),9865,122
Irajuba(BA),7260,125
Iramaia(BA),8537,54
Iraquara(BA),25216,851
Irará(BA),29034,520
Irecê(BA),72967,4369
Itabela(BA),30584,996
Itaberaba(BA),64489,2839
Itabuna(BA),213223,16007
Itacaré(BA),28296,564
Itaeté(BA),16056,178
Itagi(BA),12351,506
Itagibá(BA),14579,557
Itagimirim(BA),6869,235
Itaguaçu da Bahia(BA),14429,174
