#city,population,cases
Silvânia(GO),20695,448
Simolândia(GO),6856,93
São Domingos(GO),12949,52
São Francisco de Goiás(GO),6264,106
São João d'Aliança(GO),13740,376
São João da Paraúna(GO),1381,25
São Luiz do Norte(GO),5167,144
São Luís de Montes Belos(GO),33817,1364
São Miguel do Araguaia(GO),21993,634
São Miguel do Passa Quatro(GO),4057,98
São Patrício(GO),2036,94
São Simão(GO),20645,579
Sítio d'Abadia(GO),2989,17
Taquaral de Goiás(GO),3529,98
Teresina de Goiás(GO),3458,36
Terezópolis de Goiás(GO),8043,475
Trindade(GO),127599,4175
Trombas(GO),3500,49
Três Ranchos(GO),2833,70
Turvelândia(GO),5281,461
Turvânia(GO),4598,251
Uirapuru(GO),2854,18
Uruana(GO),13843,176
Uruaçu(GO),40532,1472
Urutaí(GO),3072,70
Valparaíso de Goiás(GO),168468,8226
Varjão(GO),3827,62
Vianópolis(GO),13863,313
Vicentinópolis(GO),8743,278
Vila Boa(GO),6171,68
Vila Propício(GO),5821,257
Água Fria de Goiás(GO),5735,84
Água Limpa(GO),1850,23
Águas Lindas de Goiás(GO),212440,4749
Abaré(BA),20086,160
Abaíra(BA),8739,145
Acajutiba(BA),15159,240
Adustina(BA),17040,157
Aiquara(BA),4446,344
Alagoinhas(BA),151596,6959
Alcobaça(BA),22470,883
Almadina(BA),5464,387
Amargosa(BA),37241,859
Amélia Rodrigues(BA),25102,822
América Dourada(BA),16094,353
Anagé(BA),22005,310
Andaraí(BA),13143,377
Andorinha(BA),14595,386
Angical(BA),13977,284
Anguera(BA),11221,137
Antas(BA),19291,638
Antônio Cardoso(BA),11683,127
Antônio Gonçalves(BA),11798,350
Aporá(BA),17731,298
Apuarema(BA),7330,477
Aracatu(BA),13135,453
Araci(BA),54379,1458
Aramari(BA),11397,229
Arataca(BA),11019,282
Aratuípe(BA),8825,195
Araçás(BA),12177,445
Aurelino Leal(BA),11531,627
Baianópolis(BA),13877,185
Baixa Grande(BA),20468,371
Banzaê(BA),13229,671
Barra(BA),53578,674
Barra da Estiva(BA),20598,869
Barra do Choça(BA),31603,856
Barra do Mendes(BA),13865,510
Barra do Rocha(BA),5714,177
Barreiras(BA),155439,7530
Barro Alto(BA),14931,522
Barro Preto(BA),5591,327
Barrocas(BA),15978,236
Belmonte(BA),23328,638
Belo Campo(BA),17211,224
Biritinga(BA),15979,122
Boa Nova(BA),12633,242
Boa Vista do Tupim(BA),18576,135
Bom Jesus da Lapa(BA),69148,1339
Bom Jesus da Serra(BA),9880,164
Boninal(BA),14368,293
Bonito(BA),16764,413
Boquira(BA),21508,290
Botuporã(BA),10211,44
Brejolândia(BA),10557,121
Brejões(BA),14295,292
Brotas de Macaúbas(BA),10231,48
Brumado(BA),67195,3957
Buerarema(BA),18349,751
Buritirama(BA),21174,539
Caatiba(BA),6758,446
Cabaceiras do Paraguaçu(BA),18807,183
Cachoeira(BA),33470,595
Caculé(BA),23170,242
Caetanos(BA),14542,256
Caetité(BA),50975,714
Cafarnaum(BA),18437,459
Cairu(BA),18176,701
Caldeirão Grande(BA),13327,472
Camacan(BA),31988,1764
Camamu(BA),35316,992
Camaçari(BA),299132,7908
Campo Alegre de Lourdes(BA),28798,200
Campo Formoso(BA),71206,1915
Canarana(BA),26176,713
Canavieiras(BA),31099,570
Candeal(BA),8258,270
Candeias(BA),87076,3381
Candiba(BA),14319,96
Cansanção(BA),34834,289
Canudos(BA),16668,319
Canápolis(BA),9711,144
Capela do Alto Alegre(BA),11637,549
Capim Grosso(BA),30662,2075
Caravelas(BA),22016,735
Caraíbas(BA),8951,129
Cardeal da Silva(BA),9295,115
Carinhanha(BA),29018,281
Casa Nova(BA),71969,1026
Castro Alves(BA),26264,722
Catolândia(BA),3577,58
Catu(BA),54704,2371
Caturama(BA),9329,47
Caém(BA),9213,259
Central(BA),17266,191
Chorrochó(BA),11177,51
Cipó(BA),17300,316
Coaraci(BA),16993,1076
Cocos(BA),18777,336
Conceição da Feira(BA),22581,849
Conceição do Almeida(BA),17247,1117
Conceição do Coité(BA),66612,5684
Conceição do Jacuípe(BA),33153,1445
Conde(BA),25837,429
Condeúba(BA),17247,262
Contendas do Sincorá(BA),4066,105
Coração de Maria(BA),22605,849
Cordeiros(BA),8614,391
Coribe(BA),14194,521
Coronel João Sá(BA),15895,308
Correntina(BA),32137,813
Cotegipe(BA),13782,158
Cravolândia(BA),5349,71
Cristópolis(BA),13910,323
Crisópolis(BA),21103,215
Cruz das Almas(BA),63239,1740
Curaçá(BA),34700,621
Cândido Sales(BA),25189,1232
Cícero Dantas(BA),32515,816
Dias d'Ávila(BA),81089,2057
Dom Basílio(BA),12199,466
Dom Macedo Costa(BA),4058,278
Dário Meira(BA),10710,575
Elísio Medrado(BA),8122,309
Encruzilhada(BA),17006,420
Entre Rios(BA),41780,583
Esplanada(BA),37237,699
Euclides da Cunha(BA),60585,1147
Eunápolis(BA),113380,4585
Feira da Mata(BA),5665,119
Feira de Santana(BA),614872,23178
Filadélfia(BA),16377,815
Firmino Alves(BA),5617,141
Floresta Azul(BA),10629,437
Formosa do Rio Preto(BA),25591,523
Fátima(BA),17890,607
Gandu(BA),32403,1967
Gavião(BA),4463,253
Gentio do Ouro(BA),11233,271
Glória(BA),15221,269
Gongogi(BA),7128,271
Governador Mangabeira(BA),20722,285
Guajeru(BA),6937,148
Guanambi(BA),84481,2609
Guaratinga(BA),20843,844
Heliópolis(BA),13031,113
Iaçu(BA),24305,463
Ibiassucê(BA),9224,83
Ibicaraí(BA),21689,1145
Ibicoara(BA),19571,446
Ibicuí(BA),16198,858
Ibipeba(BA),18211,778
Ibipitanga(BA),14902,419
Ibiquera(BA),4044,26
Ibirapitanga(BA),23375,924
Ibirapuã(BA),8637,634
Ibirataia(BA),15312,1610
Ibitiara(BA),16339,239
Ibititá(BA),17113,830
Ibotirama(BA),26927,552
Ichu(BA),6206,114
Igaporã(BA),15640,103
Igrapiúna(BA),13226,309
Iguaí(BA),26916,648
Ilhéus(BA),162327,9427
Inhambupe(BA),39926,726
Ipecaetá(BA),14487,166
Ipiaú(BA),45873,2351
Ipirá(BA),59595,934
Ipupiara(BA),9865,135
Irajuba(BA),7260,150
Iramaia(BA),8537,70
Iraquara(BA),25216,938
Irará(BA),29034,594
Irecê(BA),72967,4746
Itabela(BA),30584,1014
Itaberaba(BA),64489,3096
Itabuna(BA),213223,17199
Itacaré(BA),28296,690
Itaeté(BA),16056,199
Itagi(BA),12351,541
Itagibá(BA),14579,576
