#city,population,cases
São Luís do Quitunde(AL),34555,1142
São Miguel dos Campos(AL),61251,3326
São Miguel dos Milagres(AL),7951,228
São Sebastião(AL),34152,1502
Tanque d'Arca(AL),6162,312
Taquarana(AL),19980,570
Teotônio Vilela(AL),44169,1792
Traipu(AL),27715,445
União dos Palmares(AL),65611,1948
Viçosa(AL),25733,1519
Água Branca(AL),20196,344
Abaiara(CE),11737,507
Acarape(CE),14929,2636
Acaraú(CE),62641,4668
Acopiara(CE),54270,3134
Aiuaba(CE),17399,564
Alcântaras(CE),11714,1511
Altaneira(CE),7586,469
Alto Santo(CE),17146,1420
Amontada(CE),43452,2632
Antonina do Norte(CE),7353,627
Apuiarés(CE),14600,1010
Aquiraz(CE),80271,6023
Aracati(CE),74547,6481
Aracoiaba(CE),26469,3498
Ararendá(CE),10935,950
Araripe(CE),21600,1032
Aratuba(CE),11847,1229
Arneiroz(CE),7840,555
Assaré(CE),23417,1704
Aurora(CE),24654,1463
Baixio(CE),6288,429
Banabuiú(CE),18197,1641
Barbalha(CE),60781,5546
Barreira(CE),22425,1305
Barro(CE),22680,1326
Barroquinha(CE),15017,1000
Baturité(CE),35750,3494
Beberibe(CE),53573,4220
Bela Cruz(CE),32591,3178
Boa Viagem(CE),54470,3458
Brejo Santo(CE),49477,7696
Camocim(CE),63661,5652
Campos Sales(CE),27426,1931
Canindé(CE),76997,4918
Capistrano(CE),17738,1974
Caridade(CE),22547,1451
Caririaçu(CE),26965,1217
Cariré(CE),18448,2246
Cariús(CE),18699,1960
Carnaubal(CE),17606,1413
Cascavel(CE),71743,5411
Catarina(CE),20698,671
Catunda(CE),10342,1057
Caucaia(CE),361400,19757
Cedro(CE),25557,3075
Chaval(CE),13069,1316
Chorozinho(CE),20264,1740
Choró(CE),13521,946
Coreaú(CE),23136,2438
Crateús(CE),75074,11155
Crato(CE),132123,14739
Croatá(CE),18063,801
Cruz(CE),24827,3178
Deputado Irapuan Pinheiro(CE),9625,711
Ereré(CE),7198,716
Eusébio(CE),53618,8863
Farias Brito(CE),19450,2305
Forquilha(CE),24218,1305
Fortaleza(CE),2669342,234219
Fortim(CE),16480,1918
Frecheirinha(CE),14072,2884
General Sampaio(CE),7618,519
Granja(CE),54748,2867
Granjeiro(CE),4844,386
Graça(CE),14399,1096
Groaíras(CE),11068,1546
Guaiúba(CE),26064,1369
Guaraciaba do Norte(CE),40642,2079
Guaramiranga(CE),5193,750
Hidrolândia(CE),19978,2323
Horizonte(CE),67337,6982
Ibaretama(CE),13353,1001
Ibiapina(CE),24997,1410
Ibicuitinga(CE),12525,1520
Icapuí(CE),19934,2200
Icó(CE),68018,5920
Iguatu(CE),102498,8644
Independência(CE),26178,1600
Ipaporanga(CE),11593,1110
Ipaumirim(CE),12463,884
Ipu(CE),41964,4155
Ipueiras(CE),38166,2255
Iracema(CE),14297,2142
Irauçuba(CE),24156,933
Itaitinga(CE),37980,4230
Itaiçaba(CE),7827,1202
Itapajé(CE),52675,2859
Itapipoca(CE),129358,9493
Itapiúna(CE),20382,1923
Itarema(CE),41826,3084
Itatira(CE),21647,1873
Jaguaretama(CE),18162,1751
Jaguaribara(CE),11401,893
Jaguaribe(CE),34682,3948
Jaguaruana(CE),33705,3057
Jardim(CE),27174,1495
Jati(CE),8111,643
Jijoca de Jericoacoara(CE),19816,2486
Juazeiro do Norte(CE),274207,24668
Jucás(CE),24833,1380
Lavras da Mangabeira(CE),31508,2311
Limoeiro do Norte(CE),59540,5811
Madalena(CE),19691,1214
Maracanaú(CE),227886,20062
Maranguape(CE),128978,11220
Marco(CE),27361,1702
Martinópole(CE),11233,1275
Massapê(CE),38737,2110
Mauriti(CE),47962,3164
Meruoca(CE),15057,1603
Milagres(CE),27512,2591
Milhã(CE),13155,968
Miraíma(CE),13818,1112
Missão Velha(CE),35393,1856
Mombaça(CE),43797,3434
Monsenhor Tabosa(CE),17234,1761
Morada Nova(CE),61890,7749
Moraújo(CE),8724,1751
Morrinhos(CE),22534,1316
Mucambo(CE),14537,1720
Mulungu(CE),10823,827
Nova Olinda(CE),15565,1008
Nova Russas(CE),32328,2661
Novo Oriente(CE),28607,1316
Ocara(CE),25703,1797
Orós(CE),21427,2886
Pacajus(CE),72203,5468
Pacatuba(CE),83432,5803
Pacoti(CE),12261,1243
Pacujá(CE),6533,590
Palhano(CE),9386,1212
Palmácia(CE),13322,882
Paracuru(CE),35076,4039
Paraipaba(CE),32744,2297
Parambu(CE),31521,1288
Paramoti(CE),12226,897
Pedra Branca(CE),43258,857
Penaforte(CE),9077,654
Pentecoste(CE),37751,3398
Pereiro(CE),16307,1803
Pindoretama(CE),20567,1947
Piquet Carneiro(CE),16959,1537
Pires Ferreira(CE),10951,871
Poranga(CE),12336,643
Porteiras(CE),14996,1370
Potengi(CE),11045,562
Potiretama(CE),6419,578
Quiterianópolis(CE),21084,1251
Quixadá(CE),87728,8391
Quixelô(CE),16178,1959
Quixeramobim(CE),81082,7596
Quixeré(CE),22149,3380
Redenção(CE),29053,4456
Reriutaba(CE),18491,2083
Russas(CE),78194,9526
Saboeiro(CE),15819,768
Salitre(CE),16554,1031
Santa Quitéria(CE),43703,4967
Santana do Acaraú(CE),32452,2211
Santana do Cariri(CE),17700,1075
Senador Pompeu(CE),25496,1810
Senador Sá(CE),7623,1101
Sobral(CE),208935,25003
Solonópole(CE),18324,1311
São Benedito(CE),47903,3220
São Gonçalo do Amarante(CE),48422,6576
São João do Jaguaribe(CE),7645,665
São Luís do Curu(CE),13000,1173
Tabuleiro do Norte(CE),30697,4668
Tamboril(CE),26251,1922
Tarrafas(CE),8592,401
Tauá(CE),58859,7540
Tejuçuoca(CE),19187,1476
Tianguá(CE),75946,8370
Trairi(CE),55918,1856
Tururu(CE),16271,1274
Ubajara(CE),34792,1753
Umari(CE),7733,407
Umirim(CE),19825,828
Uruburetama(CE),21850,1774
Uruoca(CE),13840,1256
Varjota(CE),18420,2075
Viçosa do Ceará(CE),60889,4244
Várzea Alegre(CE),40721,2758
Afonso Cláudio(ES),30586,3256
Alegre(ES),30084,2130
Alfredo Chaves(ES),14601,2183
Alto Rio Novo(ES),7836,674
Anchieta(ES),29263,4511
Apiacá(ES),7567,738
Aracruz(ES),101220,14607
Atilio Vivacqua(ES),11936,1403
Baixo Guandu(ES),30998,3254
Barra de São Francisco(ES),44650,4476
Boa Esperança(ES),15037,1363
Bom Jesus do Norte(ES),9936,937
Brejetuba(ES),12404,1528
Cachoeiro de Itapemirim(ES),208972,24548
Cariacica(ES),381285,37206
Castelo(ES),37534,5560
Colatina(ES),122499,18437
Conceição da Barra(ES),31063,1516
Conceição do Castelo(ES),12723,1320
Divino de São Lourenço(ES),4304,377
Domingos Martins(ES),33850,3453
Dores do Rio Preto(ES),6749,640
Ecoporanga(ES),22923,2842
Fundão(ES),21509,2379
Governador Lindenberg(ES),12709,1603
Guarapari(ES),124859,14594
Guaçuí(ES),30867,2398
Ibatiba(ES),26082,3211
Ibiraçu(ES),12479,1591
Ibitirama(ES),8889,394
Iconha(ES),13860,2454
Irupi(ES),13377,1405
Itaguaçu(ES),14066,1524
Itapemirim(ES),34348,4064
Itarana(ES),10555,1360
Iúna(ES),29161,2331
Jaguaré(ES),30477,3310
Jerônimo Monteiro(ES),12192,1119
João Neiva(ES),16668,2466
Laranja da Terra(ES),10947,701
Linhares(ES),173555,23931
Mantenópolis(ES),15350,836
Marataízes(ES),38499,6224
Marechal Floriano(ES),16694,3014
Marilândia(ES),12833,1964
Mimoso do Sul(ES),26153,2869
Montanha(ES),18833,1490
Mucurici(ES),5524,594
Muniz Freire(ES),17465,2619
Muqui(ES),15449,1811
Nova Venécia(ES),50110,4982
Pancas(ES),23184,2296
Pedro Canário(ES),26184,2030
Pinheiros(ES),27047,3017
Piúma(ES),21711,2473
Ponto Belo(ES),7863,562
Presidente Kennedy(ES),11574,1946
Rio Bananal(ES),19141,2261
Rio Novo do Sul(ES),11622,1430
Santa Leopoldina(ES),12224,1008
Santa Maria de Jetibá(ES),40431,4914
Santa Teresa(ES),23590,3922
Serra(ES),517510,61534
Sooretama(ES),30070,2847
São Domingos do Norte(ES),8638,1225
São Gabriel da Palha(ES),37947,6074
São José do Calçado(ES),10556,886
São Mateus(ES),130611,11093
São Roque do Canaã(ES),12415,1659
Vargem Alta(ES),21402,2270
Venda Nova do Imigrante(ES),25277,4152
Viana(ES),78239,7614
Vila Pavão(ES),9208,992
Vila Valério(ES),14080,2808
Vila Velha(ES),493838,59289
Vitória(ES),362097,51798
Água Doce do Norte(ES),11019,767
Águia Branca(ES),9642,1843
Abadia de Goiás(GO),8773,1389
Abadiânia(GO),20042,407
Acreúna(GO),22366,1763
Adelândia(GO),2516,162
Alexânia(GO),27653,2911
Aloândia(GO),1995,226
Alto Horizonte(GO),6414,758
Alto Paraíso de Goiás(GO),7624,614
Alvorada do Norte(GO),8660,670
Amaralina(GO),3812,64
Americano do Brasil(GO),6111,477
Amorinópolis(GO),3126,182
Anhanguera(GO),1149,88
Anicuns(GO),21850,2423
Anápolis(GO),386923,35883
Aparecida de Goiânia(GO),578179,64652
Aparecida do Rio Doce(GO),2474,187
Aporé(GO),4198,344
Aragarças(GO),20118,2055
Aragoiânia(GO),10308,949
Araguapaz(GO),7770,498
Araçu(GO),3522,391
Arenópolis(GO),2612,175
Aruanã(GO),9875,495
Aurilândia(GO),3120,175
Avelinópolis(GO),2417,264
Baliza(GO),5138,236
Barro Alto(GO),11167,1247
Bela Vista de Goiás(GO),29975,2246
Bom Jardim de Goiás(GO),8841,670
Bom Jesus de Goiás(GO),25216,2512
Bonfinópolis(GO),9706,447
Bonópolis(GO),4405,145
Brazabrantes(GO),3703,408
Britânia(GO),5779,483
Buriti Alegre(GO),9459,860
Buriti de Goiás(GO),2488,180
Buritinópolis(GO),3292,166
Cabeceiras(GO),7993,312
Cachoeira Alta(GO),12484,1277
Cachoeira Dourada(GO),8067,392
Cachoeira de Goiás(GO),1351,63
Caiapônia(GO),18913,1037
Caldas Novas(GO),91162,7749
Caldazinha(GO),3804,253
Campestre de Goiás(GO),3630,459
Campinaçu(GO),3640,182
Campinorte(GO),12626,1291
Campo Alegre de Goiás(GO),7589,257
Campo Limpo de Goiás(GO),7789,173
Campos Belos(GO),19887,1220
Campos Verdes(GO),2141,273
Carmo do Rio Verde(GO),10082,609
Castelândia(GO),3435,291
Catalão(GO),108823,8786
Caturaí(GO),5070,443
Cavalcante(GO),9709,324
Caçu(GO),16009,1207
Ceres(GO),22191,2481
Cezarina(GO),8606,859
Chapadão do Céu(GO),10167,1322
Cidade Ocidental(GO),71376,5189
Cocalzinho de Goiás(GO),20240,1438
Colinas do Sul(GO),3382,252
Corumbaíba(GO),9723,892
Corumbá de Goiás(GO),11110,558
Cristalina(GO),58997,2615
Cristianópolis(GO),2966,248
Crixás(GO),16949,2066
Cromínia(GO),3486,206
Cumari(GO),2854,247
Córrego do Ouro(GO),2327,237
Damianópolis(GO),3311,70
Damolândia(GO),2938,195
Davinópolis(GO),2094,94
Diorama(GO),2484,99
Divinópolis de Goiás(GO),4804,221
Doverlândia(GO),7322,423
Edealina(GO),3699,502
Edéia(GO),12372,1305
Estrela do Norte(GO),3275,225
Faina(GO),6627,505
Fazenda Nova(GO),5637,353
Firminópolis(GO),13292,538
Flores de Goiás(GO),16557,179
Formosa(GO),121617,8303
Formoso(GO),4248,447
Gameleira de Goiás(GO),3818,354
Goiandira(GO),5600,291
Goianira(GO),44289,3066
Goianápolis(GO),11231,1015
Goianésia(GO),70084,8360
Goiatuba(GO),34095,4482
Goiás(GO),22645,1199
Goiânia(GO),1516113,147953
Gouvelândia(GO),5898,454
Guapó(GO),14209,1330
Guarani de Goiás(GO),3893,192
Guaraíta(GO),1996,204
Guarinos(GO),1794,131
Heitoraí(GO),3724,146
Hidrolina(GO),3564,235
Hidrolândia(GO),21706,2162
Iaciara(GO),13947,584
Inaciolândia(GO),6194,733
Indiara(GO),15611,978
Inhumas(GO),52866,6949
Ipameri(GO),26985,1778
Ipiranga de Goiás(GO),2893,136
Iporá(GO),31531,2937
Israelândia(GO),2800,151
Itaberaí(GO),42900,2810
Itaguari(GO),4676,682
Itaguaru(GO),5237,390
Itajá(GO),4539,194
Itapaci(GO),22981,1864
Itapirapuã(GO),4997,624
Itapuranga(GO),25768,3097
Itarumã(GO),7178,457
Itauçu(GO),8938,912
Itumbiara(GO),104742,8909
Ivolândia(GO),2370,194
Jandaia(GO),6048,721
Jaraguá(GO),50511,4687
Jataí(GO),100882,9622
Jaupaci(GO),2879,66
Jesúpolis(GO),2490,122
Joviânia(GO),7387,977
Jussara(GO),18478,1413
Lagoa Santa(GO),1588,91
Leopoldo de Bulhões(GO),7647,443
Luziânia(GO),208299,21471
Mairipotaba(GO),2368,178
Mambaí(GO),8882,238
Mara Rosa(GO),9503,299
Marzagão(GO),2236,237
Matrinchã(GO),4351,202
Maurilândia(GO),14080,874
Mimoso de Goiás(GO),2597,120
Minaçu(GO),29070,1896
Mineiros(GO),66801,9676
Moiporá(GO),1529,52
Monte Alegre de Goiás(GO),8606,175
Montes Claros de Goiás(GO),8055,867
Montividiu(GO),13396,1152
Montividiu do Norte(GO),4479,238
Morrinhos(GO),46136,5610
Morro Agudo de Goiás(GO),2248,222
Mossâmedes(GO),4290,212
Mozarlândia(GO),15659,1688
Mundo Novo(GO),4887,379
Mutunópolis(GO),3778,273
Nazário(GO),9142,774
Nerópolis(GO),29850,1516
Niquelândia(GO),46388,3176
Nova América(GO),2352,275
Nova Aurora(GO),2210,172
Nova Crixás(GO),12869,1087
Nova Glória(GO),8164,848
Nova Iguaçu de Goiás(GO),2929,187
Nova Roma(GO),3264,132
Nova Veneza(GO),9853,980
Novo Brasil(GO),2913,307
Novo Gama(GO),115711,4252
Novo Planalto(GO),4495,291
Orizona(GO),15615,568
Ouro Verde de Goiás(GO),3759,265
Ouvidor(GO),6667,646
Padre Bernardo(GO),33835,1576
Palestina de Goiás(GO),3464,185
Palmeiras de Goiás(GO),28858,5172
Palmelo(GO),2381,206
Palminópolis(GO),3585,391
Panamá(GO),2615,199
Paranaiguara(GO),10057,343
Paraúna(GO),10988,576
Perolândia(GO),3129,129
Petrolina de Goiás(GO),10281,908
Pilar de Goiás(GO),2253,294
Piracanjuba(GO),24524,2091
Piranhas(GO),10385,986
Pirenópolis(GO),24908,1470
Pires do Rio(GO),31458,2662
Planaltina(GO),89918,3494
Pontalina(GO),17819,1624
Porangatu(GO),45394,2082
Porteirão(GO),3881,1638
Portelândia(GO),4011,501
Posse(GO),36900,1674
Professor Jamil(GO),3223,222
Quirinópolis(GO),50065,3307
Rialma(GO),10918,1355
Rianápolis(GO),4801,619
Rio Quente(GO),4493,374
Rio Verde(GO),235647,23713
Rubiataba(GO),19882,2350
Sanclerlândia(GO),7637,557
Santa Bárbara de Goiás(GO),6560,662
Santa Cruz de Goiás(GO),2855,125
Santa Fé de Goiás(GO),5459,638
Santa Helena de Goiás(GO),38648,4296
Santa Isabel(GO),3809,405
Santa Rita do Araguaia(GO),8756,365
Santa Rita do Novo Destino(GO),3343,160
Santa Rosa de Goiás(GO),2319,250
Santa Tereza de Goiás(GO),3355,162
Santa Terezinha de Goiás(GO),8744,765
Santo Antônio da Barra(GO),4821,427
Santo Antônio de Goiás(GO),6283,774
Santo Antônio do Descoberto(GO),74744,2481
Senador Canedo(GO),115371,14039
Serranópolis(GO),8544,822
Silvânia(GO),20695,1364
Simolândia(GO),6856,346
São Domingos(GO),12949,152
São Francisco de Goiás(GO),6264,375
São João d'Aliança(GO),13740,627
São João da Paraúna(GO),1381,75
São Luiz do Norte(GO),5167,319
São Luís de Montes Belos(GO),33817,3510
São Miguel do Araguaia(GO),21993,1606
São Miguel do Passa Quatro(GO),4057,232
São Patrício(GO),2036,232
São Simão(GO),20645,1059
Sítio d'Abadia(GO),2989,28
Taquaral de Goiás(GO),3529,202
Teresina de Goiás(GO),3458,194
Terezópolis de Goiás(GO),8043,844
Trindade(GO),127599,8392
Trombas(GO),3500,383
Três Ranchos(GO),2833,185
Turvelândia(GO),5281,639
Turvânia(GO),4598,545
Uirapuru(GO),2854,179
Uruana(GO),13843,909
Uruaçu(GO),40532,3587
Urutaí(GO),3072,147
Valparaíso de Goiás(GO),168468,11612
Varjão(GO),3827,306
Vianópolis(GO),13863,696
Vicentinópolis(GO),8743,1149
Vila Boa(GO),6171,153
Vila Propício(GO),5821,330
Água Fria de Goiás(GO),5735,213
Água Limpa(GO),1850,135
Águas Lindas de Goiás(GO),212440,7252
Abaré(BA),20086,846
Abaíra(BA),8739,255
Acajutiba(BA),15159,485
Adustina(BA),17040,763
Aiquara(BA),4446,451
Alagoinhas(BA),151596,11573
Alcobaça(BA),22470,1361
Almadina(BA),5464,595
Amargosa(BA),37241,2430
Amélia Rodrigues(BA),25102,1952
América Dourada(BA),16094,837
Anagé(BA),22005,822
Andaraí(BA),13143,717
Andorinha(BA),14595,766
Angical(BA),13977,548
Anguera(BA),11221,377
Antas(BA),19291,1131
Antônio Cardoso(BA),11683,383
Antônio Gonçalves(BA),11798,744
Aporá(BA),17731,472
Apuarema(BA),7330,655
Aracatu(BA),13135,796
Araci(BA),54379,3285
Aramari(BA),11397,544
Arataca(BA),11019,586
Aratuípe(BA),8825,351
Araçás(BA),12177,578
Aurelino Leal(BA),11531,882
Baianópolis(BA),13877,692
Baixa Grande(BA),20468,644
Banzaê(BA),13229,919
Barra(BA),53578,1922
Barra da Estiva(BA),20598,1941
Barra do Choça(BA),31603,1893
Barra do Mendes(BA),13865,706
Barra do Rocha(BA),5714,447
Barreiras(BA),155439,15739
Barro Alto(BA),14931,771
Barro Preto(BA),5591,569
Barrocas(BA),15978,711
Belmonte(BA),23328,973
Belo Campo(BA),17211,764
Biritinga(BA),15979,377
Boa Nova(BA),12633,809
Boa Vista do Tupim(BA),18576,231
Bom Jesus da Lapa(BA),69148,4318
Bom Jesus da Serra(BA),9880,418
Boninal(BA),14368,580
Bonito(BA),16764,779
Boquira(BA),21508,507
Botuporã(BA),10211,193
Brejolândia(BA),10557,190
Brejões(BA),14295,594
Brotas de Macaúbas(BA),10231,88
Brumado(BA),67195,8540
Buerarema(BA),18349,1293
Buritirama(BA),21174,825
Caatiba(BA),6758,806
Cabaceiras do Paraguaçu(BA),18807,514
Cachoeira(BA),33470,1403
Caculé(BA),23170,1385
Caetanos(BA),14542,614
Caetité(BA),50975,2114
Cafarnaum(BA),18437,810
Cairu(BA),18176,1145
Caldeirão Grande(BA),13327,545
Camacan(BA),31988,2641
Camamu(BA),35316,2125
Camaçari(BA),299132,21735
Campo Alegre de Lourdes(BA),28798,676
Campo Formoso(BA),71206,4468
Canarana(BA),26176,1388
Canavieiras(BA),31099,1124
Candeal(BA),8258,496
Candeias(BA),87076,6740
Candiba(BA),14319,560
Cansanção(BA),34834,823
Canudos(BA),16668,544
Canápolis(BA),9711,336
Capela do Alto Alegre(BA),11637,803
Capim Grosso(BA),30662,3365
Caravelas(BA),22016,1259
Caraíbas(BA),8951,266
Cardeal da Silva(BA),9295,283
Carinhanha(BA),29018,999
Casa Nova(BA),71969,2063
Castro Alves(BA),26264,1858
Catolândia(BA),3577,233
Catu(BA),54704,5325
Caturama(BA),9329,204
Caém(BA),9213,440
Central(BA),17266,392
Chorrochó(BA),11177,196
Cipó(BA),17300,654
Coaraci(BA),16993,1749
Cocos(BA),18777,758
Conceição da Feira(BA),22581,1385
Conceição do Almeida(BA),17247,2140
Conceição do Coité(BA),66612,7466
Conceição do Jacuípe(BA),33153,2597
Conde(BA),25837,803
Condeúba(BA),17247,1014
Contendas do Sincorá(BA),4066,226
Coração de Maria(BA),22605,1449
Cordeiros(BA),8614,638
Coribe(BA),14194,898
Coronel João Sá(BA),15895,997
Correntina(BA),32137,2144
Cotegipe(BA),13782,518
Cravolândia(BA),5349,386
Cristópolis(BA),13910,745
Crisópolis(BA),21103,349
Cruz das Almas(BA),63239,4273
Curaçá(BA),34700,1038
Cândido Sales(BA),25189,1687
Cícero Dantas(BA),32515,1605
Dias d'Ávila(BA),81089,5193
Dom Basílio(BA),12199,886
Dom Macedo Costa(BA),4058,357
Dário Meira(BA),10710,823
Elísio Medrado(BA),8122,452
Encruzilhada(BA),17006,601
Entre Rios(BA),41780,1387
Esplanada(BA),37237,1679
Euclides da Cunha(BA),60585,2686
Eunápolis(BA),113380,10078
Feira da Mata(BA),5665,218
Feira de Santana(BA),614872,43699
Filadélfia(BA),16377,976
Firmino Alves(BA),5617,316
Floresta Azul(BA),10629,764
Formosa do Rio Preto(BA),25591,966
Fátima(BA),17890,899
Gandu(BA),32403,2541
Gavião(BA),4463,312
Gentio do Ouro(BA),11233,371
Glória(BA),15221,697
Gongogi(BA),7128,479
Governador Mangabeira(BA),20722,854
Guajeru(BA),6937,313
Guanambi(BA),84481,7723
Guaratinga(BA),20843,1341
Heliópolis(BA),13031,726
Iaçu(BA),24305,1580
Ibiassucê(BA),9224,434
Ibicaraí(BA),21689,1949
Ibicoara(BA),19571,702
Ibicuí(BA),16198,1036
Ibipeba(BA),18211,969
Ibipitanga(BA),14902,914
Ibiquera(BA),4044,111
Ibirapitanga(BA),23375,1563
Ibirapuã(BA),8637,973
Ibirataia(BA),15312,2127
Ibitiara(BA),16339,628
Ibititá(BA),17113,1403
Ibotirama(BA),26927,981
Ichu(BA),6206,380
Igaporã(BA),15640,447
Igrapiúna(BA),13226,708
Iguaí(BA),26916,964
Ilhéus(BA),162327,19532
Inhambupe(BA),39926,1730
Ipecaetá(BA),14487,335
Ipiaú(BA),45873,3063
