cities,population,cases
Pariconha(AL),10533,194
Paripueira(AL),13176,181
Passo de Camaragibe(AL),15245,367
Paulo Jacinto(AL),7564,181
Penedo(AL),63683,1480
Piaçabuçu(AL),17827,362
Pilar(AL),35111,1397
Pindoba(AL),2908,78
Piranhas(AL),25039,263
Porto Calvo(AL),27165,768
Porto Real do Colégio(AL),20066,398
Porto de Pedras(AL),7786,147
Poço das Trincheiras(AL),14386,97
Pão de Açúcar(AL),24399,835
Quebrangulo(AL),11294,377
Rio Largo(AL),75120,1280
Roteiro(AL),6664,153
Santa Luzia do Norte(AL),7296,230
Santana do Ipanema(AL),47654,1651
Santana do Mundaú(AL),10740,257
Satuba(AL),13828,504
Senador Rui Palmeira(AL),13870,100
São Brás(AL),6961,255
São José da Laje(AL),23927,704
São José da Tapera(AL),32260,870
São Luís do Quitunde(AL),34555,837
São Miguel dos Campos(AL),61251,2124
São Miguel dos Milagres(AL),7951,125
São Sebastião(AL),34152,841
Tanque d'Arca(AL),6162,121
Taquarana(AL),19980,250
Teotônio Vilela(AL),44169,1278
Traipu(AL),27715,261
União dos Palmares(AL),65611,900
Viçosa(AL),25733,378
Água Branca(AL),20196,96
Abaiara(CE),11737,89
Acarape(CE),14929,1880
Acaraú(CE),62641,2698
Acopiara(CE),54270,1047
Aiuaba(CE),17399,45
Alcântaras(CE),11714,529
Altaneira(CE),7586,44
Alto Santo(CE),17146,457
Amontada(CE),43452,815
Antonina do Norte(CE),7353,49
Apuiarés(CE),14600,249
Aquiraz(CE),80271,1036
Aracati(CE),74547,1858
Aracoiaba(CE),26469,785
Ararendá(CE),10935,146
Araripe(CE),21600,228
Aratuba(CE),11847,248
Arneiroz(CE),7840,59
Assaré(CE),23417,349
Aurora(CE),24654,453
Baixio(CE),6288,101
Banabuiú(CE),18197,569
Barbalha(CE),60781,2122
Barreira(CE),22425,339
Barro(CE),22680,231
Barroquinha(CE),15017,787
Baturité(CE),35750,586
Beberibe(CE),53573,883
Bela Cruz(CE),32591,1234
Boa Viagem(CE),54470,1168
Brejo Santo(CE),49477,1778
Camocim(CE),63661,2373
Campos Sales(CE),27426,446
Canindé(CE),76997,1963
Capistrano(CE),17738,717
Caridade(CE),22547,322
Caririaçu(CE),26965,750
Cariré(CE),18448,849
Cariús(CE),18699,536
Carnaubal(CE),17606,599
Cascavel(CE),71743,1633
Catarina(CE),20698,241
Catunda(CE),10342,364
Caucaia(CE),361400,6030
Cedro(CE),25557,554
Chaval(CE),13069,813
Chorozinho(CE),20264,574
Choró(CE),13521,331
Coreaú(CE),23136,1309
Crateús(CE),75074,5498
Crato(CE),132123,6923
Croatá(CE),18063,264
Cruz(CE),24827,869
Deputado Irapuan Pinheiro(CE),9625,209
Ereré(CE),7198,301
Eusébio(CE),53618,1955
Farias Brito(CE),19450,1136
Forquilha(CE),24218,753
Fortaleza(CE),2669342,51710
Fortim(CE),16480,168
Frecheirinha(CE),14072,1516
General Sampaio(CE),7618,141
Granja(CE),54748,1282
Granjeiro(CE),4844,140
Graça(CE),14399,558
Groaíras(CE),11068,793
Guaiúba(CE),26064,300
Guaraciaba do Norte(CE),40642,777
Guaramiranga(CE),5193,131
Hidrolândia(CE),19978,386
Horizonte(CE),67337,1873
Ibaretama(CE),13353,149
Ibiapina(CE),24997,792
Ibicuitinga(CE),12525,498
Icapuí(CE),19934,563
Icó(CE),68018,1567
Iguatu(CE),102498,3594
Independência(CE),26178,347
Ipaporanga(CE),11593,260
Ipaumirim(CE),12463,214
Ipu(CE),41964,1940
Ipueiras(CE),38166,1196
Iracema(CE),14297,693
Irauçuba(CE),24156,398
Itaitinga(CE),37980,752
Itaiçaba(CE),7827,268
Itapajé(CE),52675,1130
Itapipoca(CE),129358,3251
Itapiúna(CE),20382,354
Itarema(CE),41826,1964
Itatira(CE),21647,891
Jaguaretama(CE),18162,821
Jaguaribara(CE),11401,300
Jaguaribe(CE),34682,1478
Jaguaruana(CE),33705,971
Jardim(CE),27174,272
Jati(CE),8111,78
Jijoca de Jericoacoara(CE),19816,830
Juazeiro do Norte(CE),274207,15768
Jucás(CE),24833,481
Lavras da Mangabeira(CE),31508,696
Limoeiro do Norte(CE),59540,1643
Madalena(CE),19691,505
Maracanaú(CE),227886,7075
Maranguape(CE),128978,4931
Marco(CE),27361,498
Martinópole(CE),11233,194
Massapê(CE),38737,966
Mauriti(CE),47962,1145
Meruoca(CE),15057,685
Milagres(CE),27512,477
Milhã(CE),13155,319
Miraíma(CE),13818,422
Missão Velha(CE),35393,837
Mombaça(CE),43797,1040
Monsenhor Tabosa(CE),17234,619
Morada Nova(CE),61890,2201
Moraújo(CE),8724,499
Morrinhos(CE),22534,503
Mucambo(CE),14537,512
Mulungu(CE),10823,182
Nova Olinda(CE),15565,127
Nova Russas(CE),32328,767
Novo Oriente(CE),28607,473
Ocara(CE),25703,485
Orós(CE),21427,1222
Pacajus(CE),72203,1376
Pacatuba(CE),83432,1779
Pacoti(CE),12261,290
Pacujá(CE),6533,309
Palhano(CE),9386,105
Palmácia(CE),13322,243
Paracuru(CE),35076,1157
Paraipaba(CE),32744,1083
Parambu(CE),31521,321
Paramoti(CE),12226,193
Pedra Branca(CE),43258,358
Penaforte(CE),9077,42
Pentecoste(CE),37751,777
Pereiro(CE),16307,442
Pindoretama(CE),20567,466
Piquet Carneiro(CE),16959,580
Pires Ferreira(CE),10951,336
Poranga(CE),12336,172
Porteiras(CE),14996,349
Potengi(CE),11045,136
Potiretama(CE),6419,159
Quiterianópolis(CE),21084,493
Quixadá(CE),87728,3791
Quixelô(CE),16178,1076
Quixeramobim(CE),81082,2431
Quixeré(CE),22149,763
Redenção(CE),29053,1591
Reriutaba(CE),18491,808
Russas(CE),78194,3097
Saboeiro(CE),15819,231
Salitre(CE),16554,322
Santa Quitéria(CE),43703,1532
Santana do Acaraú(CE),32452,1085
Santana do Cariri(CE),17700,207
Senador Pompeu(CE),25496,623
Senador Sá(CE),7623,408
Sobral(CE),208935,12349
Solonópole(CE),18324,805
São Benedito(CE),47903,1191
São Gonçalo do Amarante(CE),48422,2530
São João do Jaguaribe(CE),7645,185
São Luís do Curu(CE),13000,165
Tabuleiro do Norte(CE),30697,1166
Tamboril(CE),26251,313
Tarrafas(CE),8592,36
Tauá(CE),58859,2279
Tejuçuoca(CE),19187,517
Tianguá(CE),75946,3751
Trairi(CE),55918,702
Tururu(CE),16271,521
Ubajara(CE),34792,967
Umari(CE),7733,114
Umirim(CE),19825,300
Uruburetama(CE),21850,745
Uruoca(CE),13840,608
Varjota(CE),18420,1033
Viçosa do Ceará(CE),60889,2040
Várzea Alegre(CE),40721,877
Afonso Cláudio(ES),30586,938
Alegre(ES),30084,388
Alfredo Chaves(ES),14601,483
Alto Rio Novo(ES),7836,186
Anchieta(ES),29263,926
Apiacá(ES),7567,179
Aracruz(ES),101220,4375
Atilio Vivacqua(ES),11936,358
Baixo Guandu(ES),30998,769
Barra de São Francisco(ES),44650,888
Boa Esperança(ES),15037,378
Bom Jesus do Norte(ES),9936,329
Brejetuba(ES),12404,517
Cachoeiro de Itapemirim(ES),208972,6104
Cariacica(ES),381285,12376
Castelo(ES),37534,1552
Colatina(ES),122499,6349
Conceição da Barra(ES),31063,366
Conceição do Castelo(ES),12723,334
Divino de São Lourenço(ES),4304,135
Domingos Martins(ES),33850,848
Dores do Rio Preto(ES),6749,87
Ecoporanga(ES),22923,930
Fundão(ES),21509,669
Governador Lindenberg(ES),12709,330
Guarapari(ES),124859,3513
Guaçuí(ES),30867,368
Ibatiba(ES),26082,821
Ibiraçu(ES),12479,566
Ibitirama(ES),8889,116
Iconha(ES),13860,508
Irupi(ES),13377,274
Itaguaçu(ES),14066,217
Itapemirim(ES),34348,1466
Itarana(ES),10555,173
Iúna(ES),29161,621
Jaguaré(ES),30477,963
Jerônimo Monteiro(ES),12192,280
João Neiva(ES),16668,473
Laranja da Terra(ES),10947,131
Linhares(ES),173555,7123
Mantenópolis(ES),15350,230
Marataízes(ES),38499,1791
Marechal Floriano(ES),16694,852
Marilândia(ES),12833,444
Mimoso do Sul(ES),26153,812
Montanha(ES),18833,361
Mucurici(ES),5524,118
Muniz Freire(ES),17465,293
Muqui(ES),15449,377
Nova Venécia(ES),50110,1266
Pancas(ES),23184,596
Pedro Canário(ES),26184,543
Pinheiros(ES),27047,701
Piúma(ES),21711,719
Ponto Belo(ES),7863,106
Presidente Kennedy(ES),11574,786
Rio Bananal(ES),19141,449
Rio Novo do Sul(ES),11622,428
Santa Leopoldina(ES),12224,240
Santa Maria de Jetibá(ES),40431,858
Santa Teresa(ES),23590,719
Serra(ES),517510,16479
Sooretama(ES),30070,927
São Domingos do Norte(ES),8638,343
São Gabriel da Palha(ES),37947,1764
São José do Calçado(ES),10556,332
São Mateus(ES),130611,3228
São Roque do Canaã(ES),12415,209
Vargem Alta(ES),21402,528
Venda Nova do Imigrante(ES),25277,1005
Viana(ES),78239,1915
Vila Pavão(ES),9208,184
Vila Valério(ES),14080,506
Vila Velha(ES),493838,19151
Vitória(ES),362097,17125
Água Doce do Norte(ES),11019,182
Águia Branca(ES),9642,404
Abadia de Goiás(GO),8773,596
Abadiânia(GO),20042,158
Acreúna(GO),22366,688
Adelândia(GO),2516,68
Alexânia(GO),27653,1139
Aloândia(GO),1995,89
Alto Horizonte(GO),6414,164
Alto Paraíso de Goiás(GO),7624,207
Alvorada do Norte(GO),8660,208
Amaralina(GO),3812,8
Americano do Brasil(GO),6111,141
Amorinópolis(GO),3126,54
Anhanguera(GO),1149,14
Anicuns(GO),21850,718
Anápolis(GO),386923,11721
Aparecida de Goiânia(GO),578179,33832
Aparecida do Rio Doce(GO),2474,91
Aporé(GO),4198,43
Aragarças(GO),20118,758
Aragoiânia(GO),10308,371
Araguapaz(GO),7770,174
Araçu(GO),3522,72
Arenópolis(GO),2612,30
Aruanã(GO),9875,138
Aurilândia(GO),3120,59
Avelinópolis(GO),2417,106
Baliza(GO),5138,26
Barro Alto(GO),11167,402
Bela Vista de Goiás(GO),29975,850
Bom Jardim de Goiás(GO),8841,163
Bom Jesus de Goiás(GO),25216,933
Bonfinópolis(GO),9706,272
Bonópolis(GO),4405,63
Brazabrantes(GO),3703,70
Britânia(GO),5779,165
Buriti Alegre(GO),9459,234
Buriti de Goiás(GO),2488,94
Buritinópolis(GO),3292,47
Cabeceiras(GO),7993,67
Cachoeira Alta(GO),12484,696
Cachoeira Dourada(GO),8067,112
Cachoeira de Goiás(GO),1351,15
Caiapônia(GO),18913,209
Caldas Novas(GO),91162,1785
Caldazinha(GO),3804,94
Campestre de Goiás(GO),3630,157
Campinaçu(GO),3640,119
Campinorte(GO),12626,384
Campo Alegre de Goiás(GO),7589,21
Campo Limpo de Goiás(GO),7789,26
Campos Belos(GO),19887,308
Campos Verdes(GO),2141,40
Carmo do Rio Verde(GO),10082,64
Castelândia(GO),3435,45
Catalão(GO),108823,2363
Caturaí(GO),5070,112
Cavalcante(GO),9709,60
Caçu(GO),16009,566
Ceres(GO),22191,860
Cezarina(GO),8606,158
Chapadão do Céu(GO),10167,459
Cidade Ocidental(GO),71376,2960
Cocalzinho de Goiás(GO),20240,534
Colinas do Sul(GO),3382,78
Corumbaíba(GO),9723,99
Corumbá de Goiás(GO),11110,168
Cristalina(GO),58997,623
Cristianópolis(GO),2966,44
Crixás(GO),16949,538
Cromínia(GO),3486,66
Cumari(GO),2854,45
Córrego do Ouro(GO),2327,56
Damianópolis(GO),3311,16
Damolândia(GO),2938,81
Davinópolis(GO),2094,18
Diorama(GO),2484,21
Divinópolis de Goiás(GO),4804,87
Doverlândia(GO),7322,98
Edealina(GO),3699,106
Edéia(GO),12372,300
Estrela do Norte(GO),3275,32
Faina(GO),6627,238
Fazenda Nova(GO),5637,66
Firminópolis(GO),13292,159
Flores de Goiás(GO),16557,78
Formosa(GO),121617,2400
Formoso(GO),4248,29
Gameleira de Goiás(GO),3818,88
Goiandira(GO),5600,72
Goianira(GO),44289,552
Goianápolis(GO),11231,455
Goianésia(GO),70084,3220
Goiatuba(GO),34095,1468
Goiás(GO),22645,299
Goiânia(GO),1516113,57816
Gouvelândia(GO),5898,136
Guapó(GO),14209,433
Guarani de Goiás(GO),3893,50
Guaraíta(GO),1996,39
Guarinos(GO),1794,18
Heitoraí(GO),3724,48
Hidrolina(GO),3564,163
Hidrolândia(GO),21706,951
Iaciara(GO),13947,120
Inaciolândia(GO),6194,133
Indiara(GO),15611,279
Inhumas(GO),52866,2543
Ipameri(GO),26985,292
Ipiranga de Goiás(GO),2893,26
Iporá(GO),31531,1062
Israelândia(GO),2800,62
Itaberaí(GO),42900,1242
Itaguari(GO),4676,291
Itaguaru(GO),5237,136
Itajá(GO),4539,108
Itapaci(GO),22981,386
Itapirapuã(GO),4997,142
Itapuranga(GO),25768,575
Itarumã(GO),7178,109
Itauçu(GO),8938,235
Itumbiara(GO),104742,2669
Ivolândia(GO),2370,54
Jandaia(GO),6048,263
Jaraguá(GO),50511,629
Jataí(GO),100882,3658
Jaupaci(GO),2879,23
Jesúpolis(GO),2490,42
Joviânia(GO),7387,189
Jussara(GO),18478,493
Lagoa Santa(GO),1588,22
Leopoldo de Bulhões(GO),7647,152
Luziânia(GO),208299,5270
Mairipotaba(GO),2368,39
Mambaí(GO),8882,51
Mara Rosa(GO),9503,92
Marzagão(GO),2236,35
Matrinchã(GO),4351,155
Maurilândia(GO),14080,428
Mimoso de Goiás(GO),2597,52
Minaçu(GO),29070,482
Mineiros(GO),66801,3915
Moiporá(GO),1529,34
Monte Alegre de Goiás(GO),8606,25
Montes Claros de Goiás(GO),8055,239
Montividiu(GO),13396,475
Montividiu do Norte(GO),4479,29
Morrinhos(GO),46136,1797
Morro Agudo de Goiás(GO),2248,55
Mossâmedes(GO),4290,81
Mozarlândia(GO),15659,958
Mundo Novo(GO),4887,69
Mutunópolis(GO),3778,16
Nazário(GO),9142,97
Nerópolis(GO),29850,597
Niquelândia(GO),46388,959
Nova América(GO),2352,39
Nova Aurora(GO),2210,48
Nova Crixás(GO),12869,291
Nova Glória(GO),8164,212
Nova Iguaçu de Goiás(GO),2929,34
Nova Roma(GO),3264,5
Nova Veneza(GO),9853,268
Novo Brasil(GO),2913,36
Novo Gama(GO),115711,1888
Novo Planalto(GO),4495,17
Orizona(GO),15615,194
Ouro Verde de Goiás(GO),3759,79
Ouvidor(GO),6667,205
Padre Bernardo(GO),33835,654
Palestina de Goiás(GO),3464,39
Palmeiras de Goiás(GO),28858,2444
Palmelo(GO),2381,92
Palminópolis(GO),3585,182
Panamá(GO),2615,74
Paranaiguara(GO),10057,132
Paraúna(GO),10988,245
Perolândia(GO),3129,32
Petrolina de Goiás(GO),10281,168
Pilar de Goiás(GO),2253,29
Piracanjuba(GO),24524,540
Piranhas(GO),10385,230
Pirenópolis(GO),24908,36
Pires do Rio(GO),31458,911
Planaltina(GO),89918,1615
Pontalina(GO),17819,274
Porangatu(GO),45394,1016
Porteirão(GO),3881,391
Portelândia(GO),4011,148
Posse(GO),36900,532
Professor Jamil(GO),3223,73
Quirinópolis(GO),50065,1306
Rialma(GO),10918,488
Rianápolis(GO),4801,165
Rio Quente(GO),4493,65
Rio Verde(GO),235647,11814
Rubiataba(GO),19882,258
Sanclerlândia(GO),7637,143
Santa Bárbara de Goiás(GO),6560,257
Santa Cruz de Goiás(GO),2855,64
Santa Fé de Goiás(GO),5459,97
Santa Helena de Goiás(GO),38648,2823
Santa Isabel(GO),3809,142
Santa Rita do Araguaia(GO),8756,81
Santa Rita do Novo Destino(GO),3343,84
Santa Rosa de Goiás(GO),2319,37
Santa Tereza de Goiás(GO),3355,32
Santa Terezinha de Goiás(GO),8744,70
Santo Antônio da Barra(GO),4821,174
Santo Antônio de Goiás(GO),6283,397
Santo Antônio do Descoberto(GO),74744,1110
Senador Canedo(GO),115371,4135
Serranópolis(GO),8544,169
Silvânia(GO),20695,292
Simolândia(GO),6856,74
São Domingos(GO),12949,26
São Francisco de Goiás(GO),6264,86
São João d'Aliança(GO),13740,204
São João da Paraúna(GO),1381,10
São Luiz do Norte(GO),5167,132
São Luís de Montes Belos(GO),33817,968
São Miguel do Araguaia(GO),21993,74
São Miguel do Passa Quatro(GO),4057,65
São Patrício(GO),2036,82
São Simão(GO),20645,430
Sítio d'Abadia(GO),2989,1
Taquaral de Goiás(GO),3529,62
Teresina de Goiás(GO),3458,31
Terezópolis de Goiás(GO),8043,124
Trindade(GO),127599,2888
Trombas(GO),3500,22
Três Ranchos(GO),2833,45
Turvelândia(GO),5281,272
Turvânia(GO),4598,195
Uirapuru(GO),2854,8
Uruana(GO),13843,120
Uruaçu(GO),40532,1087
Urutaí(GO),3072,49
Valparaíso de Goiás(GO),168468,5744
Varjão(GO),3827,58
Vianópolis(GO),13863,181
Vicentinópolis(GO),8743,169
Vila Boa(GO),6171,55
Vila Propício(GO),5821,207
Água Fria de Goiás(GO),5735,76
Água Limpa(GO),1850,3
Águas Lindas de Goiás(GO),212440,3811
Abaré(BA),20086,101
Abaíra(BA),8739,20
Acajutiba(BA),15159,140
Adustina(BA),17040,90
Aiquara(BA),4446,187
Alagoinhas(BA),151596,5450
Alcobaça(BA),22470,565
Almadina(BA),5464,358
Amargosa(BA),37241,418
Amélia Rodrigues(BA),25102,420
América Dourada(BA),16094,101
Anagé(BA),22005,141
Andaraí(BA),13143,37
Andorinha(BA),14595,66
Angical(BA),13977,160
Anguera(BA),11221,63
Antas(BA),19291,387
Antônio Cardoso(BA),11683,73
Antônio Gonçalves(BA),11798,184
Aporá(BA),17731,193
Apuarema(BA),7330,395
Aracatu(BA),13135,79
Araci(BA),54379,1119
Aramari(BA),11397,123
Arataca(BA),11019,224
Aratuípe(BA),8825,150
Araçás(BA),12177,217
Aurelino Leal(BA),11531,409
Baianópolis(BA),13877,108
Baixa Grande(BA),20468,33
Banzaê(BA),13229,308
Barra(BA),53578,274
Barra da Estiva(BA),20598,20
Barra do Choça(BA),31603,435
Barra do Mendes(BA),13865,18
Barra do Rocha(BA),5714,112
Barreiras(BA),155439,4963
Barro Alto(BA),14931,89
Barro Preto(BA),5591,246
Barrocas(BA),15978,135
Belmonte(BA),23328,470
Belo Campo(BA),17211,64
Biritinga(BA),15979,96
Boa Nova(BA),12633,192
Boa Vista do Tupim(BA),18576,99
Bom Jesus da Lapa(BA),69148,530
Bom Jesus da Serra(BA),9880,104
Boninal(BA),14368,16
Bonito(BA),16764,47
Boquira(BA),21508,38
Botuporã(BA),10211,5
Brejolândia(BA),10557,5
Brejões(BA),14295,58
Brotas de Macaúbas(BA),10231,3
Brumado(BA),67195,1764
Buerarema(BA),18349,526
Buritirama(BA),21174,230
Caatiba(BA),6758,345
Cabaceiras do Paraguaçu(BA),18807,80
Cachoeira(BA),33470,440
Caculé(BA),23170,88
Caetanos(BA),14542,147
Caetité(BA),50975,172
Cafarnaum(BA),18437,258
Cairu(BA),18176,316
Caldeirão Grande(BA),13327,124
Camacan(BA),31988,1454
Camamu(BA),35316,819
Camaçari(BA),299132,6237
Campo Alegre de Lourdes(BA),28798,124
Campo Formoso(BA),71206,1040
Canarana(BA),26176,176
Canavieiras(BA),31099,237
Candeal(BA),8258,98
Candeias(BA),87076,2386
Candiba(BA),14319,40
Cansanção(BA),34834,176
Canudos(BA),16668,126
Canápolis(BA),9711,42
Capela do Alto Alegre(BA),11637,183
Capim Grosso(BA),30662,1103
Caravelas(BA),22016,374
Caraíbas(BA),8951,24
Cardeal da Silva(BA),9295,80
Carinhanha(BA),29018,143
Casa Nova(BA),71969,495
Castro Alves(BA),26264,441
Catolândia(BA),3577,40
Catu(BA),54704,1654
Caturama(BA),9329,2
Caém(BA),9213,110
Central(BA),17266,62
Chorrochó(BA),11177,38
Cipó(BA),17300,196
Coaraci(BA),16993,715
Cocos(BA),18777,78
Conceição da Feira(BA),22581,576
Conceição do Almeida(BA),17247,560
Conceição do Coité(BA),66612,2445
Conceição do Jacuípe(BA),33153,597
Conde(BA),25837,338
Condeúba(BA),17247,60
Contendas do Sincorá(BA),4066,35
Coração de Maria(BA),22605,292
Cordeiros(BA),8614,33
Coribe(BA),14194,126
Coronel João Sá(BA),15895,214
Correntina(BA),32137,381
Cotegipe(BA),13782,79
Cravolândia(BA),5349,13
Cristópolis(BA),13910,111
Crisópolis(BA),21103,189
Cruz das Almas(BA),63239,695
Curaçá(BA),34700,335
Cândido Sales(BA),25189,665
Cícero Dantas(BA),32515,598
Dias d'Ávila(BA),81089,1563
Dom Basílio(BA),12199,60
Dom Macedo Costa(BA),4058,93
Dário Meira(BA),10710,552
Elísio Medrado(BA),8122,70
Encruzilhada(BA),17006,193
Entre Rios(BA),41780,390
Esplanada(BA),37237,367
Euclides da Cunha(BA),60585,227
Eunápolis(BA),113380,3166
Feira da Mata(BA),5665,28
Feira de Santana(BA),614872,14034
Filadélfia(BA),16377,437
Firmino Alves(BA),5617,94
Floresta Azul(BA),10629,374
Formosa do Rio Preto(BA),25591,239
Fátima(BA),17890,471
Gandu(BA),32403,1473
Gavião(BA),4463,47
Gentio do Ouro(BA),11233,182
Glória(BA),15221,233
Gongogi(BA),7128,154
Governador Mangabeira(BA),20722,125
Guajeru(BA),6937,9
Guanambi(BA),84481,676
Guaratinga(BA),20843,409
Heliópolis(BA),13031,56
Iaçu(BA),24305,202
Ibiassucê(BA),9224,23
Ibicaraí(BA),21689,839
Ibicoara(BA),19571,13
Ibicuí(BA),16198,531
Ibipeba(BA),18211,86
Ibipitanga(BA),14902,70
Ibiquera(BA),4044,4
Ibirapitanga(BA),23375,668
Ibirapuã(BA),8637,150
Ibirataia(BA),15312,1065
Ibitiara(BA),16339,25
Ibititá(BA),17113,251
Ibotirama(BA),26927,246
Ichu(BA),6206,25
Igaporã(BA),15640,26
Igrapiúna(BA),13226,261
Iguaí(BA),26916,480
Ilhéus(BA),162327,6839
Inhambupe(BA),39926,468
Ipecaetá(BA),14487,108
Ipiaú(BA),45873,1961
Ipirá(BA),59595,410
Ipupiara(BA),9865,2
Irajuba(BA),7260,44
Iramaia(BA),8537,17
Iraquara(BA),25216,218
Irará(BA),29034,411
Irecê(BA),72967,2023
Itabela(BA),30584,828
Itaberaba(BA),64489,2334
Itabuna(BA),213223,13150
Itacaré(BA),28296,375
Itaeté(BA),16056,87
Itagi(BA),12351,355
Itagibá(BA),14579,436
Itagimirim(BA),6869,93
Itaguaçu da Bahia(BA),14429,58
Itaju do Colônia(BA),6682,237
Itajuípe(BA),20491,969
Itamaraju(BA),64486,2231
Itamari(BA),8035,229
