#city,population,cases
Tonantins(AM),18755,649
Uarini(AM),13540,812
Urucará(AM),16256,758
Urucurituba(AM),23065,1194
Brasília(DF),3015268,184826
Anadia(AL),17545,497
Arapiraca(AL),231747,12069
Atalaia(AL),47185,609
Barra de Santo Antônio(AL),15932,135
Barra de São Miguel(AL),8322,151
Batalha(AL),18232,597
Belo Monte(AL),6704,172
Belém(AL),4344,59
Boca da Mata(AL),27281,1251
Branquinha(AL),10494,272
Cacimbinhas(AL),10858,272
Cajueiro(AL),21264,344
Campestre(AL),6936,96
Campo Alegre(AL),57063,1440
Campo Grande(AL),9558,221
Canapi(AL),17722,66
Capela(AL),17053,531
Carneiros(AL),9081,90
Chã Preta(AL),7311,46
Coité do Nóia(AL),10693,154
Colônia Leopoldina(AL),21698,250
Coqueiro Seco(AL),5845,281
Coruripe(AL),56933,1744
Craíbas(AL),24219,664
Delmiro Gouveia(AL),52016,995
Dois Riachos(AL),11075,199
Estrela de Alagoas(AL),18205,199
Feira Grande(AL),22166,465
Feliz Deserto(AL),4754,99
Flexeiras(AL),12790,319
Girau do Ponciano(AL),40917,1329
Ibateguara(AL),15616,441
Igaci(AL),25631,240
Igreja Nova(AL),24499,550
Inhapi(AL),18385,75
Jacaré dos Homens(AL),5253,100
Jacuípe(AL),7021,63
Japaratinga(AL),8361,154
Jaramataia(AL),5770,60
Jequiá da Praia(AL),11580,378
Joaquim Gomes(AL),23993,531
Jundiá(AL),4155,47
Junqueiro(AL),24727,563
Lagoa da Canoa(AL),17852,565
Limoeiro de Anadia(AL),28635,526
Maceió(AL),1018948,29461
Major Isidoro(AL),19804,420
Mar Vermelho(AL),3514,24
Maragogi(AL),32704,491
Maravilha(AL),9163,96
Marechal Deodoro(AL),51901,2555
Maribondo(AL),13264,354
Mata Grande(AL),25216,197
Matriz de Camaragibe(AL),24642,1099
Messias(AL),17856,627
Minador do Negrão(AL),5329,46
Monteirópolis(AL),7159,124
Murici(AL),28236,426
Novo Lino(AL),12690,110
Olho d'Água Grande(AL),5123,145
Olho d'Água das Flores(AL),21688,1143
Olho d'Água do Casado(AL),9373,40
Olivença(AL),11624,151
Ouro Branco(AL),11496,90
Palestina(AL),5011,288
Palmeira dos Índios(AL),73218,1829
Pariconha(AL),10533,204
Paripueira(AL),13176,190
Passo de Camaragibe(AL),15245,376
Paulo Jacinto(AL),7564,184
Penedo(AL),63683,1546
Piaçabuçu(AL),17827,366
Pilar(AL),35111,1426
Pindoba(AL),2908,79
Piranhas(AL),25039,280
Porto Calvo(AL),27165,784
Porto Real do Colégio(AL),20066,405
Porto de Pedras(AL),7786,148
Poço das Trincheiras(AL),14386,98
Pão de Açúcar(AL),24399,847
Quebrangulo(AL),11294,382
Rio Largo(AL),75120,1293
Roteiro(AL),6664,154
Santa Luzia do Norte(AL),7296,234
Santana do Ipanema(AL),47654,1685
Santana do Mundaú(AL),10740,262
Satuba(AL),13828,507
Senador Rui Palmeira(AL),13870,118
São Brás(AL),6961,259
São José da Laje(AL),23927,710
São José da Tapera(AL),32260,877
São Luís do Quitunde(AL),34555,848
São Miguel dos Campos(AL),61251,2134
São Miguel dos Milagres(AL),7951,125
São Sebastião(AL),34152,846
Tanque d'Arca(AL),6162,127
Taquarana(AL),19980,253
Teotônio Vilela(AL),44169,1302
Traipu(AL),27715,269
União dos Palmares(AL),65611,925
Viçosa(AL),25733,407
Água Branca(AL),20196,101
Abaiara(CE),11737,95
Acarape(CE),14929,1920
Acaraú(CE),62641,2693
Acopiara(CE),54270,1228
Aiuaba(CE),17399,57
Alcântaras(CE),11714,547
Altaneira(CE),7586,80
Alto Santo(CE),17146,464
Amontada(CE),43452,832
Antonina do Norte(CE),7353,56
Apuiarés(CE),14600,249
Aquiraz(CE),80271,1079
Aracati(CE),74547,1902
Aracoiaba(CE),26469,796
Ararendá(CE),10935,199
Araripe(CE),21600,238
Aratuba(CE),11847,250
Arneiroz(CE),7840,63
Assaré(CE),23417,417
Aurora(CE),24654,528
Baixio(CE),6288,105
Banabuiú(CE),18197,598
Barbalha(CE),60781,2168
Barreira(CE),22425,350
Barro(CE),22680,335
Barroquinha(CE),15017,799
Baturité(CE),35750,603
Beberibe(CE),53573,930
Bela Cruz(CE),32591,1239
Boa Viagem(CE),54470,1316
Brejo Santo(CE),49477,1872
Camocim(CE),63661,2394
Campos Sales(CE),27426,547
Canindé(CE),76997,2007
Capistrano(CE),17738,720
Caridade(CE),22547,325
Caririaçu(CE),26965,764
Cariré(CE),18448,855
Cariús(CE),18699,560
Carnaubal(CE),17606,624
Cascavel(CE),71743,1680
Catarina(CE),20698,264
Catunda(CE),10342,372
Caucaia(CE),361400,6183
Cedro(CE),25557,593
Chaval(CE),13069,816
Chorozinho(CE),20264,611
Choró(CE),13521,340
Coreaú(CE),23136,1331
Crateús(CE),75074,6126
Crato(CE),132123,7254
Croatá(CE),18063,377
Cruz(CE),24827,877
Deputado Irapuan Pinheiro(CE),9625,238
Ereré(CE),7198,356
Eusébio(CE),53618,2066
Farias Brito(CE),19450,1177
Forquilha(CE),24218,755
Fortaleza(CE),2669342,54995
Fortim(CE),16480,168
Frecheirinha(CE),14072,1528
General Sampaio(CE),7618,144
Granja(CE),54748,1284
Granjeiro(CE),4844,193
Graça(CE),14399,569
Groaíras(CE),11068,798
Guaiúba(CE),26064,315
Guaraciaba do Norte(CE),40642,810
Guaramiranga(CE),5193,141
Hidrolândia(CE),19978,489
Horizonte(CE),67337,2116
Ibaretama(CE),13353,158
Ibiapina(CE),24997,827
Ibicuitinga(CE),12525,514
Icapuí(CE),19934,601
Icó(CE),68018,2009
Iguatu(CE),102498,3966
Independência(CE),26178,432
Ipaporanga(CE),11593,313
Ipaumirim(CE),12463,227
Ipu(CE),41964,2117
Ipueiras(CE),38166,1425
Iracema(CE),14297,792
Irauçuba(CE),24156,407
Itaitinga(CE),37980,798
Itaiçaba(CE),7827,269
Itapajé(CE),52675,1168
Itapipoca(CE),129358,3312
Itapiúna(CE),20382,366
Itarema(CE),41826,1967
Itatira(CE),21647,959
Jaguaretama(CE),18162,838
Jaguaribara(CE),11401,304
Jaguaribe(CE),34682,1518
Jaguaruana(CE),33705,1018
Jardim(CE),27174,301
Jati(CE),8111,88
Jijoca de Jericoacoara(CE),19816,843
Juazeiro do Norte(CE),274207,16122
Jucás(CE),24833,522
Lavras da Mangabeira(CE),31508,885
Limoeiro do Norte(CE),59540,1699
Madalena(CE),19691,507
Maracanaú(CE),227886,7418
Maranguape(CE),128978,5107
Marco(CE),27361,503
Martinópole(CE),11233,213
Massapê(CE),38737,974
Mauriti(CE),47962,1255
Meruoca(CE),15057,709
Milagres(CE),27512,553
Milhã(CE),13155,344
Miraíma(CE),13818,425
Missão Velha(CE),35393,864
Mombaça(CE),43797,1144
Monsenhor Tabosa(CE),17234,690
Morada Nova(CE),61890,2325
Moraújo(CE),8724,507
Morrinhos(CE),22534,505
Mucambo(CE),14537,516
Mulungu(CE),10823,189
Nova Olinda(CE),15565,235
Nova Russas(CE),32328,801
Novo Oriente(CE),28607,505
Ocara(CE),25703,492
Orós(CE),21427,1262
Pacajus(CE),72203,1537
Pacatuba(CE),83432,1815
Pacoti(CE),12261,292
Pacujá(CE),6533,338
Palhano(CE),9386,116
Palmácia(CE),13322,331
Paracuru(CE),35076,1219
Paraipaba(CE),32744,1101
Parambu(CE),31521,329
Paramoti(CE),12226,200
Pedra Branca(CE),43258,364
Penaforte(CE),9077,44
Pentecoste(CE),37751,830
Pereiro(CE),16307,482
Pindoretama(CE),20567,488
Piquet Carneiro(CE),16959,735
Pires Ferreira(CE),10951,395
Poranga(CE),12336,193
Porteiras(CE),14996,359
Potengi(CE),11045,151
Potiretama(CE),6419,183
Quiterianópolis(CE),21084,588
Quixadá(CE),87728,3874
Quixelô(CE),16178,1117
Quixeramobim(CE),81082,2506
Quixeré(CE),22149,819
Redenção(CE),29053,1616
Reriutaba(CE),18491,923
Russas(CE),78194,3231
Saboeiro(CE),15819,343
Salitre(CE),16554,342
Santa Quitéria(CE),43703,1596
Santana do Acaraú(CE),32452,1104
Santana do Cariri(CE),17700,215
Senador Pompeu(CE),25496,696
Senador Sá(CE),7623,411
Sobral(CE),208935,12559
Solonópole(CE),18324,846
São Benedito(CE),47903,1341
São Gonçalo do Amarante(CE),48422,2657
São João do Jaguaribe(CE),7645,187
São Luís do Curu(CE),13000,174
Tabuleiro do Norte(CE),30697,1237
Tamboril(CE),26251,385
Tarrafas(CE),8592,38
Tauá(CE),58859,2731
Tejuçuoca(CE),19187,520
Tianguá(CE),75946,3853
Trairi(CE),55918,709
Tururu(CE),16271,530
Ubajara(CE),34792,1026
Umari(CE),7733,138
Umirim(CE),19825,327
Uruburetama(CE),21850,757
Uruoca(CE),13840,621
Varjota(CE),18420,1094
Viçosa do Ceará(CE),60889,2077
Várzea Alegre(CE),40721,922
Afonso Cláudio(ES),30586,1014
Alegre(ES),30084,420
Alfredo Chaves(ES),14601,518
Alto Rio Novo(ES),7836,192
Anchieta(ES),29263,1035
Apiacá(ES),7567,179
Aracruz(ES),101220,4588
Atilio Vivacqua(ES),11936,377
Baixo Guandu(ES),30998,863
Barra de São Francisco(ES),44650,977
Boa Esperança(ES),15037,391
Bom Jesus do Norte(ES),9936,341
Brejetuba(ES),12404,558
Cachoeiro de Itapemirim(ES),208972,6722
Cariacica(ES),381285,13812
Castelo(ES),37534,1656
Colatina(ES),122499,6879
Conceição da Barra(ES),31063,383
Conceição do Castelo(ES),12723,360
Divino de São Lourenço(ES),4304,142
Domingos Martins(ES),33850,1005
Dores do Rio Preto(ES),6749,89
Ecoporanga(ES),22923,1047
Fundão(ES),21509,730
Governador Lindenberg(ES),12709,346
Guarapari(ES),124859,3899
Guaçuí(ES),30867,386
Ibatiba(ES),26082,922
Ibiraçu(ES),12479,578
Ibitirama(ES),8889,120
Iconha(ES),13860,582
Irupi(ES),13377,281
Itaguaçu(ES),14066,343
Itapemirim(ES),34348,1547
Itarana(ES),10555,233
Iúna(ES),29161,638
Jaguaré(ES),30477,1018
Jerônimo Monteiro(ES),12192,290
João Neiva(ES),16668,505
Laranja da Terra(ES),10947,138
Linhares(ES),173555,7599
Mantenópolis(ES),15350,232
Marataízes(ES),38499,1990
Marechal Floriano(ES),16694,995
Marilândia(ES),12833,502
Mimoso do Sul(ES),26153,840
Montanha(ES),18833,404
Mucurici(ES),5524,146
Muniz Freire(ES),17465,331
Muqui(ES),15449,390
Nova Venécia(ES),50110,1395
Pancas(ES),23184,608
Pedro Canário(ES),26184,561
Pinheiros(ES),27047,716
Piúma(ES),21711,792
Ponto Belo(ES),7863,113
Presidente Kennedy(ES),11574,817
Rio Bananal(ES),19141,493
Rio Novo do Sul(ES),11622,466
Santa Leopoldina(ES),12224,283
Santa Maria de Jetibá(ES),40431,991
Santa Teresa(ES),23590,882
Serra(ES),517510,19283
Sooretama(ES),30070,987
São Domingos do Norte(ES),8638,372
São Gabriel da Palha(ES),37947,1806
São José do Calçado(ES),10556,336
São Mateus(ES),130611,3437
São Roque do Canaã(ES),12415,242
Vargem Alta(ES),21402,597
Venda Nova do Imigrante(ES),25277,1100
Viana(ES),78239,2125
Vila Pavão(ES),9208,219
Vila Valério(ES),14080,514
Vila Velha(ES),493838,22188
Vitória(ES),362097,19438
Água Doce do Norte(ES),11019,198
Águia Branca(ES),9642,417
Abadia de Goiás(GO),8773,650
Abadiânia(GO),20042,166
Acreúna(GO),22366,950
Adelândia(GO),2516,85
Alexânia(GO),27653,1200
Aloândia(GO),1995,100
Alto Horizonte(GO),6414,192
Alto Paraíso de Goiás(GO),7624,255
Alvorada do Norte(GO),8660,295
Amaralina(GO),3812,13
Americano do Brasil(GO),6111,146
Amorinópolis(GO),3126,59
Anhanguera(GO),1149,18
Anicuns(GO),21850,792
Anápolis(GO),386923,13039
Aparecida de Goiânia(GO),578179,36683
Aparecida do Rio Doce(GO),2474,100
Aporé(GO),4198,107
Aragarças(GO),20118,809
Aragoiânia(GO),10308,385
Araguapaz(GO),7770,192
Araçu(GO),3522,74
Arenópolis(GO),2612,32
Aruanã(GO),9875,151
Aurilândia(GO),3120,61
Avelinópolis(GO),2417,108
Baliza(GO),5138,30
Barro Alto(GO),11167,523
Bela Vista de Goiás(GO),29975,937
Bom Jardim de Goiás(GO),8841,169
Bom Jesus de Goiás(GO),25216,995
Bonfinópolis(GO),9706,370
Bonópolis(GO),4405,73
Brazabrantes(GO),3703,77
Britânia(GO),5779,180
Buriti Alegre(GO),9459,251
Buriti de Goiás(GO),2488,97
Buritinópolis(GO),3292,54
Cabeceiras(GO),7993,73
Cachoeira Alta(GO),12484,756
Cachoeira Dourada(GO),8067,124
Cachoeira de Goiás(GO),1351,17
Caiapônia(GO),18913,232
Caldas Novas(GO),91162,2045
Caldazinha(GO),3804,98
Campestre de Goiás(GO),3630,170
Campinaçu(GO),3640,118
Campinorte(GO),12626,410
Campo Alegre de Goiás(GO),7589,37
Campo Limpo de Goiás(GO),7789,30
Campos Belos(GO),19887,333
Campos Verdes(GO),2141,43
Carmo do Rio Verde(GO),10082,68
Castelândia(GO),3435,46
Catalão(GO),108823,2744
Caturaí(GO),5070,116
Cavalcante(GO),9709,66
Caçu(GO),16009,720
Ceres(GO),22191,982
Cezarina(GO),8606,176
Chapadão do Céu(GO),10167,502
Cidade Ocidental(GO),71376,3210
Cocalzinho de Goiás(GO),20240,562
Colinas do Sul(GO),3382,76
Corumbaíba(GO),9723,100
Corumbá de Goiás(GO),11110,232
Cristalina(GO),58997,742
Cristianópolis(GO),2966,64
Crixás(GO),16949,568
Cromínia(GO),3486,93
Cumari(GO),2854,55
Córrego do Ouro(GO),2327,59
Damianópolis(GO),3311,18
Damolândia(GO),2938,87
Davinópolis(GO),2094,18
Diorama(GO),2484,26
Divinópolis de Goiás(GO),4804,82
Doverlândia(GO),7322,115
Edealina(GO),3699,110
Edéia(GO),12372,341
Estrela do Norte(GO),3275,47
Faina(GO),6627,221
Fazenda Nova(GO),5637,87
Firminópolis(GO),13292,168
Flores de Goiás(GO),16557,81
Formosa(GO),121617,2806
Formoso(GO),4248,29
Gameleira de Goiás(GO),3818,91
Goiandira(GO),5600,81
Goianira(GO),44289,817
Goianápolis(GO),11231,479
Goianésia(GO),70084,3747
Goiatuba(GO),34095,1576
Goiás(GO),22645,348
Goiânia(GO),1516113,64290
Gouvelândia(GO),5898,150
Guapó(GO),14209,536
Guarani de Goiás(GO),3893,50
Guaraíta(GO),1996,45
Guarinos(GO),1794,23
Heitoraí(GO),3724,52
Hidrolina(GO),3564,163
Hidrolândia(GO),21706,1007
Iaciara(GO),13947,142
Inaciolândia(GO),6194,144
Indiara(GO),15611,350
Inhumas(GO),52866,2703
Ipameri(GO),26985,308
Ipiranga de Goiás(GO),2893,26
Iporá(GO),31531,1192
Israelândia(GO),2800,70
Itaberaí(GO),42900,1382
Itaguari(GO),4676,325
Itaguaru(GO),5237,156
Itajá(GO),4539,138
Itapaci(GO),22981,424
Itapirapuã(GO),4997,177
Itapuranga(GO),25768,672
Itarumã(GO),7178,126
Itauçu(GO),8938,283
Itumbiara(GO),104742,3104
Ivolândia(GO),2370,53
Jandaia(GO),6048,300
Jaraguá(GO),50511,998
Jataí(GO),100882,4008
Jaupaci(GO),2879,25
Jesúpolis(GO),2490,45
Joviânia(GO),7387,194
Jussara(GO),18478,584
Lagoa Santa(GO),1588,24
Leopoldo de Bulhões(GO),7647,171
Luziânia(GO),208299,5930
Mairipotaba(GO),2368,52
Mambaí(GO),8882,59
Mara Rosa(GO),9503,99
Marzagão(GO),2236,36
Matrinchã(GO),4351,82
Maurilândia(GO),14080,465
Mimoso de Goiás(GO),2597,59
Minaçu(GO),29070,574
Mineiros(GO),66801,4603
Moiporá(GO),1529,38
Monte Alegre de Goiás(GO),8606,35
Montes Claros de Goiás(GO),8055,253
Montividiu(GO),13396,503
Montividiu do Norte(GO),4479,24
Morrinhos(GO),46136,1950
Morro Agudo de Goiás(GO),2248,63
Mossâmedes(GO),4290,83
Mozarlândia(GO),15659,971
Mundo Novo(GO),4887,98
Mutunópolis(GO),3778,28
Nazário(GO),9142,171
Nerópolis(GO),29850,629
Niquelândia(GO),46388,1126
Nova América(GO),2352,46
Nova Aurora(GO),2210,51
Nova Crixás(GO),12869,341
Nova Glória(GO),8164,265
Nova Iguaçu de Goiás(GO),2929,42
Nova Roma(GO),3264,52
Nova Veneza(GO),9853,318
Novo Brasil(GO),2913,49
Novo Gama(GO),115711,2186
Novo Planalto(GO),4495,159
Orizona(GO),15615,234
Ouro Verde de Goiás(GO),3759,95
Ouvidor(GO),6667,227
Padre Bernardo(GO),33835,699
Palestina de Goiás(GO),3464,70
Palmeiras de Goiás(GO),28858,2523
Palmelo(GO),2381,130
Palminópolis(GO),3585,207
Panamá(GO),2615,98
Paranaiguara(GO),10057,162
Paraúna(GO),10988,251
Perolândia(GO),3129,59
Petrolina de Goiás(GO),10281,185
Pilar de Goiás(GO),2253,31
Piracanjuba(GO),24524,612
Piranhas(GO),10385,259
Pirenópolis(GO),24908,86
Pires do Rio(GO),31458,1009
Planaltina(GO),89918,1698
Pontalina(GO),17819,418
Porangatu(GO),45394,1050
Porteirão(GO),3881,548
Portelândia(GO),4011,222
Posse(GO),36900,643
Professor Jamil(GO),3223,89
Quirinópolis(GO),50065,1410
Rialma(GO),10918,511
Rianápolis(GO),4801,190
Rio Quente(GO),4493,74
Rio Verde(GO),235647,12794
Rubiataba(GO),19882,312
Sanclerlândia(GO),7637,163
Santa Bárbara de Goiás(GO),6560,313
Santa Cruz de Goiás(GO),2855,63
Santa Fé de Goiás(GO),5459,106
Santa Helena de Goiás(GO),38648,3024
Santa Isabel(GO),3809,154
Santa Rita do Araguaia(GO),8756,101
Santa Rita do Novo Destino(GO),3343,86
Santa Rosa de Goiás(GO),2319,40
Santa Tereza de Goiás(GO),3355,33
Santa Terezinha de Goiás(GO),8744,90
Santo Antônio da Barra(GO),4821,188
Santo Antônio de Goiás(GO),6283,409
Santo Antônio do Descoberto(GO),74744,1173
Senador Canedo(GO),115371,5420
Serranópolis(GO),8544,196
Silvânia(GO),20695,326
Simolândia(GO),6856,89
São Domingos(GO),12949,30
São Francisco de Goiás(GO),6264,91
São João d'Aliança(GO),13740,261
São João da Paraúna(GO),1381,11
São Luiz do Norte(GO),5167,134
São Luís de Montes Belos(GO),33817,1082
São Miguel do Araguaia(GO),21993,79
São Miguel do Passa Quatro(GO),4057,83
São Patrício(GO),2036,87
São Simão(GO),20645,480
Sítio d'Abadia(GO),2989,2
Taquaral de Goiás(GO),3529,69
Teresina de Goiás(GO),3458,34
Terezópolis de Goiás(GO),8043,312
Trindade(GO),127599,3182
Trombas(GO),3500,30
Três Ranchos(GO),2833,45
Turvelândia(GO),5281,362
Turvânia(GO),4598,206
Uirapuru(GO),2854,10
Uruana(GO),13843,172
Uruaçu(GO),40532,1174
Urutaí(GO),3072,58
Valparaíso de Goiás(GO),168468,6719
Varjão(GO),3827,61
Vianópolis(GO),13863,202
Vicentinópolis(GO),8743,182
Vila Boa(GO),6171,61
Vila Propício(GO),5821,235
Água Fria de Goiás(GO),5735,76
Água Limpa(GO),1850,3
Águas Lindas de Goiás(GO),212440,3974
Abaré(BA),20086,108
Abaíra(BA),8739,65
Acajutiba(BA),15159,170
Adustina(BA),17040,113
Aiquara(BA),4446,262
Alagoinhas(BA),151596,5660
Alcobaça(BA),22470,615
Almadina(BA),5464,359
Amargosa(BA),37241,484
Amélia Rodrigues(BA),25102,514
América Dourada(BA),16094,111
Anagé(BA),22005,165
Andaraí(BA),13143,37
Andorinha(BA),14595,94
Angical(BA),13977,188
Anguera(BA),11221,66
Antas(BA),19291,416
Antônio Cardoso(BA),11683,80
Antônio Gonçalves(BA),11798,194
Aporá(BA),17731,196
Apuarema(BA),7330,446
Aracatu(BA),13135,118
Araci(BA),54379,1186
Aramari(BA),11397,153
Arataca(BA),11019,239
Aratuípe(BA),8825,155
Araçás(BA),12177,254
Aurelino Leal(BA),11531,440
Baianópolis(BA),13877,144
Baixa Grande(BA),20468,35
Banzaê(BA),13229,404
Barra(BA),53578,337
Barra da Estiva(BA),20598,63
Barra do Choça(BA),31603,493
Barra do Mendes(BA),13865,23
Barra do Rocha(BA),5714,122
Barreiras(BA),155439,5494
Barro Alto(BA),14931,127
Barro Preto(BA),5591,265
Barrocas(BA),15978,150
Belmonte(BA),23328,482
Belo Campo(BA),17211,90
Biritinga(BA),15979,101
Boa Nova(BA),12633,219
Boa Vista do Tupim(BA),18576,100
Bom Jesus da Lapa(BA),69148,669
Bom Jesus da Serra(BA),9880,105
Boninal(BA),14368,18
Bonito(BA),16764,75
Boquira(BA),21508,51
Botuporã(BA),10211,8
Brejolândia(BA),10557,5
Brejões(BA),14295,91
Brotas de Macaúbas(BA),10231,3
Brumado(BA),67195,2319
Buerarema(BA),18349,544
Buritirama(BA),21174,261
Caatiba(BA),6758,400
Cabaceiras do Paraguaçu(BA),18807,98
Cachoeira(BA),33470,455
Caculé(BA),23170,89
Caetanos(BA),14542,179
Caetité(BA),50975,193
Cafarnaum(BA),18437,278
Cairu(BA),18176,389
Caldeirão Grande(BA),13327,133
Camacan(BA),31988,1512
Camamu(BA),35316,834
Camaçari(BA),299132,6427
Campo Alegre de Lourdes(BA),28798,133
Campo Formoso(BA),71206,1094
Canarana(BA),26176,270
Canavieiras(BA),31099,275
Candeal(BA),8258,152
Candeias(BA),87076,2566
Candiba(BA),14319,42
Cansanção(BA),34834,236
Canudos(BA),16668,135
Canápolis(BA),9711,88
Capela do Alto Alegre(BA),11637,205
Capim Grosso(BA),30662,1130
Caravelas(BA),22016,414
Caraíbas(BA),8951,26
Cardeal da Silva(BA),9295,82
Carinhanha(BA),29018,173
Casa Nova(BA),71969,567
Castro Alves(BA),26264,518
Catolândia(BA),3577,43
Catu(BA),54704,1745
Caturama(BA),9329,6
Caém(BA),9213,118
Central(BA),17266,70
Chorrochó(BA),11177,39
Cipó(BA),17300,206
Coaraci(BA),16993,835
Cocos(BA),18777,94
Conceição da Feira(BA),22581,593
Conceição do Almeida(BA),17247,581
Conceição do Coité(BA),66612,3146
Conceição do Jacuípe(BA),33153,643
Conde(BA),25837,377
Condeúba(BA),17247,66
Contendas do Sincorá(BA),4066,35
Coração de Maria(BA),22605,325
Cordeiros(BA),8614,44
Coribe(BA),14194,188
Coronel João Sá(BA),15895,244
Correntina(BA),32137,447
Cotegipe(BA),13782,93
Cravolândia(BA),5349,15
Cristópolis(BA),13910,139
Crisópolis(BA),21103,191
Cruz das Almas(BA),63239,775
Curaçá(BA),34700,380
Cândido Sales(BA),25189,769
Cícero Dantas(BA),32515,676
Dias d'Ávila(BA),81089,1642
Dom Basílio(BA),12199,111
Dom Macedo Costa(BA),4058,104
Dário Meira(BA),10710,563
Elísio Medrado(BA),8122,133
Encruzilhada(BA),17006,246
Entre Rios(BA),41780,440
Esplanada(BA),37237,384
Euclides da Cunha(BA),60585,239
Eunápolis(BA),113380,3308
Feira da Mata(BA),5665,33
Feira de Santana(BA),614872,15408
Filadélfia(BA),16377,505
Firmino Alves(BA),5617,102
Floresta Azul(BA),10629,387
Formosa do Rio Preto(BA),25591,274
Fátima(BA),17890,491
Gandu(BA),32403,1544
Gavião(BA),4463,50
Gentio do Ouro(BA),11233,183
Glória(BA),15221,247
Gongogi(BA),7128,174
Governador Mangabeira(BA),20722,141
Guajeru(BA),6937,10
Guanambi(BA),84481,985
Guaratinga(BA),20843,481
Heliópolis(BA),13031,65
Iaçu(BA),24305,215
Ibiassucê(BA),9224,28
Ibicaraí(BA),21689,925
Ibicoara(BA),19571,13
Ibicuí(BA),16198,645
Ibipeba(BA),18211,166
Ibipitanga(BA),14902,204
Ibiquera(BA),4044,5
Ibirapitanga(BA),23375,689
Ibirapuã(BA),8637,160
Ibirataia(BA),15312,1261
Ibitiara(BA),16339,15
Ibititá(BA),17113,357
Ibotirama(BA),26927,278
Ichu(BA),6206,40
Igaporã(BA),15640,31
Igrapiúna(BA),13226,273
Iguaí(BA),26916,530
Ilhéus(BA),162327,7127
Inhambupe(BA),39926,527
Ipecaetá(BA),14487,114
Ipiaú(BA),45873,2053
Ipirá(BA),59595,465
Ipupiara(BA),9865,5
Irajuba(BA),7260,45
Iramaia(BA),8537,20
Iraquara(BA),25216,239
Irará(BA),29034,428
Irecê(BA),72967,2442
Itabela(BA),30584,874
Itaberaba(BA),64489,2410
Itabuna(BA),213223,13826
Itacaré(BA),28296,385
Itaeté(BA),16056,93
Itagi(BA),12351,406
Itagibá(BA),14579,489
Itagimirim(BA),6869,113
Itaguaçu da Bahia(BA),14429,69
Itaju do Colônia(BA),6682,259
Itajuípe(BA),20491,1066
