cities,population,cases
Água Branca(AL),20196,292
Abaiara(CE),11737,423
Acarape(CE),14929,2598
Acaraú(CE),62641,4413
Acopiara(CE),54270,2801
Aiuaba(CE),17399,413
Alcântaras(CE),11714,1267
Altaneira(CE),7586,397
Alto Santo(CE),17146,1028
Amontada(CE),43452,2352
Antonina do Norte(CE),7353,518
Apuiarés(CE),14600,890
Aquiraz(CE),80271,5416
Aracati(CE),74547,5549
Aracoiaba(CE),26469,2924
Ararendá(CE),10935,757
Araripe(CE),21600,844
Aratuba(CE),11847,1166
Arneiroz(CE),7840,470
Assaré(CE),23417,1469
Aurora(CE),24654,1336
Baixio(CE),6288,376
Banabuiú(CE),18197,1215
Barbalha(CE),60781,4289
Barreira(CE),22425,1140
Barro(CE),22680,854
Barroquinha(CE),15017,940
Baturité(CE),35750,2870
Beberibe(CE),53573,3805
Bela Cruz(CE),32591,3024
Boa Viagem(CE),54470,3045
Brejo Santo(CE),49477,7224
Camocim(CE),63661,5193
Campos Sales(CE),27426,1695
Canindé(CE),76997,4440
Capistrano(CE),17738,1800
Caridade(CE),22547,1226
Caririaçu(CE),26965,1107
Cariré(CE),18448,2041
Cariús(CE),18699,1844
Carnaubal(CE),17606,1243
Cascavel(CE),71743,4823
Catarina(CE),20698,654
Catunda(CE),10342,957
Caucaia(CE),361400,18061
Cedro(CE),25557,2792
Chaval(CE),13069,1250
Chorozinho(CE),20264,1663
Choró(CE),13521,750
Coreaú(CE),23136,2278
Crateús(CE),75074,9128
Crato(CE),132123,13330
Croatá(CE),18063,685
Cruz(CE),24827,2712
Deputado Irapuan Pinheiro(CE),9625,596
Ereré(CE),7198,666
Eusébio(CE),53618,8070
Farias Brito(CE),19450,1982
Forquilha(CE),24218,1224
Fortaleza(CE),2669342,214494
Fortim(CE),16480,1648
Frecheirinha(CE),14072,2783
General Sampaio(CE),7618,458
Granja(CE),54748,2575
Granjeiro(CE),4844,341
Graça(CE),14399,921
Groaíras(CE),11068,1411
Guaiúba(CE),26064,1274
Guaraciaba do Norte(CE),40642,1865
Guaramiranga(CE),5193,692
Hidrolândia(CE),19978,2131
Horizonte(CE),67337,6859
Ibaretama(CE),13353,742
Ibiapina(CE),24997,1264
Ibicuitinga(CE),12525,1256
Icapuí(CE),19934,1904
Icó(CE),68018,4886
Iguatu(CE),102498,7589
Independência(CE),26178,1302
Ipaporanga(CE),11593,973
Ipaumirim(CE),12463,641
Ipu(CE),41964,3742
Ipueiras(CE),38166,2039
Iracema(CE),14297,1799
Irauçuba(CE),24156,705
Itaitinga(CE),37980,3832
Itaiçaba(CE),7827,1032
Itapajé(CE),52675,2432
Itapipoca(CE),129358,8532
Itapiúna(CE),20382,1709
Itarema(CE),41826,2892
Itatira(CE),21647,1785
Jaguaretama(CE),18162,1605
Jaguaribara(CE),11401,790
Jaguaribe(CE),34682,3509
Jaguaruana(CE),33705,2480
Jardim(CE),27174,1075
Jati(CE),8111,556
Jijoca de Jericoacoara(CE),19816,2235
Juazeiro do Norte(CE),274207,22246
Jucás(CE),24833,1188
Lavras da Mangabeira(CE),31508,1974
Limoeiro do Norte(CE),59540,5071
Madalena(CE),19691,1078
Maracanaú(CE),227886,19059
Maranguape(CE),128978,10845
Marco(CE),27361,1483
Martinópole(CE),11233,1095
Massapê(CE),38737,1896
Mauriti(CE),47962,2713
Meruoca(CE),15057,1513
Milagres(CE),27512,2245
Milhã(CE),13155,778
Miraíma(CE),13818,931
Missão Velha(CE),35393,1658
Mombaça(CE),43797,3249
Monsenhor Tabosa(CE),17234,1386
Morada Nova(CE),61890,7196
Moraújo(CE),8724,1607
Morrinhos(CE),22534,1221
Mucambo(CE),14537,1290
Mulungu(CE),10823,672
Nova Olinda(CE),15565,816
Nova Russas(CE),32328,2096
Novo Oriente(CE),28607,1087
Ocara(CE),25703,1566
Orós(CE),21427,2491
Pacajus(CE),72203,5015
Pacatuba(CE),83432,5629
Pacoti(CE),12261,1073
Pacujá(CE),6533,542
Palhano(CE),9386,1112
Palmácia(CE),13322,755
Paracuru(CE),35076,3225
Paraipaba(CE),32744,2057
Parambu(CE),31521,1085
Paramoti(CE),12226,733
Pedra Branca(CE),43258,682
Penaforte(CE),9077,581
Pentecoste(CE),37751,3233
Pereiro(CE),16307,1429
Pindoretama(CE),20567,1591
Piquet Carneiro(CE),16959,1405
Pires Ferreira(CE),10951,779
Poranga(CE),12336,465
Porteiras(CE),14996,1168
Potengi(CE),11045,379
Potiretama(CE),6419,456
Quiterianópolis(CE),21084,1111
Quixadá(CE),87728,7335
Quixelô(CE),16178,1654
Quixeramobim(CE),81082,6108
Quixeré(CE),22149,2890
Redenção(CE),29053,4010
Reriutaba(CE),18491,1884
Russas(CE),78194,8676
Saboeiro(CE),15819,673
Salitre(CE),16554,946
Santa Quitéria(CE),43703,4520
Santana do Acaraú(CE),32452,2062
Santana do Cariri(CE),17700,931
Senador Pompeu(CE),25496,1490
Senador Sá(CE),7623,1021
Sobral(CE),208935,23150
Solonópole(CE),18324,1168
São Benedito(CE),47903,2917
São Gonçalo do Amarante(CE),48422,6197
São João do Jaguaribe(CE),7645,557
São Luís do Curu(CE),13000,1118
Tabuleiro do Norte(CE),30697,4213
Tamboril(CE),26251,1595
Tarrafas(CE),8592,311
Tauá(CE),58859,6742
Tejuçuoca(CE),19187,1272
Tianguá(CE),75946,7712
Trairi(CE),55918,1674
Tururu(CE),16271,1132
Ubajara(CE),34792,1603
Umari(CE),7733,327
Umirim(CE),19825,755
Uruburetama(CE),21850,1739
Uruoca(CE),13840,1207
Varjota(CE),18420,1865
Viçosa do Ceará(CE),60889,3521
Várzea Alegre(CE),40721,2472
Afonso Cláudio(ES),30586,3117
Alegre(ES),30084,1931
Alfredo Chaves(ES),14601,2098
Alto Rio Novo(ES),7836,657
Anchieta(ES),29263,4216
Apiacá(ES),7567,650
Aracruz(ES),101220,13684
Atilio Vivacqua(ES),11936,1331
Baixo Guandu(ES),30998,3107
Barra de São Francisco(ES),44650,4353
Boa Esperança(ES),15037,1158
Bom Jesus do Norte(ES),9936,864
Brejetuba(ES),12404,1443
Cachoeiro de Itapemirim(ES),208972,22779
Cariacica(ES),381285,35139
Castelo(ES),37534,5284
Colatina(ES),122499,18105
Conceição da Barra(ES),31063,1270
Conceição do Castelo(ES),12723,1196
Divino de São Lourenço(ES),4304,351
Domingos Martins(ES),33850,3225
Dores do Rio Preto(ES),6749,572
Ecoporanga(ES),22923,2666
Fundão(ES),21509,2183
Governador Lindenberg(ES),12709,1473
Guarapari(ES),124859,13527
Guaçuí(ES),30867,2008
Ibatiba(ES),26082,2986
Ibiraçu(ES),12479,1474
Ibitirama(ES),8889,362
Iconha(ES),13860,2350
Irupi(ES),13377,1289
Itaguaçu(ES),14066,1472
Itapemirim(ES),34348,3798
Itarana(ES),10555,1307
Iúna(ES),29161,2154
Jaguaré(ES),30477,3075
Jerônimo Monteiro(ES),12192,1024
João Neiva(ES),16668,2404
Laranja da Terra(ES),10947,588
Linhares(ES),173555,22509
Mantenópolis(ES),15350,781
Marataízes(ES),38499,5674
Marechal Floriano(ES),16694,2822
Marilândia(ES),12833,1901
Mimoso do Sul(ES),26153,2699
Montanha(ES),18833,1324
Mucurici(ES),5524,561
Muniz Freire(ES),17465,2509
Muqui(ES),15449,1764
Nova Venécia(ES),50110,4707
Pancas(ES),23184,2275
Pedro Canário(ES),26184,1843
Pinheiros(ES),27047,2715
Piúma(ES),21711,2334
Ponto Belo(ES),7863,528
Presidente Kennedy(ES),11574,1771
Rio Bananal(ES),19141,1995
Rio Novo do Sul(ES),11622,1330
Santa Leopoldina(ES),12224,942
Santa Maria de Jetibá(ES),40431,4632
Santa Teresa(ES),23590,3821
Serra(ES),517510,57244
Sooretama(ES),30070,2640
São Domingos do Norte(ES),8638,1116
São Gabriel da Palha(ES),37947,5537
São José do Calçado(ES),10556,815
São Mateus(ES),130611,10215
São Roque do Canaã(ES),12415,1602
Vargem Alta(ES),21402,2024
Venda Nova do Imigrante(ES),25277,3877
Viana(ES),78239,7098
Vila Pavão(ES),9208,967
Vila Valério(ES),14080,2576
Vila Velha(ES),493838,55456
Vitória(ES),362097,48475
Água Doce do Norte(ES),11019,725
Águia Branca(ES),9642,1806
Abadia de Goiás(GO),8773,1302
Abadiânia(GO),20042,324
Acreúna(GO),22366,1697
Adelândia(GO),2516,148
Alexânia(GO),27653,2713
Aloândia(GO),1995,217
Alto Horizonte(GO),6414,663
Alto Paraíso de Goiás(GO),7624,558
Alvorada do Norte(GO),8660,611
Amaralina(GO),3812,51
Americano do Brasil(GO),6111,393
Amorinópolis(GO),3126,165
Anhanguera(GO),1149,87
Anicuns(GO),21850,2252
Anápolis(GO),386923,32835
Aparecida de Goiânia(GO),578179,62419
Aparecida do Rio Doce(GO),2474,183
Aporé(GO),4198,321
Aragarças(GO),20118,1878
Aragoiânia(GO),10308,905
Araguapaz(GO),7770,451
Araçu(GO),3522,376
Arenópolis(GO),2612,165
Aruanã(GO),9875,420
Aurilândia(GO),3120,171
Avelinópolis(GO),2417,264
Baliza(GO),5138,208
Barro Alto(GO),11167,1214
Bela Vista de Goiás(GO),29975,2111
Bom Jardim de Goiás(GO),8841,597
Bom Jesus de Goiás(GO),25216,2433
Bonfinópolis(GO),9706,442
Bonópolis(GO),4405,143
Brazabrantes(GO),3703,376
Britânia(GO),5779,463
Buriti Alegre(GO),9459,803
Buriti de Goiás(GO),2488,176
Buritinópolis(GO),3292,157
Cabeceiras(GO),7993,301
Cachoeira Alta(GO),12484,1204
Cachoeira Dourada(GO),8067,381
Cachoeira de Goiás(GO),1351,56
Caiapônia(GO),18913,977
Caldas Novas(GO),91162,7241
Caldazinha(GO),3804,222
Campestre de Goiás(GO),3630,436
Campinaçu(GO),3640,182
Campinorte(GO),12626,1187
Campo Alegre de Goiás(GO),7589,242
Campo Limpo de Goiás(GO),7789,159
Campos Belos(GO),19887,1111
Campos Verdes(GO),2141,229
Carmo do Rio Verde(GO),10082,595
Castelândia(GO),3435,274
Catalão(GO),108823,8176
Caturaí(GO),5070,429
Cavalcante(GO),9709,279
Caçu(GO),16009,1168
Ceres(GO),22191,2351
Cezarina(GO),8606,820
Chapadão do Céu(GO),10167,1259
Cidade Ocidental(GO),71376,5062
Cocalzinho de Goiás(GO),20240,1276
Colinas do Sul(GO),3382,244
Corumbaíba(GO),9723,871
Corumbá de Goiás(GO),11110,534
Cristalina(GO),58997,2480
Cristianópolis(GO),2966,246
Crixás(GO),16949,1989
Cromínia(GO),3486,192
Cumari(GO),2854,245
Córrego do Ouro(GO),2327,233
Damianópolis(GO),3311,66
Damolândia(GO),2938,195
Davinópolis(GO),2094,90
Diorama(GO),2484,94
Divinópolis de Goiás(GO),4804,211
Doverlândia(GO),7322,410
Edealina(GO),3699,444
Edéia(GO),12372,1201
Estrela do Norte(GO),3275,221
Faina(GO),6627,458
Fazenda Nova(GO),5637,341
Firminópolis(GO),13292,518
Flores de Goiás(GO),16557,171
Formosa(GO),121617,7908
Formoso(GO),4248,408
Gameleira de Goiás(GO),3818,288
Goiandira(GO),5600,279
Goianira(GO),44289,2935
Goianápolis(GO),11231,960
Goianésia(GO),70084,8127
Goiatuba(GO),34095,4224
Goiás(GO),22645,1000
Goiânia(GO),1516113,139890
Gouvelândia(GO),5898,322
Guapó(GO),14209,1270
Guarani de Goiás(GO),3893,180
Guaraíta(GO),1996,182
Guarinos(GO),1794,122
Heitoraí(GO),3724,117
Hidrolina(GO),3564,234
Hidrolândia(GO),21706,2032
Iaciara(GO),13947,554
Inaciolândia(GO),6194,541
Indiara(GO),15611,780
Inhumas(GO),52866,6712
Ipameri(GO),26985,1676
Ipiranga de Goiás(GO),2893,133
Iporá(GO),31531,2742
Israelândia(GO),2800,151
Itaberaí(GO),42900,2367
Itaguari(GO),4676,654
Itaguaru(GO),5237,384
Itajá(GO),4539,186
Itapaci(GO),22981,1753
Itapirapuã(GO),4997,607
Itapuranga(GO),25768,2839
Itarumã(GO),7178,385
Itauçu(GO),8938,820
Itumbiara(GO),104742,8231
Ivolândia(GO),2370,182
Jandaia(GO),6048,694
Jaraguá(GO),50511,4413
Jataí(GO),100882,8889
Jaupaci(GO),2879,66
Jesúpolis(GO),2490,119
Joviânia(GO),7387,942
Jussara(GO),18478,1375
Lagoa Santa(GO),1588,90
Leopoldo de Bulhões(GO),7647,423
Luziânia(GO),208299,19105
Mairipotaba(GO),2368,173
Mambaí(GO),8882,211
Mara Rosa(GO),9503,277
Marzagão(GO),2236,229
Matrinchã(GO),4351,182
Maurilândia(GO),14080,835
Mimoso de Goiás(GO),2597,113
Minaçu(GO),29070,1752
Mineiros(GO),66801,9231
Moiporá(GO),1529,52
Monte Alegre de Goiás(GO),8606,152
Montes Claros de Goiás(GO),8055,803
Montividiu(GO),13396,1097
Montividiu do Norte(GO),4479,234
Morrinhos(GO),46136,5365
Morro Agudo de Goiás(GO),2248,220
Mossâmedes(GO),4290,156
Mozarlândia(GO),15659,1610
Mundo Novo(GO),4887,364
Mutunópolis(GO),3778,272
Nazário(GO),9142,725
Nerópolis(GO),29850,1416
Niquelândia(GO),46388,2883
Nova América(GO),2352,228
Nova Aurora(GO),2210,150
Nova Crixás(GO),12869,975
Nova Glória(GO),8164,767
Nova Iguaçu de Goiás(GO),2929,162
Nova Roma(GO),3264,128
Nova Veneza(GO),9853,891
Novo Brasil(GO),2913,304
Novo Gama(GO),115711,3636
Novo Planalto(GO),4495,285
Orizona(GO),15615,557
Ouro Verde de Goiás(GO),3759,245
Ouvidor(GO),6667,623
Padre Bernardo(GO),33835,1493
Palestina de Goiás(GO),3464,155
Palmeiras de Goiás(GO),28858,4987
Palmelo(GO),2381,198
Palminópolis(GO),3585,352
Panamá(GO),2615,181
Paranaiguara(GO),10057,324
Paraúna(GO),10988,554
Perolândia(GO),3129,121
Petrolina de Goiás(GO),10281,788
Pilar de Goiás(GO),2253,277
Piracanjuba(GO),24524,1756
Piranhas(GO),10385,890
Pirenópolis(GO),24908,1358
Pires do Rio(GO),31458,2373
Planaltina(GO),89918,3305
Pontalina(GO),17819,1397
Porangatu(GO),45394,2046
Porteirão(GO),3881,1504
Portelândia(GO),4011,487
Posse(GO),36900,1597
Professor Jamil(GO),3223,211
Quirinópolis(GO),50065,3032
Rialma(GO),10918,1262
Rianápolis(GO),4801,579
Rio Quente(GO),4493,352
Rio Verde(GO),235647,22649
Rubiataba(GO),19882,2202
Sanclerlândia(GO),7637,528
Santa Bárbara de Goiás(GO),6560,637
Santa Cruz de Goiás(GO),2855,121
Santa Fé de Goiás(GO),5459,607
Santa Helena de Goiás(GO),38648,4223
Santa Isabel(GO),3809,398
Santa Rita do Araguaia(GO),8756,356
Santa Rita do Novo Destino(GO),3343,159
Santa Rosa de Goiás(GO),2319,222
Santa Tereza de Goiás(GO),3355,140
Santa Terezinha de Goiás(GO),8744,709
Santo Antônio da Barra(GO),4821,378
Santo Antônio de Goiás(GO),6283,726
Santo Antônio do Descoberto(GO),74744,2372
Senador Canedo(GO),115371,13038
Serranópolis(GO),8544,639
Silvânia(GO),20695,1280
Simolândia(GO),6856,330
São Domingos(GO),12949,151
São Francisco de Goiás(GO),6264,346
São João d'Aliança(GO),13740,592
São João da Paraúna(GO),1381,76
São Luiz do Norte(GO),5167,304
São Luís de Montes Belos(GO),33817,3259
São Miguel do Araguaia(GO),21993,1492
São Miguel do Passa Quatro(GO),4057,171
São Patrício(GO),2036,213
São Simão(GO),20645,940
Sítio d'Abadia(GO),2989,27
Taquaral de Goiás(GO),3529,186
Teresina de Goiás(GO),3458,161
Terezópolis de Goiás(GO),8043,794
Trindade(GO),127599,7869
Trombas(GO),3500,374
Três Ranchos(GO),2833,171
Turvelândia(GO),5281,586
Turvânia(GO),4598,533
Uirapuru(GO),2854,166
Uruana(GO),13843,841
Uruaçu(GO),40532,3314
Urutaí(GO),3072,142
Valparaíso de Goiás(GO),168468,11222
Varjão(GO),3827,246
Vianópolis(GO),13863,629
Vicentinópolis(GO),8743,1081
Vila Boa(GO),6171,143
Vila Propício(GO),5821,313
Água Fria de Goiás(GO),5735,197
Água Limpa(GO),1850,117
Águas Lindas de Goiás(GO),212440,6319
Abaré(BA),20086,755
Abaíra(BA),8739,251
Acajutiba(BA),15159,478
Adustina(BA),17040,650
Aiquara(BA),4446,442
Alagoinhas(BA),151596,10982
Alcobaça(BA),22470,1259
Almadina(BA),5464,587
Amargosa(BA),37241,2293
Amélia Rodrigues(BA),25102,1815
América Dourada(BA),16094,740
Anagé(BA),22005,777
Andaraí(BA),13143,650
Andorinha(BA),14595,711
Angical(BA),13977,483
Anguera(BA),11221,333
Antas(BA),19291,1057
Antônio Cardoso(BA),11683,337
Antônio Gonçalves(BA),11798,667
Aporá(BA),17731,452
Apuarema(BA),7330,639
Aracatu(BA),13135,721
Araci(BA),54379,3203
Aramari(BA),11397,515
Arataca(BA),11019,503
Aratuípe(BA),8825,310
Araçás(BA),12177,550
Aurelino Leal(BA),11531,829
Baianópolis(BA),13877,530
Baixa Grande(BA),20468,617
Banzaê(BA),13229,820
Barra(BA),53578,1702
Barra da Estiva(BA),20598,1508
Barra do Choça(BA),31603,1787
Barra do Mendes(BA),13865,649
Barra do Rocha(BA),5714,369
Barreiras(BA),155439,13465
Barro Alto(BA),14931,738
Barro Preto(BA),5591,553
Barrocas(BA),15978,683
Belmonte(BA),23328,898
Belo Campo(BA),17211,679
Biritinga(BA),15979,308
Boa Nova(BA),12633,740
Boa Vista do Tupim(BA),18576,189
Bom Jesus da Lapa(BA),69148,3554
Bom Jesus da Serra(BA),9880,415
Boninal(BA),14368,569
Bonito(BA),16764,649
Boquira(BA),21508,462
Botuporã(BA),10211,188
Brejolândia(BA),10557,129
Brejões(BA),14295,549
Brotas de Macaúbas(BA),10231,66
Brumado(BA),67195,8241
Buerarema(BA),18349,1240
Buritirama(BA),21174,782
Caatiba(BA),6758,731
Cabaceiras do Paraguaçu(BA),18807,457
Cachoeira(BA),33470,1268
Caculé(BA),23170,1322
Caetanos(BA),14542,577
Caetité(BA),50975,1954
Cafarnaum(BA),18437,764
Cairu(BA),18176,1041
Caldeirão Grande(BA),13327,539
Camacan(BA),31988,2447
Camamu(BA),35316,1964
Camaçari(BA),299132,20724
Campo Alegre de Lourdes(BA),28798,607
Campo Formoso(BA),71206,4069
Canarana(BA),26176,1303
Canavieiras(BA),31099,1057
Candeal(BA),8258,479
Candeias(BA),87076,6299
Candiba(BA),14319,536
Cansanção(BA),34834,737
Canudos(BA),16668,498
Canápolis(BA),9711,307
Capela do Alto Alegre(BA),11637,762
Capim Grosso(BA),30662,3243
Caravelas(BA),22016,1187
Caraíbas(BA),8951,250
Cardeal da Silva(BA),9295,265
Carinhanha(BA),29018,861
Casa Nova(BA),71969,1906
Castro Alves(BA),26264,1360
Catolândia(BA),3577,162
Catu(BA),54704,4939
Caturama(BA),9329,194
Caém(BA),9213,423
Central(BA),17266,342
Chorrochó(BA),11177,174
Cipó(BA),17300,593
Coaraci(BA),16993,1695
Cocos(BA),18777,590
Conceição da Feira(BA),22581,1244
Conceição do Almeida(BA),17247,1984
Conceição do Coité(BA),66612,7268
Conceição do Jacuípe(BA),33153,2339
Conde(BA),25837,749
Condeúba(BA),17247,794
Contendas do Sincorá(BA),4066,209
Coração de Maria(BA),22605,1298
Cordeiros(BA),8614,620
Coribe(BA),14194,885
Coronel João Sá(BA),15895,786
Correntina(BA),32137,2012
Cotegipe(BA),13782,435
Cravolândia(BA),5349,321
Cristópolis(BA),13910,645
Crisópolis(BA),21103,318
Cruz das Almas(BA),63239,3918
Curaçá(BA),34700,967
Cândido Sales(BA),25189,1632
Cícero Dantas(BA),32515,1441
Dias d'Ávila(BA),81089,4967
Dom Basílio(BA),12199,795
Dom Macedo Costa(BA),4058,344
Dário Meira(BA),10710,795
Elísio Medrado(BA),8122,430
Encruzilhada(BA),17006,581
Entre Rios(BA),41780,1212
Esplanada(BA),37237,1517
Euclides da Cunha(BA),60585,2438
Eunápolis(BA),113380,9415
Feira da Mata(BA),5665,198
Feira de Santana(BA),614872,40402
Filadélfia(BA),16377,951
Firmino Alves(BA),5617,307
Floresta Azul(BA),10629,752
Formosa do Rio Preto(BA),25591,825
Fátima(BA),17890,848
Gandu(BA),32403,2460
Gavião(BA),4463,306
Gentio do Ouro(BA),11233,314
Glória(BA),15221,571
Gongogi(BA),7128,453
Governador Mangabeira(BA),20722,795
Guajeru(BA),6937,297
Guanambi(BA),84481,6789
Guaratinga(BA),20843,1275
Heliópolis(BA),13031,588
Iaçu(BA),24305,1382
Ibiassucê(BA),9224,398
Ibicaraí(BA),21689,1890
Ibicoara(BA),19571,584
Ibicuí(BA),16198,1027
Ibipeba(BA),18211,929
Ibipitanga(BA),14902,893
Ibiquera(BA),4044,110
Ibirapitanga(BA),23375,1480
Ibirapuã(BA),8637,947
Ibirataia(BA),15312,2109
Ibitiara(BA),16339,575
Ibititá(BA),17113,1345
Ibotirama(BA),26927,881
Ichu(BA),6206,352
Igaporã(BA),15640,428
Igrapiúna(BA),13226,688
Iguaí(BA),26916,900
Ilhéus(BA),162327,18036
Inhambupe(BA),39926,1463
Ipecaetá(BA),14487,259
Ipiaú(BA),45873,3001
Ipirá(BA),59595,1834
Ipupiara(BA),9865,193
