"Gross domestic product (GDP) by metropolitan area (millions of current dollars)"
"Levels" 
"Bureau of Economic Analysis" 
"All industry total"
"24860","Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)",33814
"25060","Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)",15526
"25180","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",8243
"25220","Hammond, LA (Metropolitan Statistical Area)",3665
"25260","Hanford-Corcoran, CA (Metropolitan Statistical Area)",5014
"25420","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",30864
"25500","Harrisonburg, VA (Metropolitan Statistical Area)",7055
"25540","Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",84290
"25620","Hattiesburg, MS (Metropolitan Statistical Area)",5305
"25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",12105
"25940","Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)",7548
"25980","Hinesville, GA (Metropolitan Statistical Area)",3589
"26140","Homosassa Springs, FL (Metropolitan Statistical Area)",3123
"26300","Hot Springs, AR (Metropolitan Statistical Area)",3070
"26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)",11882
"26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",489186
"26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",13124
"26620","Huntsville, AL (Metropolitan Statistical Area)",22380
"26820","Idaho Falls, ID (Metropolitan Statistical Area)",5333
"26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",120343
"26980","Iowa City, IA (Metropolitan Statistical Area)",8203
"27060","Ithaca, NY (Metropolitan Statistical Area)",4459
"27100","Jackson, MI (Metropolitan Statistical Area)",5258
"27140","Jackson, MS (Metropolitan Statistical Area)",27561
"27180","Jackson, TN (Metropolitan Statistical Area)",5643
"27260","Jacksonville, FL (Metropolitan Statistical Area)",60137
"27340","Jacksonville, NC (Metropolitan Statistical Area)",8080
"27500","Janesville-Beloit, WI (Metropolitan Statistical Area)",5368
"27620","Jefferson City, MO (Metropolitan Statistical Area)",6215
"27740","Johnson City, TN (Metropolitan Statistical Area)",6066
"27780","Johnstown, PA (Metropolitan Statistical Area)",4250
"27860","Jonesboro, AR (Metropolitan Statistical Area)",4793
"27900","Joplin, MO (Metropolitan Statistical Area)",6321
"27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",7379
"28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)",13322
"28100","Kankakee, IL (Metropolitan Statistical Area)",3538
"28140","Kansas City, MO-KS (Metropolitan Statistical Area)",113965
"28420","Kennewick-Richland, WA (Metropolitan Statistical Area)",10956
"28660","Killeen-Temple, TX (Metropolitan Statistical Area)",15721
"28700","Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)",11087
"28740","Kingston, NY (Metropolitan Statistical Area)",5100
"28940","Knoxville, TN (Metropolitan Statistical Area)",35588
"29020","Kokomo, IN (Metropolitan Statistical Area)",4018
"29100","La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",6212
"29180","Lafayette, LA (Metropolitan Statistical Area)",29349
"29200","Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",9128
"29340","Lake Charles, LA (Metropolitan Statistical Area)",14690
"29420","Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",3731
"29460","Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",17815
"29540","Lancaster, PA (Metropolitan Statistical Area)",22320
"29620","Lansing-East Lansing, MI (Metropolitan Statistical Area)",19539
"29700","Laredo, TX (Metropolitan Statistical Area)",7063
"29740","Las Cruces, NM (Metropolitan Statistical Area)",6226
"29820","Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",89083
"29940","Lawrence, KS (Metropolitan Statistical Area)",3769
"30020","Lawton, OK (Metropolitan Statistical Area)",4699
"30140","Lebanon, PA (Metropolitan Statistical Area)",4336
"30300","Lewiston, ID-WA (Metropolitan Statistical Area)",1990
"30340","Lewiston-Auburn, ME (Metropolitan Statistical Area)",3969
"30460","Lexington-Fayette, KY (Metropolitan Statistical Area)",25246
"30620","Lima, OH (Metropolitan Statistical Area)",5765
"30700","Lincoln, NE (Metropolitan Statistical Area)",15887
"30780","Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",40031
"30860","Logan, UT-ID (Metropolitan Statistical Area)",4107
"30980","Longview, TX (Metropolitan Statistical Area)",12291
"31020","Longview, WA (Metropolitan Statistical Area)",3366
"31080","Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",805437
"31140","Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",63544
"31180","Lubbock, TX (Metropolitan Statistical Area)",11087
"31340","Lynchburg, VA (Metropolitan Statistical Area)",8694
"31420","Macon, GA (Metropolitan Statistical Area)",8179
"31460","Madera, CA (Metropolitan Statistical Area)",4505
"31540","Madison, WI (Metropolitan Statistical Area)",40756
"31700","Manchester-Nashua, NH (Metropolitan Statistical Area)",23038
"31740","Manhattan, KS (Metropolitan Statistical Area)",3019
"31860","Mankato-North Mankato, MN (Metropolitan Statistical Area)",4406
"31900","Mansfield, OH (Metropolitan Statistical Area)",3858
"32580","McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",16227
"32780","Medford, OR (Metropolitan Statistical Area)",6384
"32820","Memphis, TN-MS-AR (Metropolitan Statistical Area)",66753
"32900","Merced, CA (Metropolitan Statistical Area)",6919
"33100","Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",269554
