#city,population,cases
Acarape(CE),14929,1930
Acaraú(CE),62641,2741
Acopiara(CE),54270,1338
Aiuaba(CE),17399,70
Alcântaras(CE),11714,556
Altaneira(CE),7586,193
Alto Santo(CE),17146,500
Amontada(CE),43452,934
Antonina do Norte(CE),7353,66
Apuiarés(CE),14600,254
Aquiraz(CE),80271,1268
Aracati(CE),74547,2063
Aracoiaba(CE),26469,850
Ararendá(CE),10935,310
Araripe(CE),21600,270
Aratuba(CE),11847,262
Arneiroz(CE),7840,64
Assaré(CE),23417,706
Aurora(CE),24654,722
Baixio(CE),6288,121
Banabuiú(CE),18197,609
Barbalha(CE),60781,2304
Barreira(CE),22425,358
Barro(CE),22680,431
Barroquinha(CE),15017,812
Baturité(CE),35750,655
Beberibe(CE),53573,1035
Bela Cruz(CE),32591,1280
Boa Viagem(CE),54470,1490
Brejo Santo(CE),49477,2267
Camocim(CE),63661,2443
Campos Sales(CE),27426,628
Canindé(CE),76997,2122
Capistrano(CE),17738,729
Caridade(CE),22547,348
Caririaçu(CE),26965,793
Cariré(CE),18448,964
Cariús(CE),18699,599
Carnaubal(CE),17606,677
Cascavel(CE),71743,1777
Catarina(CE),20698,273
Catunda(CE),10342,402
Caucaia(CE),361400,6684
Cedro(CE),25557,658
Chaval(CE),13069,817
Chorozinho(CE),20264,687
Choró(CE),13521,354
Coreaú(CE),23136,1341
Crateús(CE),75074,6428
Crato(CE),132123,7900
Croatá(CE),18063,418
Cruz(CE),24827,967
Deputado Irapuan Pinheiro(CE),9625,276
Ereré(CE),7198,384
Eusébio(CE),53618,2371
Farias Brito(CE),19450,1253
Forquilha(CE),24218,759
Fortaleza(CE),2669342,69902
Fortim(CE),16480,180
Frecheirinha(CE),14072,1544
General Sampaio(CE),7618,150
Granja(CE),54748,1309
Granjeiro(CE),4844,196
Graça(CE),14399,612
Groaíras(CE),11068,803
Guaiúba(CE),26064,326
Guaraciaba do Norte(CE),40642,902
Guaramiranga(CE),5193,188
Hidrolândia(CE),19978,620
Horizonte(CE),67337,2474
Ibaretama(CE),13353,167
Ibiapina(CE),24997,851
Ibicuitinga(CE),12525,577
Icapuí(CE),19934,741
Icó(CE),68018,2489
Iguatu(CE),102498,4442
Independência(CE),26178,501
Ipaporanga(CE),11593,366
Ipaumirim(CE),12463,260
Ipu(CE),41964,2388
Ipueiras(CE),38166,1548
Iracema(CE),14297,861
Irauçuba(CE),24156,416
Itaitinga(CE),37980,864
Itaiçaba(CE),7827,297
Itapajé(CE),52675,1211
Itapipoca(CE),129358,3487
Itapiúna(CE),20382,383
Itarema(CE),41826,1994
Itatira(CE),21647,1060
Jaguaretama(CE),18162,847
Jaguaribara(CE),11401,316
Jaguaribe(CE),34682,1647
Jaguaruana(CE),33705,1190
Jardim(CE),27174,332
Jati(CE),8111,100
Jijoca de Jericoacoara(CE),19816,907
Juazeiro do Norte(CE),274207,16618
Jucás(CE),24833,558
Lavras da Mangabeira(CE),31508,1068
Limoeiro do Norte(CE),59540,1842
Madalena(CE),19691,535
Maracanaú(CE),227886,8144
Maranguape(CE),128978,5511
Marco(CE),27361,517
Martinópole(CE),11233,227
Massapê(CE),38737,1017
Mauriti(CE),47962,1409
Meruoca(CE),15057,728
Milagres(CE),27512,753
Milhã(CE),13155,355
Miraíma(CE),13818,430
Missão Velha(CE),35393,954
Mombaça(CE),43797,1252
Monsenhor Tabosa(CE),17234,735
Morada Nova(CE),61890,2663
Moraújo(CE),8724,507
Morrinhos(CE),22534,509
Mucambo(CE),14537,538
Mulungu(CE),10823,207
Nova Olinda(CE),15565,417
Nova Russas(CE),32328,847
Novo Oriente(CE),28607,555
Ocara(CE),25703,541
Orós(CE),21427,1305
Pacajus(CE),72203,1835
Pacatuba(CE),83432,2001
Pacoti(CE),12261,301
Pacujá(CE),6533,437
Palhano(CE),9386,127
Palmácia(CE),13322,334
Paracuru(CE),35076,1271
Paraipaba(CE),32744,1155
Parambu(CE),31521,365
Paramoti(CE),12226,223
Pedra Branca(CE),43258,381
Penaforte(CE),9077,50
Pentecoste(CE),37751,917
Pereiro(CE),16307,542
Pindoretama(CE),20567,534
Piquet Carneiro(CE),16959,829
Pires Ferreira(CE),10951,457
Poranga(CE),12336,216
Porteiras(CE),14996,412
Potengi(CE),11045,156
Potiretama(CE),6419,195
Quiterianópolis(CE),21084,795
Quixadá(CE),87728,3982
Quixelô(CE),16178,1159
Quixeramobim(CE),81082,2667
Quixeré(CE),22149,1003
Redenção(CE),29053,1669
Reriutaba(CE),18491,1105
Russas(CE),78194,3705
Saboeiro(CE),15819,431
Salitre(CE),16554,394
Santa Quitéria(CE),43703,1640
Santana do Acaraú(CE),32452,1147
Santana do Cariri(CE),17700,263
Senador Pompeu(CE),25496,743
Senador Sá(CE),7623,409
Sobral(CE),208935,12724
Solonópole(CE),18324,898
São Benedito(CE),47903,1565
São Gonçalo do Amarante(CE),48422,2862
São João do Jaguaribe(CE),7645,196
São Luís do Curu(CE),13000,184
Tabuleiro do Norte(CE),30697,1366
Tamboril(CE),26251,553
Tarrafas(CE),8592,48
Tauá(CE),58859,3237
Tejuçuoca(CE),19187,548
Tianguá(CE),75946,4034
Trairi(CE),55918,734
Tururu(CE),16271,534
Ubajara(CE),34792,1062
Umari(CE),7733,184
Umirim(CE),19825,355
Uruburetama(CE),21850,791
Uruoca(CE),13840,629
Varjota(CE),18420,1142
Viçosa do Ceará(CE),60889,2111
Várzea Alegre(CE),40721,1048
Afonso Cláudio(ES),30586,1256
Alegre(ES),30084,604
Alfredo Chaves(ES),14601,891
Alto Rio Novo(ES),7836,314
Anchieta(ES),29263,1432
Apiacá(ES),7567,230
Aracruz(ES),101220,5574
Atilio Vivacqua(ES),11936,474
Baixo Guandu(ES),30998,1210
Barra de São Francisco(ES),44650,1396
Boa Esperança(ES),15037,446
Bom Jesus do Norte(ES),9936,393
Brejetuba(ES),12404,605
Cachoeiro de Itapemirim(ES),208972,9542
Cariacica(ES),381285,17874
Castelo(ES),37534,2460
Colatina(ES),122499,9079
Conceição da Barra(ES),31063,416
Conceição do Castelo(ES),12723,436
Divino de São Lourenço(ES),4304,198
Domingos Martins(ES),33850,1369
Dores do Rio Preto(ES),6749,174
Ecoporanga(ES),22923,1476
Fundão(ES),21509,886
Governador Lindenberg(ES),12709,553
Guarapari(ES),124859,5331
Guaçuí(ES),30867,607
Ibatiba(ES),26082,1070
Ibiraçu(ES),12479,834
Ibitirama(ES),8889,150
Iconha(ES),13860,962
Irupi(ES),13377,392
Itaguaçu(ES),14066,627
Itapemirim(ES),34348,1949
Itarana(ES),10555,503
Iúna(ES),29161,761
Jaguaré(ES),30477,1202
Jerônimo Monteiro(ES),12192,345
João Neiva(ES),16668,748
Laranja da Terra(ES),10947,176
Linhares(ES),173555,9617
Mantenópolis(ES),15350,365
Marataízes(ES),38499,2497
Marechal Floriano(ES),16694,1319
Marilândia(ES),12833,717
Mimoso do Sul(ES),26153,1073
Montanha(ES),18833,481
Mucurici(ES),5524,164
Muniz Freire(ES),17465,513
Muqui(ES),15449,517
Nova Venécia(ES),50110,1719
Pancas(ES),23184,720
Pedro Canário(ES),26184,622
Pinheiros(ES),27047,799
Piúma(ES),21711,1054
Ponto Belo(ES),7863,140
Presidente Kennedy(ES),11574,984
Rio Bananal(ES),19141,669
Rio Novo do Sul(ES),11622,575
Santa Leopoldina(ES),12224,377
Santa Maria de Jetibá(ES),40431,1424
Santa Teresa(ES),23590,1797
Serra(ES),517510,25656
Sooretama(ES),30070,1121
São Domingos do Norte(ES),8638,479
São Gabriel da Palha(ES),37947,2109
São José do Calçado(ES),10556,395
São Mateus(ES),130611,4016
São Roque do Canaã(ES),12415,696
Vargem Alta(ES),21402,814
Venda Nova do Imigrante(ES),25277,1510
Viana(ES),78239,3011
Vila Pavão(ES),9208,290
Vila Valério(ES),14080,717
Vila Velha(ES),493838,28907
Vitória(ES),362097,24927
Água Doce do Norte(ES),11019,330
Águia Branca(ES),9642,589
Abadia de Goiás(GO),8773,728
Abadiânia(GO),20042,183
Acreúna(GO),22366,1032
Adelândia(GO),2516,87
Alexânia(GO),27653,1357
Aloândia(GO),1995,141
Alto Horizonte(GO),6414,210
Alto Paraíso de Goiás(GO),7624,355
Alvorada do Norte(GO),8660,292
Amaralina(GO),3812,15
Americano do Brasil(GO),6111,152
Amorinópolis(GO),3126,88
Anhanguera(GO),1149,18
Anicuns(GO),21850,849
Anápolis(GO),386923,15193
Aparecida de Goiânia(GO),578179,38745
Aparecida do Rio Doce(GO),2474,102
Aporé(GO),4198,147
Aragarças(GO),20118,849
Aragoiânia(GO),10308,418
Araguapaz(GO),7770,199
Araçu(GO),3522,130
Arenópolis(GO),2612,32
Aruanã(GO),9875,165
Aurilândia(GO),3120,65
Avelinópolis(GO),2417,117
Baliza(GO),5138,42
Barro Alto(GO),11167,594
Bela Vista de Goiás(GO),29975,1043
Bom Jardim de Goiás(GO),8841,179
Bom Jesus de Goiás(GO),25216,1035
Bonfinópolis(GO),9706,377
Bonópolis(GO),4405,86
Brazabrantes(GO),3703,177
Britânia(GO),5779,199
Buriti Alegre(GO),9459,323
Buriti de Goiás(GO),2488,104
Buritinópolis(GO),3292,58
Cabeceiras(GO),7993,87
Cachoeira Alta(GO),12484,781
Cachoeira Dourada(GO),8067,159
Cachoeira de Goiás(GO),1351,25
Caiapônia(GO),18913,255
Caldas Novas(GO),91162,2491
Caldazinha(GO),3804,112
Campestre de Goiás(GO),3630,187
Campinaçu(GO),3640,119
Campinorte(GO),12626,426
Campo Alegre de Goiás(GO),7589,38
Campo Limpo de Goiás(GO),7789,116
Campos Belos(GO),19887,396
Campos Verdes(GO),2141,43
Carmo do Rio Verde(GO),10082,133
Castelândia(GO),3435,78
Catalão(GO),108823,3189
Caturaí(GO),5070,117
Cavalcante(GO),9709,71
Caçu(GO),16009,765
Ceres(GO),22191,1128
Cezarina(GO),8606,233
Chapadão do Céu(GO),10167,585
Cidade Ocidental(GO),71376,3830
Cocalzinho de Goiás(GO),20240,631
Colinas do Sul(GO),3382,82
Corumbaíba(GO),9723,181
Corumbá de Goiás(GO),11110,256
Cristalina(GO),58997,869
Cristianópolis(GO),2966,113
Crixás(GO),16949,596
Cromínia(GO),3486,101
Cumari(GO),2854,66
Córrego do Ouro(GO),2327,91
Damianópolis(GO),3311,18
Damolândia(GO),2938,90
Davinópolis(GO),2094,18
Diorama(GO),2484,30
Divinópolis de Goiás(GO),4804,90
Doverlândia(GO),7322,128
Edealina(GO),3699,187
Edéia(GO),12372,381
Estrela do Norte(GO),3275,55
Faina(GO),6627,229
Fazenda Nova(GO),5637,104
Firminópolis(GO),13292,195
Flores de Goiás(GO),16557,90
Formosa(GO),121617,3568
Formoso(GO),4248,32
Gameleira de Goiás(GO),3818,91
Goiandira(GO),5600,116
Goianira(GO),44289,1590
Goianápolis(GO),11231,494
Goianésia(GO),70084,4503
Goiatuba(GO),34095,1782
Goiás(GO),22645,420
Goiânia(GO),1516113,73204
Gouvelândia(GO),5898,161
Guapó(GO),14209,546
Guarani de Goiás(GO),3893,49
Guaraíta(GO),1996,96
Guarinos(GO),1794,25
Heitoraí(GO),3724,53
Hidrolina(GO),3564,202
Hidrolândia(GO),21706,1067
Iaciara(GO),13947,164
Inaciolândia(GO),6194,170
Indiara(GO),15611,422
Inhumas(GO),52866,2923
Ipameri(GO),26985,483
Ipiranga de Goiás(GO),2893,33
Iporá(GO),31531,1301
Israelândia(GO),2800,72
Itaberaí(GO),42900,1464
Itaguari(GO),4676,366
Itaguaru(GO),5237,230
Itajá(GO),4539,141
Itapaci(GO),22981,492
Itapirapuã(GO),4997,200
Itapuranga(GO),25768,746
Itarumã(GO),7178,141
Itauçu(GO),8938,363
Itumbiara(GO),104742,3936
Ivolândia(GO),2370,64
Jandaia(GO),6048,339
Jaraguá(GO),50511,1064
Jataí(GO),100882,4610
Jaupaci(GO),2879,26
Jesúpolis(GO),2490,46
Joviânia(GO),7387,236
Jussara(GO),18478,699
Lagoa Santa(GO),1588,24
Leopoldo de Bulhões(GO),7647,191
Luziânia(GO),208299,6727
Mairipotaba(GO),2368,53
Mambaí(GO),8882,64
Mara Rosa(GO),9503,131
Marzagão(GO),2236,64
Matrinchã(GO),4351,85
Maurilândia(GO),14080,544
Mimoso de Goiás(GO),2597,59
Minaçu(GO),29070,677
Mineiros(GO),66801,5150
Moiporá(GO),1529,38
Monte Alegre de Goiás(GO),8606,37
Montes Claros de Goiás(GO),8055,259
Montividiu(GO),13396,657
Montividiu do Norte(GO),4479,25
Morrinhos(GO),46136,2400
Morro Agudo de Goiás(GO),2248,73
Mossâmedes(GO),4290,92
Mozarlândia(GO),15659,1000
Mundo Novo(GO),4887,121
Mutunópolis(GO),3778,32
Nazário(GO),9142,269
Nerópolis(GO),29850,678
Niquelândia(GO),46388,1207
Nova América(GO),2352,57
Nova Aurora(GO),2210,54
Nova Crixás(GO),12869,393
Nova Glória(GO),8164,280
Nova Iguaçu de Goiás(GO),2929,48
Nova Roma(GO),3264,81
Nova Veneza(GO),9853,397
Novo Brasil(GO),2913,86
Novo Gama(GO),115711,2579
Novo Planalto(GO),4495,179
Orizona(GO),15615,330
Ouro Verde de Goiás(GO),3759,112
Ouvidor(GO),6667,245
Padre Bernardo(GO),33835,762
Palestina de Goiás(GO),3464,74
Palmeiras de Goiás(GO),28858,2903
Palmelo(GO),2381,133
Palminópolis(GO),3585,219
Panamá(GO),2615,99
Paranaiguara(GO),10057,168
Paraúna(GO),10988,267
Perolândia(GO),3129,67
Petrolina de Goiás(GO),10281,202
Pilar de Goiás(GO),2253,32
Piracanjuba(GO),24524,695
Piranhas(GO),10385,273
Pirenópolis(GO),24908,279
Pires do Rio(GO),31458,1127
Planaltina(GO),89918,1775
Pontalina(GO),17819,673
Porangatu(GO),45394,1130
Porteirão(GO),3881,804
Portelândia(GO),4011,266
Posse(GO),36900,692
Professor Jamil(GO),3223,94
Quirinópolis(GO),50065,1495
Rialma(GO),10918,584
Rianápolis(GO),4801,205
Rio Quente(GO),4493,89
Rio Verde(GO),235647,14590
Rubiataba(GO),19882,400
Sanclerlândia(GO),7637,182
Santa Bárbara de Goiás(GO),6560,368
Santa Cruz de Goiás(GO),2855,65
Santa Fé de Goiás(GO),5459,138
Santa Helena de Goiás(GO),38648,3105
Santa Isabel(GO),3809,163
Santa Rita do Araguaia(GO),8756,114
Santa Rita do Novo Destino(GO),3343,92
Santa Rosa de Goiás(GO),2319,45
Santa Tereza de Goiás(GO),3355,35
Santa Terezinha de Goiás(GO),8744,97
Santo Antônio da Barra(GO),4821,176
Santo Antônio de Goiás(GO),6283,434
Santo Antônio do Descoberto(GO),74744,1389
Senador Canedo(GO),115371,6414
Serranópolis(GO),8544,267
Silvânia(GO),20695,405
Simolândia(GO),6856,90
São Domingos(GO),12949,30
São Francisco de Goiás(GO),6264,98
São João d'Aliança(GO),13740,319
São João da Paraúna(GO),1381,15
São Luiz do Norte(GO),5167,143
São Luís de Montes Belos(GO),33817,1173
São Miguel do Araguaia(GO),21993,87
São Miguel do Passa Quatro(GO),4057,86
São Patrício(GO),2036,89
São Simão(GO),20645,540
Sítio d'Abadia(GO),2989,10
Taquaral de Goiás(GO),3529,98
Teresina de Goiás(GO),3458,34
Terezópolis de Goiás(GO),8043,447
Trindade(GO),127599,3899
Trombas(GO),3500,39
Três Ranchos(GO),2833,55
Turvelândia(GO),5281,422
Turvânia(GO),4598,234
Uirapuru(GO),2854,10
Uruana(GO),13843,175
Uruaçu(GO),40532,1253
Urutaí(GO),3072,66
Valparaíso de Goiás(GO),168468,7788
Varjão(GO),3827,62
Vianópolis(GO),13863,223
Vicentinópolis(GO),8743,219
Vila Boa(GO),6171,63
Vila Propício(GO),5821,250
Água Fria de Goiás(GO),5735,80
Água Limpa(GO),1850,7
Águas Lindas de Goiás(GO),212440,4275
Abaré(BA),20086,144
Abaíra(BA),8739,138
Acajutiba(BA),15159,220
Adustina(BA),17040,126
Aiquara(BA),4446,313
Alagoinhas(BA),151596,6125
Alcobaça(BA),22470,806
Almadina(BA),5464,376
Amargosa(BA),37241,597
Amélia Rodrigues(BA),25102,667
América Dourada(BA),16094,241
Anagé(BA),22005,192
Andaraí(BA),13143,113
Andorinha(BA),14595,205
Angical(BA),13977,265
Anguera(BA),11221,117
Antas(BA),19291,480
Antônio Cardoso(BA),11683,108
Antônio Gonçalves(BA),11798,258
Aporá(BA),17731,279
Apuarema(BA),7330,469
Aracatu(BA),13135,255
Araci(BA),54379,1316
Aramari(BA),11397,195
Arataca(BA),11019,272
Aratuípe(BA),8825,176
Araçás(BA),12177,353
Aurelino Leal(BA),11531,532
Baianópolis(BA),13877,166
Baixa Grande(BA),20468,233
Banzaê(BA),13229,621
Barra(BA),53578,526
Barra da Estiva(BA),20598,378
Barra do Choça(BA),31603,656
Barra do Mendes(BA),13865,278
Barra do Rocha(BA),5714,138
Barreiras(BA),155439,6527
Barro Alto(BA),14931,270
Barro Preto(BA),5591,282
Barrocas(BA),15978,192
Belmonte(BA),23328,547
Belo Campo(BA),17211,157
Biritinga(BA),15979,106
Boa Nova(BA),12633,234
Boa Vista do Tupim(BA),18576,115
Bom Jesus da Lapa(BA),69148,1169
Bom Jesus da Serra(BA),9880,119
Boninal(BA),14368,79
Bonito(BA),16764,287
Boquira(BA),21508,65
Botuporã(BA),10211,21
Brejolândia(BA),10557,47
Brejões(BA),14295,125
Brotas de Macaúbas(BA),10231,9
Brumado(BA),67195,3138
Buerarema(BA),18349,606
Buritirama(BA),21174,465
Caatiba(BA),6758,421
Cabaceiras do Paraguaçu(BA),18807,130
Cachoeira(BA),33470,495
Caculé(BA),23170,133
Caetanos(BA),14542,214
Caetité(BA),50975,442
Cafarnaum(BA),18437,354
Cairu(BA),18176,571
Caldeirão Grande(BA),13327,349
Camacan(BA),31988,1605
Camamu(BA),35316,898
Camaçari(BA),299132,6980
Campo Alegre de Lourdes(BA),28798,170
Campo Formoso(BA),71206,1328
Canarana(BA),26176,553
Canavieiras(BA),31099,429
Candeal(BA),8258,205
Candeias(BA),87076,2982
Candiba(BA),14319,66
Cansanção(BA),34834,243
Canudos(BA),16668,191
Canápolis(BA),9711,107
Capela do Alto Alegre(BA),11637,378
Capim Grosso(BA),30662,1549
Caravelas(BA),22016,536
Caraíbas(BA),8951,29
Cardeal da Silva(BA),9295,87
Carinhanha(BA),29018,207
Casa Nova(BA),71969,888
Castro Alves(BA),26264,668
Catolândia(BA),3577,53
Catu(BA),54704,1932
Caturama(BA),9329,11
Caém(BA),9213,179
Central(BA),17266,120
Chorrochó(BA),11177,41
Cipó(BA),17300,266
Coaraci(BA),16993,992
Cocos(BA),18777,235
Conceição da Feira(BA),22581,728
Conceição do Almeida(BA),17247,879
Conceição do Coité(BA),66612,4531
Conceição do Jacuípe(BA),33153,1057
Conde(BA),25837,401
Condeúba(BA),17247,136
Contendas do Sincorá(BA),4066,55
Coração de Maria(BA),22605,714
Cordeiros(BA),8614,180
Coribe(BA),14194,308
Coronel João Sá(BA),15895,266
Correntina(BA),32137,708
Cotegipe(BA),13782,115
Cravolândia(BA),5349,32
Cristópolis(BA),13910,245
Crisópolis(BA),21103,200
Cruz das Almas(BA),63239,1081
Curaçá(BA),34700,538
Cândido Sales(BA),25189,1040
Cícero Dantas(BA),32515,751
Dias d'Ávila(BA),81089,1850
Dom Basílio(BA),12199,250
Dom Macedo Costa(BA),4058,235
Dário Meira(BA),10710,568
Elísio Medrado(BA),8122,278
Encruzilhada(BA),17006,341
Entre Rios(BA),41780,500
Esplanada(BA),37237,448
Euclides da Cunha(BA),60585,425
Eunápolis(BA),113380,3890
Feira da Mata(BA),5665,51
Feira de Santana(BA),614872,19742
Filadélfia(BA),16377,713
Firmino Alves(BA),5617,127
Floresta Azul(BA),10629,400
Formosa do Rio Preto(BA),25591,425
Fátima(BA),17890,513
Gandu(BA),32403,1766
Gavião(BA),4463,134
Gentio do Ouro(BA),11233,211
Glória(BA),15221,254
Gongogi(BA),7128,200
Governador Mangabeira(BA),20722,240
Guajeru(BA),6937,91
Guanambi(BA),84481,1625
Guaratinga(BA),20843,689
Heliópolis(BA),13031,70
Iaçu(BA),24305,348
Ibiassucê(BA),9224,47
Ibicaraí(BA),21689,1066
Ibicoara(BA),19571,304
Ibicuí(BA),16198,809
Ibipeba(BA),18211,494
Ibipitanga(BA),14902,285
Ibiquera(BA),4044,11
Ibirapitanga(BA),23375,757
Ibirapuã(BA),8637,527
Ibirataia(BA),15312,1451
Ibitiara(BA),16339,146
Ibititá(BA),17113,644
Ibotirama(BA),26927,454
Ichu(BA),6206,69
Igaporã(BA),15640,57
Igrapiúna(BA),13226,285
Iguaí(BA),26916,600
Ilhéus(BA),162327,7923
Inhambupe(BA),39926,610
Ipecaetá(BA),14487,133
Ipiaú(BA),45873,2204
Ipirá(BA),59595,659
Ipupiara(BA),9865,97
Irajuba(BA),7260,63
Iramaia(BA),8537,37
Iraquara(BA),25216,549
Irará(BA),29034,472
Irecê(BA),72967,3727
Itabela(BA),30584,986
Itaberaba(BA),64489,2566
Itabuna(BA),213223,14964
Itacaré(BA),28296,448
Itaeté(BA),16056,140
Itagi(BA),12351,479
Itagibá(BA),14579,534
Itagimirim(BA),6869,177
Itaguaçu da Bahia(BA),14429,96
