cities,population,cases
Taquarana(AL),19980,146
Teotônio Vilela(AL),44169,779
Traipu(AL),27715,90
União dos Palmares(AL),65611,574
Viçosa(AL),25733,149
Água Branca(AL),20196,33
Abaiara(CE),11737,27
Acarape(CE),14929,687
Acaraú(CE),62641,1888
Acopiara(CE),54270,336
Aiuaba(CE),17399,9
Alcântaras(CE),11714,309
Altaneira(CE),7586,3
Alto Santo(CE),17146,114
Amontada(CE),43452,690
Antonina do Norte(CE),7353,12
Apuiarés(CE),14600,131
Aquiraz(CE),80271,711
Aracati(CE),74547,857
Aracoiaba(CE),26469,504
Ararendá(CE),10935,19
Araripe(CE),21600,102
Aratuba(CE),11847,128
Arneiroz(CE),7840,38
Assaré(CE),23417,132
Aurora(CE),24654,77
Baixio(CE),6288,16
Banabuiú(CE),18197,296
Barbalha(CE),60781,494
Barreira(CE),22425,279
Barro(CE),22680,38
Barroquinha(CE),15017,618
Baturité(CE),35750,461
Beberibe(CE),53573,477
Bela Cruz(CE),32591,1007
Boa Viagem(CE),54470,167
Brejo Santo(CE),49477,249
Camocim(CE),63661,1949
Campos Sales(CE),27426,176
Canindé(CE),76997,1451
Capistrano(CE),17738,400
Caridade(CE),22547,270
Caririaçu(CE),26965,191
Cariré(CE),18448,469
Cariús(CE),18699,146
Carnaubal(CE),17606,196
Cascavel(CE),71743,1072
Catarina(CE),20698,61
Catunda(CE),10342,122
Caucaia(CE),361400,4140
Cedro(CE),25557,80
Chaval(CE),13069,522
Chorozinho(CE),20264,393
Choró(CE),13521,228
Coreaú(CE),23136,608
Crateús(CE),75074,1053
Crato(CE),132123,1425
Croatá(CE),18063,56
Cruz(CE),24827,621
Deputado Irapuan Pinheiro(CE),9625,15
Ereré(CE),7198,65
Eusébio(CE),53618,1464
Farias Brito(CE),19450,221
Forquilha(CE),24218,386
Fortaleza(CE),2669342,37724
Fortim(CE),16480,86
Frecheirinha(CE),14072,332
General Sampaio(CE),7618,122
Granja(CE),54748,748
Granjeiro(CE),4844,6
Graça(CE),14399,257
Groaíras(CE),11068,457
Guaiúba(CE),26064,230
Guaraciaba do Norte(CE),40642,228
Guaramiranga(CE),5193,71
Hidrolândia(CE),19978,120
Horizonte(CE),67337,1071
Ibaretama(CE),13353,38
Ibiapina(CE),24997,310
Ibicuitinga(CE),12525,357
Icapuí(CE),19934,253
Icó(CE),68018,232
Iguatu(CE),102498,1228
Independência(CE),26178,122
Ipaporanga(CE),11593,95
Ipaumirim(CE),12463,27
Ipu(CE),41964,311
Ipueiras(CE),38166,232
Iracema(CE),14297,83
Irauçuba(CE),24156,312
Itaitinga(CE),37980,550
Itaiçaba(CE),7827,166
Itapajé(CE),52675,731
Itapipoca(CE),129358,1743
Itapiúna(CE),20382,167
Itarema(CE),41826,1475
Itatira(CE),21647,743
Jaguaretama(CE),18162,150
Jaguaribara(CE),11401,179
Jaguaribe(CE),34682,381
Jaguaruana(CE),33705,408
Jardim(CE),27174,65
Jati(CE),8111,15
Jijoca de Jericoacoara(CE),19816,393
Juazeiro do Norte(CE),274207,3417
Jucás(CE),24833,105
Lavras da Mangabeira(CE),31508,103
Limoeiro do Norte(CE),59540,768
Madalena(CE),19691,222
Maracanaú(CE),227886,4269
Maranguape(CE),128978,2007
Marco(CE),27361,285
Martinópole(CE),11233,96
Massapê(CE),38737,771
Mauriti(CE),47962,338
Meruoca(CE),15057,394
Milagres(CE),27512,59
Milhã(CE),13155,101
Miraíma(CE),13818,284
Missão Velha(CE),35393,318
Mombaça(CE),43797,581
Monsenhor Tabosa(CE),17234,121
Morada Nova(CE),61890,1140
Moraújo(CE),8724,300
Morrinhos(CE),22534,334
Mucambo(CE),14537,226
Mulungu(CE),10823,62
Nova Olinda(CE),15565,22
Nova Russas(CE),32328,220
Novo Oriente(CE),28607,110
Ocara(CE),25703,325
Orós(CE),21427,404
Pacajus(CE),72203,802
Pacatuba(CE),83432,1196
Pacoti(CE),12261,210
Pacujá(CE),6533,126
Palhano(CE),9386,63
Palmácia(CE),13322,179
Paracuru(CE),35076,478
Paraipaba(CE),32744,566
Parambu(CE),31521,183
Paramoti(CE),12226,105
Pedra Branca(CE),43258,214
Penaforte(CE),9077,12
Pentecoste(CE),37751,552
Pereiro(CE),16307,43
Pindoretama(CE),20567,323
Piquet Carneiro(CE),16959,75
Pires Ferreira(CE),10951,30
Poranga(CE),12336,33
Porteiras(CE),14996,42
Potengi(CE),11045,72
Potiretama(CE),6419,30
Quiterianópolis(CE),21084,110
Quixadá(CE),87728,2270
Quixelô(CE),16178,314
Quixeramobim(CE),81082,862
Quixeré(CE),22149,272
Redenção(CE),29053,941
Reriutaba(CE),18491,152
Russas(CE),78194,1400
Saboeiro(CE),15819,31
Salitre(CE),16554,96
Santa Quitéria(CE),43703,676
Santana do Acaraú(CE),32452,451
Santana do Cariri(CE),17700,82
Senador Pompeu(CE),25496,91
Senador Sá(CE),7623,328
Sobral(CE),208935,7910
Solonópole(CE),18324,139
São Benedito(CE),47903,391
São Gonçalo do Amarante(CE),48422,1753
São João do Jaguaribe(CE),7645,120
São Luís do Curu(CE),13000,126
Tabuleiro do Norte(CE),30697,511
Tamboril(CE),26251,138
Tarrafas(CE),8592,24
Tauá(CE),58859,591
Tejuçuoca(CE),19187,350
Tianguá(CE),75946,1565
Trairi(CE),55918,598
Tururu(CE),16271,248
Ubajara(CE),34792,662
Umari(CE),7733,53
Umirim(CE),19825,201
Uruburetama(CE),21850,636
Uruoca(CE),13840,325
Varjota(CE),18420,366
Viçosa do Ceará(CE),60889,837
Várzea Alegre(CE),40721,326
Afonso Cláudio(ES),30586,408
Alegre(ES),30084,158
Alfredo Chaves(ES),14601,189
Alto Rio Novo(ES),7836,52
Anchieta(ES),29263,381
Apiacá(ES),7567,51
Aracruz(ES),101220,1323
Atilio Vivacqua(ES),11936,133
Baixo Guandu(ES),30998,266
Barra de São Francisco(ES),44650,233
Boa Esperança(ES),15037,176
Bom Jesus do Norte(ES),9936,112
Brejetuba(ES),12404,182
Cachoeiro de Itapemirim(ES),208972,2263
Cariacica(ES),381285,6682
Castelo(ES),37534,391
Colatina(ES),122499,2407
Conceição da Barra(ES),31063,88
Conceição do Castelo(ES),12723,84
Divino de São Lourenço(ES),4304,81
Domingos Martins(ES),33850,345
Dores do Rio Preto(ES),6749,40
Ecoporanga(ES),22923,160
Fundão(ES),21509,333
Governador Lindenberg(ES),12709,53
Guarapari(ES),124859,1233
Guaçuí(ES),30867,192
Ibatiba(ES),26082,161
Ibiraçu(ES),12479,195
Ibitirama(ES),8889,42
Iconha(ES),13860,215
Irupi(ES),13377,90
Itaguaçu(ES),14066,37
Itapemirim(ES),34348,586
Itarana(ES),10555,49
Iúna(ES),29161,353
Jaguaré(ES),30477,175
Jerônimo Monteiro(ES),12192,109
João Neiva(ES),16668,202
Laranja da Terra(ES),10947,54
Linhares(ES),173555,2915
Mantenópolis(ES),15350,83
Marataízes(ES),38499,763
Marechal Floriano(ES),16694,496
Marilândia(ES),12833,208
Mimoso do Sul(ES),26153,352
Montanha(ES),18833,63
Mucurici(ES),5524,14
Muniz Freire(ES),17465,92
Muqui(ES),15449,205
Nova Venécia(ES),50110,469
Pancas(ES),23184,222
Pedro Canário(ES),26184,181
Pinheiros(ES),27047,181
Piúma(ES),21711,269
Ponto Belo(ES),7863,23
Presidente Kennedy(ES),11574,406
Rio Bananal(ES),19141,115
Rio Novo do Sul(ES),11622,235
Santa Leopoldina(ES),12224,114
Santa Maria de Jetibá(ES),40431,239
Santa Teresa(ES),23590,214
Serra(ES),517510,8930
Sooretama(ES),30070,325
São Domingos do Norte(ES),8638,132
São Gabriel da Palha(ES),37947,593
São José do Calçado(ES),10556,160
São Mateus(ES),130611,854
São Roque do Canaã(ES),12415,78
Vargem Alta(ES),21402,156
Venda Nova do Imigrante(ES),25277,330
Viana(ES),78239,1053
Vila Pavão(ES),9208,27
Vila Valério(ES),14080,150
Vila Velha(ES),493838,9545
Vitória(ES),362097,8806
Água Doce do Norte(ES),11019,67
Águia Branca(ES),9642,94
Abadia de Goiás(GO),8773,65
Abadiânia(GO),20042,65
Acreúna(GO),22366,103
Adelândia(GO),2516,36
Alexânia(GO),27653,84
Aloândia(GO),1995,1
Alto Horizonte(GO),6414,28
Alto Paraíso de Goiás(GO),7624,47
Alvorada do Norte(GO),8660,31
Amaralina(GO),3812,3
Americano do Brasil(GO),6111,55
Amorinópolis(GO),3126,2
Anhanguera(GO),1149,2
Anicuns(GO),21850,137
Anápolis(GO),386923,1271
Aparecida de Goiânia(GO),578179,3882
Aparecida do Rio Doce(GO),2474,26
Aporé(GO),4198,0
Aragarças(GO),20118,54
Aragoiânia(GO),10308,35
Araguapaz(GO),7770,4
Araçu(GO),3522,8
Arenópolis(GO),2612,0
Aruanã(GO),9875,7
Aurilândia(GO),3120,15
Avelinópolis(GO),2417,7
Baliza(GO),5138,0
Barro Alto(GO),11167,40
Bela Vista de Goiás(GO),29975,138
Bom Jardim de Goiás(GO),8841,17
Bom Jesus de Goiás(GO),25216,54
Bonfinópolis(GO),9706,58
Bonópolis(GO),4405,0
Brazabrantes(GO),3703,17
Britânia(GO),5779,7
Buriti Alegre(GO),9459,95
Buriti de Goiás(GO),2488,16
Buritinópolis(GO),3292,4
Cabeceiras(GO),7993,4
Cachoeira Alta(GO),12484,38
Cachoeira Dourada(GO),8067,12
Cachoeira de Goiás(GO),1351,1
Caiapônia(GO),18913,8
Caldas Novas(GO),91162,133
Caldazinha(GO),3804,4
Campestre de Goiás(GO),3630,9
Campinaçu(GO),3640,0
Campinorte(GO),12626,20
Campo Alegre de Goiás(GO),7589,2
Campo Limpo de Goiás(GO),7789,11
Campos Belos(GO),19887,37
Campos Verdes(GO),2141,6
Carmo do Rio Verde(GO),10082,12
Castelândia(GO),3435,5
Catalão(GO),108823,294
Caturaí(GO),5070,10
Cavalcante(GO),9709,5
Caçu(GO),16009,151
Ceres(GO),22191,137
Cezarina(GO),8606,22
Chapadão do Céu(GO),10167,51
Cidade Ocidental(GO),71376,490
Cocalzinho de Goiás(GO),20240,73
Colinas do Sul(GO),3382,0
Corumbaíba(GO),9723,17
Corumbá de Goiás(GO),11110,14
Cristalina(GO),58997,50
Cristianópolis(GO),2966,1
Crixás(GO),16949,92
Cromínia(GO),3486,3
Cumari(GO),2854,11
Córrego do Ouro(GO),2327,3
Damianópolis(GO),3311,0
Damolândia(GO),2938,13
Davinópolis(GO),2094,0
Diorama(GO),2484,1
Divinópolis de Goiás(GO),4804,23
Doverlândia(GO),7322,1
Edealina(GO),3699,11
Edéia(GO),12372,27
Estrela do Norte(GO),3275,1
Faina(GO),6627,14
Fazenda Nova(GO),5637,3
Firminópolis(GO),13292,23
Flores de Goiás(GO),16557,3
Formosa(GO),121617,400
Formoso(GO),4248,0
Gameleira de Goiás(GO),3818,11
Goiandira(GO),5600,3
Goianira(GO),44289,20
Goianápolis(GO),11231,42
Goianésia(GO),70084,256
Goiatuba(GO),34095,107
Goiás(GO),22645,15
Goiânia(GO),1516113,9058
Gouvelândia(GO),5898,16
Guapó(GO),14209,41
Guarani de Goiás(GO),3893,16
Guaraíta(GO),1996,3
Guarinos(GO),1794,1
Heitoraí(GO),3724,3
Hidrolina(GO),3564,13
Hidrolândia(GO),21706,125
Iaciara(GO),13947,13
Inaciolândia(GO),6194,6
Indiara(GO),15611,39
Inhumas(GO),52866,453
Ipameri(GO),26985,41
Ipiranga de Goiás(GO),2893,2
Iporá(GO),31531,121
Israelândia(GO),2800,6
Itaberaí(GO),42900,196
Itaguari(GO),4676,3
Itaguaru(GO),5237,12
Itajá(GO),4539,3
Itapaci(GO),22981,28
Itapirapuã(GO),4997,11
Itapuranga(GO),25768,23
Itarumã(GO),7178,5
Itauçu(GO),8938,3
Itumbiara(GO),104742,344
Ivolândia(GO),2370,3
Jandaia(GO),6048,21
Jaraguá(GO),50511,33
Jataí(GO),100882,445
Jaupaci(GO),2879,3
Jesúpolis(GO),2490,3
Joviânia(GO),7387,17
Jussara(GO),18478,58
Lagoa Santa(GO),1588,0
Leopoldo de Bulhões(GO),7647,59
Luziânia(GO),208299,1016
Mairipotaba(GO),2368,1
Mambaí(GO),8882,0
Mara Rosa(GO),9503,14
Marzagão(GO),2236,0
Matrinchã(GO),4351,6
Maurilândia(GO),14080,105
Mimoso de Goiás(GO),2597,11
Minaçu(GO),29070,11
Mineiros(GO),66801,583
Moiporá(GO),1529,0
Monte Alegre de Goiás(GO),8606,2
Montes Claros de Goiás(GO),8055,9
Montividiu(GO),13396,83
Montividiu do Norte(GO),4479,4
Morrinhos(GO),46136,257
Morro Agudo de Goiás(GO),2248,3
Mossâmedes(GO),4290,4
Mozarlândia(GO),15659,27
Mundo Novo(GO),4887,7
Mutunópolis(GO),3778,3
Nazário(GO),9142,15
Nerópolis(GO),29850,18
Niquelândia(GO),46388,78
Nova América(GO),2352,1
Nova Aurora(GO),2210,6
Nova Crixás(GO),12869,6
Nova Glória(GO),8164,59
Nova Iguaçu de Goiás(GO),2929,2
Nova Roma(GO),3264,0
Nova Veneza(GO),9853,23
Novo Brasil(GO),2913,6
Novo Gama(GO),115711,451
Novo Planalto(GO),4495,0
Orizona(GO),15615,40
Ouro Verde de Goiás(GO),3759,6
Ouvidor(GO),6667,22
Padre Bernardo(GO),33835,124
Palestina de Goiás(GO),3464,0
Palmeiras de Goiás(GO),28858,82
Palmelo(GO),2381,37
Palminópolis(GO),3585,7
Panamá(GO),2615,2
Paranaiguara(GO),10057,8
Paraúna(GO),10988,25
Perolândia(GO),3129,1
Petrolina de Goiás(GO),10281,4
Pilar de Goiás(GO),2253,0
Piracanjuba(GO),24524,49
Piranhas(GO),10385,12
Pirenópolis(GO),24908,6
Pires do Rio(GO),31458,157
Planaltina(GO),89918,492
Pontalina(GO),17819,3
Porangatu(GO),45394,60
Porteirão(GO),3881,11
Portelândia(GO),4011,12
Posse(GO),36900,55
Professor Jamil(GO),3223,12
Quirinópolis(GO),50065,258
Rialma(GO),10918,42
Rianápolis(GO),4801,1
Rio Quente(GO),4493,3
Rio Verde(GO),235647,5124
Rubiataba(GO),19882,66
Sanclerlândia(GO),7637,21
Santa Bárbara de Goiás(GO),6560,13
Santa Cruz de Goiás(GO),2855,9
Santa Fé de Goiás(GO),5459,2
Santa Helena de Goiás(GO),38648,267
Santa Isabel(GO),3809,5
Santa Rita do Araguaia(GO),8756,8
Santa Rita do Novo Destino(GO),3343,4
Santa Rosa de Goiás(GO),2319,3
Santa Tereza de Goiás(GO),3355,3
Santa Terezinha de Goiás(GO),8744,18
Santo Antônio da Barra(GO),4821,21
Santo Antônio de Goiás(GO),6283,61
Santo Antônio do Descoberto(GO),74744,437
Senador Canedo(GO),115371,998
Serranópolis(GO),8544,2
Silvânia(GO),20695,65
Simolândia(GO),6856,3
São Domingos(GO),12949,0
São Francisco de Goiás(GO),6264,13
São João d'Aliança(GO),13740,71
São João da Paraúna(GO),1381,0
São Luiz do Norte(GO),5167,22
São Luís de Montes Belos(GO),33817,79
São Miguel do Araguaia(GO),21993,27
São Miguel do Passa Quatro(GO),4057,0
São Patrício(GO),2036,0
São Simão(GO),20645,210
Sítio d'Abadia(GO),2989,0
Taquaral de Goiás(GO),3529,0
Teresina de Goiás(GO),3458,4
Terezópolis de Goiás(GO),8043,62
Trindade(GO),127599,284
Trombas(GO),3500,0
Três Ranchos(GO),2833,1
Turvelândia(GO),5281,20
Turvânia(GO),4598,17
Uirapuru(GO),2854,1
Uruana(GO),13843,27
Uruaçu(GO),40532,102
Urutaí(GO),3072,8
Valparaíso de Goiás(GO),168468,814
Varjão(GO),3827,20
Vianópolis(GO),13863,58
Vicentinópolis(GO),8743,3
Vila Boa(GO),6171,6
Vila Propício(GO),5821,10
Água Fria de Goiás(GO),5735,5
Água Limpa(GO),1850,0
Águas Lindas de Goiás(GO),212440,937
Abaré(BA),20086,5
Abaíra(BA),8739,5
Acajutiba(BA),15159,32
Adustina(BA),17040,38
Aiquara(BA),4446,26
Alagoinhas(BA),151596,718
Alcobaça(BA),22470,113
Almadina(BA),5464,49
Amargosa(BA),37241,72
Amélia Rodrigues(BA),25102,121
América Dourada(BA),16094,71
Anagé(BA),22005,25
Andaraí(BA),13143,6
Andorinha(BA),14595,21
Angical(BA),13977,1
Anguera(BA),11221,30
Antas(BA),19291,13
Antônio Cardoso(BA),11683,15
Antônio Gonçalves(BA),11798,32
Aporá(BA),17731,43
Apuarema(BA),7330,87
Aracatu(BA),13135,16
Araci(BA),54379,337
Aramari(BA),11397,11
Arataca(BA),11019,3
Aratuípe(BA),8825,4
Araçás(BA),12177,11
Aurelino Leal(BA),11531,148
Baianópolis(BA),13877,3
Baixa Grande(BA),20468,2
Banzaê(BA),13229,30
Barra(BA),53578,34
Barra da Estiva(BA),20598,4
Barra do Choça(BA),31603,93
Barra do Mendes(BA),13865,3
Barra do Rocha(BA),5714,9
Barreiras(BA),155439,539
Barro Alto(BA),14931,3
Barro Preto(BA),5591,67
Barrocas(BA),15978,42
Belmonte(BA),23328,118
Belo Campo(BA),17211,0
Biritinga(BA),15979,4
Boa Nova(BA),12633,3
Boa Vista do Tupim(BA),18576,6
Bom Jesus da Lapa(BA),69148,76
Bom Jesus da Serra(BA),9880,23
Boninal(BA),14368,4
Bonito(BA),16764,0
Boquira(BA),21508,15
Botuporã(BA),10211,2
Brejolândia(BA),10557,0
Brejões(BA),14295,12
Brotas de Macaúbas(BA),10231,0
Brumado(BA),67195,238
Buerarema(BA),18349,141
Buritirama(BA),21174,34
Caatiba(BA),6758,65
Cabaceiras do Paraguaçu(BA),18807,21
Cachoeira(BA),33470,124
Caculé(BA),23170,5
Caetanos(BA),14542,6
Caetité(BA),50975,46
Cafarnaum(BA),18437,3
Cairu(BA),18176,64
Caldeirão Grande(BA),13327,54
Camacan(BA),31988,422
Camamu(BA),35316,293
Camaçari(BA),299132,2024
Campo Alegre de Lourdes(BA),28798,43
Campo Formoso(BA),71206,195
Canarana(BA),26176,39
Canavieiras(BA),31099,48
Candeal(BA),8258,21
Candeias(BA),87076,935
Candiba(BA),14319,13
Cansanção(BA),34834,75
Canudos(BA),16668,19
Canápolis(BA),9711,0
Capela do Alto Alegre(BA),11637,44
Capim Grosso(BA),30662,192
Caravelas(BA),22016,74
Caraíbas(BA),8951,7
Cardeal da Silva(BA),9295,8
Carinhanha(BA),29018,2
Casa Nova(BA),71969,144
Castro Alves(BA),26264,100
Catolândia(BA),3577,1
Catu(BA),54704,427
Caturama(BA),9329,0
Caém(BA),9213,32
Central(BA),17266,1
Chorrochó(BA),11177,5
Cipó(BA),17300,40
Coaraci(BA),16993,96
Cocos(BA),18777,10
Conceição da Feira(BA),22581,202
Conceição do Almeida(BA),17247,58
Conceição do Coité(BA),66612,309
Conceição do Jacuípe(BA),33153,196
Conde(BA),25837,56
Condeúba(BA),17247,28
Contendas do Sincorá(BA),4066,0
Coração de Maria(BA),22605,68
Cordeiros(BA),8614,3
Coribe(BA),14194,1
Coronel João Sá(BA),15895,31
Correntina(BA),32137,13
Cotegipe(BA),13782,2
Cravolândia(BA),5349,4
Cristópolis(BA),13910,34
Crisópolis(BA),21103,25
Cruz das Almas(BA),63239,182
Curaçá(BA),34700,80
Cândido Sales(BA),25189,128
Cícero Dantas(BA),32515,43
Dias d'Ávila(BA),81089,548
Dom Basílio(BA),12199,6
Dom Macedo Costa(BA),4058,17
Dário Meira(BA),10710,59
Elísio Medrado(BA),8122,6
Encruzilhada(BA),17006,65
Entre Rios(BA),41780,99
Esplanada(BA),37237,63
Euclides da Cunha(BA),60585,35
Eunápolis(BA),113380,903
Feira da Mata(BA),5665,1
Feira de Santana(BA),614872,4732
Filadélfia(BA),16377,131
Firmino Alves(BA),5617,3
Floresta Azul(BA),10629,104
Formosa do Rio Preto(BA),25591,19
Fátima(BA),17890,20
Gandu(BA),32403,784
Gavião(BA),4463,0
Gentio do Ouro(BA),11233,83
Glória(BA),15221,29
Gongogi(BA),7128,23
Governador Mangabeira(BA),20722,47
Guajeru(BA),6937,3
Guanambi(BA),84481,106
Guaratinga(BA),20843,79
Heliópolis(BA),13031,13
Iaçu(BA),24305,52
Ibiassucê(BA),9224,1
Ibicaraí(BA),21689,177
Ibicoara(BA),19571,1
Ibicuí(BA),16198,51
Ibipeba(BA),18211,7
Ibipitanga(BA),14902,7
Ibiquera(BA),4044,0
Ibirapitanga(BA),23375,134
Ibirapuã(BA),8637,61
Ibirataia(BA),15312,108
Ibitiara(BA),16339,10
Ibititá(BA),17113,0
Ibotirama(BA),26927,84
Ichu(BA),6206,2
Igaporã(BA),15640,3
Igrapiúna(BA),13226,56
Iguaí(BA),26916,260
Ilhéus(BA),162327,1696
Inhambupe(BA),39926,33
Ipecaetá(BA),14487,11
Ipiaú(BA),45873,857
Ipirá(BA),59595,88
Ipupiara(BA),9865,0
Irajuba(BA),7260,7
Iramaia(BA),8537,2
Iraquara(BA),25216,83
Irará(BA),29034,30
Irecê(BA),72967,163
Itabela(BA),30584,98
Itaberaba(BA),64489,368
Itabuna(BA),213223,3310
Itacaré(BA),28296,141
Itaeté(BA),16056,53
Itagi(BA),12351,13
Itagibá(BA),14579,89
Itagimirim(BA),6869,12
Itaguaçu da Bahia(BA),14429,5
Itaju do Colônia(BA),6682,24
Itajuípe(BA),20491,468
Itamaraju(BA),64486,722
Itamari(BA),8035,14
Itambé(BA),23049,20
Itanagra(BA),6441,10
Itanhém(BA),19405,137
Itaparica(BA),22228,122
Itapebi(BA),10259,85
Itapetinga(BA),76147,229
Itapicuru(BA),35576,80
Itapitanga(BA),10313,16
