cities,population,cases
Marechal Deodoro(AL),51901,5523
Maribondo(AL),13264,430
Mata Grande(AL),25216,388
Matriz de Camaragibe(AL),24642,1345
Messias(AL),17856,963
Minador do Negrão(AL),5329,132
Monteirópolis(AL),7159,192
Murici(AL),28236,961
Novo Lino(AL),12690,169
Olho d'Água Grande(AL),5123,177
Olho d'Água das Flores(AL),21688,1380
Olho d'Água do Casado(AL),9373,98
Olivença(AL),11624,431
Ouro Branco(AL),11496,303
Palestina(AL),5011,400
Palmeira dos Índios(AL),73218,3868
Pariconha(AL),10533,498
Paripueira(AL),13176,299
Passo de Camaragibe(AL),15245,575
Paulo Jacinto(AL),7564,266
Penedo(AL),63683,3283
Piaçabuçu(AL),17827,688
Pilar(AL),35111,2894
Pindoba(AL),2908,87
Piranhas(AL),25039,838
Porto Calvo(AL),27165,1083
Porto Real do Colégio(AL),20066,562
Porto de Pedras(AL),7786,340
Poço das Trincheiras(AL),14386,390
Pão de Açúcar(AL),24399,1077
Quebrangulo(AL),11294,753
Rio Largo(AL),75120,3026
Roteiro(AL),6664,316
Santa Luzia do Norte(AL),7296,433
Santana do Ipanema(AL),47654,4078
Santana do Mundaú(AL),10740,688
Satuba(AL),13828,959
Senador Rui Palmeira(AL),13870,290
São Brás(AL),6961,313
São José da Laje(AL),23927,1019
São José da Tapera(AL),32260,1187
São Luís do Quitunde(AL),34555,1107
São Miguel dos Campos(AL),61251,3250
São Miguel dos Milagres(AL),7951,223
São Sebastião(AL),34152,1494
Tanque d'Arca(AL),6162,311
Taquarana(AL),19980,566
Teotônio Vilela(AL),44169,1760
Traipu(AL),27715,432
União dos Palmares(AL),65611,1906
Viçosa(AL),25733,1492
Água Branca(AL),20196,316
Abaiara(CE),11737,461
Acarape(CE),14929,2612
Acaraú(CE),62641,4513
Acopiara(CE),54270,2882
Aiuaba(CE),17399,457
Alcântaras(CE),11714,1388
Altaneira(CE),7586,410
Alto Santo(CE),17146,1185
Amontada(CE),43452,2464
Antonina do Norte(CE),7353,572
Apuiarés(CE),14600,941
Aquiraz(CE),80271,5790
Aracati(CE),74547,6056
Aracoiaba(CE),26469,3142
Ararendá(CE),10935,818
Araripe(CE),21600,928
Aratuba(CE),11847,1170
Arneiroz(CE),7840,508
Assaré(CE),23417,1575
Aurora(CE),24654,1398
Baixio(CE),6288,401
Banabuiú(CE),18197,1404
Barbalha(CE),60781,4946
Barreira(CE),22425,1192
Barro(CE),22680,1004
Barroquinha(CE),15017,939
Baturité(CE),35750,3190
Beberibe(CE),53573,3905
Bela Cruz(CE),32591,3098
Boa Viagem(CE),54470,3194
Brejo Santo(CE),49477,7439
Camocim(CE),63661,5431
Campos Sales(CE),27426,1759
Canindé(CE),76997,4719
Capistrano(CE),17738,1858
Caridade(CE),22547,1341
Caririaçu(CE),26965,1164
Cariré(CE),18448,2142
Cariús(CE),18699,1873
Carnaubal(CE),17606,1315
Cascavel(CE),71743,5063
Catarina(CE),20698,649
Catunda(CE),10342,967
Caucaia(CE),361400,18877
Cedro(CE),25557,2891
Chaval(CE),13069,1268
Chorozinho(CE),20264,1695
Choró(CE),13521,825
Coreaú(CE),23136,2333
Crateús(CE),75074,10020
Crato(CE),132123,14108
Croatá(CE),18063,754
Cruz(CE),24827,2954
Deputado Irapuan Pinheiro(CE),9625,663
Ereré(CE),7198,682
Eusébio(CE),53618,8564
Farias Brito(CE),19450,2130
Forquilha(CE),24218,1304
Fortaleza(CE),2669342,225881
Fortim(CE),16480,1791
Frecheirinha(CE),14072,2850
General Sampaio(CE),7618,504
Granja(CE),54748,2729
Granjeiro(CE),4844,366
Graça(CE),14399,1019
Groaíras(CE),11068,1455
Guaiúba(CE),26064,1284
Guaraciaba do Norte(CE),40642,1991
Guaramiranga(CE),5193,705
Hidrolândia(CE),19978,2226
Horizonte(CE),67337,6836
Ibaretama(CE),13353,851
Ibiapina(CE),24997,1302
Ibicuitinga(CE),12525,1350
Icapuí(CE),19934,1996
Icó(CE),68018,5497
Iguatu(CE),102498,8051
Independência(CE),26178,1425
Ipaporanga(CE),11593,1083
Ipaumirim(CE),12463,728
Ipu(CE),41964,4004
Ipueiras(CE),38166,2130
Iracema(CE),14297,1909
Irauçuba(CE),24156,774
Itaitinga(CE),37980,4038
Itaiçaba(CE),7827,1096
Itapajé(CE),52675,2654
Itapipoca(CE),129358,9036
Itapiúna(CE),20382,1765
Itarema(CE),41826,2972
Itatira(CE),21647,1835
Jaguaretama(CE),18162,1647
Jaguaribara(CE),11401,837
Jaguaribe(CE),34682,3756
Jaguaruana(CE),33705,2696
Jardim(CE),27174,1288
Jati(CE),8111,573
Jijoca de Jericoacoara(CE),19816,2368
Juazeiro do Norte(CE),274207,23469
Jucás(CE),24833,1276
Lavras da Mangabeira(CE),31508,2145
Limoeiro do Norte(CE),59540,5449
Madalena(CE),19691,1163
Maracanaú(CE),227886,19568
Maranguape(CE),128978,10969
Marco(CE),27361,1607
Martinópole(CE),11233,1148
Massapê(CE),38737,1984
Mauriti(CE),47962,2946
Meruoca(CE),15057,1564
Milagres(CE),27512,2434
Milhã(CE),13155,868
Miraíma(CE),13818,1027
Missão Velha(CE),35393,1781
Mombaça(CE),43797,3308
Monsenhor Tabosa(CE),17234,1578
Morada Nova(CE),61890,7374
Moraújo(CE),8724,1666
Morrinhos(CE),22534,1253
Mucambo(CE),14537,1625
Mulungu(CE),10823,709
Nova Olinda(CE),15565,880
Nova Russas(CE),32328,2272
Novo Oriente(CE),28607,1217
Ocara(CE),25703,1658
Orós(CE),21427,2679
Pacajus(CE),72203,5278
Pacatuba(CE),83432,5678
Pacoti(CE),12261,1150
Pacujá(CE),6533,553
Palhano(CE),9386,1155
Palmácia(CE),13322,814
Paracuru(CE),35076,3763
Paraipaba(CE),32744,2171
Parambu(CE),31521,1160
Paramoti(CE),12226,791
Pedra Branca(CE),43258,685
Penaforte(CE),9077,613
Pentecoste(CE),37751,3178
Pereiro(CE),16307,1529
Pindoretama(CE),20567,1793
Piquet Carneiro(CE),16959,1476
Pires Ferreira(CE),10951,805
Poranga(CE),12336,519
Porteiras(CE),14996,1263
Potengi(CE),11045,482
Potiretama(CE),6419,504
Quiterianópolis(CE),21084,1201
Quixadá(CE),87728,7799
Quixelô(CE),16178,1759
Quixeramobim(CE),81082,6651
Quixeré(CE),22149,3184
Redenção(CE),29053,4185
Reriutaba(CE),18491,1954
Russas(CE),78194,8990
Saboeiro(CE),15819,706
Salitre(CE),16554,992
Santa Quitéria(CE),43703,4749
Santana do Acaraú(CE),32452,2139
Santana do Cariri(CE),17700,990
Senador Pompeu(CE),25496,1659
Senador Sá(CE),7623,1070
Sobral(CE),208935,23891
Solonópole(CE),18324,1242
São Benedito(CE),47903,3075
São Gonçalo do Amarante(CE),48422,6404
São João do Jaguaribe(CE),7645,589
São Luís do Curu(CE),13000,1112
Tabuleiro do Norte(CE),30697,4411
Tamboril(CE),26251,1732
Tarrafas(CE),8592,345
Tauá(CE),58859,7093
Tejuçuoca(CE),19187,1338
Tianguá(CE),75946,7912
Trairi(CE),55918,1800
Tururu(CE),16271,1186
Ubajara(CE),34792,1696
Umari(CE),7733,372
Umirim(CE),19825,797
Uruburetama(CE),21850,1755
Uruoca(CE),13840,1210
Varjota(CE),18420,1953
Viçosa do Ceará(CE),60889,3771
Várzea Alegre(CE),40721,2586
Afonso Cláudio(ES),30586,3172
Alegre(ES),30084,2013
Alfredo Chaves(ES),14601,2131
Alto Rio Novo(ES),7836,663
Anchieta(ES),29263,4354
Apiacá(ES),7567,711
Aracruz(ES),101220,14171
Atilio Vivacqua(ES),11936,1358
Baixo Guandu(ES),30998,3178
Barra de São Francisco(ES),44650,4425
Boa Esperança(ES),15037,1264
Bom Jesus do Norte(ES),9936,889
Brejetuba(ES),12404,1495
Cachoeiro de Itapemirim(ES),208972,23737
Cariacica(ES),381285,36344
Castelo(ES),37534,5437
Colatina(ES),122499,18277
Conceição da Barra(ES),31063,1349
Conceição do Castelo(ES),12723,1265
Divino de São Lourenço(ES),4304,362
Domingos Martins(ES),33850,3339
Dores do Rio Preto(ES),6749,596
Ecoporanga(ES),22923,2748
Fundão(ES),21509,2306
Governador Lindenberg(ES),12709,1504
Guarapari(ES),124859,14074
Guaçuí(ES),30867,2196
Ibatiba(ES),26082,3092
Ibiraçu(ES),12479,1511
Ibitirama(ES),8889,378
Iconha(ES),13860,2382
Irupi(ES),13377,1362
Itaguaçu(ES),14066,1495
Itapemirim(ES),34348,3960
Itarana(ES),10555,1337
Iúna(ES),29161,2227
Jaguaré(ES),30477,3183
Jerônimo Monteiro(ES),12192,1086
João Neiva(ES),16668,2439
Laranja da Terra(ES),10947,631
Linhares(ES),173555,23332
Mantenópolis(ES),15350,791
Marataízes(ES),38499,5959
Marechal Floriano(ES),16694,2916
Marilândia(ES),12833,1939
Mimoso do Sul(ES),26153,2764
Montanha(ES),18833,1408
Mucurici(ES),5524,579
Muniz Freire(ES),17465,2574
Muqui(ES),15449,1792
Nova Venécia(ES),50110,4833
Pancas(ES),23184,2281
Pedro Canário(ES),26184,1949
Pinheiros(ES),27047,2880
Piúma(ES),21711,2384
Ponto Belo(ES),7863,543
Presidente Kennedy(ES),11574,1870
Rio Bananal(ES),19141,2121
Rio Novo do Sul(ES),11622,1385
Santa Leopoldina(ES),12224,975
Santa Maria de Jetibá(ES),40431,4762
Santa Teresa(ES),23590,3879
Serra(ES),517510,59841
Sooretama(ES),30070,2772
São Domingos do Norte(ES),8638,1147
São Gabriel da Palha(ES),37947,5790
São José do Calçado(ES),10556,852
São Mateus(ES),130611,10642
São Roque do Canaã(ES),12415,1621
Vargem Alta(ES),21402,2148
Venda Nova do Imigrante(ES),25277,4020
Viana(ES),78239,7422
Vila Pavão(ES),9208,982
Vila Valério(ES),14080,2729
Vila Velha(ES),493838,57621
Vitória(ES),362097,50111
Água Doce do Norte(ES),11019,747
Águia Branca(ES),9642,1824
Abadia de Goiás(GO),8773,1343
Abadiânia(GO),20042,386
Acreúna(GO),22366,1726
Adelândia(GO),2516,151
Alexânia(GO),27653,2850
Aloândia(GO),1995,224
Alto Horizonte(GO),6414,711
Alto Paraíso de Goiás(GO),7624,596
Alvorada do Norte(GO),8660,631
Amaralina(GO),3812,61
Americano do Brasil(GO),6111,416
Amorinópolis(GO),3126,172
Anhanguera(GO),1149,88
Anicuns(GO),21850,2298
Anápolis(GO),386923,34807
Aparecida de Goiânia(GO),578179,63343
Aparecida do Rio Doce(GO),2474,184
Aporé(GO),4198,329
Aragarças(GO),20118,1955
Aragoiânia(GO),10308,924
Araguapaz(GO),7770,469
Araçu(GO),3522,380
Arenópolis(GO),2612,171
Aruanã(GO),9875,466
Aurilândia(GO),3120,172
Avelinópolis(GO),2417,264
Baliza(GO),5138,224
Barro Alto(GO),11167,1232
Bela Vista de Goiás(GO),29975,2185
Bom Jardim de Goiás(GO),8841,645
Bom Jesus de Goiás(GO),25216,2454
Bonfinópolis(GO),9706,444
Bonópolis(GO),4405,146
Brazabrantes(GO),3703,383
Britânia(GO),5779,474
Buriti Alegre(GO),9459,827
Buriti de Goiás(GO),2488,178
Buritinópolis(GO),3292,160
Cabeceiras(GO),7993,312
Cachoeira Alta(GO),12484,1243
Cachoeira Dourada(GO),8067,386
Cachoeira de Goiás(GO),1351,63
Caiapônia(GO),18913,1011
Caldas Novas(GO),91162,7475
Caldazinha(GO),3804,236
Campestre de Goiás(GO),3630,450
Campinaçu(GO),3640,182
Campinorte(GO),12626,1193
Campo Alegre de Goiás(GO),7589,248
Campo Limpo de Goiás(GO),7789,160
Campos Belos(GO),19887,1195
Campos Verdes(GO),2141,232
Carmo do Rio Verde(GO),10082,594
Castelândia(GO),3435,287
Catalão(GO),108823,8445
Caturaí(GO),5070,430
Cavalcante(GO),9709,318
Caçu(GO),16009,1176
Ceres(GO),22191,2388
Cezarina(GO),8606,853
Chapadão do Céu(GO),10167,1320
Cidade Ocidental(GO),71376,5091
Cocalzinho de Goiás(GO),20240,1341
Colinas do Sul(GO),3382,251
Corumbaíba(GO),9723,882
Corumbá de Goiás(GO),11110,546
Cristalina(GO),58997,2599
Cristianópolis(GO),2966,246
Crixás(GO),16949,2021
Cromínia(GO),3486,205
Cumari(GO),2854,246
Córrego do Ouro(GO),2327,235
Damianópolis(GO),3311,66
Damolândia(GO),2938,195
Davinópolis(GO),2094,93
Diorama(GO),2484,95
Divinópolis de Goiás(GO),4804,218
Doverlândia(GO),7322,411
Edealina(GO),3699,475
Edéia(GO),12372,1243
Estrela do Norte(GO),3275,221
Faina(GO),6627,483
Fazenda Nova(GO),5637,346
Firminópolis(GO),13292,529
Flores de Goiás(GO),16557,173
Formosa(GO),121617,8096
Formoso(GO),4248,439
Gameleira de Goiás(GO),3818,329
Goiandira(GO),5600,286
Goianira(GO),44289,2989
Goianápolis(GO),11231,983
Goianésia(GO),70084,8235
Goiatuba(GO),34095,4366
Goiás(GO),22645,1075
Goiânia(GO),1516113,145042
Gouvelândia(GO),5898,367
Guapó(GO),14209,1319
Guarani de Goiás(GO),3893,190
Guaraíta(GO),1996,196
Guarinos(GO),1794,129
Heitoraí(GO),3724,120
Hidrolina(GO),3564,234
Hidrolândia(GO),21706,2100
Iaciara(GO),13947,571
Inaciolândia(GO),6194,625
Indiara(GO),15611,875
Inhumas(GO),52866,6811
Ipameri(GO),26985,1709
Ipiranga de Goiás(GO),2893,136
Iporá(GO),31531,2806
Israelândia(GO),2800,151
Itaberaí(GO),42900,2581
Itaguari(GO),4676,675
Itaguaru(GO),5237,387
Itajá(GO),4539,187
Itapaci(GO),22981,1813
Itapirapuã(GO),4997,622
Itapuranga(GO),25768,2976
Itarumã(GO),7178,408
Itauçu(GO),8938,860
Itumbiara(GO),104742,8675
Ivolândia(GO),2370,188
Jandaia(GO),6048,707
Jaraguá(GO),50511,4555
Jataí(GO),100882,9151
Jaupaci(GO),2879,66
Jesúpolis(GO),2490,122
Joviânia(GO),7387,957
Jussara(GO),18478,1402
Lagoa Santa(GO),1588,90
Leopoldo de Bulhões(GO),7647,432
Luziânia(GO),208299,20197
Mairipotaba(GO),2368,173
Mambaí(GO),8882,212
Mara Rosa(GO),9503,295
Marzagão(GO),2236,235
Matrinchã(GO),4351,193
Maurilândia(GO),14080,856
Mimoso de Goiás(GO),2597,114
Minaçu(GO),29070,1806
Mineiros(GO),66801,9437
Moiporá(GO),1529,52
Monte Alegre de Goiás(GO),8606,153
Montes Claros de Goiás(GO),8055,830
Montividiu(GO),13396,1104
Montividiu do Norte(GO),4479,237
Morrinhos(GO),46136,5453
Morro Agudo de Goiás(GO),2248,222
Mossâmedes(GO),4290,194
Mozarlândia(GO),15659,1666
Mundo Novo(GO),4887,365
Mutunópolis(GO),3778,272
Nazário(GO),9142,748
Nerópolis(GO),29850,1485
Niquelândia(GO),46388,3113
Nova América(GO),2352,262
Nova Aurora(GO),2210,161
Nova Crixás(GO),12869,1005
Nova Glória(GO),8164,813
Nova Iguaçu de Goiás(GO),2929,173
Nova Roma(GO),3264,132
Nova Veneza(GO),9853,938
Novo Brasil(GO),2913,306
Novo Gama(GO),115711,4166
Novo Planalto(GO),4495,284
Orizona(GO),15615,559
Ouro Verde de Goiás(GO),3759,245
Ouvidor(GO),6667,635
Padre Bernardo(GO),33835,1532
Palestina de Goiás(GO),3464,173
Palmeiras de Goiás(GO),28858,5059
Palmelo(GO),2381,203
Palminópolis(GO),3585,377
Panamá(GO),2615,185
Paranaiguara(GO),10057,326
Paraúna(GO),10988,556
Perolândia(GO),3129,128
Petrolina de Goiás(GO),10281,874
Pilar de Goiás(GO),2253,288
Piracanjuba(GO),24524,1913
Piranhas(GO),10385,967
Pirenópolis(GO),24908,1439
Pires do Rio(GO),31458,2510
Planaltina(GO),89918,3375
Pontalina(GO),17819,1458
Porangatu(GO),45394,2059
Porteirão(GO),3881,1539
Portelândia(GO),4011,487
Posse(GO),36900,1668
Professor Jamil(GO),3223,218
Quirinópolis(GO),50065,3198
Rialma(GO),10918,1333
Rianápolis(GO),4801,584
Rio Quente(GO),4493,357
Rio Verde(GO),235647,23006
Rubiataba(GO),19882,2274
Sanclerlândia(GO),7637,539
Santa Bárbara de Goiás(GO),6560,646
Santa Cruz de Goiás(GO),2855,122
Santa Fé de Goiás(GO),5459,619
Santa Helena de Goiás(GO),38648,4243
Santa Isabel(GO),3809,402
Santa Rita do Araguaia(GO),8756,360
Santa Rita do Novo Destino(GO),3343,160
Santa Rosa de Goiás(GO),2319,242
Santa Tereza de Goiás(GO),3355,141
Santa Terezinha de Goiás(GO),8744,754
Santo Antônio da Barra(GO),4821,378
Santo Antônio de Goiás(GO),6283,753
Santo Antônio do Descoberto(GO),74744,2418
Senador Canedo(GO),115371,13541
Serranópolis(GO),8544,651
Silvânia(GO),20695,1318
Simolândia(GO),6856,348
São Domingos(GO),12949,151
São Francisco de Goiás(GO),6264,355
São João d'Aliança(GO),13740,606
São João da Paraúna(GO),1381,75
São Luiz do Norte(GO),5167,307
São Luís de Montes Belos(GO),33817,3378
São Miguel do Araguaia(GO),21993,1495
São Miguel do Passa Quatro(GO),4057,181
São Patrício(GO),2036,215
São Simão(GO),20645,990
Sítio d'Abadia(GO),2989,28
Taquaral de Goiás(GO),3529,189
Teresina de Goiás(GO),3458,164
Terezópolis de Goiás(GO),8043,820
Trindade(GO),127599,8108
Trombas(GO),3500,375
Três Ranchos(GO),2833,180
Turvelândia(GO),5281,617
Turvânia(GO),4598,538
Uirapuru(GO),2854,171
Uruana(GO),13843,871
Uruaçu(GO),40532,3458
Urutaí(GO),3072,144
Valparaíso de Goiás(GO),168468,11443
Varjão(GO),3827,271
Vianópolis(GO),13863,663
Vicentinópolis(GO),8743,1119
Vila Boa(GO),6171,151
Vila Propício(GO),5821,324
Água Fria de Goiás(GO),5735,204
Água Limpa(GO),1850,122
Águas Lindas de Goiás(GO),212440,6499
Abaré(BA),20086,799
Abaíra(BA),8739,252
Acajutiba(BA),15159,483
Adustina(BA),17040,684
Aiquara(BA),4446,444
Alagoinhas(BA),151596,11268
Alcobaça(BA),22470,1316
Almadina(BA),5464,587
Amargosa(BA),37241,2380
Amélia Rodrigues(BA),25102,1866
América Dourada(BA),16094,755
Anagé(BA),22005,797
Andaraí(BA),13143,676
Andorinha(BA),14595,737
Angical(BA),13977,513
Anguera(BA),11221,362
Antas(BA),19291,1099
Antônio Cardoso(BA),11683,356
Antônio Gonçalves(BA),11798,693
Aporá(BA),17731,463
Apuarema(BA),7330,647
Aracatu(BA),13135,747
Araci(BA),54379,3236
Aramari(BA),11397,524
Arataca(BA),11019,538
Aratuípe(BA),8825,336
Araçás(BA),12177,562
Aurelino Leal(BA),11531,855
Baianópolis(BA),13877,606
Baixa Grande(BA),20468,632
Banzaê(BA),13229,862
Barra(BA),53578,1827
Barra da Estiva(BA),20598,1717
Barra do Choça(BA),31603,1843
Barra do Mendes(BA),13865,660
Barra do Rocha(BA),5714,384
Barreiras(BA),155439,14665
Barro Alto(BA),14931,751
Barro Preto(BA),5591,563
Barrocas(BA),15978,701
Belmonte(BA),23328,944
Belo Campo(BA),17211,720
Biritinga(BA),15979,339
Boa Nova(BA),12633,774
Boa Vista do Tupim(BA),18576,216
Bom Jesus da Lapa(BA),69148,3990
Bom Jesus da Serra(BA),9880,415
Boninal(BA),14368,573
Bonito(BA),16764,706
Boquira(BA),21508,477
Botuporã(BA),10211,190
Brejolândia(BA),10557,129
Brejões(BA),14295,568
Brotas de Macaúbas(BA),10231,73
Brumado(BA),67195,8401
Buerarema(BA),18349,1248
Buritirama(BA),21174,814
Caatiba(BA),6758,757
Cabaceiras do Paraguaçu(BA),18807,478
Cachoeira(BA),33470,1338
Caculé(BA),23170,1361
Caetanos(BA),14542,600
Caetité(BA),50975,2074
Cafarnaum(BA),18437,785
Cairu(BA),18176,1084
Caldeirão Grande(BA),13327,540
Camacan(BA),31988,2548
Camamu(BA),35316,2022
Camaçari(BA),299132,21258
Campo Alegre de Lourdes(BA),28798,646
Campo Formoso(BA),71206,4300
Canarana(BA),26176,1361
Canavieiras(BA),31099,1091
Candeal(BA),8258,489
Candeias(BA),87076,6543
Candiba(BA),14319,554
Cansanção(BA),34834,777
Canudos(BA),16668,518
Canápolis(BA),9711,328
Capela do Alto Alegre(BA),11637,767
Capim Grosso(BA),30662,3302
Caravelas(BA),22016,1232
Caraíbas(BA),8951,256
Cardeal da Silva(BA),9295,276
Carinhanha(BA),29018,894
Casa Nova(BA),71969,1982
Castro Alves(BA),26264,1613
Catolândia(BA),3577,181
Catu(BA),54704,5128
Caturama(BA),9329,198
Caém(BA),9213,433
Central(BA),17266,369
Chorrochó(BA),11177,181
Cipó(BA),17300,616
Coaraci(BA),16993,1732
Cocos(BA),18777,656
Conceição da Feira(BA),22581,1301
Conceição do Almeida(BA),17247,2072
Conceição do Coité(BA),66612,7372
Conceição do Jacuípe(BA),33153,2456
Conde(BA),25837,778
Condeúba(BA),17247,900
Contendas do Sincorá(BA),4066,210
Coração de Maria(BA),22605,1372
Cordeiros(BA),8614,630
Coribe(BA),14194,891
Coronel João Sá(BA),15895,911
Correntina(BA),32137,2076
Cotegipe(BA),13782,461
Cravolândia(BA),5349,356
Cristópolis(BA),13910,700
Crisópolis(BA),21103,336
Cruz das Almas(BA),63239,4114
Curaçá(BA),34700,987
Cândido Sales(BA),25189,1658
Cícero Dantas(BA),32515,1499
Dias d'Ávila(BA),81089,5085
Dom Basílio(BA),12199,858
Dom Macedo Costa(BA),4058,352
Dário Meira(BA),10710,804
Elísio Medrado(BA),8122,444
Encruzilhada(BA),17006,588
Entre Rios(BA),41780,1320
Esplanada(BA),37237,1594
Euclides da Cunha(BA),60585,2551
Eunápolis(BA),113380,9746
Feira da Mata(BA),5665,201
Feira de Santana(BA),614872,42081
Filadélfia(BA),16377,962
Firmino Alves(BA),5617,312
Floresta Azul(BA),10629,759
Formosa do Rio Preto(BA),25591,882
Fátima(BA),17890,878
Gandu(BA),32403,2504
Gavião(BA),4463,309
Gentio do Ouro(BA),11233,337
Glória(BA),15221,627
Gongogi(BA),7128,462
Governador Mangabeira(BA),20722,816
Guajeru(BA),6937,306
Guanambi(BA),84481,7253
Guaratinga(BA),20843,1312
Heliópolis(BA),13031,632
Iaçu(BA),24305,1497
Ibiassucê(BA),9224,417
Ibicaraí(BA),21689,1918
Ibicoara(BA),19571,659
Ibicuí(BA),16198,1034
Ibipeba(BA),18211,953
Ibipitanga(BA),14902,903
Ibiquera(BA),4044,110
Ibirapitanga(BA),23375,1526
Ibirapuã(BA),8637,955
Ibirataia(BA),15312,2115
Ibitiara(BA),16339,617
Ibititá(BA),17113,1380
Ibotirama(BA),26927,936
Ichu(BA),6206,364
Igaporã(BA),15640,437
Igrapiúna(BA),13226,695
Iguaí(BA),26916,950
Ilhéus(BA),162327,18789
Inhambupe(BA),39926,1592
Ipecaetá(BA),14487,283
Ipiaú(BA),45873,3027
Ipirá(BA),59595,2020
Ipupiara(BA),9865,199
