cities,population,cases
Maués(AM),63905,4798
Nhamundá(AM),21173,1863
Nova Olinda do Norte(AM),37378,2625
Novo Airão(AM),19454,2334
Novo Aripuanã(AM),25644,1981
Parintins(AM),114273,9944
Pauini(AM),19426,2758
Presidente Figueiredo(AM),36279,6050
Rio Preto da Eva(AM),33347,4447
Santa Isabel do Rio Negro(AM),25156,2744
Santo Antônio do Içá(AM),21602,1842
Silves(AM),9171,1368
São Gabriel da Cachoeira(AM),45564,8094
São Paulo de Olivença(AM),39299,5254
São Sebastião do Uatumã(AM),14020,1514
Tabatinga(AM),65844,3298
Tapauá(AM),17156,1808
Tefé(AM),59849,9592
Tonantins(AM),18755,1325
Uarini(AM),13540,1944
Urucará(AM),16256,2415
Urucurituba(AM),23065,2590
Brasília(DF),3015268,370876
Anadia(AL),17545,1361
Arapiraca(AL),231747,27470
Atalaia(AL),47185,1151
Barra de Santo Antônio(AL),15932,423
Barra de São Miguel(AL),8322,532
Batalha(AL),18232,1093
Belo Monte(AL),6704,422
Belém(AL),4344,116
Boca da Mata(AL),27281,1786
Branquinha(AL),10494,516
Cacimbinhas(AL),10858,709
Cajueiro(AL),21264,565
Campestre(AL),6936,250
Campo Alegre(AL),57063,2637
Campo Grande(AL),9558,495
Canapi(AL),17722,337
Capela(AL),17053,954
Carneiros(AL),9081,237
Chã Preta(AL),7311,326
Coité do Nóia(AL),10693,429
Colônia Leopoldina(AL),21698,340
Coqueiro Seco(AL),5845,445
Coruripe(AL),56933,3870
Craíbas(AL),24219,1163
Delmiro Gouveia(AL),52016,3556
Dois Riachos(AL),11075,576
Estrela de Alagoas(AL),18205,409
Feira Grande(AL),22166,749
Feliz Deserto(AL),4754,134
Flexeiras(AL),12790,647
Girau do Ponciano(AL),40917,1744
Ibateguara(AL),15616,578
Igaci(AL),25631,1050
Igreja Nova(AL),24499,1128
Inhapi(AL),18385,379
Jacaré dos Homens(AL),5253,313
Jacuípe(AL),7021,168
Japaratinga(AL),8361,417
Jaramataia(AL),5770,104
Jequiá da Praia(AL),11580,572
Joaquim Gomes(AL),23993,718
Jundiá(AL),4155,149
Junqueiro(AL),24727,1058
Lagoa da Canoa(AL),17852,975
Limoeiro de Anadia(AL),28635,1108
Maceió(AL),1018948,80193
Major Isidoro(AL),19804,722
Mar Vermelho(AL),3514,132
Maragogi(AL),32704,1515
Maravilha(AL),9163,319
Marechal Deodoro(AL),51901,6083
Maribondo(AL),13264,464
Mata Grande(AL),25216,431
Matriz de Camaragibe(AL),24642,1422
Messias(AL),17856,1076
Minador do Negrão(AL),5329,151
Monteirópolis(AL),7159,229
Murici(AL),28236,997
Novo Lino(AL),12690,194
Olho d'Água Grande(AL),5123,181
Olho d'Água das Flores(AL),21688,1429
Olho d'Água do Casado(AL),9373,110
Olivença(AL),11624,439
Ouro Branco(AL),11496,376
Palestina(AL),5011,417
Palmeira dos Índios(AL),73218,4418
Pariconha(AL),10533,585
Paripueira(AL),13176,348
Passo de Camaragibe(AL),15245,743
Paulo Jacinto(AL),7564,305
Penedo(AL),63683,3928
Piaçabuçu(AL),17827,772
Pilar(AL),35111,3175
Pindoba(AL),2908,101
Piranhas(AL),25039,935
Porto Calvo(AL),27165,1167
Porto Real do Colégio(AL),20066,573
Porto de Pedras(AL),7786,357
Poço das Trincheiras(AL),14386,425
Pão de Açúcar(AL),24399,1127
Quebrangulo(AL),11294,883
Rio Largo(AL),75120,3332
Roteiro(AL),6664,346
Santa Luzia do Norte(AL),7296,454
Santana do Ipanema(AL),47654,4386
Santana do Mundaú(AL),10740,741
Satuba(AL),13828,1032
Senador Rui Palmeira(AL),13870,320
São Brás(AL),6961,355
São José da Laje(AL),23927,1122
São José da Tapera(AL),32260,1212
São Luís do Quitunde(AL),34555,1203
São Miguel dos Campos(AL),61251,3440
São Miguel dos Milagres(AL),7951,273
São Sebastião(AL),34152,1694
Tanque d'Arca(AL),6162,382
Taquarana(AL),19980,601
Teotônio Vilela(AL),44169,1902
Traipu(AL),27715,498
União dos Palmares(AL),65611,2153
Viçosa(AL),25733,1625
Água Branca(AL),20196,411
Abaiara(CE),11737,576
Acarape(CE),14929,2762
Acaraú(CE),62641,4846
Acopiara(CE),54270,3523
Aiuaba(CE),17399,718
Alcântaras(CE),11714,1657
Altaneira(CE),7586,538
Alto Santo(CE),17146,1750
Amontada(CE),43452,2817
Antonina do Norte(CE),7353,680
Apuiarés(CE),14600,1160
Aquiraz(CE),80271,6350
Aracati(CE),74547,7360
Aracoiaba(CE),26469,3963
Ararendá(CE),10935,1213
Araripe(CE),21600,1269
Aratuba(CE),11847,1303
Arneiroz(CE),7840,621
Assaré(CE),23417,2019
Aurora(CE),24654,1632
Baixio(CE),6288,521
Banabuiú(CE),18197,1989
Barbalha(CE),60781,6226
Barreira(CE),22425,1453
Barro(CE),22680,1652
Barroquinha(CE),15017,1183
Baturité(CE),35750,3964
Beberibe(CE),53573,4709
Bela Cruz(CE),32591,3344
Boa Viagem(CE),54470,3867
Brejo Santo(CE),49477,8123
Camocim(CE),63661,5981
Campos Sales(CE),27426,2318
Canindé(CE),76997,5220
Capistrano(CE),17738,2243
Caridade(CE),22547,1599
Caririaçu(CE),26965,1343
Cariré(CE),18448,2351
Cariús(CE),18699,2183
Carnaubal(CE),17606,1730
Cascavel(CE),71743,5849
Catarina(CE),20698,747
Catunda(CE),10342,1202
Caucaia(CE),361400,21178
Cedro(CE),25557,3422
Chaval(CE),13069,1478
Chorozinho(CE),20264,1865
Choró(CE),13521,1030
Coreaú(CE),23136,2513
Crateús(CE),75074,12136
Crato(CE),132123,16138
Croatá(CE),18063,986
Cruz(CE),24827,3502
Deputado Irapuan Pinheiro(CE),9625,752
Ereré(CE),7198,830
Eusébio(CE),53618,9260
Farias Brito(CE),19450,2525
Forquilha(CE),24218,1398
Fortaleza(CE),2669342,244979
Fortim(CE),16480,2065
Frecheirinha(CE),14072,2921
General Sampaio(CE),7618,531
Granja(CE),54748,3119
Granjeiro(CE),4844,425
Graça(CE),14399,1210
Groaíras(CE),11068,1693
Guaiúba(CE),26064,1560
Guaraciaba do Norte(CE),40642,2312
Guaramiranga(CE),5193,851
Hidrolândia(CE),19978,2561
Horizonte(CE),67337,7266
Ibaretama(CE),13353,1163
Ibiapina(CE),24997,1511
Ibicuitinga(CE),12525,1727
Icapuí(CE),19934,2594
Icó(CE),68018,6696
Iguatu(CE),102498,10001
Independência(CE),26178,1827
Ipaporanga(CE),11593,1245
Ipaumirim(CE),12463,1114
Ipu(CE),41964,4496
Ipueiras(CE),38166,2560
Iracema(CE),14297,2360
Irauçuba(CE),24156,1150
Itaitinga(CE),37980,4421
Itaiçaba(CE),7827,1369
Itapajé(CE),52675,3138
Itapipoca(CE),129358,10214
Itapiúna(CE),20382,2108
Itarema(CE),41826,3199
Itatira(CE),21647,2016
Jaguaretama(CE),18162,1855
Jaguaribara(CE),11401,988
Jaguaribe(CE),34682,4216
Jaguaruana(CE),33705,3564
Jardim(CE),27174,1665
Jati(CE),8111,734
Jijoca de Jericoacoara(CE),19816,2650
Juazeiro do Norte(CE),274207,26807
Jucás(CE),24833,1609
Lavras da Mangabeira(CE),31508,2667
Limoeiro do Norte(CE),59540,6609
Madalena(CE),19691,1310
Maracanaú(CE),227886,20756
Maranguape(CE),128978,11502
Marco(CE),27361,1851
Martinópole(CE),11233,1424
Massapê(CE),38737,2331
Mauriti(CE),47962,3959
Meruoca(CE),15057,1671
Milagres(CE),27512,2881
Milhã(CE),13155,1148
Miraíma(CE),13818,1256
Missão Velha(CE),35393,2098
Mombaça(CE),43797,3716
Monsenhor Tabosa(CE),17234,1880
Morada Nova(CE),61890,8310
Moraújo(CE),8724,1889
Morrinhos(CE),22534,1409
Mucambo(CE),14537,1805
Mulungu(CE),10823,1095
Nova Olinda(CE),15565,1221
Nova Russas(CE),32328,3267
Novo Oriente(CE),28607,1622
Ocara(CE),25703,2013
Orós(CE),21427,3339
Pacajus(CE),72203,5573
Pacatuba(CE),83432,6020
Pacoti(CE),12261,1360
Pacujá(CE),6533,605
Palhano(CE),9386,1367
Palmácia(CE),13322,950
Paracuru(CE),35076,4623
Paraipaba(CE),32744,2641
Parambu(CE),31521,1376
Paramoti(CE),12226,987
Pedra Branca(CE),43258,953
Penaforte(CE),9077,733
Pentecoste(CE),37751,3663
Pereiro(CE),16307,2113
Pindoretama(CE),20567,2075
Piquet Carneiro(CE),16959,1707
Pires Ferreira(CE),10951,997
Poranga(CE),12336,809
Porteiras(CE),14996,1512
Potengi(CE),11045,643
Potiretama(CE),6419,749
Quiterianópolis(CE),21084,1572
Quixadá(CE),87728,8953
Quixelô(CE),16178,2301
Quixeramobim(CE),81082,8947
Quixeré(CE),22149,3690
Redenção(CE),29053,4816
Reriutaba(CE),18491,2750
Russas(CE),78194,10141
Saboeiro(CE),15819,960
Salitre(CE),16554,1108
Santa Quitéria(CE),43703,5214
Santana do Acaraú(CE),32452,2276
Santana do Cariri(CE),17700,1190
Senador Pompeu(CE),25496,1989
Senador Sá(CE),7623,1138
Sobral(CE),208935,26393
Solonópole(CE),18324,1437
São Benedito(CE),47903,3627
São Gonçalo do Amarante(CE),48422,6707
São João do Jaguaribe(CE),7645,751
São Luís do Curu(CE),13000,1282
Tabuleiro do Norte(CE),30697,4944
Tamboril(CE),26251,2096
Tarrafas(CE),8592,488
Tauá(CE),58859,8051
Tejuçuoca(CE),19187,1690
Tianguá(CE),75946,9014
Trairi(CE),55918,1929
Tururu(CE),16271,1390
Ubajara(CE),34792,1795
Umari(CE),7733,443
Umirim(CE),19825,891
Uruburetama(CE),21850,1819
Uruoca(CE),13840,1426
Varjota(CE),18420,2279
Viçosa do Ceará(CE),60889,4788
Várzea Alegre(CE),40721,3076
Afonso Cláudio(ES),30586,3376
Alegre(ES),30084,2307
Alfredo Chaves(ES),14601,2356
Alto Rio Novo(ES),7836,683
Anchieta(ES),29263,4659
Apiacá(ES),7567,804
Aracruz(ES),101220,15391
Atilio Vivacqua(ES),11936,1463
Baixo Guandu(ES),30998,3413
Barra de São Francisco(ES),44650,4648
Boa Esperança(ES),15037,1536
Bom Jesus do Norte(ES),9936,1038
Brejetuba(ES),12404,1607
Cachoeiro de Itapemirim(ES),208972,25853
Cariacica(ES),381285,38949
Castelo(ES),37534,5784
Colatina(ES),122499,18872
Conceição da Barra(ES),31063,1704
Conceição do Castelo(ES),12723,1371
Divino de São Lourenço(ES),4304,387
Domingos Martins(ES),33850,3690
Dores do Rio Preto(ES),6749,695
Ecoporanga(ES),22923,3120
Fundão(ES),21509,2529
Governador Lindenberg(ES),12709,1949
Guarapari(ES),124859,15388
Guaçuí(ES),30867,2621
Ibatiba(ES),26082,3434
Ibiraçu(ES),12479,1685
Ibitirama(ES),8889,426
Iconha(ES),13860,2553
Irupi(ES),13377,1504
Itaguaçu(ES),14066,1587
Itapemirim(ES),34348,4259
Itarana(ES),10555,1411
Iúna(ES),29161,2642
Jaguaré(ES),30477,3550
Jerônimo Monteiro(ES),12192,1242
João Neiva(ES),16668,2568
Laranja da Terra(ES),10947,806
Linhares(ES),173555,24967
Mantenópolis(ES),15350,906
Marataízes(ES),38499,6607
Marechal Floriano(ES),16694,3217
Marilândia(ES),12833,1997
Mimoso do Sul(ES),26153,3012
Montanha(ES),18833,1612
Mucurici(ES),5524,607
Muniz Freire(ES),17465,2754
Muqui(ES),15449,1875
Nova Venécia(ES),50110,5443
Pancas(ES),23184,2372
Pedro Canário(ES),26184,2169
Pinheiros(ES),27047,3339
Piúma(ES),21711,2576
Ponto Belo(ES),7863,588
Presidente Kennedy(ES),11574,2048
Rio Bananal(ES),19141,2447
Rio Novo do Sul(ES),11622,1509
Santa Leopoldina(ES),12224,1092
Santa Maria de Jetibá(ES),40431,5177
Santa Teresa(ES),23590,4108
Serra(ES),517510,64349
Sooretama(ES),30070,3101
São Domingos do Norte(ES),8638,1322
São Gabriel da Palha(ES),37947,6486
São José do Calçado(ES),10556,945
São Mateus(ES),130611,11890
São Roque do Canaã(ES),12415,1687
Vargem Alta(ES),21402,2372
Venda Nova do Imigrante(ES),25277,4371
Viana(ES),78239,8072
Vila Pavão(ES),9208,1007
Vila Valério(ES),14080,3010
Vila Velha(ES),493838,62704
Vitória(ES),362097,54245
Água Doce do Norte(ES),11019,817
Águia Branca(ES),9642,1886
Abadia de Goiás(GO),8773,1424
Abadiânia(GO),20042,421
Acreúna(GO),22366,1928
Adelândia(GO),2516,192
Alexânia(GO),27653,3042
Aloândia(GO),1995,260
Alto Horizonte(GO),6414,833
Alto Paraíso de Goiás(GO),7624,623
Alvorada do Norte(GO),8660,741
Amaralina(GO),3812,76
Americano do Brasil(GO),6111,670
Amorinópolis(GO),3126,231
Anhanguera(GO),1149,88
Anicuns(GO),21850,2645
Anápolis(GO),386923,38568
Aparecida de Goiânia(GO),578179,68077
Aparecida do Rio Doce(GO),2474,225
Aporé(GO),4198,361
Aragarças(GO),20118,2354
Aragoiânia(GO),10308,1014
Araguapaz(GO),7770,545
Araçu(GO),3522,408
Arenópolis(GO),2612,195
Aruanã(GO),9875,523
Aurilândia(GO),3120,189
Avelinópolis(GO),2417,277
Baliza(GO),5138,311
Barro Alto(GO),11167,1284
Bela Vista de Goiás(GO),29975,2407
Bom Jardim de Goiás(GO),8841,760
Bom Jesus de Goiás(GO),25216,2697
Bonfinópolis(GO),9706,453
Bonópolis(GO),4405,160
Brazabrantes(GO),3703,455
Britânia(GO),5779,533
Buriti Alegre(GO),9459,946
Buriti de Goiás(GO),2488,212
Buritinópolis(GO),3292,166
Cabeceiras(GO),7993,352
Cachoeira Alta(GO),12484,1455
Cachoeira Dourada(GO),8067,408
Cachoeira de Goiás(GO),1351,77
Caiapônia(GO),18913,1134
Caldas Novas(GO),91162,8376
Caldazinha(GO),3804,295
Campestre de Goiás(GO),3630,501
Campinaçu(GO),3640,184
Campinorte(GO),12626,1388
Campo Alegre de Goiás(GO),7589,270
Campo Limpo de Goiás(GO),7789,201
Campos Belos(GO),19887,1576
Campos Verdes(GO),2141,309
Carmo do Rio Verde(GO),10082,625
Castelândia(GO),3435,327
Catalão(GO),108823,9770
Caturaí(GO),5070,458
Cavalcante(GO),9709,349
Caçu(GO),16009,1299
Ceres(GO),22191,2617
Cezarina(GO),8606,882
Chapadão do Céu(GO),10167,1669
Cidade Ocidental(GO),71376,5418
Cocalzinho de Goiás(GO),20240,1685
Colinas do Sul(GO),3382,279
Corumbaíba(GO),9723,934
Corumbá de Goiás(GO),11110,635
Cristalina(GO),58997,2835
Cristianópolis(GO),2966,253
Crixás(GO),16949,2124
Cromínia(GO),3486,217
Cumari(GO),2854,271
Córrego do Ouro(GO),2327,243
Damianópolis(GO),3311,76
Damolândia(GO),2938,207
Davinópolis(GO),2094,98
Diorama(GO),2484,139
Divinópolis de Goiás(GO),4804,222
Doverlândia(GO),7322,431
Edealina(GO),3699,538
Edéia(GO),12372,1545
Estrela do Norte(GO),3275,227
Faina(GO),6627,563
Fazenda Nova(GO),5637,461
Firminópolis(GO),13292,623
Flores de Goiás(GO),16557,185
Formosa(GO),121617,9199
Formoso(GO),4248,475
Gameleira de Goiás(GO),3818,389
Goiandira(GO),5600,313
Goianira(GO),44289,3346
Goianápolis(GO),11231,1110
Goianésia(GO),70084,8805
Goiatuba(GO),34095,4725
Goiás(GO),22645,1472
Goiânia(GO),1516113,157640
Gouvelândia(GO),5898,520
Guapó(GO),14209,1380
Guarani de Goiás(GO),3893,232
Guaraíta(GO),1996,266
Guarinos(GO),1794,140
Heitoraí(GO),3724,182
Hidrolina(GO),3564,235
Hidrolândia(GO),21706,2417
Iaciara(GO),13947,680
Inaciolândia(GO),6194,827
Indiara(GO),15611,1105
Inhumas(GO),52866,7248
Ipameri(GO),26985,2008
Ipiranga de Goiás(GO),2893,145
Iporá(GO),31531,3485
Israelândia(GO),2800,153
Itaberaí(GO),42900,3392
Itaguari(GO),4676,729
Itaguaru(GO),5237,398
Itajá(GO),4539,215
Itapaci(GO),22981,2003
Itapirapuã(GO),4997,657
Itapuranga(GO),25768,3240
Itarumã(GO),7178,507
Itauçu(GO),8938,1025
Itumbiara(GO),104742,9728
Ivolândia(GO),2370,211
Jandaia(GO),6048,751
Jaraguá(GO),50511,5234
Jataí(GO),100882,10529
Jaupaci(GO),2879,68
Jesúpolis(GO),2490,124
Joviânia(GO),7387,1021
Jussara(GO),18478,1557
Lagoa Santa(GO),1588,92
Leopoldo de Bulhões(GO),7647,476
Luziânia(GO),208299,24157
Mairipotaba(GO),2368,194
Mambaí(GO),8882,267
Mara Rosa(GO),9503,305
Marzagão(GO),2236,238
Matrinchã(GO),4351,204
Maurilândia(GO),14080,947
Mimoso de Goiás(GO),2597,122
Minaçu(GO),29070,2043
Mineiros(GO),66801,10282
Moiporá(GO),1529,52
Monte Alegre de Goiás(GO),8606,203
Montes Claros de Goiás(GO),8055,968
Montividiu(GO),13396,1193
Montividiu do Norte(GO),4479,247
Morrinhos(GO),46136,5972
Morro Agudo de Goiás(GO),2248,234
Mossâmedes(GO),4290,246
Mozarlândia(GO),15659,1762
Mundo Novo(GO),4887,383
Mutunópolis(GO),3778,284
Nazário(GO),9142,849
Nerópolis(GO),29850,1537
Niquelândia(GO),46388,3561
Nova América(GO),2352,291
Nova Aurora(GO),2210,186
Nova Crixás(GO),12869,1363
Nova Glória(GO),8164,877
Nova Iguaçu de Goiás(GO),2929,213
Nova Roma(GO),3264,178
Nova Veneza(GO),9853,1035
Novo Brasil(GO),2913,311
Novo Gama(GO),115711,4483
Novo Planalto(GO),4495,293
Orizona(GO),15615,576
Ouro Verde de Goiás(GO),3759,305
Ouvidor(GO),6667,693
Padre Bernardo(GO),33835,1668
Palestina de Goiás(GO),3464,211
Palmeiras de Goiás(GO),28858,5333
Palmelo(GO),2381,214
Palminópolis(GO),3585,415
Panamá(GO),2615,208
Paranaiguara(GO),10057,415
Paraúna(GO),10988,594
Perolândia(GO),3129,145
Petrolina de Goiás(GO),10281,1108
Pilar de Goiás(GO),2253,304
Piracanjuba(GO),24524,2400
Piranhas(GO),10385,1124
Pirenópolis(GO),24908,1715
Pires do Rio(GO),31458,2938
Planaltina(GO),89918,3732
Pontalina(GO),17819,1719
Porangatu(GO),45394,2096
Porteirão(GO),3881,1726
Portelândia(GO),4011,529
Posse(GO),36900,1742
Professor Jamil(GO),3223,227
Quirinópolis(GO),50065,3717
Rialma(GO),10918,1419
Rianápolis(GO),4801,657
Rio Quente(GO),4493,395
Rio Verde(GO),235647,24931
Rubiataba(GO),19882,2515
Sanclerlândia(GO),7637,636
Santa Bárbara de Goiás(GO),6560,724
Santa Cruz de Goiás(GO),2855,130
Santa Fé de Goiás(GO),5459,661
Santa Helena de Goiás(GO),38648,4377
Santa Isabel(GO),3809,423
Santa Rita do Araguaia(GO),8756,384
Santa Rita do Novo Destino(GO),3343,168
Santa Rosa de Goiás(GO),2319,294
Santa Tereza de Goiás(GO),3355,191
Santa Terezinha de Goiás(GO),8744,844
Santo Antônio da Barra(GO),4821,434
Santo Antônio de Goiás(GO),6283,872
Santo Antônio do Descoberto(GO),74744,2671
Senador Canedo(GO),115371,15340
Serranópolis(GO),8544,1222
Silvânia(GO),20695,1545
Simolândia(GO),6856,349
São Domingos(GO),12949,153
São Francisco de Goiás(GO),6264,398
São João d'Aliança(GO),13740,660
São João da Paraúna(GO),1381,76
São Luiz do Norte(GO),5167,369
São Luís de Montes Belos(GO),33817,4229
São Miguel do Araguaia(GO),21993,1844
São Miguel do Passa Quatro(GO),4057,289
São Patrício(GO),2036,296
São Simão(GO),20645,1257
Sítio d'Abadia(GO),2989,28
Taquaral de Goiás(GO),3529,220
Teresina de Goiás(GO),3458,196
Terezópolis de Goiás(GO),8043,987
Trindade(GO),127599,9057
Trombas(GO),3500,408
Três Ranchos(GO),2833,217
Turvelândia(GO),5281,739
Turvânia(GO),4598,572
Uirapuru(GO),2854,200
Uruana(GO),13843,1155
Uruaçu(GO),40532,4029
Urutaí(GO),3072,152
Valparaíso de Goiás(GO),168468,12011
Varjão(GO),3827,413
Vianópolis(GO),13863,727
Vicentinópolis(GO),8743,1224
Vila Boa(GO),6171,172
Vila Propício(GO),5821,341
Água Fria de Goiás(GO),5735,299
Água Limpa(GO),1850,152
Águas Lindas de Goiás(GO),212440,8050
Abaré(BA),20086,929
Abaíra(BA),8739,279
Acajutiba(BA),15159,504
Adustina(BA),17040,914
Aiquara(BA),4446,467
Alagoinhas(BA),151596,12861
Alcobaça(BA),22470,1447
Almadina(BA),5464,607
Amargosa(BA),37241,2630
Amélia Rodrigues(BA),25102,2175
América Dourada(BA),16094,871
Anagé(BA),22005,857
Andaraí(BA),13143,817
Andorinha(BA),14595,801
Angical(BA),13977,622
Anguera(BA),11221,430
Antas(BA),19291,1265
Antônio Cardoso(BA),11683,487
Antônio Gonçalves(BA),11798,834
Aporá(BA),17731,512
Apuarema(BA),7330,687
Aracatu(BA),13135,796
Araci(BA),54379,3428
Aramari(BA),11397,586
Arataca(BA),11019,747
Aratuípe(BA),8825,384
Araçás(BA),12177,622
Aurelino Leal(BA),11531,946
Baianópolis(BA),13877,813
Baixa Grande(BA),20468,718
Banzaê(BA),13229,1044
Barra(BA),53578,2063
Barra da Estiva(BA),20598,2232
Barra do Choça(BA),31603,2012
Barra do Mendes(BA),13865,698
Barra do Rocha(BA),5714,408
Barreiras(BA),155439,17764
Barro Alto(BA),14931,854
Barro Preto(BA),5591,580
Barrocas(BA),15978,742
Belmonte(BA),23328,1047
Belo Campo(BA),17211,854
Biritinga(BA),15979,475
Boa Nova(BA),12633,876
Boa Vista do Tupim(BA),18576,254
Bom Jesus da Lapa(BA),69148,5311
Bom Jesus da Serra(BA),9880,430
Boninal(BA),14368,603
Bonito(BA),16764,845
Boquira(BA),21508,605
Botuporã(BA),10211,201
Brejolândia(BA),10557,142
Brejões(BA),14295,710
Brotas de Macaúbas(BA),10231,136
Brumado(BA),67195,8901
Buerarema(BA),18349,1305
Buritirama(BA),21174,844
Caatiba(BA),6758,864
Cabaceiras do Paraguaçu(BA),18807,556
Cachoeira(BA),33470,1540
Caculé(BA),23170,1675
Caetanos(BA),14542,646
Caetité(BA),50975,2487
Cafarnaum(BA),18437,859
Cairu(BA),18176,1256
Caldeirão Grande(BA),13327,563
Camacan(BA),31988,2861
Camamu(BA),35316,2246
Camaçari(BA),299132,22983
Campo Alegre de Lourdes(BA),28798,756
Campo Formoso(BA),71206,4814
Canarana(BA),26176,1457
Canavieiras(BA),31099,1263
Candeal(BA),8258,530
Candeias(BA),87076,7487
Candiba(BA),14319,607
Cansanção(BA),34834,887
Canudos(BA),16668,592
Canápolis(BA),9711,356
Capela do Alto Alegre(BA),11637,785
Capim Grosso(BA),30662,3496
Caravelas(BA),22016,1329
Caraíbas(BA),8951,286
Cardeal da Silva(BA),9295,306
Carinhanha(BA),29018,1045
Casa Nova(BA),71969,2485
Castro Alves(BA),26264,2049
Catolândia(BA),3577,231
Catu(BA),54704,5817
Caturama(BA),9329,220
Caém(BA),9213,454
Central(BA),17266,429
Chorrochó(BA),11177,229
Cipó(BA),17300,811
Coaraci(BA),16993,1801
Cocos(BA),18777,827
Conceição da Feira(BA),22581,1590
Conceição do Almeida(BA),17247,2315
Conceição do Coité(BA),66612,7678
Conceição do Jacuípe(BA),33153,2958
Conde(BA),25837,938
Condeúba(BA),17247,1219
Contendas do Sincorá(BA),4066,265
Coração de Maria(BA),22605,1613
Cordeiros(BA),8614,673
Coribe(BA),14194,959
Coronel João Sá(BA),15895,1287
Correntina(BA),32137,2400
Cotegipe(BA),13782,557
Cravolândia(BA),5349,418
Cristópolis(BA),13910,856
Crisópolis(BA),21103,372
Cruz das Almas(BA),63239,4666
Curaçá(BA),34700,1102
Cândido Sales(BA),25189,1784
Cícero Dantas(BA),32515,1922
Dias d'Ávila(BA),81089,5448
Dom Basílio(BA),12199,935
Dom Macedo Costa(BA),4058,364
Dário Meira(BA),10710,854
Elísio Medrado(BA),8122,492
Encruzilhada(BA),17006,638
Entre Rios(BA),41780,1617
Esplanada(BA),37237,1922
Euclides da Cunha(BA),60585,3149
Eunápolis(BA),113380,10904
Feira da Mata(BA),5665,244
Feira de Santana(BA),614872,47429
Filadélfia(BA),16377,1028
Firmino Alves(BA),5617,358
Floresta Azul(BA),10629,769
Formosa do Rio Preto(BA),25591,1125
Fátima(BA),17890,965
Gandu(BA),32403,2615
Gavião(BA),4463,322
Gentio do Ouro(BA),11233,391
Glória(BA),15221,952
Gongogi(BA),7128,729
Governador Mangabeira(BA),20722,917
Guajeru(BA),6937,329
Guanambi(BA),84481,9131
Guaratinga(BA),20843,1385
Heliópolis(BA),13031,852
Iaçu(BA),24305,1740
Ibiassucê(BA),9224,490
Ibicaraí(BA),21689,2020
Ibicoara(BA),19571,796
Ibicuí(BA),16198,1067
Ibipeba(BA),18211,991
Ibipitanga(BA),14902,972
Ibiquera(BA),4044,123
Ibirapitanga(BA),23375,1646
Ibirapuã(BA),8637,1017
Ibirataia(BA),15312,2186
Ibitiara(BA),16339,677
Ibititá(BA),17113,1439
Ibotirama(BA),26927,1117
Ichu(BA),6206,402
Igaporã(BA),15640,483
Igrapiúna(BA),13226,730
Iguaí(BA),26916,1034
Ilhéus(BA),162327,20511
Inhambupe(BA),39926,2205
Ipecaetá(BA),14487,396
