cities,population,cases
Itambé(BA),23049,284
Itanagra(BA),6441,31
Itanhém(BA),19405,418
Itaparica(BA),22228,329
Itapebi(BA),10259,169
Itapetinga(BA),76147,1627
Itapicuru(BA),35576,688
Itapitanga(BA),10313,148
Itapé(BA),8761,409
Itaquara(BA),8319,75
Itarantim(BA),19747,299
Itatim(BA),14487,129
Itiruçu(BA),12576,66
Itiúba(BA),36089,55
Itororó(BA),20382,550
Ituaçu(BA),18962,10
Ituberá(BA),28602,583
Iuiu(BA),10994,23
Jaborandi(BA),8385,45
Jacaraci(BA),14842,7
Jacobina(BA),80518,589
Jaguaquara(BA),54423,2184
Jaguarari(BA),33570,399
Jaguaripe(BA),18788,235
Jandaíra(BA),10709,252
Jequié(BA),155966,5362
Jeremoabo(BA),40463,300
Jiquiriçá(BA),14537,45
Jitaúna(BA),11166,258
João Dourado(BA),25188,230
Juazeiro(BA),216707,4653
Jucuruçu(BA),9126,156
Jussara(BA),15284,79
Jussari(BA),5833,176
Jussiape(BA),6186,8
Lafaiete Coutinho(BA),3724,56
Lagoa Real(BA),15665,3
Laje(BA),23840,203
Lajedinho(BA),3783,24
Lajedo do Tabocal(BA),8562,44
Lajedão(BA),3955,78
Lamarão(BA),8307,66
Lapão(BA),27223,227
Lauro de Freitas(BA),198440,6112
Lençóis(BA),11409,120
Licínio de Almeida(BA),12388,51
Livramento de Nossa Senhora(BA),45732,88
Luís Eduardo Magalhães(BA),87519,2546
Macajuba(BA),11348,241
Macarani(BA),18755,420
Macaúbas(BA),49826,34
Macururé(BA),7824,127
Madre de Deus(BA),21093,970
Maetinga(BA),3161,36
Maiquinique(BA),10112,59
Mairi(BA),18676,146
Malhada(BA),16845,36
Malhada de Pedras(BA),8393,105
Manoel Vitorino(BA),13240,213
Mansidão(BA),13643,65
Maracás(BA),20834,414
Maragogipe(BA),44677,663
Maraú(BA),20570,337
Marcionílio Souza(BA),10406,46
Mascote(BA),13822,132
Mata de São João(BA),46583,582
Matina(BA),12201,5
Medeiros Neto(BA),22688,1039
Miguel Calmon(BA),26023,74
Milagres(BA),10950,96
Mirangaba(BA),18338,59
Mirante(BA),8641,46
Monte Santo(BA),49418,236
Morpará(BA),8519,37
Morro do Chapéu(BA),35413,142
Mortugaba(BA),12042,18
Mucugê(BA),9062,68
Mucuri(BA),41748,673
Mulungu do Morro(BA),10889,47
Mundo Novo(BA),26776,49
Muniz Ferreira(BA),7422,184
Muquém do São Francisco(BA),11348,111
Muritiba(BA),29399,224
Mutuípe(BA),22221,176
Nazaré(BA),28525,479
Nilo Peçanha(BA),13997,271
Nordestina(BA),13130,139
Nova Canaã(BA),16462,176
Nova Fátima(BA),7812,116
Nova Ibiá(BA),6591,228
Nova Itarana(BA),8226,74
Nova Redenção(BA),9118,41
Nova Soure(BA),26947,289
Nova Viçosa(BA),43376,534
Novo Horizonte(BA),12385,0
Novo Triunfo(BA),15440,133
Olindina(BA),28229,189
Oliveira dos Brejinhos(BA),21825,56
Ouriçangas(BA),8564,71
Ourolândia(BA),17451,295
Palmas de Monte Alto(BA),21750,43
Palmeiras(BA),9019,25
Paramirim(BA),21607,28
Paratinga(BA),32000,77
Paripiranga(BA),28989,165
Pau Brasil(BA),9831,242
Paulo Afonso(BA),117782,958
Pedro Alexandre(BA),16667,46
Pedrão(BA),7347,55
Piatã(BA),17123,19
Pilão Arcado(BA),35048,95
Pindaí(BA),16260,37
Pindobaçu(BA),20150,951
Pintadas(BA),10437,126
Piraí do Norte(BA),10023,401
Piripá(BA),10707,74
Piritiba(BA),24755,39
Planaltino(BA),9322,19
Planalto(BA),26265,241
Pojuca(BA),39519,737
Ponto Novo(BA),14914,128
Porto Seguro(BA),148686,2707
Potiraguá(BA),7224,265
Poções(BA),46871,752
Prado(BA),28174,374
Presidente Dutra(BA),15142,101
Presidente Jânio Quadros(BA),12338,188
Presidente Tancredo Neves(BA),27719,727
Pé de Serra(BA),13578,101
Queimadas(BA),25439,433
Quijingue(BA),27580,49
Quixabeira(BA),8972,120
Rafael Jambeiro(BA),22621,212
Remanso(BA),41008,148
Retirolândia(BA),14396,357
Riacho de Santana(BA),35421,74
Riachão das Neves(BA),22339,211
Riachão do Jacuípe(BA),33436,431
Ribeira do Amparo(BA),14592,174
Ribeira do Pombal(BA),53807,732
Ribeirão do Largo(BA),5812,17
Rio Real(BA),40732,415
Rio de Contas(BA),12989,45
Rio do Antônio(BA),15371,19
Rio do Pires(BA),11655,26
Rodelas(BA),9331,17
Ruy Barbosa(BA),30814,250
Salinas da Margarida(BA),15667,751
Salvador(BA),2872347,79169
Santa Brígida(BA),14213,183
Santa Bárbara(BA),20791,290
Santa Cruz Cabrália(BA),27778,664
Santa Cruz da Vitória(BA),6315,119
Santa Inês(BA),10631,51
Santa Luzia(BA),12597,282
Santa Maria da Vitória(BA),39845,181
Santa Rita de Cássia(BA),28338,214
Santa Teresinha(BA),10405,65
Santaluz(BA),37348,406
Santana(BA),26614,68
Santanópolis(BA),8943,118
Santo Amaro(BA),60069,930
Santo Antônio de Jesus(BA),101512,1906
Santo Estêvão(BA),52850,561
Sapeaçu(BA),17398,269
Saubara(BA),12043,62
Saúde(BA),12913,36
Seabra(BA),44091,268
Sebastião Laranjeiras(BA),11434,12
Senhor do Bonfim(BA),79015,669
Sento Sé(BA),40684,336
Serra Dourada(BA),17386,10
Serra Preta(BA),14878,202
Serra do Ramalho(BA),31472,20
Serrinha(BA),80861,1065
Serrolândia(BA),13397,166
Simões Filho(BA),134377,1868
Sobradinho(BA),23191,406
Souto Soares(BA),16979,155
Sátiro Dias(BA),17273,59
São Desidério(BA),33742,556
São Domingos(BA),9058,143
São Felipe(BA),21074,263
São Francisco do Conde(BA),39802,884
São Félix(BA),14740,165
São Félix do Coribe(BA),15391,106
São Gabriel(BA),18793,80
São Gonçalo dos Campos(BA),37550,488
São José da Vitória(BA),5657,248
São José do Jacuípe(BA),10462,87
São Miguel das Matas(BA),11675,54
São Sebastião do Passé(BA),44300,983
Sítio do Mato(BA),13012,7
Sítio do Quinto(BA),9986,111
Tabocas do Brejo Velho(BA),12518,5
Tanhaçu(BA),20403,26
Tanque Novo(BA),17366,5
Tanquinho(BA),7918,322
Taperoá(BA),21074,515
Tapiramutá(BA),17010,108
Teixeira de Freitas(BA),160487,4058
Teodoro Sampaio(BA),7425,52
Teofilândia(BA),22518,248
Teolândia(BA),14943,249
Terra Nova(BA),13033,174
Tremedal(BA),16394,93
Tucano(BA),50687,761
Uauá(BA),24240,427
Ubaitaba(BA),19056,329
Ubatã(BA),27035,1020
Ubaíra(BA),19895,42
Uibaí(BA),13887,26
Umburanas(BA),19222,190
Una(BA),19002,273
Urandi(BA),16658,201
Uruçuca(BA),20519,556
Utinga(BA),19178,93
Valente(BA),28473,412
Valença(BA),96562,1582
Varzedo(BA),8838,76
Vera Cruz(BA),43223,361
Vereda(BA),6205,125
Vitória da Conquista(BA),338480,5854
Várzea Nova(BA),12697,100
Várzea da Roça(BA),14104,303
Várzea do Poço(BA),9170,34
Wagner(BA),9345,21
Wanderley(BA),12238,61
Wenceslau Guimarães(BA),21101,719
Xique-Xique(BA),46483,121
Água Fria(BA),16970,64
Érico Cardoso(BA),10610,1
Alcinópolis(MS),5343,12
Amambai(MS),39396,174
Anastácio(MS),25135,503
Anaurilândia(MS),9035,30
Angélica(MS),10780,70
Antônio João(MS),8956,53
Aparecida do Taboado(MS),25745,655
Aquidauana(MS),47871,1690
Aral Moreira(MS),12149,46
Bandeirantes(MS),6788,63
Bataguassu(MS),23024,754
Batayporã(MS),11329,119
Bela Vista(MS),24629,23
Bodoquena(MS),7875,14
Bonito(MS),21976,434
Brasilândia(MS),11872,92
Caarapó(MS),30174,377
Camapuã(MS),13711,40
Campo Grande(MS),895982,23457
Caracol(MS),6116,20
Cassilândia(MS),21939,391
Chapadão do Sul(MS),25218,596
Corguinho(MS),5947,33
Coronel Sapucaia(MS),15253,56
Corumbá(MS),111435,2994
Costa Rica(MS),20823,342
Coxim(MS),33543,450
Deodápolis(MS),12924,157
Dois Irmãos do Buriti(MS),11385,294
Douradina(MS),5924,137
Dourados(MS),222949,6077
Eldorado(MS),12353,140
Figueirão(MS),3051,12
Fátima do Sul(MS),19189,406
Glória de Dourados(MS),9965,76
Guia Lopes da Laguna(MS),9895,322
Iguatemi(MS),16078,324
Inocência(MS),7610,44
Itaporã(MS),24839,317
Itaquiraí(MS),21142,271
Ivinhema(MS),23187,216
Japorã(MS),9110,1
Jaraguari(MS),7187,27
Jardim(MS),26097,159
Jateí(MS),4027,29
Juti(MS),6712,205
Ladário(MS),23331,610
Laguna Carapã(MS),7341,38
Maracaju(MS),47083,352
Miranda(MS),28013,875
Mundo Novo(MS),18366,169
Naviraí(MS),54878,735
Nioaque(MS),13930,302
Nova Alvorada do Sul(MS),21882,385
Nova Andradina(MS),54374,297
Novo Horizonte do Sul(MS),3814,21
Paranaíba(MS),42148,437
Paranhos(MS),14228,21
Paraíso das Águas(MS),5555,68
Pedro Gomes(MS),7674,20
Ponta Porã(MS),92526,634
Porto Murtinho(MS),17131,103
Ribas do Rio Pardo(MS),24615,114
Rio Brilhante(MS),37514,1024
Rio Negro(MS),4831,27
Rio Verde de Mato Grosso(MS),19746,166
Rochedo(MS),5499,71
Santa Rita do Pardo(MS),7851,48
Selvíria(MS),6529,15
Sete Quedas(MS),10791,20
Sidrolândia(MS),57665,1871
Sonora(MS),19274,243
São Gabriel do Oeste(MS),26771,838
Tacuru(MS),11552,184
Taquarussu(MS),3588,13
Terenos(MS),21806,282
Três Lagoas(MS),121388,1473
Vicentina(MS),6102,110
Água Clara(MS),15522,95
Afonso Cunha(MA),6524,143
Alcântara(MA),22097,45
Aldeias Altas(MA),26532,860
Altamira do Maranhão(MA),8128,269
Alto Alegre do Maranhão(MA),27053,348
Alto Alegre do Pindaré(MA),31919,1382
Alto Parnaíba(MA),11190,260
Amapá do Maranhão(MA),6962,3
Amarante do Maranhão(MA),41435,904
Anajatuba(MA),26803,329
Anapurus(MA),15732,710
Apicum-Açu(MA),17239,197
Araguanã(MA),15426,521
Araioses(MA),46440,563
Arame(MA),32701,892
Arari(MA),29848,197
Axixá(MA),12130,130
Açailândia(MA),112445,3160
Bacabal(MA),104949,3196
Bacabeira(MA),17055,147
Bacuri(MA),18582,412
Bacurituba(MA),5644,39
Balsas(MA),94887,5833
Barra do Corda(MA),88212,3480
Barreirinhas(MA),62528,834
Barão de Grajaú(MA),18820,16
Bela Vista do Maranhão(MA),11209,126
Belágua(MA),7469,245
Benedito Leite(MA),5632,168
Bequimão(MA),21280,212
Bernardo do Mearim(MA),6043,49
Boa Vista do Gurupi(MA),9287,13
Bom Jardim(MA),41630,842
Bom Jesus das Selvas(MA),34028,1551
Bom Lugar(MA),16294,256
Brejo(MA),36397,662
Brejo de Areia(MA),9188,197
Buriti(MA),28678,579
Buriti Bravo(MA),23884,326
Buriticupu(MA),72358,2189
Buritirana(MA),15430,236
Cachoeira Grande(MA),9431,171
Cajapió(MA),11177,5
Cajari(MA),19379,131
Campestre do Maranhão(MA),14374,416
Cantanhede(MA),21995,381
Capinzal do Norte(MA),10934,360
Carolina(MA),24322,354
Carutapera(MA),23807,355
Caxias(MA),164880,3981
Cedral(MA),10675,132
Central do Maranhão(MA),8673,22
Centro Novo do Maranhão(MA),21622,617
Centro do Guilherme(MA),13458,343
Chapadinha(MA),79675,2666
Cidelândia(MA),14697,302
Codó(MA),122859,1805
Coelho Neto(MA),49435,1549
Colinas(MA),41178,1605
Conceição do Lago-Açu(MA),16237,157
Coroatá(MA),65296,1512
Cururupu(MA),32695,509
Cândido Mendes(MA),20178,86
Davinópolis(MA),12908,255
Dom Pedro(MA),23350,347
Duque Bacelar(MA),11349,375
Esperantinópolis(MA),17241,623
Estreito(MA),41946,2545
Feira Nova do Maranhão(MA),8504,546
Fernando Falcão(MA),10360,735
Formosa da Serra Negra(MA),19089,656
Fortaleza dos Nogueiras(MA),12631,581
Fortuna(MA),15552,545
Godofredo Viana(MA),11819,86
Gonçalves Dias(MA),17934,369
Governador Archer(MA),10840,262
Governador Edison Lobão(MA),18296,321
Governador Eugênio Barros(MA),16828,200
Governador Luiz Rocha(MA),7807,111
Governador Newton Bello(MA),10180,471
Governador Nunes Freire(MA),25577,634
Grajaú(MA),69527,2500
Graça Aranha(MA),6262,118
Guimarães(MA),12030,218
Humberto de Campos(MA),28717,630
Icatu(MA),27113,215
Igarapé Grande(MA),11320,943
Igarapé do Meio(MA),14177,256
Imperatriz(MA),258682,5533
Itaipava do Grajaú(MA),16057,478
Itapecuru Mirim(MA),68203,753
Itinga do Maranhão(MA),26000,574
Jatobá(MA),10153,76
Jenipapo dos Vieiras(MA),16515,682
Joselândia(MA),16168,418
João Lisboa(MA),23632,242
Junco do Maranhão(MA),3432,190
Lago Verde(MA),16257,499
Lago da Pedra(MA),50266,1200
Lago do Junco(MA),10840,226
Lago dos Rodrigues(MA),8873,369
Lagoa Grande do Maranhão(MA),11394,111
Lagoa do Mato(MA),11250,2
Lajeado Novo(MA),7550,138
Lima Campos(MA),11893,685
Loreto(MA),12157,328
Luís Domingues(MA),6951,163
Magalhães de Almeida(MA),19826,399
Maracaçumé(MA),21395,500
Marajá do Sena(MA),7792,150
Maranhãozinho(MA),16265,420
Mata Roma(MA),16829,345
Matinha(MA),23370,258
Matões(MA),33782,387
Matões do Norte(MA),16745,209
Milagres do Maranhão(MA),8464,176
Mirador(MA),21015,608
Miranda do Norte(MA),28381,139
Mirinzal(MA),14962,130
Montes Altos(MA),9160,389
Monção(MA),33434,590
Morros(MA),19433,141
Nina Rodrigues(MA),14454,181
Nova Colinas(MA),5384,93
Nova Iorque(MA),4683,27
Nova Olinda do Maranhão(MA),20928,277
Olho d'Água das Cunhãs(MA),19505,496
Olinda Nova do Maranhão(MA),14701,193
Palmeirândia(MA),19722,31
Paraibano(MA),21386,363
Parnarama(MA),34907,494
Passagem Franca(MA),19019,395
Pastos Bons(MA),19472,417
Paulino Neves(MA),16035,152
Paulo Ramos(MA),21040,825
Paço do Lumiar(MA),122197,608
Pedreiras(MA),39229,1535
Pedro do Rosário(MA),25144,88
Penalva(MA),38470,220
Peri Mirim(MA),14318,160
Peritoró(MA),23196,337
Pindaré-Mirim(MA),32941,583
Pinheiro(MA),83387,1925
Pio XII(MA),21485,806
Pirapemas(MA),18625,249
Porto Franco(MA),23885,792
Porto Rico do Maranhão(MA),5975,104
Poção de Pedras(MA),17873,939
Presidente Dutra(MA),47804,1341
Presidente Juscelino(MA),12734,29
Presidente Médici(MA),7015,234
Presidente Sarney(MA),18918,169
Presidente Vargas(MA),11193,58
Primeira Cruz(MA),15315,44
Raposa(MA),30761,139
Riachão(MA),20195,517
Ribamar Fiquene(MA),7791,153
Rosário(MA),42740,379
Sambaíba(MA),5671,265
Santa Filomena do Maranhão(MA),7773,43
Santa Helena(MA),42130,1338
Santa Inês(MA),89044,4275
Santa Luzia(MA),72667,2491
Santa Luzia do Paruá(MA),25254,436
Santa Quitéria do Maranhão(MA),25642,444
Santa Rita(MA),37855,266
Santana do Maranhão(MA),13386,162
Santo Amaro do Maranhão(MA),15846,75
Santo Antônio dos Lopes(MA),14528,691
Satubinha(MA),13914,128
Senador Alexandre Costa(MA),11141,356
Senador La Rocque(MA),14293,204
Serrano do Maranhão(MA),10253,185
Sucupira do Norte(MA),10636,113
Sucupira do Riachão(MA),5660,99
São Benedito do Rio Preto(MA),18663,943
São Bento(MA),45211,459
São Bernardo(MA),28507,842
São Domingos do Azeitão(MA),7392,149
São Domingos do Maranhão(MA),34376,1401
São Francisco do Brejão(MA),11798,328
São Francisco do Maranhão(MA),12210,89
São Félix de Balsas(MA),4585,165
São José de Ribamar(MA),177687,1232
São José dos Basílios(MA),7641,197
São João Batista(MA),20665,121
São João do Carú(MA),15808,394
São João do Paraíso(MA),11177,111
São João do Soter(MA),18543,558
São João dos Patos(MA),25929,1116
São Luís(MA),1101884,19292
São Luís Gonzaga do Maranhão(MA),18856,585
São Mateus do Maranhão(MA),41529,1120
São Pedro da Água Branca(MA),12690,409
São Pedro dos Crentes(MA),4668,109
São Raimundo das Mangabeiras(MA),18868,1555
São Raimundo do Doca Bezerra(MA),5237,74
São Roberto(MA),6719,239
São Vicente Ferrer(MA),22247,201
Sítio Novo(MA),18081,787
Tasso Fragoso(MA),8521,204
Timbiras(MA),29124,363
Timon(MA),169107,3756
Trizidela do Vale(MA),21998,608
Tufilândia(MA),5840,86
Tuntum(MA),41832,1306
Turiaçu(MA),35604,237
Turilândia(MA),25619,312
Tutóia(MA),58860,1008
Urbano Santos(MA),33122,1521
Vargem Grande(MA),56510,732
Viana(MA),52441,281
Vila Nova dos Martírios(MA),13392,286
Vitorino Freire(MA),31523,1503
Vitória do Mearim(MA),32764,676
Zé Doca(MA),51714,3368
Água Doce do Maranhão(MA),12571,633
Acorizal(MT),5399,115
Alta Floresta(MT),51782,603
Alto Araguaia(MT),19044,134
Alto Boa Vista(MT),6822,63
Alto Garças(MT),12030,164
Alto Paraguai(MT),11356,81
Alto Taquari(MT),10847,96
Apiacás(MT),10133,17
Araguaiana(MT),3100,22
Araguainha(MT),935,2
Araputanga(MT),16822,293
Arenápolis(MT),9607,187
Aripuanã(MT),22354,207
Barra do Bugres(MT),34966,361
Barra do Garças(MT),61012,1187
Barão de Melgaço(MT),8564,82
Bom Jesus do Araguaia(MT),6580,53
Brasnorte(MT),19695,76
Campinápolis(MT),15980,200
Campo Novo do Parecis(MT),35360,1271
Campo Verde(MT),44041,1019
Campos de Júlio(MT),6891,274
Canabrava do Norte(MT),4743,50
Canarana(MT),21579,384
Carlinda(MT),10305,21
Castanheira(MT),8729,62
Chapada dos Guimarães(MT),19752,252
Cláudia(MT),12149,170
Cocalinho(MT),5700,48
Colniza(MT),38582,46
Colíder(MT),33438,873
Comodoro(MT),20763,201
Confresa(MT),30933,447
Conquista D'Oeste(MT),4038,44
Cotriguaçu(MT),19750,21
Cuiabá(MT),612547,13958
Curvelândia(MT),5219,52
Cáceres(MT),94376,843
Denise(MT),9462,79
Diamantino(MT),22041,188
Dom Aquino(MT),8178,86
Feliz Natal(MT),14192,175
Figueirópolis D'Oeste(MT),3494,19
Gaúcha do Norte(MT),7648,168
General Carneiro(MT),5540,169
Glória D'Oeste(MT),3026,7
Guarantã do Norte(MT),35816,596
Guiratinga(MT),15141,49
Indiavaí(MT),2752,12
Ipiranga do Norte(MT),7667,222
Itanhangá(MT),6737,35
Itaúba(MT),3802,43
Itiquira(MT),13345,75
Jaciara(MT),27776,663
Jangada(MT),8409,124
Jauru(MT),8793,38
Juara(MT),34974,171
Juruena(MT),15865,223
Juscimeira(MT),11221,211
Juína(MT),40997,417
Lambari D'Oeste(MT),6121,69
Lucas do Rio Verde(MT),65534,3326
Luciara(MT),2077,1
Marcelândia(MT),10499,240
Matupá(MT),16566,440
Mirassol d'Oeste(MT),27739,521
Nobres(MT),15336,220
Nortelândia(MT),5989,64
Nossa Senhora do Livramento(MT),13216,393
Nova Bandeirantes(MT),15288,98
Nova Brasilândia(MT),3829,36
Nova Canaã do Norte(MT),12787,129
Nova Guarita(MT),4519,33
Nova Lacerda(MT),6640,88
Nova Marilândia(MT),3278,96
Nova Maringá(MT),8641,32
Nova Monte Verde(MT),9178,49
Nova Mutum(MT),45378,1623
Nova Nazaré(MT),3849,22
Nova Olímpia(MT),20301,191
Nova Santa Helena(MT),3718,99
Nova Ubiratã(MT),11982,150
Nova Xavantina(MT),21374,145
Novo Horizonte do Norte(MT),4004,21
Novo Mundo(MT),9178,126
Novo Santo Antônio(MT),2640,40
Novo São Joaquim(MT),5074,49
Paranatinga(MT),22563,449
Paranaíta(MT),11225,180
Pedra Preta(MT),17626,362
Peixoto de Azevedo(MT),34976,889
Planalto da Serra(MT),2662,25
Poconé(MT),32843,379
Pontal do Araguaia(MT),6711,127
Ponte Branca(MT),1576,2
Pontes e Lacerda(MT),45436,1049
Porto Alegre do Norte(MT),12517,32
Porto Esperidião(MT),12017,279
Porto Estrela(MT),2963,50
Porto dos Gaúchos(MT),5410,110
Poxoréu(MT),16219,282
Primavera do Leste(MT),62019,2108
Querência(MT),17479,559
Reserva do Cabaçal(MT),2732,14
Ribeirão Cascalheira(MT),10206,153
Ribeirãozinho(MT),2405,6
Rio Branco(MT),5156,72
Rondolândia(MT),4001,19
Rondonópolis(MT),232491,4001
Rosário Oeste(MT),17151,262
Salto do Céu(MT),3365,16
Santa Carmem(MT),4525,78
Santa Cruz do Xingu(MT),2564,33
Santa Rita do Trivelato(MT),3429,11
Santa Terezinha(MT),8371,78
Santo Afonso(MT),3146,63
Santo Antônio do Leste(MT),5174,42
Santo Antônio do Leverger(MT),16628,72
Sapezal(MT),25881,956
Serra Nova Dourada(MT),1650,7
Sinop(MT),142996,2357
Sorriso(MT),90313,3089
São Félix do Araguaia(MT),11708,110
São José do Povo(MT),4063,48
São José do Rio Claro(MT),20664,172
São José do Xingu(MT),5595,49
São José dos Quatro Marcos(MT),18906,501
São Pedro da Cipa(MT),4727,62
Tabaporã(MT),9489,116
Tangará da Serra(MT),103750,2772
Tapurah(MT),13705,375
Terra Nova do Norte(MT),9667,138
Tesouro(MT),3805,12
Torixoréu(MT),3609,28
União do Sul(MT),3525,44
Vale de São Domingos(MT),3127,19
Vera(MT),11309,160
Vila Bela da Santíssima Trindade(MT),16128,390
Vila Rica(MT),26037,245
Várzea Grande(MT),284971,5234
Água Boa(MT),25721,326
Abaetetuba(PA),157698,3071
Abel Figueiredo(PA),7434,331
Acará(PA),55591,747
Afuá(PA),39218,2111
Alenquer(PA),56789,1291
Almeirim(PA),34109,255
Altamira(PA),114594,3895
Anajás(PA),29277,553
Ananindeua(PA),530598,6949
Anapu(PA),27890,880
Augusto Corrêa(PA),45998,1259
Aurora do Pará(PA),31338,621
Aveiro(PA),16388,422
Bagre(PA),30673,372
Baião(PA),47446,351
Bannach(PA),3286,110
Barcarena(PA),124680,4356
Belterra(PA),17732,233
Belém(PA),1492745,33572
Benevides(PA),62737,1439
Bom Jesus do Tocantins(PA),16981,345
Bonito(PA),16286,251
Bragança(PA),127686,2278
Brasil Novo(PA),15086,691
Brejo Grande do Araguaia(PA),7380,359
Breu Branco(PA),66046,299
Breves(PA),102701,2277
Bujaru(PA),29132,575
Cachoeira do Arari(PA),23767,280
Cachoeira do Piriá(PA),33900,498
Cametá(PA),137890,4690
Canaã dos Carajás(PA),37085,3489
Capanema(PA),69027,1232
Capitão Poço(PA),54303,822
Castanhal(PA),200793,2110
Chaves(PA),23717,179
Colares(PA),12085,89
Conceição do Araguaia(PA),47864,1210
Concórdia do Pará(PA),33318,1202
Cumaru do Norte(PA),13473,394
Curionópolis(PA),17929,1223
Curralinho(PA),34448,372
Curuá(PA),14393,507
Curuçá(PA),40066,1676
Dom Eliseu(PA),59719,961
Eldorado do Carajás(PA),33808,275
Faro(PA),7194,372
Floresta do Araguaia(PA),20304,269
Garrafão do Norte(PA),26066,674
Goianésia do Pará(PA),40475,170
Gurupá(PA),33376,1348
Igarapé-Açu(PA),38807,768
Igarapé-Miri(PA),62698,1233
Inhangapi(PA),11711,74
Ipixuna do Pará(PA),64053,607
Irituia(PA),32550,590
Itaituba(PA),101247,5753
Itupiranga(PA),53269,441
Jacareacanga(PA),8239,1351
Jacundá(PA),59155,819
Juruti(PA),57943,1692
Limoeiro do Ajuru(PA),28935,856
Magalhães Barata(PA),8548,172
Marabá(PA),279349,7237
Maracanã(PA),29473,169
Marapanim(PA),28336,615
Marituba(PA),131521,1036
Medicilândia(PA),31597,1661
Melgaço(PA),27654,326
Mocajuba(PA),31136,1286
Moju(PA),82094,1267
Mojuí dos Campos(PA),16084,407
Monte Alegre(PA),58032,1354
Muaná(PA),40349,362
Mãe do Rio(PA),30077,539
Nova Esperança do Piriá(PA),21368,835
Nova Ipixuna(PA),16678,291
Nova Timboteua(PA),15363,436
Novo Progresso(PA),25762,808
Novo Repartimento(PA),75919,350
Oeiras do Pará(PA),32512,512
Oriximiná(PA),73096,3781
Ourilândia do Norte(PA),32832,2761
Ourém(PA),17842,361
Pacajá(PA),47706,848
Palestina do Pará(PA),7589,267
Paragominas(PA),113145,2897
Parauapebas(PA),208273,20391
Pau D'Arco(PA),5483,236
Peixe-Boi(PA),8077,175
Piçarra(PA),12981,198
Placas(PA),30982,423
Ponta de Pedras(PA),31082,862
Portel(PA),62043,1607
Porto de Moz(PA),41135,916
Prainha(PA),29866,477
Primavera(PA),10825,352
Quatipuru(PA),13608,398
Redenção(PA),84787,3333
Rio Maria(PA),18193,908
Rondon do Pará(PA),52357,467
Rurópolis(PA),50510,1023
Salinópolis(PA),40675,522
Salvaterra(PA),23752,488
Santa Bárbara do Pará(PA),21079,321
Santa Cruz do Arari(PA),10128,144
Santa Izabel do Pará(PA),70801,557
Santa Luzia do Pará(PA),19848,626
Santa Maria das Barreiras(PA),21449,301
Santa Maria do Pará(PA),24861,321
Santana do Araguaia(PA),72817,1035
Santarém(PA),304589,8739
Santarém Novo(PA),6709,240
Santo Antônio do Tauá(PA),31482,365
Sapucaia(PA),5930,210
Senador José Porfírio(PA),11658,563
Soure(PA),25374,404
São Caetano de Odivelas(PA),18050,512
São Domingos do Araguaia(PA),25557,847
São Domingos do Capim(PA),31989,216
São Francisco do Pará(PA),15882,129
São Félix do Xingu(PA),128481,1707
São Geraldo do Araguaia(PA),24847,494
São João da Ponta(PA),6139,47
São João de Pirabas(PA),23045,212
São João do Araguaia(PA),13996,27
São Miguel do Guamá(PA),58986,1284
São Sebastião da Boa Vista(PA),26640,385
Tailândia(PA),106339,1910
Terra Alta(PA),11720,287
Terra Santa(PA),18769,370
Tomé-Açu(PA),63447,984
Tracuateua(PA),30959,540
Trairão(PA),18989,290
Tucumã(PA),39602,2003
Tucuruí(PA),113659,1737
Ulianópolis(PA),59210,781
Uruará(PA),45476,1072
Vigia(PA),53686,457
Viseu(PA),61403,1055
Vitória do Xingu(PA),15134,920
Xinguara(PA),44751,2273
Água Azul do Norte(PA),27430,612
Óbidos(PA),52137,2110
Abreu e Lima(PE),99990,807
Afogados da Ingazeira(PE),37259,521
Afrânio(PE),19635,177
Agrestina(PE),24885,555
Alagoinha(PE),14636,189
Aliança(PE),38386,361
Altinho(PE),22972,461
Amaraji(PE),22829,161
Angelim(PE),11150,68
Araripina(PE),84418,1655
Araçoiaba(PE),20524,147
Arcoverde(PE),74338,1312
Barra de Guabiraba(PE),14385,183
Barreiros(PE),42659,322
Belo Jardim(PE),76439,1051
Belém de Maria(PE),12073,94
Belém do São Francisco(PE),20729,111
Betânia(PE),12719,57
Bezerros(PE),60798,954
Bodocó(PE),38146,202
Bom Conselho(PE),48554,629
Bom Jardim(PE),39184,655
Bonito(PE),38134,318
Brejinho(PE),7487,66
Brejo da Madre de Deus(PE),50742,910
Brejão(PE),8993,29
Buenos Aires(PE),13155,48
Buíque(PE),58378,364
Cabo de Santo Agostinho(PE),207048,1766
Cabrobó(PE),34221,367
Cachoeirinha(PE),20380,265
Caetés(PE),28739,463
Calumbi(PE),5750,157
Calçado(PE),11053,56
Camaragibe(PE),157828,1987
Camocim de São Félix(PE),18765,187
Camutanga(PE),8551,151
Canhotinho(PE),24804,393
Capoeiras(PE),20048,395
Carnaubeira da Penha(PE),12932,27
Carnaíba(PE),19551,177
Carpina(PE),83641,527
Caruaru(PE),361118,7207
Casinhas(PE),14341,87
Catende(PE),42892,549
Cedro(PE),11807,555
Chã Grande(PE),21698,171
Chã de Alegria(PE),13518,179
Condado(PE),26421,486
Correntes(PE),18207,106
Cortês(PE),12578,149
Cumaru(PE),10906,164
Cupira(PE),24107,871
Custódia(PE),37111,201
Dormentes(PE),18908,233
Escada(PE),68875,415
Exu(PE),31825,510
