#city,population,cases
Ipirá(BA),59595,1686
Ipupiara(BA),9865,192
Irajuba(BA),7260,265
Iramaia(BA),8537,142
Iraquara(BA),25216,1411
Irará(BA),29034,1183
Irecê(BA),72967,7299
Itabela(BA),30584,1421
Itaberaba(BA),64489,5626
Itabuna(BA),213223,28957
Itacaré(BA),28296,1089
Itaeté(BA),16056,254
Itagi(BA),12351,716
Itagibá(BA),14579,1018
Itagimirim(BA),6869,529
Itaguaçu da Bahia(BA),14429,460
Itaju do Colônia(BA),6682,355
Itajuípe(BA),20491,2187
Itamaraju(BA),64486,5527
Itamari(BA),8035,422
Itambé(BA),23049,1545
Itanagra(BA),6441,192
Itanhém(BA),19405,1161
Itaparica(BA),22228,787
Itapebi(BA),10259,419
Itapetinga(BA),76147,4712
Itapicuru(BA),35576,1166
Itapitanga(BA),10313,857
Itapé(BA),8761,687
Itaquara(BA),8319,493
Itarantim(BA),19747,656
Itatim(BA),14487,551
Itiruçu(BA),12576,738
Itiúba(BA),36089,1311
Itororó(BA),20382,3025
Ituaçu(BA),18962,1063
Ituberá(BA),28602,1397
Iuiu(BA),10994,388
Jaborandi(BA),8385,540
Jacaraci(BA),14842,390
Jacobina(BA),80518,5442
Jaguaquara(BA),54423,5404
Jaguarari(BA),33570,1722
Jaguaripe(BA),18788,829
Jandaíra(BA),10709,548
Jequié(BA),155966,14583
Jeremoabo(BA),40463,1459
Jiquiriçá(BA),14537,555
Jitaúna(BA),11166,752
João Dourado(BA),25188,1201
Juazeiro(BA),216707,13754
Jucuruçu(BA),9126,817
Jussara(BA),15284,488
Jussari(BA),5833,498
Jussiape(BA),6186,266
Lafaiete Coutinho(BA),3724,378
Lagoa Real(BA),15665,418
Laje(BA),23840,1038
Lajedinho(BA),3783,257
Lajedo do Tabocal(BA),8562,431
Lajedão(BA),3955,333
Lamarão(BA),8307,199
Lapão(BA),27223,1623
Lauro de Freitas(BA),198440,17621
Lençóis(BA),11409,811
Licínio de Almeida(BA),12388,219
Livramento de Nossa Senhora(BA),45732,2165
Luís Eduardo Magalhães(BA),87519,6618
Macajuba(BA),11348,348
Macarani(BA),18755,843
Macaúbas(BA),49826,1781
Macururé(BA),7824,184
Madre de Deus(BA),21093,2151
Maetinga(BA),3161,199
Maiquinique(BA),10112,720
Mairi(BA),18676,973
Malhada(BA),16845,322
Malhada de Pedras(BA),8393,233
Manoel Vitorino(BA),13240,853
Mansidão(BA),13643,152
Maracás(BA),20834,2460
Maragogipe(BA),44677,1724
Maraú(BA),20570,1322
Marcionílio Souza(BA),10406,382
Mascote(BA),13822,704
Mata de São João(BA),46583,3456
Matina(BA),12201,182
Medeiros Neto(BA),22688,1925
Miguel Calmon(BA),26023,1828
Milagres(BA),10950,341
Mirangaba(BA),18338,445
Mirante(BA),8641,343
Monte Santo(BA),49418,843
Morpará(BA),8519,167
Morro do Chapéu(BA),35413,1939
Mortugaba(BA),12042,430
Mucugê(BA),9062,389
Mucuri(BA),41748,2548
Mulungu do Morro(BA),10889,560
Mundo Novo(BA),26776,544
Muniz Ferreira(BA),7422,784
Muquém do São Francisco(BA),11348,422
Muritiba(BA),29399,1794
Mutuípe(BA),22221,1500
Nazaré(BA),28525,1885
Nilo Peçanha(BA),13997,539
Nordestina(BA),13130,556
Nova Canaã(BA),16462,489
Nova Fátima(BA),7812,427
Nova Ibiá(BA),6591,498
Nova Itarana(BA),8226,681
Nova Redenção(BA),9118,146
Nova Soure(BA),26947,579
Nova Viçosa(BA),43376,1813
Novo Horizonte(BA),12385,216
Novo Triunfo(BA),15440,351
Olindina(BA),28229,867
Oliveira dos Brejinhos(BA),21825,543
Ouriçangas(BA),8564,334
Ourolândia(BA),17451,1449
Palmas de Monte Alto(BA),21750,503
Palmeiras(BA),9019,200
Paramirim(BA),21607,203
Paratinga(BA),32000,878
Paripiranga(BA),28989,682
Pau Brasil(BA),9831,761
Paulo Afonso(BA),117782,4981
Pedro Alexandre(BA),16667,225
Pedrão(BA),7347,266
Piatã(BA),17123,1059
Pilão Arcado(BA),35048,598
Pindaí(BA),16260,583
Pindobaçu(BA),20150,1417
Pintadas(BA),10437,915
Piraí do Norte(BA),10023,698
Piripá(BA),10707,935
Piritiba(BA),24755,552
Planaltino(BA),9322,487
Planalto(BA),26265,1238
Pojuca(BA),39519,2648
Ponto Novo(BA),14914,557
Porto Seguro(BA),148686,7594
Potiraguá(BA),7224,459
Poções(BA),46871,2511
Prado(BA),28174,1330
Presidente Dutra(BA),15142,1002
Presidente Jânio Quadros(BA),12338,615
Presidente Tancredo Neves(BA),27719,1505
Pé de Serra(BA),13578,1333
Queimadas(BA),25439,1140
Quijingue(BA),27580,297
Quixabeira(BA),8972,607
Rafael Jambeiro(BA),22621,726
Remanso(BA),41008,1392
Retirolândia(BA),14396,1255
Riacho de Santana(BA),35421,1210
Riachão das Neves(BA),22339,770
Riachão do Jacuípe(BA),33436,3266
Ribeira do Amparo(BA),14592,654
Ribeira do Pombal(BA),53807,2686
Ribeirão do Largo(BA),5812,340
Rio Real(BA),40732,1701
Rio de Contas(BA),12989,419
Rio do Antônio(BA),15371,419
Rio do Pires(BA),11655,105
Rodelas(BA),9331,143
Ruy Barbosa(BA),30814,1755
Salinas da Margarida(BA),15667,1239
Salvador(BA),2872347,190166
Santa Brígida(BA),14213,678
Santa Bárbara(BA),20791,862
Santa Cruz Cabrália(BA),27778,1951
Santa Cruz da Vitória(BA),6315,484
Santa Inês(BA),10631,390
Santa Luzia(BA),12597,927
Santa Maria da Vitória(BA),39845,1557
Santa Rita de Cássia(BA),28338,1673
Santa Teresinha(BA),10405,360
Santaluz(BA),37348,2101
Santana(BA),26614,215
Santanópolis(BA),8943,465
Santo Amaro(BA),60069,2173
Santo Antônio de Jesus(BA),101512,9355
Santo Estêvão(BA),52850,2407
Sapeaçu(BA),17398,1280
Saubara(BA),12043,410
Saúde(BA),12913,379
Seabra(BA),44091,3972
Sebastião Laranjeiras(BA),11434,314
Senhor do Bonfim(BA),79015,3795
Sento Sé(BA),40684,808
Serra Dourada(BA),17386,411
Serra Preta(BA),14878,685
Serra do Ramalho(BA),31472,409
Serrinha(BA),80861,5876
Serrolândia(BA),13397,904
Simões Filho(BA),134377,6728
Sobradinho(BA),23191,1195
Souto Soares(BA),16979,893
Sátiro Dias(BA),17273,402
São Desidério(BA),33742,1714
São Domingos(BA),9058,807
São Felipe(BA),21074,2183
São Francisco do Conde(BA),39802,2595
São Félix(BA),14740,845
São Félix do Coribe(BA),15391,647
São Gabriel(BA),18793,1345
São Gonçalo dos Campos(BA),37550,1812
São José da Vitória(BA),5657,668
São José do Jacuípe(BA),10462,358
São Miguel das Matas(BA),11675,569
São Sebastião do Passé(BA),44300,2985
Sítio do Mato(BA),13012,154
Sítio do Quinto(BA),9986,308
Tabocas do Brejo Velho(BA),12518,189
Tanhaçu(BA),20403,1091
Tanque Novo(BA),17366,598
Tanquinho(BA),7918,676
Taperoá(BA),21074,1029
Tapiramutá(BA),17010,431
Teixeira de Freitas(BA),160487,13340
Teodoro Sampaio(BA),7425,241
Teofilândia(BA),22518,848
Teolândia(BA),14943,878
Terra Nova(BA),13033,593
Tremedal(BA),16394,388
Tucano(BA),50687,2070
Uauá(BA),24240,2015
Ubaitaba(BA),19056,929
Ubatã(BA),27035,1598
Ubaíra(BA),19895,585
Uibaí(BA),13887,698
Umburanas(BA),19222,626
Una(BA),19002,778
Urandi(BA),16658,743
Uruçuca(BA),20519,1639
Utinga(BA),19178,912
Valente(BA),28473,2114
Valença(BA),96562,5918
Varzedo(BA),8838,473
Vera Cruz(BA),43223,1031
Vereda(BA),6205,402
Vitória da Conquista(BA),338480,27198
Várzea Nova(BA),12697,588
Várzea da Roça(BA),14104,920
Várzea do Poço(BA),9170,432
Wagner(BA),9345,418
Wanderley(BA),12238,570
Wenceslau Guimarães(BA),21101,1436
Xique-Xique(BA),46483,1975
Água Fria(BA),16970,147
Érico Cardoso(BA),10610,230
Alcinópolis(MS),5343,167
Amambai(MS),39396,2120
Anastácio(MS),25135,1697
Anaurilândia(MS),9035,293
Angélica(MS),10780,631
Antônio João(MS),8956,307
Aparecida do Taboado(MS),25745,2311
Aquidauana(MS),47871,3981
Aral Moreira(MS),12149,356
Bandeirantes(MS),6788,438
Bataguassu(MS),23024,2107
Batayporã(MS),11329,634
Bela Vista(MS),24629,708
Bodoquena(MS),7875,265
Bonito(MS),21976,2135
Brasilândia(MS),11872,733
Caarapó(MS),30174,2576
Camapuã(MS),13711,594
Campo Grande(MS),895982,94878
Caracol(MS),6116,300
Cassilândia(MS),21939,2269
Chapadão do Sul(MS),25218,3163
Corguinho(MS),5947,205
Coronel Sapucaia(MS),15253,683
Corumbá(MS),111435,12022
Costa Rica(MS),20823,2202
Coxim(MS),33543,2361
Deodápolis(MS),12924,998
Dois Irmãos do Buriti(MS),11385,908
Douradina(MS),5924,423
Dourados(MS),222949,27368
Eldorado(MS),12353,1040
Figueirão(MS),3051,111
Fátima do Sul(MS),19189,1886
Glória de Dourados(MS),9965,810
Guia Lopes da Laguna(MS),9895,664
Iguatemi(MS),16078,765
Inocência(MS),7610,673
Itaporã(MS),24839,1478
Itaquiraí(MS),21142,1356
Ivinhema(MS),23187,2189
Japorã(MS),9110,128
Jaraguari(MS),7187,183
Jardim(MS),26097,1030
Jateí(MS),4027,362
Juti(MS),6712,449
Ladário(MS),23331,2121
Laguna Carapã(MS),7341,387
Maracaju(MS),47083,3874
Miranda(MS),28013,2121
Mundo Novo(MS),18366,1396
Naviraí(MS),54878,6887
Nioaque(MS),13930,765
Nova Alvorada do Sul(MS),21882,1522
Nova Andradina(MS),54374,2212
Novo Horizonte do Sul(MS),3814,294
Paranaíba(MS),42148,3116
Paranhos(MS),14228,394
Paraíso das Águas(MS),5555,266
Pedro Gomes(MS),7674,435
Ponta Porã(MS),92526,5896
Porto Murtinho(MS),17131,755
Ribas do Rio Pardo(MS),24615,1307
Rio Brilhante(MS),37514,3012
Rio Negro(MS),4831,335
Rio Verde de Mato Grosso(MS),19746,1417
Rochedo(MS),5499,327
Santa Rita do Pardo(MS),7851,393
Selvíria(MS),6529,249
Sete Quedas(MS),10791,520
Sidrolândia(MS),57665,4529
Sonora(MS),19274,1074
São Gabriel do Oeste(MS),26771,2619
Tacuru(MS),11552,673
Taquarussu(MS),3588,212
Terenos(MS),21806,955
Três Lagoas(MS),121388,13800
Vicentina(MS),6102,555
Água Clara(MS),15522,1658
Afonso Cunha(MA),6524,158
Alcântara(MA),22097,262
Aldeias Altas(MA),26532,975
Altamira do Maranhão(MA),8128,288
Alto Alegre do Maranhão(MA),27053,831
Alto Alegre do Pindaré(MA),31919,1766
Alto Parnaíba(MA),11190,680
Amapá do Maranhão(MA),6962,138
Amarante do Maranhão(MA),41435,1479
Anajatuba(MA),26803,749
Anapurus(MA),15732,828
Apicum-Açu(MA),17239,412
Araguanã(MA),15426,743
Araioses(MA),46440,631
Arame(MA),32701,1050
Arari(MA),29848,545
Axixá(MA),12130,189
Açailândia(MA),112445,4730
Bacabal(MA),104949,4349
Bacabeira(MA),17055,317
Bacuri(MA),18582,429
Bacurituba(MA),5644,112
Balsas(MA),94887,8408
Barra do Corda(MA),88212,5029
Barreirinhas(MA),62528,1751
Barão de Grajaú(MA),18820,301
Bela Vista do Maranhão(MA),11209,283
Belágua(MA),7469,197
Benedito Leite(MA),5632,295
Bequimão(MA),21280,275
Bernardo do Mearim(MA),6043,261
Boa Vista do Gurupi(MA),9287,15
Bom Jardim(MA),41630,1149
Bom Jesus das Selvas(MA),34028,2597
Bom Lugar(MA),16294,423
Brejo(MA),36397,805
Brejo de Areia(MA),9188,281
Buriti(MA),28678,751
Buriti Bravo(MA),23884,1186
Buriticupu(MA),72358,2927
Buritirana(MA),15430,282
Cachoeira Grande(MA),9431,217
Cajapió(MA),11177,71
Cajari(MA),19379,160
Campestre do Maranhão(MA),14374,884
Cantanhede(MA),21995,620
Capinzal do Norte(MA),10934,611
Carolina(MA),24322,644
Carutapera(MA),23807,725
Caxias(MA),164880,8420
Cedral(MA),10675,187
Central do Maranhão(MA),8673,44
Centro Novo do Maranhão(MA),21622,842
Centro do Guilherme(MA),13458,399
Chapadinha(MA),79675,3418
Cidelândia(MA),14697,491
Codó(MA),122859,2517
Coelho Neto(MA),49435,1599
Colinas(MA),41178,2724
Conceição do Lago-Açu(MA),16237,183
Coroatá(MA),65296,2657
Cururupu(MA),32695,1266
Cândido Mendes(MA),20178,93
Davinópolis(MA),12908,464
Dom Pedro(MA),23350,966
Duque Bacelar(MA),11349,672
Esperantinópolis(MA),17241,803
Estreito(MA),41946,3288
Feira Nova do Maranhão(MA),8504,1362
Fernando Falcão(MA),10360,836
Formosa da Serra Negra(MA),19089,1110
Fortaleza dos Nogueiras(MA),12631,977
Fortuna(MA),15552,1265
Godofredo Viana(MA),11819,91
Gonçalves Dias(MA),17934,863
Governador Archer(MA),10840,344
Governador Edison Lobão(MA),18296,589
Governador Eugênio Barros(MA),16828,571
Governador Luiz Rocha(MA),7807,210
Governador Newton Bello(MA),10180,679
Governador Nunes Freire(MA),25577,758
Grajaú(MA),69527,4173
Graça Aranha(MA),6262,124
Guimarães(MA),12030,321
Humberto de Campos(MA),28717,1365
Icatu(MA),27113,227
Igarapé Grande(MA),11320,1444
Igarapé do Meio(MA),14177,543
Imperatriz(MA),258682,14541
Itaipava do Grajaú(MA),16057,642
Itapecuru Mirim(MA),68203,2075
Itinga do Maranhão(MA),26000,716
Jatobá(MA),10153,91
Jenipapo dos Vieiras(MA),16515,1045
Joselândia(MA),16168,534
João Lisboa(MA),23632,598
Junco do Maranhão(MA),3432,289
Lago Verde(MA),16257,474
Lago da Pedra(MA),50266,1422
Lago do Junco(MA),10840,239
Lago dos Rodrigues(MA),8873,2222
Lagoa Grande do Maranhão(MA),11394,559
Lagoa do Mato(MA),11250,547
Lajeado Novo(MA),7550,357
Lima Campos(MA),11893,978
Loreto(MA),12157,532
Luís Domingues(MA),6951,453
Magalhães de Almeida(MA),19826,481
Maracaçumé(MA),21395,541
Marajá do Sena(MA),7792,230
Maranhãozinho(MA),16265,545
Mata Roma(MA),16829,350
Matinha(MA),23370,350
Matões(MA),33782,905
Matões do Norte(MA),16745,236
Milagres do Maranhão(MA),8464,239
Mirador(MA),21015,891
Miranda do Norte(MA),28381,790
Mirinzal(MA),14962,248
Montes Altos(MA),9160,725
Monção(MA),33434,1486
Morros(MA),19433,234
Nina Rodrigues(MA),14454,393
Nova Colinas(MA),5384,319
Nova Iorque(MA),4683,88
Nova Olinda do Maranhão(MA),20928,466
Olho d'Água das Cunhãs(MA),19505,712
Olinda Nova do Maranhão(MA),14701,496
Palmeirândia(MA),19722,63
Paraibano(MA),21386,826
Parnarama(MA),34907,989
Passagem Franca(MA),19019,1244
Pastos Bons(MA),19472,698
Paulino Neves(MA),16035,189
Paulo Ramos(MA),21040,1040
Paço do Lumiar(MA),122197,794
Pedreiras(MA),39229,2944
Pedro do Rosário(MA),25144,92
Penalva(MA),38470,468
Peri Mirim(MA),14318,228
Peritoró(MA),23196,594
Pindaré-Mirim(MA),32941,1002
Pinheiro(MA),83387,2727
Pio XII(MA),21485,1473
Pirapemas(MA),18625,451
Porto Franco(MA),23885,1516
Porto Rico do Maranhão(MA),5975,223
Poção de Pedras(MA),17873,1551
Presidente Dutra(MA),47804,1575
Presidente Juscelino(MA),12734,49
Presidente Médici(MA),7015,330
Presidente Sarney(MA),18918,200
Presidente Vargas(MA),11193,165
Primeira Cruz(MA),15315,82
Raposa(MA),30761,1085
Riachão(MA),20195,1596
Ribamar Fiquene(MA),7791,344
Rosário(MA),42740,457
Sambaíba(MA),5671,330
Santa Filomena do Maranhão(MA),7773,50
Santa Helena(MA),42130,1976
Santa Inês(MA),89044,6658
Santa Luzia(MA),72667,4320
Santa Luzia do Paruá(MA),25254,813
Santa Quitéria do Maranhão(MA),25642,196
Santa Rita(MA),37855,499
Santana do Maranhão(MA),13386,651
Santo Amaro do Maranhão(MA),15846,185
Santo Antônio dos Lopes(MA),14528,1180
Satubinha(MA),13914,279
Senador Alexandre Costa(MA),11141,463
Senador La Rocque(MA),14293,297
Serrano do Maranhão(MA),10253,206
Sucupira do Norte(MA),10636,197
Sucupira do Riachão(MA),5660,202
São Benedito do Rio Preto(MA),18663,1284
São Bento(MA),45211,739
São Bernardo(MA),28507,947
São Domingos do Azeitão(MA),7392,198
São Domingos do Maranhão(MA),34376,1898
São Francisco do Brejão(MA),11798,464
São Francisco do Maranhão(MA),12210,388
São Félix de Balsas(MA),4585,229
São José de Ribamar(MA),177687,1983
São José dos Basílios(MA),7641,545
São João Batista(MA),20665,181
São João do Carú(MA),15808,492
São João do Paraíso(MA),11177,230
São João do Soter(MA),18543,863
São João dos Patos(MA),25929,1856
São Luís(MA),1101884,37646
São Luís Gonzaga do Maranhão(MA),18856,1111
São Mateus do Maranhão(MA),41529,1814
São Pedro da Água Branca(MA),12690,521
São Pedro dos Crentes(MA),4668,341
São Raimundo das Mangabeiras(MA),18868,1901
São Raimundo do Doca Bezerra(MA),5237,94
São Roberto(MA),6719,315
São Vicente Ferrer(MA),22247,218
Sítio Novo(MA),18081,1663
Tasso Fragoso(MA),8521,811
Timbiras(MA),29124,503
Timon(MA),169107,5889
Trizidela do Vale(MA),21998,1034
Tufilândia(MA),5840,214
Tuntum(MA),41832,1727
Turiaçu(MA),35604,257
Turilândia(MA),25619,593
Tutóia(MA),58860,1203
Urbano Santos(MA),33122,1716
Vargem Grande(MA),56510,1029
Viana(MA),52441,316
Vila Nova dos Martírios(MA),13392,503
Vitorino Freire(MA),31523,2071
Vitória do Mearim(MA),32764,1253
Zé Doca(MA),51714,4967
Água Doce do Maranhão(MA),12571,673
Acorizal(MT),5399,455
Alta Floresta(MT),51782,6959
Alto Araguaia(MT),19044,1003
Alto Boa Vista(MT),6822,533
Alto Garças(MT),12030,598
Alto Paraguai(MT),11356,694
Alto Taquari(MT),10847,1315
Apiacás(MT),10133,1177
Araguaiana(MT),3100,169
Araguainha(MT),935,21
Araputanga(MT),16822,1554
Arenápolis(MT),9607,1212
Aripuanã(MT),22354,2067
Barra do Bugres(MT),34966,2200
Barra do Garças(MT),61012,6202
Barão de Melgaço(MT),8564,290
Bom Jesus do Araguaia(MT),6580,814
Brasnorte(MT),19695,1689
Campinápolis(MT),15980,874
Campo Novo do Parecis(MT),35360,5281
Campo Verde(MT),44041,4811
Campos de Júlio(MT),6891,918
Canabrava do Norte(MT),4743,244
Canarana(MT),21579,2227
Carlinda(MT),10305,1345
Castanheira(MT),8729,442
Chapada dos Guimarães(MT),19752,1412
Cláudia(MT),12149,1203
Cocalinho(MT),5700,391
Colniza(MT),38582,1014
Colíder(MT),33438,4349
Comodoro(MT),20763,1293
Confresa(MT),30933,2444
Conquista D'Oeste(MT),4038,357
Cotriguaçu(MT),19750,803
Cuiabá(MT),612547,76743
Curvelândia(MT),5219,241
Cáceres(MT),94376,7733
Denise(MT),9462,409
Diamantino(MT),22041,2148
Dom Aquino(MT),8178,472
Feliz Natal(MT),14192,1313
Figueirópolis D'Oeste(MT),3494,270
Gaúcha do Norte(MT),7648,630
General Carneiro(MT),5540,512
Glória D'Oeste(MT),3026,228
Guarantã do Norte(MT),35816,3193
Guiratinga(MT),15141,242
Indiavaí(MT),2752,196
Ipiranga do Norte(MT),7667,982
Itanhangá(MT),6737,224
Itaúba(MT),3802,719
Itiquira(MT),13345,290
Jaciara(MT),27776,2789
Jangada(MT),8409,485
Jauru(MT),8793,596
Juara(MT),34974,3536
Juruena(MT),15865,1207
Juscimeira(MT),11221,1026
Juína(MT),40997,2730
Lambari D'Oeste(MT),6121,527
Lucas do Rio Verde(MT),65534,11356
Luciara(MT),2077,112
Marcelândia(MT),10499,1129
Matupá(MT),16566,1828
Mirassol d'Oeste(MT),27739,2847
Nobres(MT),15336,1275
Nortelândia(MT),5989,594
Nossa Senhora do Livramento(MT),13216,941
Nova Bandeirantes(MT),15288,492
Nova Brasilândia(MT),3829,291
Nova Canaã do Norte(MT),12787,981
Nova Guarita(MT),4519,593
Nova Lacerda(MT),6640,763
Nova Marilândia(MT),3278,242
Nova Maringá(MT),8641,539
Nova Monte Verde(MT),9178,1159
Nova Mutum(MT),45378,6380
Nova Nazaré(MT),3849,212
Nova Olímpia(MT),20301,1063
Nova Santa Helena(MT),3718,476
Nova Ubiratã(MT),11982,496
Nova Xavantina(MT),21374,2317
Novo Horizonte do Norte(MT),4004,322
Novo Mundo(MT),9178,583
Novo Santo Antônio(MT),2640,244
Novo São Joaquim(MT),5074,325
Paranatinga(MT),22563,2635
Paranaíta(MT),11225,2242
Pedra Preta(MT),17626,1541
Peixoto de Azevedo(MT),34976,3356
Planalto da Serra(MT),2662,167
Poconé(MT),32843,2347
Pontal do Araguaia(MT),6711,662
Ponte Branca(MT),1576,96
Pontes e Lacerda(MT),45436,4801
Porto Alegre do Norte(MT),12517,474
Porto Esperidião(MT),12017,973
Porto Estrela(MT),2963,269
Porto dos Gaúchos(MT),5410,540
Poxoréu(MT),16219,1202
Primavera do Leste(MT),62019,10061
Querência(MT),17479,2321
Reserva do Cabaçal(MT),2732,197
Ribeirão Cascalheira(MT),10206,991
Ribeirãozinho(MT),2405,142
Rio Branco(MT),5156,497
Rondolândia(MT),4001,241
Rondonópolis(MT),232491,26648
Rosário Oeste(MT),17151,1010
Salto do Céu(MT),3365,226
Santa Carmem(MT),4525,627
Santa Cruz do Xingu(MT),2564,239
Santa Rita do Trivelato(MT),3429,138
Santa Terezinha(MT),8371,216
Santo Afonso(MT),3146,209
Santo Antônio do Leste(MT),5174,188
Santo Antônio do Leverger(MT),16628,864
Sapezal(MT),25881,3212
Serra Nova Dourada(MT),1650,155
Sinop(MT),142996,19038
Sorriso(MT),90313,12666
São Félix do Araguaia(MT),11708,1316
São José do Povo(MT),4063,140
São José do Rio Claro(MT),20664,1548
São José do Xingu(MT),5595,155
São José dos Quatro Marcos(MT),18906,1979
São Pedro da Cipa(MT),4727,433
Tabaporã(MT),9489,1261
Tangará da Serra(MT),103750,11882
Tapurah(MT),13705,1869
Terra Nova do Norte(MT),9667,904
Tesouro(MT),3805,191
Torixoréu(MT),3609,330
União do Sul(MT),3525,375
Vale de São Domingos(MT),3127,259
Vera(MT),11309,978
Vila Bela da Santíssima Trindade(MT),16128,2415
Vila Rica(MT),26037,1126
Várzea Grande(MT),284971,24260
Água Boa(MT),25721,2014
Abaetetuba(PA),157698,6792
Abel Figueiredo(PA),7434,801
Acará(PA),55591,1118
Afuá(PA),39218,2842
Alenquer(PA),56789,2525
Almeirim(PA),34109,3277
Altamira(PA),114594,12071
Anajás(PA),29277,1299
Ananindeua(PA),530598,19266
Anapu(PA),27890,1293
Augusto Corrêa(PA),45998,1883
Aurora do Pará(PA),31338,1190
Aveiro(PA),16388,573
Bagre(PA),30673,832
Baião(PA),47446,655
Bannach(PA),3286,530
Barcarena(PA),124680,9490
Belterra(PA),17732,1216
Belém(PA),1492745,95751
Benevides(PA),62737,3567
Bom Jesus do Tocantins(PA),16981,689
Bonito(PA),16286,350
Bragança(PA),127686,3513
Brasil Novo(PA),15086,1437
Brejo Grande do Araguaia(PA),7380,751
Breu Branco(PA),66046,576
Breves(PA),102701,3787
Bujaru(PA),29132,1261
Cachoeira do Arari(PA),23767,354
Cachoeira do Piriá(PA),33900,700
Cametá(PA),137890,6754
Canaã dos Carajás(PA),37085,7491
Capanema(PA),69027,2612
Capitão Poço(PA),54303,1767
Castanhal(PA),200793,7279
Chaves(PA),23717,503
Colares(PA),12085,436
Conceição do Araguaia(PA),47864,2914
Concórdia do Pará(PA),33318,2174
Cumaru do Norte(PA),13473,667
Curionópolis(PA),17929,2136
Curralinho(PA),34448,552
Curuá(PA),14393,1672
Curuçá(PA),40066,2159
Dom Eliseu(PA),59719,1677
Eldorado do Carajás(PA),33808,409
Faro(PA),7194,1008
Floresta do Araguaia(PA),20304,620
Garrafão do Norte(PA),26066,1288
Goianésia do Pará(PA),40475,892
Gurupá(PA),33376,1985
Igarapé-Açu(PA),38807,1988
Igarapé-Miri(PA),62698,2781
Inhangapi(PA),11711,293
Ipixuna do Pará(PA),64053,1808
Irituia(PA),32550,1144
Itaituba(PA),101247,9745
Itupiranga(PA),53269,1176
Jacareacanga(PA),8239,2247
Jacundá(PA),59155,1313
Juruti(PA),57943,3754
Limoeiro do Ajuru(PA),28935,1396
Magalhães Barata(PA),8548,263
Marabá(PA),279349,14664
Maracanã(PA),29473,742
Marapanim(PA),28336,887
Marituba(PA),131521,2609
Medicilândia(PA),31597,2655
Melgaço(PA),27654,510
Mocajuba(PA),31136,2779
Moju(PA),82094,1739
Mojuí dos Campos(PA),16084,1246
Monte Alegre(PA),58032,4572
Muaná(PA),40349,601
Mãe do Rio(PA),30077,1026
Nova Esperança do Piriá(PA),21368,1247
Nova Ipixuna(PA),16678,896
Nova Timboteua(PA),15363,868
Novo Progresso(PA),25762,2224
Novo Repartimento(PA),75919,943
Oeiras do Pará(PA),32512,1337
Oriximiná(PA),73096,7328
Ourilândia do Norte(PA),32832,4181
Ourém(PA),17842,376
Pacajá(PA),47706,1812
Palestina do Pará(PA),7589,530
Paragominas(PA),113145,6715
Parauapebas(PA),208273,41664
Pau D'Arco(PA),5483,589
Peixe-Boi(PA),8077,294
Piçarra(PA),12981,550
Placas(PA),30982,1384
Ponta de Pedras(PA),31082,2486
Portel(PA),62043,2536
Porto de Moz(PA),41135,1285
Prainha(PA),29866,1625
Primavera(PA),10825,449
Quatipuru(PA),13608,430
Redenção(PA),84787,10878
Rio Maria(PA),18193,1946
Rondon do Pará(PA),52357,1229
Rurópolis(PA),50510,3520
Salinópolis(PA),40675,1052
Salvaterra(PA),23752,934
Santa Bárbara do Pará(PA),21079,998
Santa Cruz do Arari(PA),10128,174
Santa Izabel do Pará(PA),70801,1822
Santa Luzia do Pará(PA),19848,1161
Santa Maria das Barreiras(PA),21449,662
Santa Maria do Pará(PA),24861,1347
Santana do Araguaia(PA),72817,2566
Santarém(PA),304589,16990
Santarém Novo(PA),6709,333
Santo Antônio do Tauá(PA),31482,1641
Sapucaia(PA),5930,281
Senador José Porfírio(PA),11658,683
Soure(PA),25374,532
São Caetano de Odivelas(PA),18050,1114
São Domingos do Araguaia(PA),25557,1930
São Domingos do Capim(PA),31989,592
São Francisco do Pará(PA),15882,703
São Félix do Xingu(PA),128481,4019
São Geraldo do Araguaia(PA),24847,808
São João da Ponta(PA),6139,67
São João de Pirabas(PA),23045,305
São João do Araguaia(PA),13996,58
São Miguel do Guamá(PA),58986,2849
São Sebastião da Boa Vista(PA),26640,568
Tailândia(PA),106339,4784
Terra Alta(PA),11720,564
Terra Santa(PA),18769,1283
Tomé-Açu(PA),63447,1532
Tracuateua(PA),30959,648
Trairão(PA),18989,1126
Tucumã(PA),39602,4480
Tucuruí(PA),113659,5098
Ulianópolis(PA),59210,2390
Uruará(PA),45476,1792
Vigia(PA),53686,2489
Viseu(PA),61403,1444
Vitória do Xingu(PA),15134,1684
Xinguara(PA),44751,4028
Água Azul do Norte(PA),27430,1075
Óbidos(PA),52137,5736
Abreu e Lima(PE),99990,2327
Afogados da Ingazeira(PE),37259,3551
Afrânio(PE),19635,714
Agrestina(PE),24885,1224
Alagoinha(PE),14636,533
Aliança(PE),38386,526
Altinho(PE),22972,886
Amaraji(PE),22829,435
Angelim(PE),11150,140
Araripina(PE),84418,5517
Araçoiaba(PE),20524,379
Arcoverde(PE),74338,4810
Barra de Guabiraba(PE),14385,339
Barreiros(PE),42659,654
Belo Jardim(PE),76439,2563
Belém de Maria(PE),12073,179
Belém do São Francisco(PE),20729,560
Betânia(PE),12719,353
Bezerros(PE),60798,3133
Bodocó(PE),38146,1553
