cities,population,cases
Senador Rui Palmeira(AL),13870,0
São Brás(AL),6961,0
São José da Laje(AL),23927,0
São José da Tapera(AL),32260,0
São Luís do Quitunde(AL),34555,0
São Miguel dos Campos(AL),61251,5
São Miguel dos Milagres(AL),7951,2
São Sebastião(AL),34152,3
Tanque d'Arca(AL),6162,0
Taquarana(AL),19980,2
Teotônio Vilela(AL),44169,0
Traipu(AL),27715,0
União dos Palmares(AL),65611,5
Viçosa(AL),25733,1
Água Branca(AL),20196,0
Abaiara(CE),11737,0
Acarape(CE),14929,4
Acaraú(CE),62641,31
Acopiara(CE),54270,8
Aiuaba(CE),17399,0
Alcântaras(CE),11714,11
Altaneira(CE),7586,0
Alto Santo(CE),17146,6
Amontada(CE),43452,3
Antonina do Norte(CE),7353,1
Apuiarés(CE),14600,2
Aquiraz(CE),80271,64
Aracati(CE),74547,16
Aracoiaba(CE),26469,12
Ararendá(CE),10935,1
Araripe(CE),21600,1
Aratuba(CE),11847,0
Arneiroz(CE),7840,9
Assaré(CE),23417,0
Aurora(CE),24654,0
Baixio(CE),6288,0
Banabuiú(CE),18197,7
Barbalha(CE),60781,5
Barreira(CE),22425,1
Barro(CE),22680,0
Barroquinha(CE),15017,2
Baturité(CE),35750,7
Beberibe(CE),53573,15
Bela Cruz(CE),32591,16
Boa Viagem(CE),54470,1
Brejo Santo(CE),49477,3
Camocim(CE),63661,1
Campos Sales(CE),27426,3
Canindé(CE),76997,24
Capistrano(CE),17738,4
Caridade(CE),22547,6
Caririaçu(CE),26965,1
Cariré(CE),18448,5
Cariús(CE),18699,1
Carnaubal(CE),17606,1
Cascavel(CE),71743,23
Catarina(CE),20698,1
Catunda(CE),10342,0
Caucaia(CE),361400,294
Cedro(CE),25557,0
Chaval(CE),13069,0
Chorozinho(CE),20264,6
Choró(CE),13521,3
Coreaú(CE),23136,13
Crateús(CE),75074,16
Crato(CE),132123,8
Croatá(CE),18063,1
Cruz(CE),24827,3
Deputado Irapuan Pinheiro(CE),9625,2
Ereré(CE),7198,2
Eusébio(CE),53618,77
Farias Brito(CE),19450,1
Forquilha(CE),24218,2
Fortaleza(CE),2669342,5970
Fortim(CE),16480,1
Frecheirinha(CE),14072,2
General Sampaio(CE),7618,2
Granja(CE),54748,5
Granjeiro(CE),4844,0
Graça(CE),14399,5
Groaíras(CE),11068,7
Guaiúba(CE),26064,4
Guaraciaba do Norte(CE),40642,5
Guaramiranga(CE),5193,4
Hidrolândia(CE),19978,2
Horizonte(CE),67337,38
Ibaretama(CE),13353,1
Ibiapina(CE),24997,1
Ibicuitinga(CE),12525,4
Icapuí(CE),19934,8
Icó(CE),68018,6
Iguatu(CE),102498,31
Independência(CE),26178,3
Ipaporanga(CE),11593,2
Ipaumirim(CE),12463,1
Ipu(CE),41964,2
Ipueiras(CE),38166,5
Iracema(CE),14297,3
Irauçuba(CE),24156,0
Itaitinga(CE),37980,49
Itaiçaba(CE),7827,1
Itapajé(CE),52675,2
Itapipoca(CE),129358,56
Itapiúna(CE),20382,7
Itarema(CE),41826,5
Itatira(CE),21647,2
Jaguaretama(CE),18162,7
Jaguaribara(CE),11401,6
Jaguaribe(CE),34682,13
Jaguaruana(CE),33705,3
Jardim(CE),27174,1
Jati(CE),8111,0
Jijoca de Jericoacoara(CE),19816,0
Juazeiro do Norte(CE),274207,12
Jucás(CE),24833,4
Lavras da Mangabeira(CE),31508,1
Limoeiro do Norte(CE),59540,20
Madalena(CE),19691,3
Maracanaú(CE),227886,159
Maranguape(CE),128978,70
Marco(CE),27361,2
Martinópole(CE),11233,0
Massapê(CE),38737,8
Mauriti(CE),47962,2
Meruoca(CE),15057,1
Milagres(CE),27512,2
Milhã(CE),13155,2
Miraíma(CE),13818,1
Missão Velha(CE),35393,1
Mombaça(CE),43797,6
Monsenhor Tabosa(CE),17234,3
Morada Nova(CE),61890,5
Moraújo(CE),8724,0
Morrinhos(CE),22534,0
Mucambo(CE),14537,1
Mulungu(CE),10823,4
Nova Olinda(CE),15565,6
Nova Russas(CE),32328,0
Novo Oriente(CE),28607,2
Ocara(CE),25703,10
Orós(CE),21427,1
Pacajus(CE),72203,22
Pacatuba(CE),83432,49
Pacoti(CE),12261,2
Pacujá(CE),6533,0
Palhano(CE),9386,0
Palmácia(CE),13322,0
Paracuru(CE),35076,4
Paraipaba(CE),32744,15
Parambu(CE),31521,0
Paramoti(CE),12226,0
Pedra Branca(CE),43258,14
Penaforte(CE),9077,0
Pentecoste(CE),37751,6
Pereiro(CE),16307,4
Pindoretama(CE),20567,11
Piquet Carneiro(CE),16959,0
Pires Ferreira(CE),10951,0
Poranga(CE),12336,2
Porteiras(CE),14996,1
Potengi(CE),11045,0
Potiretama(CE),6419,3
Quiterianópolis(CE),21084,1
Quixadá(CE),87728,30
Quixelô(CE),16178,1
Quixeramobim(CE),81082,24
Quixeré(CE),22149,3
Redenção(CE),29053,10
Reriutaba(CE),18491,4
Russas(CE),78194,23
Saboeiro(CE),15819,0
Salitre(CE),16554,1
Santa Quitéria(CE),43703,8
Santana do Acaraú(CE),32452,5
Santana do Cariri(CE),17700,0
Senador Pompeu(CE),25496,4
Senador Sá(CE),7623,1
Sobral(CE),208935,139
Solonópole(CE),18324,6
São Benedito(CE),47903,4
São Gonçalo do Amarante(CE),48422,41
São João do Jaguaribe(CE),7645,1
São Luís do Curu(CE),13000,5
Tabuleiro do Norte(CE),30697,6
Tamboril(CE),26251,0
Tarrafas(CE),8592,0
Tauá(CE),58859,18
Tejuçuoca(CE),19187,0
Tianguá(CE),75946,6
Trairi(CE),55918,8
Tururu(CE),16271,1
Ubajara(CE),34792,0
Umari(CE),7733,0
Umirim(CE),19825,2
Uruburetama(CE),21850,5
Uruoca(CE),13840,1
Varjota(CE),18420,0
Viçosa do Ceará(CE),60889,17
Várzea Alegre(CE),40721,3
Afonso Cláudio(ES),30586,10
Alegre(ES),30084,2
Alfredo Chaves(ES),14601,19
Alto Rio Novo(ES),7836,0
Anchieta(ES),29263,10
Apiacá(ES),7567,3
Aracruz(ES),101220,21
Atilio Vivacqua(ES),11936,0
Baixo Guandu(ES),30998,0
Barra de São Francisco(ES),44650,1
Boa Esperança(ES),15037,1
Bom Jesus do Norte(ES),9936,9
Brejetuba(ES),12404,1
Cachoeiro de Itapemirim(ES),208972,11
Cariacica(ES),381285,316
Castelo(ES),37534,5
Colatina(ES),122499,25
Conceição da Barra(ES),31063,0
Conceição do Castelo(ES),12723,0
Divino de São Lourenço(ES),4304,0
Domingos Martins(ES),33850,18
Dores do Rio Preto(ES),6749,0
Ecoporanga(ES),22923,0
Fundão(ES),21509,23
Governador Lindenberg(ES),12709,0
Guarapari(ES),124859,38
Guaçuí(ES),30867,8
Ibatiba(ES),26082,0
Ibiraçu(ES),12479,2
Ibitirama(ES),8889,1
Iconha(ES),13860,1
Irupi(ES),13377,1
Itaguaçu(ES),14066,0
Itapemirim(ES),34348,4
Itarana(ES),10555,0
Iúna(ES),29161,0
Jaguaré(ES),30477,0
Jerônimo Monteiro(ES),12192,2
João Neiva(ES),16668,6
Laranja da Terra(ES),10947,0
Linhares(ES),173555,39
Mantenópolis(ES),15350,0
Marataízes(ES),38499,15
Marechal Floriano(ES),16694,2
Marilândia(ES),12833,0
Mimoso do Sul(ES),26153,2
Montanha(ES),18833,1
Mucurici(ES),5524,0
Muniz Freire(ES),17465,1
Muqui(ES),15449,0
Nova Venécia(ES),50110,5
Pancas(ES),23184,0
Pedro Canário(ES),26184,3
Pinheiros(ES),27047,4
Piúma(ES),21711,7
Ponto Belo(ES),7863,0
Presidente Kennedy(ES),11574,7
Rio Bananal(ES),19141,0
Rio Novo do Sul(ES),11622,4
Santa Leopoldina(ES),12224,5
Santa Maria de Jetibá(ES),40431,6
Santa Teresa(ES),23590,14
Serra(ES),517510,572
Sooretama(ES),30070,3
São Domingos do Norte(ES),8638,0
São Gabriel da Palha(ES),37947,4
São José do Calçado(ES),10556,3
São Mateus(ES),130611,20
São Roque do Canaã(ES),12415,2
Vargem Alta(ES),21402,0
Venda Nova do Imigrante(ES),25277,15
Viana(ES),78239,51
Vila Pavão(ES),9208,0
Vila Valério(ES),14080,5
Vila Velha(ES),493838,692
Vitória(ES),362097,554
Água Doce do Norte(ES),11019,0
Águia Branca(ES),9642,0
Abadia de Goiás(GO),8773,0
Abadiânia(GO),20042,0
Acreúna(GO),22366,0
Adelândia(GO),2516,0
Alexânia(GO),27653,0
Aloândia(GO),1995,1
Alto Horizonte(GO),6414,0
Alto Paraíso de Goiás(GO),7624,0
Alvorada do Norte(GO),8660,0
Amaralina(GO),3812,0
Americano do Brasil(GO),6111,0
Amorinópolis(GO),3126,0
Anhanguera(GO),1149,1
Anicuns(GO),21850,0
Anápolis(GO),386923,43
Aparecida de Goiânia(GO),578179,50
Aparecida do Rio Doce(GO),2474,0
Aporé(GO),4198,0
Aragarças(GO),20118,0
Aragoiânia(GO),10308,2
Araguapaz(GO),7770,0
Araçu(GO),3522,0
Arenópolis(GO),2612,0
Aruanã(GO),9875,0
Aurilândia(GO),3120,0
Avelinópolis(GO),2417,1
Baliza(GO),5138,0
Barro Alto(GO),11167,1
Bela Vista de Goiás(GO),29975,3
Bom Jardim de Goiás(GO),8841,0
Bom Jesus de Goiás(GO),25216,3
Bonfinópolis(GO),9706,0
Bonópolis(GO),4405,0
Brazabrantes(GO),3703,0
Britânia(GO),5779,0
Buriti Alegre(GO),9459,0
Buriti de Goiás(GO),2488,0
Buritinópolis(GO),3292,0
Cabeceiras(GO),7993,0
Cachoeira Alta(GO),12484,0
Cachoeira Dourada(GO),8067,0
Cachoeira de Goiás(GO),1351,0
Caiapônia(GO),18913,0
Caldas Novas(GO),91162,1
Caldazinha(GO),3804,0
Campestre de Goiás(GO),3630,1
Campinaçu(GO),3640,0
Campinorte(GO),12626,1
Campo Alegre de Goiás(GO),7589,0
Campo Limpo de Goiás(GO),7789,0
Campos Belos(GO),19887,0
Campos Verdes(GO),2141,0
Carmo do Rio Verde(GO),10082,3
Castelândia(GO),3435,0
Catalão(GO),108823,1
Caturaí(GO),5070,0
Cavalcante(GO),9709,0
Caçu(GO),16009,0
Ceres(GO),22191,4
Cezarina(GO),8606,0
Chapadão do Céu(GO),10167,0
Cidade Ocidental(GO),71376,6
Cocalzinho de Goiás(GO),20240,0
Colinas do Sul(GO),3382,0
Corumbaíba(GO),9723,0
Corumbá de Goiás(GO),11110,0
Cristalina(GO),58997,0
Cristianópolis(GO),2966,0
Crixás(GO),16949,0
Cromínia(GO),3486,0
Cumari(GO),2854,0
Córrego do Ouro(GO),2327,0
Damianópolis(GO),3311,0
Damolândia(GO),2938,0
Davinópolis(GO),2094,0
Diorama(GO),2484,0
Divinópolis de Goiás(GO),4804,0
Doverlândia(GO),7322,0
Edealina(GO),3699,0
Edéia(GO),12372,0
Estrela do Norte(GO),3275,0
Faina(GO),6627,1
Fazenda Nova(GO),5637,0
Firminópolis(GO),13292,0
Flores de Goiás(GO),16557,0
Formosa(GO),121617,4
Formoso(GO),4248,0
Gameleira de Goiás(GO),3818,0
Goiandira(GO),5600,3
Goianira(GO),44289,1
Goianápolis(GO),11231,0
Goianésia(GO),70084,28
Goiatuba(GO),34095,2
Goiás(GO),22645,0
Goiânia(GO),1516113,453
Gouvelândia(GO),5898,0
Guapó(GO),14209,1
Guarani de Goiás(GO),3893,0
Guaraíta(GO),1996,0
Guarinos(GO),1794,0
Heitoraí(GO),3724,0
Hidrolina(GO),3564,0
Hidrolândia(GO),21706,0
Iaciara(GO),13947,0
Inaciolândia(GO),6194,0
Indiara(GO),15611,0
Inhumas(GO),52866,3
Ipameri(GO),26985,1
Ipiranga de Goiás(GO),2893,0
Iporá(GO),31531,0
Israelândia(GO),2800,0
Itaberaí(GO),42900,0
Itaguari(GO),4676,0
Itaguaru(GO),5237,2
Itajá(GO),4539,0
Itapaci(GO),22981,0
Itapirapuã(GO),4997,0
Itapuranga(GO),25768,0
Itarumã(GO),7178,0
Itauçu(GO),8938,0
Itumbiara(GO),104742,10
Ivolândia(GO),2370,0
Jandaia(GO),6048,0
Jaraguá(GO),50511,2
Jataí(GO),100882,7
Jaupaci(GO),2879,0
Jesúpolis(GO),2490,1
Joviânia(GO),7387,0
Jussara(GO),18478,0
Lagoa Santa(GO),1588,0
Leopoldo de Bulhões(GO),7647,0
Luziânia(GO),208299,13
Mairipotaba(GO),2368,0
Mambaí(GO),8882,0
Mara Rosa(GO),9503,0
Marzagão(GO),2236,0
Matrinchã(GO),4351,0
Maurilândia(GO),14080,0
Mimoso de Goiás(GO),2597,0
Minaçu(GO),29070,0
Mineiros(GO),66801,4
Moiporá(GO),1529,0
Monte Alegre de Goiás(GO),8606,0
Montes Claros de Goiás(GO),8055,0
Montividiu(GO),13396,1
Montividiu do Norte(GO),4479,0
Morrinhos(GO),46136,1
Morro Agudo de Goiás(GO),2248,0
Mossâmedes(GO),4290,0
Mozarlândia(GO),15659,0
Mundo Novo(GO),4887,0
Mutunópolis(GO),3778,0
Nazário(GO),9142,0
Nerópolis(GO),29850,5
Niquelândia(GO),46388,1
Nova América(GO),2352,0
Nova Aurora(GO),2210,0
Nova Crixás(GO),12869,0
Nova Glória(GO),8164,1
Nova Iguaçu de Goiás(GO),2929,0
Nova Roma(GO),3264,0
Nova Veneza(GO),9853,1
Novo Brasil(GO),2913,0
Novo Gama(GO),115711,3
Novo Planalto(GO),4495,0
Orizona(GO),15615,0
Ouro Verde de Goiás(GO),3759,0
Ouvidor(GO),6667,0
Padre Bernardo(GO),33835,0
Palestina de Goiás(GO),3464,0
Palmeiras de Goiás(GO),28858,0
Palmelo(GO),2381,0
Palminópolis(GO),3585,0
Panamá(GO),2615,0
Paranaiguara(GO),10057,1
Paraúna(GO),10988,3
Perolândia(GO),3129,0
Petrolina de Goiás(GO),10281,0
Pilar de Goiás(GO),2253,0
Piracanjuba(GO),24524,0
Piranhas(GO),10385,0
Pirenópolis(GO),24908,0
Pires do Rio(GO),31458,5
Planaltina(GO),89918,5
Pontalina(GO),17819,0
Porangatu(GO),45394,0
Porteirão(GO),3881,0
Portelândia(GO),4011,0
Posse(GO),36900,0
Professor Jamil(GO),3223,6
Quirinópolis(GO),50065,0
Rialma(GO),10918,6
Rianápolis(GO),4801,0
Rio Quente(GO),4493,0
Rio Verde(GO),235647,19
Rubiataba(GO),19882,0
Sanclerlândia(GO),7637,0
Santa Bárbara de Goiás(GO),6560,0
Santa Cruz de Goiás(GO),2855,0
Santa Fé de Goiás(GO),5459,1
Santa Helena de Goiás(GO),38648,1
Santa Isabel(GO),3809,0
Santa Rita do Araguaia(GO),8756,0
Santa Rita do Novo Destino(GO),3343,0
Santa Rosa de Goiás(GO),2319,0
Santa Tereza de Goiás(GO),3355,0
Santa Terezinha de Goiás(GO),8744,0
Santo Antônio da Barra(GO),4821,0
Santo Antônio de Goiás(GO),6283,0
Santo Antônio do Descoberto(GO),74744,5
Senador Canedo(GO),115371,11
Serranópolis(GO),8544,0
Silvânia(GO),20695,1
Simolândia(GO),6856,0
São Domingos(GO),12949,0
São Francisco de Goiás(GO),6264,0
São João d'Aliança(GO),13740,0
São João da Paraúna(GO),1381,0
São Luiz do Norte(GO),5167,0
São Luís de Montes Belos(GO),33817,2
São Miguel do Araguaia(GO),21993,0
São Miguel do Passa Quatro(GO),4057,0
São Patrício(GO),2036,0
São Simão(GO),20645,0
Sítio d'Abadia(GO),2989,0
Taquaral de Goiás(GO),3529,0
Teresina de Goiás(GO),3458,0
Terezópolis de Goiás(GO),8043,0
Trindade(GO),127599,12
Trombas(GO),3500,0
Três Ranchos(GO),2833,0
Turvelândia(GO),5281,0
Turvânia(GO),4598,0
Uirapuru(GO),2854,0
Uruana(GO),13843,0
Uruaçu(GO),40532,2
Urutaí(GO),3072,0
Valparaíso de Goiás(GO),168468,14
Varjão(GO),3827,0
Vianópolis(GO),13863,1
Vicentinópolis(GO),8743,0
Vila Boa(GO),6171,0
Vila Propício(GO),5821,0
Água Fria de Goiás(GO),5735,0
Água Limpa(GO),1850,0
Águas Lindas de Goiás(GO),212440,12
Abaré(BA),20086,0
Abaíra(BA),8739,1
Acajutiba(BA),15159,1
Adustina(BA),17040,1
Aiquara(BA),4446,1
Alagoinhas(BA),151596,8
Alcobaça(BA),22470,0
Almadina(BA),5464,1
Amargosa(BA),37241,0
Amélia Rodrigues(BA),25102,5
América Dourada(BA),16094,0
Anagé(BA),22005,0
Andaraí(BA),13143,0
Andorinha(BA),14595,0
Angical(BA),13977,0
Anguera(BA),11221,0
Antas(BA),19291,0
Antônio Cardoso(BA),11683,0
Antônio Gonçalves(BA),11798,0
Aporá(BA),17731,0
Apuarema(BA),7330,0
Aracatu(BA),13135,2
Araci(BA),54379,1
Aramari(BA),11397,0
Arataca(BA),11019,2
Aratuípe(BA),8825,0
Araçás(BA),12177,0
Aurelino Leal(BA),11531,1
Baianópolis(BA),13877,0
Baixa Grande(BA),20468,0
Banzaê(BA),13229,0
Barra(BA),53578,2
Barra da Estiva(BA),20598,0
Barra do Choça(BA),31603,1
Barra do Mendes(BA),13865,0
Barra do Rocha(BA),5714,3
Barreiras(BA),155439,1
Barro Alto(BA),14931,0
Barro Preto(BA),5591,3
Barrocas(BA),15978,0
Belmonte(BA),23328,2
Belo Campo(BA),17211,0
Biritinga(BA),15979,0
Boa Nova(BA),12633,0
Boa Vista do Tupim(BA),18576,0
Bom Jesus da Lapa(BA),69148,0
Bom Jesus da Serra(BA),9880,0
Boninal(BA),14368,0
Bonito(BA),16764,0
Boquira(BA),21508,0
Botuporã(BA),10211,0
Brejolândia(BA),10557,0
Brejões(BA),14295,0
Brotas de Macaúbas(BA),10231,0
Brumado(BA),67195,8
Buerarema(BA),18349,10
Buritirama(BA),21174,0
Caatiba(BA),6758,0
Cabaceiras do Paraguaçu(BA),18807,0
Cachoeira(BA),33470,1
Caculé(BA),23170,0
Caetanos(BA),14542,1
Caetité(BA),50975,0
Cafarnaum(BA),18437,0
Cairu(BA),18176,0
Caldeirão Grande(BA),13327,2
Camacan(BA),31988,5
Camamu(BA),35316,1
Camaçari(BA),299132,46
Campo Alegre de Lourdes(BA),28798,3
Campo Formoso(BA),71206,1
Canarana(BA),26176,2
Canavieiras(BA),31099,11
Candeal(BA),8258,0
Candeias(BA),87076,17
Candiba(BA),14319,0
Cansanção(BA),34834,1
Canudos(BA),16668,0
Canápolis(BA),9711,0
Capela do Alto Alegre(BA),11637,0
Capim Grosso(BA),30662,2
Caravelas(BA),22016,0
Caraíbas(BA),8951,0
Cardeal da Silva(BA),9295,0
Carinhanha(BA),29018,0
Casa Nova(BA),71969,0
Castro Alves(BA),26264,1
Catolândia(BA),3577,0
Catu(BA),54704,5
Caturama(BA),9329,0
Caém(BA),9213,0
Central(BA),17266,0
Chorrochó(BA),11177,0
Cipó(BA),17300,0
Coaraci(BA),16993,13
Cocos(BA),18777,0
Conceição da Feira(BA),22581,0
Conceição do Almeida(BA),17247,0
Conceição do Coité(BA),66612,2
Conceição do Jacuípe(BA),33153,1
Conde(BA),25837,1
Condeúba(BA),17247,0
Contendas do Sincorá(BA),4066,0
Coração de Maria(BA),22605,1
Cordeiros(BA),8614,0
Coribe(BA),14194,0
Coronel João Sá(BA),15895,0
Correntina(BA),32137,0
Cotegipe(BA),13782,0
Cravolândia(BA),5349,2
Cristópolis(BA),13910,0
Crisópolis(BA),21103,0
Cruz das Almas(BA),63239,3
Curaçá(BA),34700,9
Cândido Sales(BA),25189,0
Cícero Dantas(BA),32515,0
Dias d'Ávila(BA),81089,7
Dom Basílio(BA),12199,0
Dom Macedo Costa(BA),4058,0
Dário Meira(BA),10710,1
Elísio Medrado(BA),8122,0
Encruzilhada(BA),17006,0
Entre Rios(BA),41780,0
Esplanada(BA),37237,0
Euclides da Cunha(BA),60585,1
Eunápolis(BA),113380,19
Feira da Mata(BA),5665,0
Feira de Santana(BA),614872,90
Filadélfia(BA),16377,0
Firmino Alves(BA),5617,0
Floresta Azul(BA),10629,2
Formosa do Rio Preto(BA),25591,0
Fátima(BA),17890,0
Gandu(BA),32403,2
Gavião(BA),4463,0
Gentio do Ouro(BA),11233,0
Glória(BA),15221,0
Gongogi(BA),7128,4
Governador Mangabeira(BA),20722,0
Guajeru(BA),6937,0
Guanambi(BA),84481,0
Guaratinga(BA),20843,1
Heliópolis(BA),13031,0
Iaçu(BA),24305,0
Ibiassucê(BA),9224,0
Ibicaraí(BA),21689,3
Ibicoara(BA),19571,0
Ibicuí(BA),16198,0
Ibipeba(BA),18211,0
Ibipitanga(BA),14902,0
Ibiquera(BA),4044,0
Ibirapitanga(BA),23375,0
Ibirapuã(BA),8637,0
Ibirataia(BA),15312,6
Ibitiara(BA),16339,0
Ibititá(BA),17113,0
Ibotirama(BA),26927,1
Ichu(BA),6206,0
Igaporã(BA),15640,0
Igrapiúna(BA),13226,0
Iguaí(BA),26916,0
Ilhéus(BA),162327,202
Inhambupe(BA),39926,0
Ipecaetá(BA),14487,0
Ipiaú(BA),45873,16
Ipirá(BA),59595,4
Ipupiara(BA),9865,0
Irajuba(BA),7260,0
Iramaia(BA),8537,0
Iraquara(BA),25216,0
Irará(BA),29034,0
Irecê(BA),72967,1
Itabela(BA),30584,1
Itaberaba(BA),64489,1
Itabuna(BA),213223,171
Itacaré(BA),28296,1
Itaeté(BA),16056,0
Itagi(BA),12351,1
Itagibá(BA),14579,6
Itagimirim(BA),6869,0
Itaguaçu da Bahia(BA),14429,0
Itaju do Colônia(BA),6682,0
Itajuípe(BA),20491,9
Itamaraju(BA),64486,1
Itamari(BA),8035,0
Itambé(BA),23049,0
Itanagra(BA),6441,0
Itanhém(BA),19405,0
Itaparica(BA),22228,1
Itapebi(BA),10259,5
Itapetinga(BA),76147,8
Itapicuru(BA),35576,0
Itapitanga(BA),10313,0
Itapé(BA),8761,1
Itaquara(BA),8319,0
Itarantim(BA),19747,1
Itatim(BA),14487,4
Itiruçu(BA),12576,0
