cities,population,cases
Capela(AL),17053,538
Carneiros(AL),9081,97
Chã Preta(AL),7311,47
Coité do Nóia(AL),10693,159
Colônia Leopoldina(AL),21698,257
Coqueiro Seco(AL),5845,306
Coruripe(AL),56933,1875
Craíbas(AL),24219,715
Delmiro Gouveia(AL),52016,1047
Dois Riachos(AL),11075,206
Estrela de Alagoas(AL),18205,205
Feira Grande(AL),22166,478
Feliz Deserto(AL),4754,99
Flexeiras(AL),12790,327
Girau do Ponciano(AL),40917,1356
Ibateguara(AL),15616,444
Igaci(AL),25631,256
Igreja Nova(AL),24499,575
Inhapi(AL),18385,75
Jacaré dos Homens(AL),5253,120
Jacuípe(AL),7021,63
Japaratinga(AL),8361,160
Jaramataia(AL),5770,61
Jequiá da Praia(AL),11580,384
Joaquim Gomes(AL),23993,567
Jundiá(AL),4155,48
Junqueiro(AL),24727,578
Lagoa da Canoa(AL),17852,588
Limoeiro de Anadia(AL),28635,547
Maceió(AL),1018948,30616
Major Isidoro(AL),19804,427
Mar Vermelho(AL),3514,25
Maragogi(AL),32704,501
Maravilha(AL),9163,99
Marechal Deodoro(AL),51901,2714
Maribondo(AL),13264,358
Mata Grande(AL),25216,202
Matriz de Camaragibe(AL),24642,1120
Messias(AL),17856,648
Minador do Negrão(AL),5329,89
Monteirópolis(AL),7159,126
Murici(AL),28236,432
Novo Lino(AL),12690,112
Olho d'Água Grande(AL),5123,145
Olho d'Água das Flores(AL),21688,1157
Olho d'Água do Casado(AL),9373,43
Olivença(AL),11624,153
Ouro Branco(AL),11496,94
Palestina(AL),5011,305
Palmeira dos Índios(AL),73218,1938
Pariconha(AL),10533,206
Paripueira(AL),13176,190
Passo de Camaragibe(AL),15245,379
Paulo Jacinto(AL),7564,188
Penedo(AL),63683,1618
Piaçabuçu(AL),17827,368
Pilar(AL),35111,1469
Pindoba(AL),2908,79
Piranhas(AL),25039,291
Porto Calvo(AL),27165,795
Porto Real do Colégio(AL),20066,418
Porto de Pedras(AL),7786,154
Poço das Trincheiras(AL),14386,102
Pão de Açúcar(AL),24399,910
Quebrangulo(AL),11294,405
Rio Largo(AL),75120,1330
Roteiro(AL),6664,155
Santa Luzia do Norte(AL),7296,243
Santana do Ipanema(AL),47654,1815
Santana do Mundaú(AL),10740,276
Satuba(AL),13828,511
Senador Rui Palmeira(AL),13870,122
São Brás(AL),6961,262
São José da Laje(AL),23927,720
São José da Tapera(AL),32260,893
São Luís do Quitunde(AL),34555,862
São Miguel dos Campos(AL),61251,2164
São Miguel dos Milagres(AL),7951,126
São Sebastião(AL),34152,852
Tanque d'Arca(AL),6162,127
Taquarana(AL),19980,266
Teotônio Vilela(AL),44169,1327
Traipu(AL),27715,278
União dos Palmares(AL),65611,971
Viçosa(AL),25733,433
Água Branca(AL),20196,104
Abaiara(CE),11737,113
Acarape(CE),14929,1928
Acaraú(CE),62641,2712
Acopiara(CE),54270,1308
Aiuaba(CE),17399,68
Alcântaras(CE),11714,552
Altaneira(CE),7586,180
Alto Santo(CE),17146,497
Amontada(CE),43452,870
Antonina do Norte(CE),7353,58
Apuiarés(CE),14600,253
Aquiraz(CE),80271,1212
Aracati(CE),74547,1992
Aracoiaba(CE),26469,841
Ararendá(CE),10935,292
Araripe(CE),21600,250
Aratuba(CE),11847,260
Arneiroz(CE),7840,63
Assaré(CE),23417,623
Aurora(CE),24654,652
Baixio(CE),6288,113
Banabuiú(CE),18197,607
Barbalha(CE),60781,2282
Barreira(CE),22425,356
Barro(CE),22680,425
Barroquinha(CE),15017,807
Baturité(CE),35750,637
Beberibe(CE),53573,1001
Bela Cruz(CE),32591,1259
Boa Viagem(CE),54470,1463
Brejo Santo(CE),49477,2158
Camocim(CE),63661,2425
Campos Sales(CE),27426,604
Canindé(CE),76997,2080
Capistrano(CE),17738,727
Caridade(CE),22547,343
Caririaçu(CE),26965,790
Cariré(CE),18448,941
Cariús(CE),18699,585
Carnaubal(CE),17606,647
Cascavel(CE),71743,1754
Catarina(CE),20698,272
Catunda(CE),10342,398
Caucaia(CE),361400,6568
Cedro(CE),25557,646
Chaval(CE),13069,816
Chorozinho(CE),20264,663
Choró(CE),13521,354
Coreaú(CE),23136,1339
Crateús(CE),75074,6321
Crato(CE),132123,7755
Croatá(CE),18063,404
Cruz(CE),24827,942
Deputado Irapuan Pinheiro(CE),9625,274
Ereré(CE),7198,376
Eusébio(CE),53618,2291
Farias Brito(CE),19450,1241
Forquilha(CE),24218,759
Fortaleza(CE),2669342,67740
Fortim(CE),16480,177
Frecheirinha(CE),14072,1537
General Sampaio(CE),7618,148
Granja(CE),54748,1299
Granjeiro(CE),4844,196
Graça(CE),14399,593
Groaíras(CE),11068,801
Guaiúba(CE),26064,324
Guaraciaba do Norte(CE),40642,843
Guaramiranga(CE),5193,169
Hidrolândia(CE),19978,580
Horizonte(CE),67337,2418
Ibaretama(CE),13353,167
Ibiapina(CE),24997,840
Ibicuitinga(CE),12525,549
Icapuí(CE),19934,693
Icó(CE),68018,2405
Iguatu(CE),102498,4305
Independência(CE),26178,496
Ipaporanga(CE),11593,354
Ipaumirim(CE),12463,247
Ipu(CE),41964,2315
Ipueiras(CE),38166,1545
Iracema(CE),14297,829
Irauçuba(CE),24156,414
Itaitinga(CE),37980,844
Itaiçaba(CE),7827,290
Itapajé(CE),52675,1201
Itapipoca(CE),129358,3431
Itapiúna(CE),20382,371
Itarema(CE),41826,1991
Itatira(CE),21647,1019
Jaguaretama(CE),18162,842
Jaguaribara(CE),11401,309
Jaguaribe(CE),34682,1617
Jaguaruana(CE),33705,1168
Jardim(CE),27174,314
Jati(CE),8111,92
Jijoca de Jericoacoara(CE),19816,882
Juazeiro do Norte(CE),274207,16491
Jucás(CE),24833,548
Lavras da Mangabeira(CE),31508,1016
Limoeiro do Norte(CE),59540,1785
Madalena(CE),19691,523
Maracanaú(CE),227886,7993
Maranguape(CE),128978,5368
Marco(CE),27361,515
Martinópole(CE),11233,227
Massapê(CE),38737,1001
Mauriti(CE),47962,1364
Meruoca(CE),15057,726
Milagres(CE),27512,655
Milhã(CE),13155,356
Miraíma(CE),13818,427
Missão Velha(CE),35393,927
Mombaça(CE),43797,1233
Monsenhor Tabosa(CE),17234,718
Morada Nova(CE),61890,2534
Moraújo(CE),8724,506
Morrinhos(CE),22534,510
Mucambo(CE),14537,536
Mulungu(CE),10823,205
Nova Olinda(CE),15565,399
Nova Russas(CE),32328,836
Novo Oriente(CE),28607,551
Ocara(CE),25703,532
Orós(CE),21427,1290
Pacajus(CE),72203,1789
Pacatuba(CE),83432,1942
Pacoti(CE),12261,299
Pacujá(CE),6533,341
Palhano(CE),9386,122
Palmácia(CE),13322,327
Paracuru(CE),35076,1263
Paraipaba(CE),32744,1149
Parambu(CE),31521,352
Paramoti(CE),12226,220
Pedra Branca(CE),43258,378
Penaforte(CE),9077,47
Pentecoste(CE),37751,894
Pereiro(CE),16307,536
Pindoretama(CE),20567,526
Piquet Carneiro(CE),16959,823
Pires Ferreira(CE),10951,432
Poranga(CE),12336,202
Porteiras(CE),14996,399
Potengi(CE),11045,153
Potiretama(CE),6419,193
Quiterianópolis(CE),21084,712
Quixadá(CE),87728,3957
Quixelô(CE),16178,1147
Quixeramobim(CE),81082,2618
Quixeré(CE),22149,962
Redenção(CE),29053,1644
Reriutaba(CE),18491,1080
Russas(CE),78194,3565
Saboeiro(CE),15819,412
Salitre(CE),16554,378
Santa Quitéria(CE),43703,1623
Santana do Acaraú(CE),32452,1146
Santana do Cariri(CE),17700,251
Senador Pompeu(CE),25496,734
Senador Sá(CE),7623,410
Sobral(CE),208935,12666
Solonópole(CE),18324,889
São Benedito(CE),47903,1499
São Gonçalo do Amarante(CE),48422,2807
São João do Jaguaribe(CE),7645,196
São Luís do Curu(CE),13000,182
Tabuleiro do Norte(CE),30697,1343
Tamboril(CE),26251,509
Tarrafas(CE),8592,44
Tauá(CE),58859,3154
Tejuçuoca(CE),19187,539
Tianguá(CE),75946,4004
Trairi(CE),55918,733
Tururu(CE),16271,529
Ubajara(CE),34792,1056
Umari(CE),7733,170
Umirim(CE),19825,350
Uruburetama(CE),21850,782
Uruoca(CE),13840,629
Varjota(CE),18420,1112
Viçosa do Ceará(CE),60889,2111
Várzea Alegre(CE),40721,1000
Afonso Cláudio(ES),30586,1195
Alegre(ES),30084,521
Alfredo Chaves(ES),14601,719
Alto Rio Novo(ES),7836,263
Anchieta(ES),29263,1297
Apiacá(ES),7567,214
Aracruz(ES),101220,5150
Atilio Vivacqua(ES),11936,410
Baixo Guandu(ES),30998,1099
Barra de São Francisco(ES),44650,1213
Boa Esperança(ES),15037,421
Bom Jesus do Norte(ES),9936,371
Brejetuba(ES),12404,592
Cachoeiro de Itapemirim(ES),208972,8504
Cariacica(ES),381285,16631
Castelo(ES),37534,2232
Colatina(ES),122499,8338
Conceição da Barra(ES),31063,406
Conceição do Castelo(ES),12723,412
Divino de São Lourenço(ES),4304,174
Domingos Martins(ES),33850,1265
Dores do Rio Preto(ES),6749,101
Ecoporanga(ES),22923,1398
Fundão(ES),21509,826
Governador Lindenberg(ES),12709,441
Guarapari(ES),124859,4875
Guaçuí(ES),30867,537
Ibatiba(ES),26082,994
Ibiraçu(ES),12479,765
Ibitirama(ES),8889,132
Iconha(ES),13860,773
Irupi(ES),13377,334
Itaguaçu(ES),14066,513
Itapemirim(ES),34348,1836
Itarana(ES),10555,416
Iúna(ES),29161,715
Jaguaré(ES),30477,1108
Jerônimo Monteiro(ES),12192,318
João Neiva(ES),16668,650
Laranja da Terra(ES),10947,165
Linhares(ES),173555,8919
Mantenópolis(ES),15350,294
Marataízes(ES),38499,2282
Marechal Floriano(ES),16694,1229
Marilândia(ES),12833,631
Mimoso do Sul(ES),26153,1008
Montanha(ES),18833,446
Mucurici(ES),5524,161
Muniz Freire(ES),17465,411
Muqui(ES),15449,463
Nova Venécia(ES),50110,1620
Pancas(ES),23184,676
Pedro Canário(ES),26184,593
Pinheiros(ES),27047,770
Piúma(ES),21711,943
Ponto Belo(ES),7863,126
Presidente Kennedy(ES),11574,881
Rio Bananal(ES),19141,585
Rio Novo do Sul(ES),11622,527
Santa Leopoldina(ES),12224,346
Santa Maria de Jetibá(ES),40431,1292
Santa Teresa(ES),23590,1475
Serra(ES),517510,23607
Sooretama(ES),30070,1063
São Domingos do Norte(ES),8638,453
São Gabriel da Palha(ES),37947,2011
São José do Calçado(ES),10556,370
São Mateus(ES),130611,3835
São Roque do Canaã(ES),12415,500
Vargem Alta(ES),21402,725
Venda Nova do Imigrante(ES),25277,1340
Viana(ES),78239,2656
Vila Pavão(ES),9208,267
Vila Valério(ES),14080,645
Vila Velha(ES),493838,27185
Vitória(ES),362097,23844
Água Doce do Norte(ES),11019,291
Águia Branca(ES),9642,500
Abadia de Goiás(GO),8773,709
Abadiânia(GO),20042,177
Acreúna(GO),22366,1004
Adelândia(GO),2516,88
Alexânia(GO),27653,1320
Aloândia(GO),1995,139
Alto Horizonte(GO),6414,206
Alto Paraíso de Goiás(GO),7624,332
Alvorada do Norte(GO),8660,291
Amaralina(GO),3812,16
Americano do Brasil(GO),6111,148
Amorinópolis(GO),3126,77
Anhanguera(GO),1149,18
Anicuns(GO),21850,832
Anápolis(GO),386923,14614
Aparecida de Goiânia(GO),578179,38424
Aparecida do Rio Doce(GO),2474,103
Aporé(GO),4198,143
Aragarças(GO),20118,834
Aragoiânia(GO),10308,417
Araguapaz(GO),7770,196
Araçu(GO),3522,87
Arenópolis(GO),2612,32
Aruanã(GO),9875,163
Aurilândia(GO),3120,65
Avelinópolis(GO),2417,117
Baliza(GO),5138,40
Barro Alto(GO),11167,588
Bela Vista de Goiás(GO),29975,1022
Bom Jardim de Goiás(GO),8841,177
Bom Jesus de Goiás(GO),25216,1034
Bonfinópolis(GO),9706,376
Bonópolis(GO),4405,86
Brazabrantes(GO),3703,166
Britânia(GO),5779,195
Buriti Alegre(GO),9459,292
Buriti de Goiás(GO),2488,101
Buritinópolis(GO),3292,56
Cabeceiras(GO),7993,77
Cachoeira Alta(GO),12484,778
Cachoeira Dourada(GO),8067,145
Cachoeira de Goiás(GO),1351,25
Caiapônia(GO),18913,249
Caldas Novas(GO),91162,2371
Caldazinha(GO),3804,110
Campestre de Goiás(GO),3630,185
Campinaçu(GO),3640,118
Campinorte(GO),12626,422
Campo Alegre de Goiás(GO),7589,40
Campo Limpo de Goiás(GO),7789,110
Campos Belos(GO),19887,361
Campos Verdes(GO),2141,43
Carmo do Rio Verde(GO),10082,131
Castelândia(GO),3435,60
Catalão(GO),108823,2985
Caturaí(GO),5070,117
Cavalcante(GO),9709,70
Caçu(GO),16009,759
Ceres(GO),22191,1098
Cezarina(GO),8606,223
Chapadão do Céu(GO),10167,543
Cidade Ocidental(GO),71376,3609
Cocalzinho de Goiás(GO),20240,605
Colinas do Sul(GO),3382,76
Corumbaíba(GO),9723,132
Corumbá de Goiás(GO),11110,255
Cristalina(GO),58997,835
Cristianópolis(GO),2966,98
Crixás(GO),16949,577
Cromínia(GO),3486,101
Cumari(GO),2854,63
Córrego do Ouro(GO),2327,76
Damianópolis(GO),3311,18
Damolândia(GO),2938,89
Davinópolis(GO),2094,18
Diorama(GO),2484,29
Divinópolis de Goiás(GO),4804,88
Doverlândia(GO),7322,120
Edealina(GO),3699,142
Edéia(GO),12372,372
Estrela do Norte(GO),3275,54
Faina(GO),6627,231
Fazenda Nova(GO),5637,99
Firminópolis(GO),13292,183
Flores de Goiás(GO),16557,87
Formosa(GO),121617,3328
Formoso(GO),4248,32
Gameleira de Goiás(GO),3818,91
Goiandira(GO),5600,95
Goianira(GO),44289,1566
Goianápolis(GO),11231,490
Goianésia(GO),70084,4370
Goiatuba(GO),34095,1699
Goiás(GO),22645,405
Goiânia(GO),1516113,70985
Gouvelândia(GO),5898,159
Guapó(GO),14209,548
Guarani de Goiás(GO),3893,49
Guaraíta(GO),1996,65
Guarinos(GO),1794,25
Heitoraí(GO),3724,53
Hidrolina(GO),3564,202
Hidrolândia(GO),21706,1046
Iaciara(GO),13947,160
Inaciolândia(GO),6194,159
Indiara(GO),15611,411
Inhumas(GO),52866,2882
Ipameri(GO),26985,416
Ipiranga de Goiás(GO),2893,33
Iporá(GO),31531,1257
Israelândia(GO),2800,72
Itaberaí(GO),42900,1444
Itaguari(GO),4676,336
Itaguaru(GO),5237,215
Itajá(GO),4539,141
Itapaci(GO),22981,467
Itapirapuã(GO),4997,193
Itapuranga(GO),25768,719
Itarumã(GO),7178,141
Itauçu(GO),8938,349
Itumbiara(GO),104742,3786
Ivolândia(GO),2370,58
Jandaia(GO),6048,327
Jaraguá(GO),50511,1047
Jataí(GO),100882,4391
Jaupaci(GO),2879,26
Jesúpolis(GO),2490,47
Joviânia(GO),7387,228
Jussara(GO),18478,679
Lagoa Santa(GO),1588,24
Leopoldo de Bulhões(GO),7647,185
Luziânia(GO),208299,6514
Mairipotaba(GO),2368,53
Mambaí(GO),8882,61
Mara Rosa(GO),9503,119
Marzagão(GO),2236,44
Matrinchã(GO),4351,84
Maurilândia(GO),14080,530
Mimoso de Goiás(GO),2597,59
Minaçu(GO),29070,646
Mineiros(GO),66801,5043
Moiporá(GO),1529,38
Monte Alegre de Goiás(GO),8606,37
Montes Claros de Goiás(GO),8055,259
Montividiu(GO),13396,642
Montividiu do Norte(GO),4479,25
Morrinhos(GO),46136,2287
Morro Agudo de Goiás(GO),2248,73
Mossâmedes(GO),4290,92
Mozarlândia(GO),15659,987
Mundo Novo(GO),4887,121
Mutunópolis(GO),3778,28
Nazário(GO),9142,248
Nerópolis(GO),29850,653
Niquelândia(GO),46388,1195
Nova América(GO),2352,57
Nova Aurora(GO),2210,52
Nova Crixás(GO),12869,383
Nova Glória(GO),8164,279
Nova Iguaçu de Goiás(GO),2929,48
Nova Roma(GO),3264,67
Nova Veneza(GO),9853,356
Novo Brasil(GO),2913,79
Novo Gama(GO),115711,2431
Novo Planalto(GO),4495,161
Orizona(GO),15615,319
Ouro Verde de Goiás(GO),3759,111
Ouvidor(GO),6667,233
Padre Bernardo(GO),33835,727
Palestina de Goiás(GO),3464,74
Palmeiras de Goiás(GO),28858,2639
Palmelo(GO),2381,133
Palminópolis(GO),3585,216
Panamá(GO),2615,100
Paranaiguara(GO),10057,167
Paraúna(GO),10988,264
Perolândia(GO),3129,67
Petrolina de Goiás(GO),10281,194
Pilar de Goiás(GO),2253,32
Piracanjuba(GO),24524,671
Piranhas(GO),10385,267
Pirenópolis(GO),24908,279
Pires do Rio(GO),31458,1113
Planaltina(GO),89918,1755
Pontalina(GO),17819,613
Porangatu(GO),45394,1118
Porteirão(GO),3881,708
Portelândia(GO),4011,231
Posse(GO),36900,674
Professor Jamil(GO),3223,94
Quirinópolis(GO),50065,1478
Rialma(GO),10918,535
Rianápolis(GO),4801,204
Rio Quente(GO),4493,85
Rio Verde(GO),235647,13684
Rubiataba(GO),19882,370
Sanclerlândia(GO),7637,179
Santa Bárbara de Goiás(GO),6560,364
Santa Cruz de Goiás(GO),2855,65
Santa Fé de Goiás(GO),5459,121
Santa Helena de Goiás(GO),38648,3079
Santa Isabel(GO),3809,161
Santa Rita do Araguaia(GO),8756,113
Santa Rita do Novo Destino(GO),3343,89
Santa Rosa de Goiás(GO),2319,45
Santa Tereza de Goiás(GO),3355,35
Santa Terezinha de Goiás(GO),8744,99
Santo Antônio da Barra(GO),4821,177
Santo Antônio de Goiás(GO),6283,429
Santo Antônio do Descoberto(GO),74744,1329
Senador Canedo(GO),115371,6203
Serranópolis(GO),8544,245
Silvânia(GO),20695,384
Simolândia(GO),6856,90
São Domingos(GO),12949,30
São Francisco de Goiás(GO),6264,98
São João d'Aliança(GO),13740,305
São João da Paraúna(GO),1381,11
São Luiz do Norte(GO),5167,143
São Luís de Montes Belos(GO),33817,1153
São Miguel do Araguaia(GO),21993,83
São Miguel do Passa Quatro(GO),4057,85
São Patrício(GO),2036,88
São Simão(GO),20645,527
Sítio d'Abadia(GO),2989,4
Taquaral de Goiás(GO),3529,98
Teresina de Goiás(GO),3458,34
Terezópolis de Goiás(GO),8043,442
Trindade(GO),127599,3807
Trombas(GO),3500,32
Três Ranchos(GO),2833,53
Turvelândia(GO),5281,377
Turvânia(GO),4598,221
Uirapuru(GO),2854,10
Uruana(GO),13843,174
Uruaçu(GO),40532,1230
Urutaí(GO),3072,63
Valparaíso de Goiás(GO),168468,7611
Varjão(GO),3827,62
Vianópolis(GO),13863,212
Vicentinópolis(GO),8743,211
Vila Boa(GO),6171,62
Vila Propício(GO),5821,250
Água Fria de Goiás(GO),5735,78
Água Limpa(GO),1850,4
Águas Lindas de Goiás(GO),212440,4209
Abaré(BA),20086,124
Abaíra(BA),8739,115
Acajutiba(BA),15159,204
Adustina(BA),17040,119
Aiquara(BA),4446,306
Alagoinhas(BA),151596,5901
Alcobaça(BA),22470,749
Almadina(BA),5464,370
Amargosa(BA),37241,559
Amélia Rodrigues(BA),25102,623
América Dourada(BA),16094,183
Anagé(BA),22005,179
Andaraí(BA),13143,51
Andorinha(BA),14595,132
Angical(BA),13977,255
Anguera(BA),11221,105
Antas(BA),19291,457
Antônio Cardoso(BA),11683,85
Antônio Gonçalves(BA),11798,215
Aporá(BA),17731,237
Apuarema(BA),7330,466
Aracatu(BA),13135,164
Araci(BA),54379,1280
Aramari(BA),11397,182
Arataca(BA),11019,260
Aratuípe(BA),8825,165
Araçás(BA),12177,301
Aurelino Leal(BA),11531,488
Baianópolis(BA),13877,154
Baixa Grande(BA),20468,121
Banzaê(BA),13229,586
Barra(BA),53578,467
Barra da Estiva(BA),20598,200
Barra do Choça(BA),31603,572
Barra do Mendes(BA),13865,58
Barra do Rocha(BA),5714,127
Barreiras(BA),155439,6190
Barro Alto(BA),14931,157
Barro Preto(BA),5591,280
Barrocas(BA),15978,184
Belmonte(BA),23328,512
Belo Campo(BA),17211,135
Biritinga(BA),15979,103
Boa Nova(BA),12633,233
Boa Vista do Tupim(BA),18576,112
Bom Jesus da Lapa(BA),69148,1030
Bom Jesus da Serra(BA),9880,107
Boninal(BA),14368,25
Bonito(BA),16764,129
Boquira(BA),21508,53
Botuporã(BA),10211,14
Brejolândia(BA),10557,16
Brejões(BA),14295,110
Brotas de Macaúbas(BA),10231,4
Brumado(BA),67195,2916
Buerarema(BA),18349,578
Buritirama(BA),21174,393
Caatiba(BA),6758,415
Cabaceiras do Paraguaçu(BA),18807,113
Cachoeira(BA),33470,480
Caculé(BA),23170,110
Caetanos(BA),14542,197
Caetité(BA),50975,345
Cafarnaum(BA),18437,312
Cairu(BA),18176,498
Caldeirão Grande(BA),13327,229
Camacan(BA),31988,1583
Camamu(BA),35316,867
Camaçari(BA),299132,6822
Campo Alegre de Lourdes(BA),28798,159
Campo Formoso(BA),71206,1205
Canarana(BA),26176,434
Canavieiras(BA),31099,381
Candeal(BA),8258,194
Candeias(BA),87076,2832
Candiba(BA),14319,48
Cansanção(BA),34834,242
Canudos(BA),16668,177
Canápolis(BA),9711,102
Capela do Alto Alegre(BA),11637,298
Capim Grosso(BA),30662,1305
Caravelas(BA),22016,493
Caraíbas(BA),8951,29
Cardeal da Silva(BA),9295,86
Carinhanha(BA),29018,188
Casa Nova(BA),71969,797
Castro Alves(BA),26264,638
Catolândia(BA),3577,52
Catu(BA),54704,1863
Caturama(BA),9329,9
Caém(BA),9213,135
Central(BA),17266,102
Chorrochó(BA),11177,40
Cipó(BA),17300,243
Coaraci(BA),16993,961
Cocos(BA),18777,158
Conceição da Feira(BA),22581,636
Conceição do Almeida(BA),17247,704
Conceição do Coité(BA),66612,4039
Conceição do Jacuípe(BA),33153,896
Conde(BA),25837,391
Condeúba(BA),17247,117
Contendas do Sincorá(BA),4066,35
Coração de Maria(BA),22605,623
Cordeiros(BA),8614,86
Coribe(BA),14194,253
Coronel João Sá(BA),15895,256
Correntina(BA),32137,662
Cotegipe(BA),13782,109
Cravolândia(BA),5349,19
Cristópolis(BA),13910,210
Crisópolis(BA),21103,195
Cruz das Almas(BA),63239,960
Curaçá(BA),34700,487
Cândido Sales(BA),25189,936
Cícero Dantas(BA),32515,731
Dias d'Ávila(BA),81089,1781
Dom Basílio(BA),12199,217
Dom Macedo Costa(BA),4058,191
Dário Meira(BA),10710,566
Elísio Medrado(BA),8122,228
Encruzilhada(BA),17006,304
Entre Rios(BA),41780,476
Esplanada(BA),37237,412
Euclides da Cunha(BA),60585,319
Eunápolis(BA),113380,3649
Feira da Mata(BA),5665,39
Feira de Santana(BA),614872,18478
Filadélfia(BA),16377,624
Firmino Alves(BA),5617,114
Floresta Azul(BA),10629,393
Formosa do Rio Preto(BA),25591,365
Fátima(BA),17890,509
Gandu(BA),32403,1684
Gavião(BA),4463,61
Gentio do Ouro(BA),11233,190
Glória(BA),15221,251
Gongogi(BA),7128,193
Governador Mangabeira(BA),20722,202
Guajeru(BA),6937,46
Guanambi(BA),84481,1295
Guaratinga(BA),20843,632
Heliópolis(BA),13031,69
Iaçu(BA),24305,319
Ibiassucê(BA),9224,38
Ibicaraí(BA),21689,1023
Ibicoara(BA),19571,202
Ibicuí(BA),16198,766
Ibipeba(BA),18211,278
Ibipitanga(BA),14902,253
Ibiquera(BA),4044,7
Ibirapitanga(BA),23375,718
Ibirapuã(BA),8637,408
Ibirataia(BA),15312,1407
Ibitiara(BA),16339,57
Ibititá(BA),17113,474
Ibotirama(BA),26927,340
Ichu(BA),6206,64
Igaporã(BA),15640,44
Igrapiúna(BA),13226,280
Iguaí(BA),26916,587
Ilhéus(BA),162327,7599
Inhambupe(BA),39926,578
Ipecaetá(BA),14487,125
Ipiaú(BA),45873,2159
Ipirá(BA),59595,559
Ipupiara(BA),9865,81
Irajuba(BA),7260,57
Iramaia(BA),8537,23
Iraquara(BA),25216,322
Irará(BA),29034,456
Irecê(BA),72967,3311
Itabela(BA),30584,963
Itaberaba(BA),64489,2474
Itabuna(BA),213223,14583
Itacaré(BA),28296,418
Itaeté(BA),16056,119
Itagi(BA),12351,436
Itagibá(BA),14579,520
Itagimirim(BA),6869,148
Itaguaçu da Bahia(BA),14429,86
Itaju do Colônia(BA),6682,271
