#city,population,cases
Urucurituba(AM),23065,206
Brasília(DF),3015268,16344
Anadia(AL),17545,77
Arapiraca(AL),231747,957
Atalaia(AL),47185,282
Barra de Santo Antônio(AL),15932,45
Barra de São Miguel(AL),8322,45
Batalha(AL),18232,66
Belo Monte(AL),6704,4
Belém(AL),4344,2
Boca da Mata(AL),27281,139
Branquinha(AL),10494,12
Cacimbinhas(AL),10858,25
Cajueiro(AL),21264,48
Campestre(AL),6936,25
Campo Alegre(AL),57063,56
Campo Grande(AL),9558,17
Canapi(AL),17722,3
Capela(AL),17053,186
Carneiros(AL),9081,15
Chã Preta(AL),7311,9
Coité do Nóia(AL),10693,10
Colônia Leopoldina(AL),21698,43
Coqueiro Seco(AL),5845,69
Coruripe(AL),56933,301
Craíbas(AL),24219,112
Delmiro Gouveia(AL),52016,45
Dois Riachos(AL),11075,13
Estrela de Alagoas(AL),18205,8
Feira Grande(AL),22166,35
Feliz Deserto(AL),4754,9
Flexeiras(AL),12790,55
Girau do Ponciano(AL),40917,66
Ibateguara(AL),15616,12
Igaci(AL),25631,19
Igreja Nova(AL),24499,11
Inhapi(AL),18385,3
Jacaré dos Homens(AL),5253,2
Jacuípe(AL),7021,17
Japaratinga(AL),8361,45
Jaramataia(AL),5770,1
Jequiá da Praia(AL),11580,138
Joaquim Gomes(AL),23993,60
Jundiá(AL),4155,4
Junqueiro(AL),24727,182
Lagoa da Canoa(AL),17852,40
Limoeiro de Anadia(AL),28635,21
Maceió(AL),1018948,8698
Major Isidoro(AL),19804,39
Mar Vermelho(AL),3514,7
Maragogi(AL),32704,163
Maravilha(AL),9163,9
Marechal Deodoro(AL),51901,645
Maribondo(AL),13264,39
Mata Grande(AL),25216,0
Matriz de Camaragibe(AL),24642,135
Messias(AL),17856,61
Minador do Negrão(AL),5329,2
Monteirópolis(AL),7159,16
Murici(AL),28236,144
Novo Lino(AL),12690,41
Olho d'Água Grande(AL),5123,11
Olho d'Água das Flores(AL),21688,80
Olho d'Água do Casado(AL),9373,5
Olivença(AL),11624,9
Ouro Branco(AL),11496,22
Palestina(AL),5011,5
Palmeira dos Índios(AL),73218,173
Pariconha(AL),10533,5
Paripueira(AL),13176,46
Passo de Camaragibe(AL),15245,104
Paulo Jacinto(AL),7564,53
Penedo(AL),63683,62
Piaçabuçu(AL),17827,95
Pilar(AL),35111,217
Pindoba(AL),2908,11
Piranhas(AL),25039,12
Porto Calvo(AL),27165,238
Porto Real do Colégio(AL),20066,23
Porto de Pedras(AL),7786,36
Poço das Trincheiras(AL),14386,7
Pão de Açúcar(AL),24399,54
Quebrangulo(AL),11294,50
Rio Largo(AL),75120,284
Roteiro(AL),6664,22
Santa Luzia do Norte(AL),7296,87
Santana do Ipanema(AL),47654,103
Santana do Mundaú(AL),10740,17
Satuba(AL),13828,187
Senador Rui Palmeira(AL),13870,16
São Brás(AL),6961,22
São José da Laje(AL),23927,205
São José da Tapera(AL),32260,49
São Luís do Quitunde(AL),34555,116
São Miguel dos Campos(AL),61251,353
São Miguel dos Milagres(AL),7951,28
São Sebastião(AL),34152,256
Tanque d'Arca(AL),6162,22
Taquarana(AL),19980,22
Teotônio Vilela(AL),44169,370
Traipu(AL),27715,13
União dos Palmares(AL),65611,253
Viçosa(AL),25733,44
Água Branca(AL),20196,5
Abaiara(CE),11737,7
Acarape(CE),14929,154
Acaraú(CE),62641,889
Acopiara(CE),54270,136
Aiuaba(CE),17399,7
Alcântaras(CE),11714,125
Altaneira(CE),7586,1
Alto Santo(CE),17146,44
Amontada(CE),43452,327
Antonina do Norte(CE),7353,6
Apuiarés(CE),14600,88
Aquiraz(CE),80271,424
Aracati(CE),74547,500
Aracoiaba(CE),26469,256
Ararendá(CE),10935,3
Araripe(CE),21600,9
Aratuba(CE),11847,41
Arneiroz(CE),7840,25
Assaré(CE),23417,16
Aurora(CE),24654,10
Baixio(CE),6288,2
Banabuiú(CE),18197,105
Barbalha(CE),60781,91
Barreira(CE),22425,115
Barro(CE),22680,15
Barroquinha(CE),15017,201
Baturité(CE),35750,119
Beberibe(CE),53573,210
Bela Cruz(CE),32591,486
Boa Viagem(CE),54470,60
Brejo Santo(CE),49477,58
Camocim(CE),63661,558
Campos Sales(CE),27426,76
Canindé(CE),76997,705
Capistrano(CE),17738,224
Caridade(CE),22547,123
Caririaçu(CE),26965,17
Cariré(CE),18448,145
Cariús(CE),18699,18
Carnaubal(CE),17606,46
Cascavel(CE),71743,558
Catarina(CE),20698,20
Catunda(CE),10342,36
Caucaia(CE),361400,2649
Cedro(CE),25557,14
Chaval(CE),13069,123
Chorozinho(CE),20264,214
Choró(CE),13521,128
Coreaú(CE),23136,245
Crateús(CE),75074,304
Crato(CE),132123,108
Croatá(CE),18063,13
Cruz(CE),24827,304
Deputado Irapuan Pinheiro(CE),9625,5
Ereré(CE),7198,29
Eusébio(CE),53618,936
Farias Brito(CE),19450,75
Forquilha(CE),24218,62
Fortaleza(CE),2669342,28550
Fortim(CE),16480,55
Frecheirinha(CE),14072,54
General Sampaio(CE),7618,31
Granja(CE),54748,219
Granjeiro(CE),4844,0
Graça(CE),14399,76
Groaíras(CE),11068,126
Guaiúba(CE),26064,154
Guaraciaba do Norte(CE),40642,88
Guaramiranga(CE),5193,18
Hidrolândia(CE),19978,37
Horizonte(CE),67337,627
Ibaretama(CE),13353,11
Ibiapina(CE),24997,66
Ibicuitinga(CE),12525,138
Icapuí(CE),19934,126
Icó(CE),68018,105
Iguatu(CE),102498,171
Independência(CE),26178,43
Ipaporanga(CE),11593,46
Ipaumirim(CE),12463,10
Ipu(CE),41964,45
Ipueiras(CE),38166,82
Iracema(CE),14297,19
Irauçuba(CE),24156,99
Itaitinga(CE),37980,370
Itaiçaba(CE),7827,58
Itapajé(CE),52675,390
Itapipoca(CE),129358,1236
Itapiúna(CE),20382,82
Itarema(CE),41826,861
Itatira(CE),21647,333
Jaguaretama(CE),18162,52
Jaguaribara(CE),11401,66
Jaguaribe(CE),34682,149
Jaguaruana(CE),33705,121
Jardim(CE),27174,8
Jati(CE),8111,4
Jijoca de Jericoacoara(CE),19816,148
Juazeiro do Norte(CE),274207,527
Jucás(CE),24833,19
Lavras da Mangabeira(CE),31508,28
Limoeiro do Norte(CE),59540,352
Madalena(CE),19691,111
Maracanaú(CE),227886,2431
Maranguape(CE),128978,1053
Marco(CE),27361,113
Martinópole(CE),11233,10
Massapê(CE),38737,526
Mauriti(CE),47962,118
Meruoca(CE),15057,96
Milagres(CE),27512,28
Milhã(CE),13155,37
Miraíma(CE),13818,78
Missão Velha(CE),35393,68
Mombaça(CE),43797,103
Monsenhor Tabosa(CE),17234,58
Morada Nova(CE),61890,673
Moraújo(CE),8724,104
Morrinhos(CE),22534,171
Mucambo(CE),14537,119
Mulungu(CE),10823,26
Nova Olinda(CE),15565,9
Nova Russas(CE),32328,62
Novo Oriente(CE),28607,17
Ocara(CE),25703,163
Orós(CE),21427,78
Pacajus(CE),72203,395
Pacatuba(CE),83432,718
Pacoti(CE),12261,72
Pacujá(CE),6533,29
Palhano(CE),9386,22
Palmácia(CE),13322,91
Paracuru(CE),35076,235
Paraipaba(CE),32744,206
Parambu(CE),31521,100
Paramoti(CE),12226,39
Pedra Branca(CE),43258,52
Penaforte(CE),9077,7
Pentecoste(CE),37751,302
Pereiro(CE),16307,14
Pindoretama(CE),20567,209
Piquet Carneiro(CE),16959,6
Pires Ferreira(CE),10951,5
Poranga(CE),12336,17
Porteiras(CE),14996,3
Potengi(CE),11045,35
Potiretama(CE),6419,12
Quiterianópolis(CE),21084,40
Quixadá(CE),87728,997
Quixelô(CE),16178,28
Quixeramobim(CE),81082,397
Quixeré(CE),22149,113
Redenção(CE),29053,376
Reriutaba(CE),18491,37
Russas(CE),78194,333
Saboeiro(CE),15819,7
Salitre(CE),16554,16
Santa Quitéria(CE),43703,308
Santana do Acaraú(CE),32452,40
Santana do Cariri(CE),17700,50
Senador Pompeu(CE),25496,34
Senador Sá(CE),7623,149
Sobral(CE),208935,3254
Solonópole(CE),18324,54
São Benedito(CE),47903,45
São Gonçalo do Amarante(CE),48422,1111
São João do Jaguaribe(CE),7645,47
São Luís do Curu(CE),13000,90
Tabuleiro do Norte(CE),30697,252
Tamboril(CE),26251,41
Tarrafas(CE),8592,8
Tauá(CE),58859,266
Tejuçuoca(CE),19187,140
Tianguá(CE),75946,446
Trairi(CE),55918,330
Tururu(CE),16271,128
Ubajara(CE),34792,239
Umari(CE),7733,11
Umirim(CE),19825,132
Uruburetama(CE),21850,358
Uruoca(CE),13840,49
Varjota(CE),18420,41
Viçosa do Ceará(CE),60889,304
Várzea Alegre(CE),40721,118
Afonso Cláudio(ES),30586,104
Alegre(ES),30084,29
Alfredo Chaves(ES),14601,94
Alto Rio Novo(ES),7836,5
Anchieta(ES),29263,196
Apiacá(ES),7567,20
Aracruz(ES),101220,213
Atilio Vivacqua(ES),11936,14
Baixo Guandu(ES),30998,122
Barra de São Francisco(ES),44650,124
Boa Esperança(ES),15037,79
Bom Jesus do Norte(ES),9936,30
Brejetuba(ES),12404,20
Cachoeiro de Itapemirim(ES),208972,615
Cariacica(ES),381285,2843
Castelo(ES),37534,52
Colatina(ES),122499,585
Conceição da Barra(ES),31063,25
Conceição do Castelo(ES),12723,21
Divino de São Lourenço(ES),4304,43
Domingos Martins(ES),33850,156
Dores do Rio Preto(ES),6749,8
Ecoporanga(ES),22923,75
Fundão(ES),21509,168
Governador Lindenberg(ES),12709,8
Guarapari(ES),124859,408
Guaçuí(ES),30867,68
Ibatiba(ES),26082,27
Ibiraçu(ES),12479,40
Ibitirama(ES),8889,26
Iconha(ES),13860,43
Irupi(ES),13377,24
Itaguaçu(ES),14066,17
Itapemirim(ES),34348,244
Itarana(ES),10555,35
Iúna(ES),29161,33
Jaguaré(ES),30477,15
Jerônimo Monteiro(ES),12192,30
João Neiva(ES),16668,107
Laranja da Terra(ES),10947,24
Linhares(ES),173555,447
Mantenópolis(ES),15350,9
Marataízes(ES),38499,376
Marechal Floriano(ES),16694,150
Marilândia(ES),12833,38
Mimoso do Sul(ES),26153,131
Montanha(ES),18833,17
Mucurici(ES),5524,6
Muniz Freire(ES),17465,26
Muqui(ES),15449,49
Nova Venécia(ES),50110,85
Pancas(ES),23184,84
Pedro Canário(ES),26184,29
Pinheiros(ES),27047,38
Piúma(ES),21711,120
Ponto Belo(ES),7863,1
Presidente Kennedy(ES),11574,115
Rio Bananal(ES),19141,39
Rio Novo do Sul(ES),11622,27
Santa Leopoldina(ES),12224,31
Santa Maria de Jetibá(ES),40431,106
Santa Teresa(ES),23590,122
Serra(ES),517510,3924
Sooretama(ES),30070,69
São Domingos do Norte(ES),8638,27
São Gabriel da Palha(ES),37947,105
São José do Calçado(ES),10556,29
São Mateus(ES),130611,340
São Roque do Canaã(ES),12415,39
Vargem Alta(ES),21402,37
Venda Nova do Imigrante(ES),25277,64
Viana(ES),78239,419
Vila Pavão(ES),9208,8
Vila Valério(ES),14080,46
Vila Velha(ES),493838,3783
Vitória(ES),362097,3857
Água Doce do Norte(ES),11019,33
Águia Branca(ES),9642,10
Abadia de Goiás(GO),8773,10
Abadiânia(GO),20042,14
Acreúna(GO),22366,2
Adelândia(GO),2516,1
Alexânia(GO),27653,12
Aloândia(GO),1995,1
Alto Horizonte(GO),6414,0
Alto Paraíso de Goiás(GO),7624,3
Alvorada do Norte(GO),8660,0
Amaralina(GO),3812,3
Americano do Brasil(GO),6111,0
Amorinópolis(GO),3126,2
Anhanguera(GO),1149,1
Anicuns(GO),21850,13
Anápolis(GO),386923,241
Aparecida de Goiânia(GO),578179,731
Aparecida do Rio Doce(GO),2474,8
Aporé(GO),4198,0
Aragarças(GO),20118,17
Aragoiânia(GO),10308,8
Araguapaz(GO),7770,2
Araçu(GO),3522,0
Arenópolis(GO),2612,0
Aruanã(GO),9875,0
Aurilândia(GO),3120,0
Avelinópolis(GO),2417,1
Baliza(GO),5138,0
Barro Alto(GO),11167,15
Bela Vista de Goiás(GO),29975,31
Bom Jardim de Goiás(GO),8841,1
Bom Jesus de Goiás(GO),25216,5
Bonfinópolis(GO),9706,7
Bonópolis(GO),4405,0
Brazabrantes(GO),3703,0
Britânia(GO),5779,2
Buriti Alegre(GO),9459,0
Buriti de Goiás(GO),2488,0
Buritinópolis(GO),3292,0
Cabeceiras(GO),7993,1
Cachoeira Alta(GO),12484,10
Cachoeira Dourada(GO),8067,3
Cachoeira de Goiás(GO),1351,0
Caiapônia(GO),18913,1
Caldas Novas(GO),91162,30
Caldazinha(GO),3804,0
Campestre de Goiás(GO),3630,1
Campinaçu(GO),3640,0
Campinorte(GO),12626,13
Campo Alegre de Goiás(GO),7589,2
Campo Limpo de Goiás(GO),7789,2
Campos Belos(GO),19887,19
Campos Verdes(GO),2141,0
Carmo do Rio Verde(GO),10082,3
Castelândia(GO),3435,2
Catalão(GO),108823,80
Caturaí(GO),5070,1
Cavalcante(GO),9709,1
Caçu(GO),16009,26
Ceres(GO),22191,6
Cezarina(GO),8606,1
Chapadão do Céu(GO),10167,11
Cidade Ocidental(GO),71376,82
Cocalzinho de Goiás(GO),20240,13
Colinas do Sul(GO),3382,0
Corumbaíba(GO),9723,3
Corumbá de Goiás(GO),11110,1
Cristalina(GO),58997,11
Cristianópolis(GO),2966,0
Crixás(GO),16949,3
Cromínia(GO),3486,2
Cumari(GO),2854,8
Córrego do Ouro(GO),2327,1
Damianópolis(GO),3311,0
Damolândia(GO),2938,1
Davinópolis(GO),2094,0
Diorama(GO),2484,0
Divinópolis de Goiás(GO),4804,0
Doverlândia(GO),7322,0
Edealina(GO),3699,0
Edéia(GO),12372,9
Estrela do Norte(GO),3275,1
Faina(GO),6627,1
Fazenda Nova(GO),5637,0
Firminópolis(GO),13292,2
Flores de Goiás(GO),16557,1
Formosa(GO),121617,74
Formoso(GO),4248,0
Gameleira de Goiás(GO),3818,4
Goiandira(GO),5600,3
Goianira(GO),44289,6
Goianápolis(GO),11231,5
Goianésia(GO),70084,43
Goiatuba(GO),34095,16
Goiás(GO),22645,0
Goiânia(GO),1516113,2616
Gouvelândia(GO),5898,1
Guapó(GO),14209,12
Guarani de Goiás(GO),3893,0
Guaraíta(GO),1996,2
Guarinos(GO),1794,0
Heitoraí(GO),3724,0
Hidrolina(GO),3564,3
Hidrolândia(GO),21706,36
Iaciara(GO),13947,0
Inaciolândia(GO),6194,1
Indiara(GO),15611,22
Inhumas(GO),52866,10
Ipameri(GO),26985,6
Ipiranga de Goiás(GO),2893,1
Iporá(GO),31531,16
Israelândia(GO),2800,2
Itaberaí(GO),42900,13
Itaguari(GO),4676,0
Itaguaru(GO),5237,2
Itajá(GO),4539,3
Itapaci(GO),22981,1
Itapirapuã(GO),4997,0
Itapuranga(GO),25768,4
Itarumã(GO),7178,0
Itauçu(GO),8938,1
Itumbiara(GO),104742,21
Ivolândia(GO),2370,3
Jandaia(GO),6048,1
Jaraguá(GO),50511,18
Jataí(GO),100882,122
Jaupaci(GO),2879,0
Jesúpolis(GO),2490,3
Joviânia(GO),7387,2
Jussara(GO),18478,6
Lagoa Santa(GO),1588,0
Leopoldo de Bulhões(GO),7647,11
Luziânia(GO),208299,155
Mairipotaba(GO),2368,0
Mambaí(GO),8882,0
Mara Rosa(GO),9503,7
Marzagão(GO),2236,0
Matrinchã(GO),4351,0
Maurilândia(GO),14080,27
Mimoso de Goiás(GO),2597,3
Minaçu(GO),29070,5
Mineiros(GO),66801,81
Moiporá(GO),1529,0
Monte Alegre de Goiás(GO),8606,2
Montes Claros de Goiás(GO),8055,3
Montividiu(GO),13396,3
Montividiu do Norte(GO),4479,0
Morrinhos(GO),46136,19
Morro Agudo de Goiás(GO),2248,0
Mossâmedes(GO),4290,1
Mozarlândia(GO),15659,1
Mundo Novo(GO),4887,0
Mutunópolis(GO),3778,3
Nazário(GO),9142,0
Nerópolis(GO),29850,9
Niquelândia(GO),46388,10
Nova América(GO),2352,1
Nova Aurora(GO),2210,0
Nova Crixás(GO),12869,0
Nova Glória(GO),8164,19
Nova Iguaçu de Goiás(GO),2929,0
Nova Roma(GO),3264,0
Nova Veneza(GO),9853,3
Novo Brasil(GO),2913,0
Novo Gama(GO),115711,151
Novo Planalto(GO),4495,1
Orizona(GO),15615,0
Ouro Verde de Goiás(GO),3759,0
Ouvidor(GO),6667,0
Padre Bernardo(GO),33835,55
Palestina de Goiás(GO),3464,0
Palmeiras de Goiás(GO),28858,13
Palmelo(GO),2381,0
Palminópolis(GO),3585,1
Panamá(GO),2615,0
Paranaiguara(GO),10057,4
Paraúna(GO),10988,15
Perolândia(GO),3129,0
Petrolina de Goiás(GO),10281,0
Pilar de Goiás(GO),2253,0
Piracanjuba(GO),24524,20
Piranhas(GO),10385,3
Pirenópolis(GO),24908,6
Pires do Rio(GO),31458,25
Planaltina(GO),89918,132
Pontalina(GO),17819,0
Porangatu(GO),45394,32
Porteirão(GO),3881,0
Portelândia(GO),4011,2
Posse(GO),36900,2
Professor Jamil(GO),3223,6
Quirinópolis(GO),50065,18
Rialma(GO),10918,21
Rianápolis(GO),4801,1
Rio Quente(GO),4493,0
Rio Verde(GO),235647,292
Rubiataba(GO),19882,19
Sanclerlândia(GO),7637,0
Santa Bárbara de Goiás(GO),6560,0
Santa Cruz de Goiás(GO),2855,0
Santa Fé de Goiás(GO),5459,1
Santa Helena de Goiás(GO),38648,68
Santa Isabel(GO),3809,2
Santa Rita do Araguaia(GO),8756,1
Santa Rita do Novo Destino(GO),3343,0
Santa Rosa de Goiás(GO),2319,2
Santa Tereza de Goiás(GO),3355,0
Santa Terezinha de Goiás(GO),8744,0
Santo Antônio da Barra(GO),4821,1
Santo Antônio de Goiás(GO),6283,2
Santo Antônio do Descoberto(GO),74744,174
Senador Canedo(GO),115371,175
Serranópolis(GO),8544,1
Silvânia(GO),20695,6
Simolândia(GO),6856,0
São Domingos(GO),12949,0
São Francisco de Goiás(GO),6264,0
São João d'Aliança(GO),13740,12
São João da Paraúna(GO),1381,0
São Luiz do Norte(GO),5167,0
São Luís de Montes Belos(GO),33817,14
São Miguel do Araguaia(GO),21993,2
São Miguel do Passa Quatro(GO),4057,0
São Patrício(GO),2036,0
São Simão(GO),20645,31
Sítio d'Abadia(GO),2989,0
Taquaral de Goiás(GO),3529,0
Teresina de Goiás(GO),3458,0
Terezópolis de Goiás(GO),8043,5
Trindade(GO),127599,78
Trombas(GO),3500,0
Três Ranchos(GO),2833,0
Turvelândia(GO),5281,0
Turvânia(GO),4598,2
Uirapuru(GO),2854,0
Uruana(GO),13843,3
Uruaçu(GO),40532,33
Urutaí(GO),3072,2
Valparaíso de Goiás(GO),168468,215
Varjão(GO),3827,0
Vianópolis(GO),13863,13
Vicentinópolis(GO),8743,0
Vila Boa(GO),6171,0
Vila Propício(GO),5821,0
Água Fria de Goiás(GO),5735,1
Água Limpa(GO),1850,0
Águas Lindas de Goiás(GO),212440,344
Abaré(BA),20086,0
Abaíra(BA),8739,4
Acajutiba(BA),15159,5
Adustina(BA),17040,3
Aiquara(BA),4446,9
Alagoinhas(BA),151596,169
Alcobaça(BA),22470,4
Almadina(BA),5464,3
Amargosa(BA),37241,12
Amélia Rodrigues(BA),25102,31
América Dourada(BA),16094,0
Anagé(BA),22005,2
Andaraí(BA),13143,2
Andorinha(BA),14595,0
Angical(BA),13977,1
Anguera(BA),11221,21
Antas(BA),19291,2
Antônio Cardoso(BA),11683,4
Antônio Gonçalves(BA),11798,0
Aporá(BA),17731,16
Apuarema(BA),7330,1
Aracatu(BA),13135,6
Araci(BA),54379,36
Aramari(BA),11397,3
Arataca(BA),11019,2
Aratuípe(BA),8825,1
Araçás(BA),12177,2
Aurelino Leal(BA),11531,21
Baianópolis(BA),13877,1
Baixa Grande(BA),20468,0
Banzaê(BA),13229,12
Barra(BA),53578,6
Barra da Estiva(BA),20598,0
Barra do Choça(BA),31603,14
Barra do Mendes(BA),13865,2
Barra do Rocha(BA),5714,7
Barreiras(BA),155439,126
Barro Alto(BA),14931,0
Barro Preto(BA),5591,6
Barrocas(BA),15978,28
Belmonte(BA),23328,28
Belo Campo(BA),17211,0
Biritinga(BA),15979,0
Boa Nova(BA),12633,1
Boa Vista do Tupim(BA),18576,3
Bom Jesus da Lapa(BA),69148,30
Bom Jesus da Serra(BA),9880,0
Boninal(BA),14368,1
Bonito(BA),16764,0
Boquira(BA),21508,10
Botuporã(BA),10211,1
Brejolândia(BA),10557,0
Brejões(BA),14295,0
Brotas de Macaúbas(BA),10231,0
Brumado(BA),67195,55
Buerarema(BA),18349,41
Buritirama(BA),21174,8
Caatiba(BA),6758,0
Cabaceiras do Paraguaçu(BA),18807,3
Cachoeira(BA),33470,14
Caculé(BA),23170,0
Caetanos(BA),14542,2
Caetité(BA),50975,15
Cafarnaum(BA),18437,0
Cairu(BA),18176,27
Caldeirão Grande(BA),13327,6
Camacan(BA),31988,128
Camamu(BA),35316,12
Camaçari(BA),299132,429
Campo Alegre de Lourdes(BA),28798,26
Campo Formoso(BA),71206,5
Canarana(BA),26176,16
Canavieiras(BA),31099,28
Candeal(BA),8258,5
Candeias(BA),87076,290
Candiba(BA),14319,4
Cansanção(BA),34834,19
Canudos(BA),16668,12
Canápolis(BA),9711,0
Capela do Alto Alegre(BA),11637,2
Capim Grosso(BA),30662,29
Caravelas(BA),22016,3
Caraíbas(BA),8951,3
Cardeal da Silva(BA),9295,7
Carinhanha(BA),29018,1
Casa Nova(BA),71969,32
Castro Alves(BA),26264,25
Catolândia(BA),3577,0
Catu(BA),54704,70
Caturama(BA),9329,0
Caém(BA),9213,5
Central(BA),17266,1
Chorrochó(BA),11177,2
Cipó(BA),17300,2
Coaraci(BA),16993,36
Cocos(BA),18777,6
Conceição da Feira(BA),22581,25
Conceição do Almeida(BA),17247,7
Conceição do Coité(BA),66612,56
Conceição do Jacuípe(BA),33153,20
Conde(BA),25837,11
Condeúba(BA),17247,10
Contendas do Sincorá(BA),4066,0
Coração de Maria(BA),22605,10
Cordeiros(BA),8614,0
Coribe(BA),14194,0
Coronel João Sá(BA),15895,7
Correntina(BA),32137,7
Cotegipe(BA),13782,0
Cravolândia(BA),5349,3
Cristópolis(BA),13910,6
Crisópolis(BA),21103,3
Cruz das Almas(BA),63239,34
Curaçá(BA),34700,41
Cândido Sales(BA),25189,29
Cícero Dantas(BA),32515,2
Dias d'Ávila(BA),81089,123
Dom Basílio(BA),12199,3
Dom Macedo Costa(BA),4058,0
Dário Meira(BA),10710,12
Elísio Medrado(BA),8122,0
Encruzilhada(BA),17006,22
Entre Rios(BA),41780,27
Esplanada(BA),37237,3
Euclides da Cunha(BA),60585,9
Eunápolis(BA),113380,215
Feira da Mata(BA),5665,0
Feira de Santana(BA),614872,839
Filadélfia(BA),16377,6
Firmino Alves(BA),5617,1
Floresta Azul(BA),10629,13
Formosa do Rio Preto(BA),25591,6
Fátima(BA),17890,2
Gandu(BA),32403,96
Gavião(BA),4463,0
Gentio do Ouro(BA),11233,0
Glória(BA),15221,5
Gongogi(BA),7128,14
Governador Mangabeira(BA),20722,4
Guajeru(BA),6937,2
Guanambi(BA),84481,53
Guaratinga(BA),20843,3
Heliópolis(BA),13031,0
Iaçu(BA),24305,26
Ibiassucê(BA),9224,0
Ibicaraí(BA),21689,29
Ibicoara(BA),19571,0
Ibicuí(BA),16198,8
Ibipeba(BA),18211,5
Ibipitanga(BA),14902,5
Ibiquera(BA),4044,0
Ibirapitanga(BA),23375,17
Ibirapuã(BA),8637,26
Ibirataia(BA),15312,28
Ibitiara(BA),16339,3
Ibititá(BA),17113,0
Ibotirama(BA),26927,2
Ichu(BA),6206,0
Igaporã(BA),15640,0
Igrapiúna(BA),13226,6
Iguaí(BA),26916,8
Ilhéus(BA),162327,723
Inhambupe(BA),39926,3
Ipecaetá(BA),14487,3
Ipiaú(BA),45873,355
Ipirá(BA),59595,19
Ipupiara(BA),9865,0
Irajuba(BA),7260,0
Iramaia(BA),8537,1
Iraquara(BA),25216,0
Irará(BA),29034,10
Irecê(BA),72967,27
Itabela(BA),30584,20
Itaberaba(BA),64489,59
Itabuna(BA),213223,1194
Itacaré(BA),28296,42
Itaeté(BA),16056,41
Itagi(BA),12351,8
Itagibá(BA),14579,27
Itagimirim(BA),6869,0
Itaguaçu da Bahia(BA),14429,0
Itaju do Colônia(BA),6682,0
Itajuípe(BA),20491,155
Itamaraju(BA),64486,199
Itamari(BA),8035,0
Itambé(BA),23049,0
Itanagra(BA),6441,7
Itanhém(BA),19405,6
Itaparica(BA),22228,38
Itapebi(BA),10259,7
Itapetinga(BA),76147,19
Itapicuru(BA),35576,33
Itapitanga(BA),10313,9
Itapé(BA),8761,9
Itaquara(BA),8319,0
Itarantim(BA),19747,5
