"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FR008","Nantes","POP_HINTER","Population of the hinterland area","2001","2001","PER","Persons","0","units",,,230458,,
"FR008","Nantes","POP_HINTER","Population of the hinterland area","2002","2002","PER","Persons","0","units",,,235631,,
"FR008","Nantes","POP_HINTER","Population of the hinterland area","2003","2003","PER","Persons","0","units",,,240940,,
"FR008","Nantes","POP_HINTER","Population of the hinterland area","2004","2004","PER","Persons","0","units",,,246401,,
"FR008","Nantes","POP_HINTER","Population of the hinterland area","2005","2005","PER","Persons","0","units",,,252011,,
"FR008","Nantes","POP_HINTER","Population of the hinterland area","2006","2006","PER","Persons","0","units",,,257778,,
"FR008","Nantes","POP_HINTER","Population of the hinterland area","2007","2007","PER","Persons","0","units",,,263707,,
"FR008","Nantes","POP_HINTER","Population of the hinterland area","2008","2008","PER","Persons","0","units",,,269805,,
"FR008","Nantes","POP_HINTER","Population of the hinterland area","2009","2009","PER","Persons","0","units",,,276076,,
"FR008","Nantes","POP_HINTER","Population of the hinterland area","2010","2010","PER","Persons","0","units",,,282524,,
"FR008","Nantes","POP_HINTER","Population of the hinterland area","2011","2011","PER","Persons","0","units",,,289157,,
"FR008","Nantes","POP_HINTER","Population of the hinterland area","2012","2012","PER","Persons","0","units",,,295982,,
"FR008","Nantes","POP_SHARE","Population of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,1.33,,
"FR008","Nantes","POP_SHARE","Population of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,1.33,,
"FR008","Nantes","POP_SHARE","Population of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,1.34,,
"FR008","Nantes","POP_SHARE","Population of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,1.34,,
"FR008","Nantes","POP_SHARE","Population of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,1.35,,
"FR008","Nantes","POP_SHARE","Population of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,1.35,,
"FR008","Nantes","POP_SHARE","Population of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,1.36,,
"FR008","Nantes","POP_SHARE","Population of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,1.36,,
"FR008","Nantes","POP_SHARE","Population of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,1.37,,
"FR008","Nantes","POP_SHARE","Population of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,1.38,,
"FR008","Nantes","POP_SHARE","Population of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,1.39,,
"FR008","Nantes","POP_SHARE","Population of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,1.39,,
"FR008","Nantes","POP_SHARE","Population of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,1.4,,
"FR009","Lille","POP","Total population metro area","2000","2000","PER","Persons","0","units",,,1317194,,
"FR009","Lille","POP","Total population metro area","2001","2001","PER","Persons","0","units",,,1320173,,
"FR009","Lille","POP","Total population metro area","2002","2002","PER","Persons","0","units",,,1323197,,
"FR009","Lille","POP","Total population metro area","2003","2003","PER","Persons","0","units",,,1326269,,
"FR009","Lille","POP","Total population metro area","2004","2004","PER","Persons","0","units",,,1329391,,
"FR009","Lille","POP","Total population metro area","2005","2005","PER","Persons","0","units",,,1332566,,
"FR009","Lille","POP","Total population metro area","2006","2006","PER","Persons","0","units",,,1335790,,
"FR009","Lille","POP","Total population metro area","2007","2007","PER","Persons","0","units",,,1339066,,
"FR009","Lille","POP","Total population metro area","2008","2008","PER","Persons","0","units",,,1342383,,
"FR009","Lille","POP","Total population metro area","2009","2009","PER","Persons","0","units",,,1345765,,
"FR009","Lille","POP","Total population metro area","2010","2010","PER","Persons","0","units",,,1349194,,
"FR009","Lille","POP","Total population metro area","2011","2011","PER","Persons","0","units",,,1352679,,
"FR009","Lille","POP","Total population metro area","2012","2012","PER","Persons","0","units",,,1356218,,
"FR009","Lille","POP_CORE","Population of the core area","2000","2000","PER","Persons","0","units",,,1094871,,
"FR009","Lille","POP_CORE","Population of the core area","2001","2001","PER","Persons","0","units",,,1096702,,
"FR009","Lille","POP_CORE","Population of the core area","2002","2002","PER","Persons","0","units",,,1098555,,
"FR009","Lille","POP_CORE","Population of the core area","2003","2003","PER","Persons","0","units",,,1100450,,
"FR009","Lille","POP_CORE","Population of the core area","2004","2004","PER","Persons","0","units",,,1102368,,
"FR009","Lille","POP_CORE","Population of the core area","2005","2005","PER","Persons","0","units",,,1104322,,
"FR009","Lille","POP_CORE","Population of the core area","2006","2006","PER","Persons","0","units",,,1106306,,
"FR009","Lille","POP_CORE","Population of the core area","2007","2007","PER","Persons","0","units",,,1108324,,
"FR009","Lille","POP_CORE","Population of the core area","2008","2008","PER","Persons","0","units",,,1110369,,
"FR009","Lille","POP_CORE","Population of the core area","2009","2009","PER","Persons","0","units",,,1112454,,
"FR009","Lille","POP_CORE","Population of the core area","2010","2010","PER","Persons","0","units",,,1114566,,
"FR009","Lille","POP_CORE","Population of the core area","2011","2011","PER","Persons","0","units",,,1116713,,
"FR009","Lille","POP_CORE","Population of the core area","2012","2012","PER","Persons","0","units",,,1118891,,
"FR009","Lille","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","units",,,906.47,,
"FR009","Lille","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","units",,,908.52,,
"FR009","Lille","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","units",,,910.6,,
"FR009","Lille","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","units",,,912.72,,
"FR009","Lille","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","units",,,914.87,,
"FR009","Lille","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","units",,,917.05,,
"FR009","Lille","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","units",,,919.27,,
"FR009","Lille","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","units",,,921.53,,
"FR009","Lille","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","units",,,923.81,,
"FR009","Lille","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","units",,,926.14,,
"FR009","Lille","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","units",,,928.5,,
"FR009","Lille","POP_DENS","Population density (persons per km2)","2011","2011","RATIO","Ratio","0","units",,,930.89,,
"FR009","Lille","POP_DENS","Population density (persons per km2)","2012","2012","RATIO","Ratio","0","units",,,933.33,,
"FR009","Lille","POP_GROWTH","Population annual average growth rate","2012","2012","PC","Percentage","0","units",,,0.244,,
"FR009","Lille","POP_HINTER","Population of the hinterland area","2000","2000","PER","Persons","0","units",,,222323,,
"FR009","Lille","POP_HINTER","Population of the hinterland area","2001","2001","PER","Persons","0","units",,,223471,,
"FR009","Lille","POP_HINTER","Population of the hinterland area","2002","2002","PER","Persons","0","units",,,224642,,
"FR009","Lille","POP_HINTER","Population of the hinterland area","2003","2003","PER","Persons","0","units",,,225819,,
"FR009","Lille","POP_HINTER","Population of the hinterland area","2004","2004","PER","Persons","0","units",,,227023,,
"FR009","Lille","POP_HINTER","Population of the hinterland area","2005","2005","PER","Persons","0","units",,,228244,,
"FR009","Lille","POP_HINTER","Population of the hinterland area","2006","2006","PER","Persons","0","units",,,229484,,
"FR009","Lille","POP_HINTER","Population of the hinterland area","2007","2007","PER","Persons","0","units",,,230742,,
"FR009","Lille","POP_HINTER","Population of the hinterland area","2008","2008","PER","Persons","0","units",,,232014,,
"FR009","Lille","POP_HINTER","Population of the hinterland area","2009","2009","PER","Persons","0","units",,,233311,,
"FR009","Lille","POP_HINTER","Population of the hinterland area","2010","2010","PER","Persons","0","units",,,234628,,
"FR009","Lille","POP_HINTER","Population of the hinterland area","2011","2011","PER","Persons","0","units",,,235966,,
"FR009","Lille","POP_HINTER","Population of the hinterland area","2012","2012","PER","Persons","0","units",,,237327,,
"FR009","Lille","POP_SHARE","Population of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,2.24,,
"FR009","Lille","POP_SHARE","Population of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,2.23,,
"FR009","Lille","POP_SHARE","Population of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,2.22,,
"FR009","Lille","POP_SHARE","Population of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,2.21,,
"FR009","Lille","POP_SHARE","Population of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,2.2,,
"FR009","Lille","POP_SHARE","Population of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,2.19,,
"FR009","Lille","POP_SHARE","Population of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,2.18,,
"FR009","Lille","POP_SHARE","Population of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,2.17,,
"FR009","Lille","POP_SHARE","Population of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,2.16,,
"FR009","Lille","POP_SHARE","Population of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,2.15,,
"FR009","Lille","POP_SHARE","Population of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,2.15,,
"FR009","Lille","POP_SHARE","Population of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,2.14,,
"FR009","Lille","POP_SHARE","Population of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,2.14,,
"FR010","Montpellier","POP","Total population metro area","2000","2000","PER","Persons","0","units",,,554569,,
"FR010","Montpellier","POP","Total population metro area","2001","2001","PER","Persons","0","units",,,562075,,
"FR010","Montpellier","POP","Total population metro area","2002","2002","PER","Persons","0","units",,,569712,,
"FR010","Montpellier","POP","Total population metro area","2003","2003","PER","Persons","0","units",,,577489,,
"FR010","Montpellier","POP","Total population metro area","2004","2004","PER","Persons","0","units",,,585397,,
"FR010","Montpellier","POP","Total population metro area","2005","2005","PER","Persons","0","units",,,593434,,
"FR010","Montpellier","POP","Total population metro area","2006","2006","PER","Persons","0","units",,,601631,,
"FR010","Montpellier","POP","Total population metro area","2007","2007","PER","Persons","0","units",,,609964,,
"FR010","Montpellier","POP","Total population metro area","2008","2008","PER","Persons","0","units",,,618454,,
"FR010","Montpellier","POP","Total population metro area","2009","2009","PER","Persons","0","units",,,627100,,
"FR010","Montpellier","POP","Total population metro area","2010","2010","PER","Persons","0","units",,,635897,,
"FR010","Montpellier","POP","Total population metro area","2011","2011","PER","Persons","0","units",,,644857,,
"FR010","Montpellier","POP","Total population metro area","2012","2012","PER","Persons","0","units",,,653986,,
"FR010","Montpellier","POP_CORE","Population of the core area","2000","2000","PER","Persons","0","units",,,371250,,
"FR010","Montpellier","POP_CORE","Population of the core area","2001","2001","PER","Persons","0","units",,,375618,,
"FR010","Montpellier","POP_CORE","Population of the core area","2002","2002","PER","Persons","0","units",,,380041,,
"FR010","Montpellier","POP_CORE","Population of the core area","2003","2003","PER","Persons","0","units",,,384526,,
"FR010","Montpellier","POP_CORE","Population of the core area","2004","2004","PER","Persons","0","units",,,389067,,
"FR010","Montpellier","POP_CORE","Population of the core area","2005","2005","PER","Persons","0","units",,,393668,,
"FR010","Montpellier","POP_CORE","Population of the core area","2006","2006","PER","Persons","0","units",,,398338,,
"FR010","Montpellier","POP_CORE","Population of the core area","2007","2007","PER","Persons","0","units",,,403065,,
"FR010","Montpellier","POP_CORE","Population of the core area","2008","2008","PER","Persons","0","units",,,407863,,
"FR010","Montpellier","POP_CORE","Population of the core area","2009","2009","PER","Persons","0","units",,,412721,,
"FR010","Montpellier","POP_CORE","Population of the core area","2010","2010","PER","Persons","0","units",,,417647,,
"FR010","Montpellier","POP_CORE","Population of the core area","2011","2011","PER","Persons","0","units",,,422642,,
"FR010","Montpellier","POP_CORE","Population of the core area","2012","2012","PER","Persons","0","units",,,427705,,
"FR010","Montpellier","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","units",,,247.95,,
"FR010","Montpellier","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","units",,,251.31,,
"FR010","Montpellier","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","units",,,254.72,,
"FR010","Montpellier","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","units",,,258.2,,
"FR010","Montpellier","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","units",,,261.74,,
"FR010","Montpellier","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","units",,,265.33,,
"FR010","Montpellier","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","units",,,268.99,,
"FR010","Montpellier","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","units",,,272.72,,
"FR010","Montpellier","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","units",,,276.52,,
"FR010","Montpellier","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","units",,,280.38,,
"FR010","Montpellier","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","units",,,284.31,,
"FR010","Montpellier","POP_DENS","Population density (persons per km2)","2011","2011","RATIO","Ratio","0","units",,,288.32,,
"FR010","Montpellier","POP_DENS","Population density (persons per km2)","2012","2012","RATIO","Ratio","0","units",,,292.4,,
"FR010","Montpellier","POP_GROWTH","Population annual average growth rate","2012","2012","PC","Percentage","0","units",,,1.384,,
"FR010","Montpellier","POP_HINTER","Population of the hinterland area","2000","2000","PER","Persons","0","units",,,183319,,
"FR010","Montpellier","POP_HINTER","Population of the hinterland area","2001","2001","PER","Persons","0","units",,,186457,,
"FR010","Montpellier","POP_HINTER","Population of the hinterland area","2002","2002","PER","Persons","0","units",,,189671,,
"FR010","Montpellier","POP_HINTER","Population of the hinterland area","2003","2003","PER","Persons","0","units",,,192963,,
"FR010","Montpellier","POP_HINTER","Population of the hinterland area","2004","2004","PER","Persons","0","units",,,196330,,
"FR010","Montpellier","POP_HINTER","Population of the hinterland area","2005","2005","PER","Persons","0","units",,,199766,,
"FR010","Montpellier","POP_HINTER","Population of the hinterland area","2006","2006","PER","Persons","0","units",,,203293,,
"FR010","Montpellier","POP_HINTER","Population of the hinterland area","2007","2007","PER","Persons","0","units",,,206899,,
"FR010","Montpellier","POP_HINTER","Population of the hinterland area","2008","2008","PER","Persons","0","units",,,210591,,
"FR010","Montpellier","POP_HINTER","Population of the hinterland area","2009","2009","PER","Persons","0","units",,,214379,,
"FR010","Montpellier","POP_HINTER","Population of the hinterland area","2010","2010","PER","Persons","0","units",,,218250,,
"FR010","Montpellier","POP_HINTER","Population of the hinterland area","2011","2011","PER","Persons","0","units",,,222215,,
"FR010","Montpellier","POP_HINTER","Population of the hinterland area","2012","2012","PER","Persons","0","units",,,226281,,
"FR010","Montpellier","POP_SHARE","Population of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,0.94,,
"FR010","Montpellier","POP_SHARE","Population of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,0.95,,
"FR010","Montpellier","POP_SHARE","Population of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,0.95,,
"FR010","Montpellier","POP_SHARE","Population of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,0.96,,
"FR010","Montpellier","POP_SHARE","Population of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,0.97,,
"FR010","Montpellier","POP_SHARE","Population of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,0.97,,
"FR010","Montpellier","POP_SHARE","Population of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,0.98,,
"FR010","Montpellier","POP_SHARE","Population of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,0.99,,
"FR010","Montpellier","POP_SHARE","Population of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,1,,
"FR010","Montpellier","POP_SHARE","Population of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,1,,
"FR010","Montpellier","POP_SHARE","Population of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,1.01,,
"FR010","Montpellier","POP_SHARE","Population of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,1.02,,
"FR010","Montpellier","POP_SHARE","Population of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,1.03,,
"FR011","Saint-Étienne","POP","Total population metro area","2000","2000","PER","Persons","0","units",,,512258,,
"FR011","Saint-Étienne","POP","Total population metro area","2001","2001","PER","Persons","0","units",,,512891,,
"FR011","Saint-Étienne","POP","Total population metro area","2002","2002","PER","Persons","0","units",,,513560,,
"FR011","Saint-Étienne","POP","Total population metro area","2003","2003","PER","Persons","0","units",,,514270,,
"FR011","Saint-Étienne","POP","Total population metro area","2004","2004","PER","Persons","0","units",,,515035,,
"FR011","Saint-Étienne","POP","Total population metro area","2005","2005","PER","Persons","0","units",,,515849,,
"FR011","Saint-Étienne","POP","Total population metro area","2006","2006","PER","Persons","0","units",,,516711,,
"FR011","Saint-Étienne","POP","Total population metro area","2007","2007","PER","Persons","0","units",,,517621,,
"FR011","Saint-Étienne","POP","Total population metro area","2008","2008","PER","Persons","0","units",,,518589,,
"FR011","Saint-Étienne","POP","Total population metro area","2009","2009","PER","Persons","0","units",,,519599,,
"FR011","Saint-Étienne","POP","Total population metro area","2010","2010","PER","Persons","0","units",,,520667,,
"FR011","Saint-Étienne","POP","Total population metro area","2011","2011","PER","Persons","0","units",,,521792,,
"FR011","Saint-Étienne","POP","Total population metro area","2012","2012","PER","Persons","0","units",,,522965,,
"FR011","Saint-Étienne","POP_CORE","Population of the core area","2000","2000","PER","Persons","0","units",,,382934,,
"FR011","Saint-Étienne","POP_CORE","Population of the core area","2001","2001","PER","Persons","0","units",,,381973,,
"FR011","Saint-Étienne","POP_CORE","Population of the core area","2002","2002","PER","Persons","0","units",,,381022,,
"FR011","Saint-Étienne","POP_CORE","Population of the core area","2003","2003","PER","Persons","0","units",,,380092,,
"FR011","Saint-Étienne","POP_CORE","Population of the core area","2004","2004","PER","Persons","0","units",,,379175,,
"FR011","Saint-Étienne","POP_CORE","Population of the core area","2005","2005","PER","Persons","0","units",,,378272,,
"FR011","Saint-Étienne","POP_CORE","Population of the core area","2006","2006","PER","Persons","0","units",,,377389,,
"FR011","Saint-Étienne","POP_CORE","Population of the core area","2007","2007","PER","Persons","0","units",,,376513,,
"FR011","Saint-Étienne","POP_CORE","Population of the core area","2008","2008","PER","Persons","0","units",,,375659,,
"FR011","Saint-Étienne","POP_CORE","Population of the core area","2009","2009","PER","Persons","0","units",,,374821,,
"FR011","Saint-Étienne","POP_CORE","Population of the core area","2010","2010","PER","Persons","0","units",,,373997,,
"FR011","Saint-Étienne","POP_CORE","Population of the core area","2011","2011","PER","Persons","0","units",,,373190,,
"FR011","Saint-Étienne","POP_CORE","Population of the core area","2012","2012","PER","Persons","0","units",,,372398,,
"FR011","Saint-Étienne","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","units",,,284.67,,
"FR011","Saint-Étienne","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","units",,,285.02,,
"FR011","Saint-Étienne","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","units",,,285.39,,
"FR011","Saint-Étienne","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","units",,,285.79,,
"FR011","Saint-Étienne","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","units",,,286.21,,
"FR011","Saint-Étienne","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","units",,,286.67,,
"FR011","Saint-Étienne","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","units",,,287.14,,
"FR011","Saint-Étienne","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","units",,,287.65,,
"FR011","Saint-Étienne","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","units",,,288.19,,
"FR011","Saint-Étienne","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","units",,,288.75,,
"FR011","Saint-Étienne","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","units",,,289.34,,
"FR011","Saint-Étienne","POP_DENS","Population density (persons per km2)","2011","2011","RATIO","Ratio","0","units",,,289.97,,
"FR011","Saint-Étienne","POP_DENS","Population density (persons per km2)","2012","2012","RATIO","Ratio","0","units",,,290.62,,
"FR011","Saint-Étienne","POP_GROWTH","Population annual average growth rate","2012","2012","PC","Percentage","0","units",,,0.173,,
"FR011","Saint-Étienne","POP_HINTER","Population of the hinterland area","2000","2000","PER","Persons","0","units",,,129324,,
"FR011","Saint-Étienne","POP_HINTER","Population of the hinterland area","2001","2001","PER","Persons","0","units",,,130918,,
"FR011","Saint-Étienne","POP_HINTER","Population of the hinterland area","2002","2002","PER","Persons","0","units",,,132538,,
"FR011","Saint-Étienne","POP_HINTER","Population of the hinterland area","2003","2003","PER","Persons","0","units",,,134178,,
"FR011","Saint-Étienne","POP_HINTER","Population of the hinterland area","2004","2004","PER","Persons","0","units",,,135860,,
"FR011","Saint-Étienne","POP_HINTER","Population of the hinterland area","2005","2005","PER","Persons","0","units",,,137577,,
"FR011","Saint-Étienne","POP_HINTER","Population of the hinterland area","2006","2006","PER","Persons","0","units",,,139322,,
"FR011","Saint-Étienne","POP_HINTER","Population of the hinterland area","2007","2007","PER","Persons","0","units",,,141108,,
"FR011","Saint-Étienne","POP_HINTER","Population of the hinterland area","2008","2008","PER","Persons","0","units",,,142930,,
"FR011","Saint-Étienne","POP_HINTER","Population of the hinterland area","2009","2009","PER","Persons","0","units",,,144778,,
"FR011","Saint-Étienne","POP_HINTER","Population of the hinterland area","2010","2010","PER","Persons","0","units",,,146670,,
"FR011","Saint-Étienne","POP_HINTER","Population of the hinterland area","2011","2011","PER","Persons","0","units",,,148602,,
"FR011","Saint-Étienne","POP_HINTER","Population of the hinterland area","2012","2012","PER","Persons","0","units",,,150567,,
"FR011","Saint-Étienne","POP_SHARE","Population of the metropolitan area as % of national value","2000","2000","PC","Percentage","0","units",,,0.87,,
"FR011","Saint-Étienne","POP_SHARE","Population of the metropolitan area as % of national value","2001","2001","PC","Percentage","0","units",,,0.87,,
"FR011","Saint-Étienne","POP_SHARE","Population of the metropolitan area as % of national value","2002","2002","PC","Percentage","0","units",,,0.86,,
"FR011","Saint-Étienne","POP_SHARE","Population of the metropolitan area as % of national value","2003","2003","PC","Percentage","0","units",,,0.86,,
"FR011","Saint-Étienne","POP_SHARE","Population of the metropolitan area as % of national value","2004","2004","PC","Percentage","0","units",,,0.85,,
"FR011","Saint-Étienne","POP_SHARE","Population of the metropolitan area as % of national value","2005","2005","PC","Percentage","0","units",,,0.85,,
"FR011","Saint-Étienne","POP_SHARE","Population of the metropolitan area as % of national value","2006","2006","PC","Percentage","0","units",,,0.84,,
"FR011","Saint-Étienne","POP_SHARE","Population of the metropolitan area as % of national value","2007","2007","PC","Percentage","0","units",,,0.84,,
"FR011","Saint-Étienne","POP_SHARE","Population of the metropolitan area as % of national value","2008","2008","PC","Percentage","0","units",,,0.83,,
"FR011","Saint-Étienne","POP_SHARE","Population of the metropolitan area as % of national value","2009","2009","PC","Percentage","0","units",,,0.83,,
"FR011","Saint-Étienne","POP_SHARE","Population of the metropolitan area as % of national value","2010","2010","PC","Percentage","0","units",,,0.83,,
"FR011","Saint-Étienne","POP_SHARE","Population of the metropolitan area as % of national value","2011","2011","PC","Percentage","0","units",,,0.83,,
"FR011","Saint-Étienne","POP_SHARE","Population of the metropolitan area as % of national value","2012","2012","PC","Percentage","0","units",,,0.82,,
"FR013","Rennes","POP","Total population metro area","2000","2000","PER","Persons","0","units",,,584764,,
"FR013","Rennes","POP","Total population metro area","2001","2001","PER","Persons","0","units",,,592517,,
"FR013","Rennes","POP","Total population metro area","2002","2002","PER","Persons","0","units",,,600441,,
"FR013","Rennes","POP","Total population metro area","2003","2003","PER","Persons","0","units",,,608594,,
"FR013","Rennes","POP","Total population metro area","2004","2004","PER","Persons","0","units",,,616950,,
"FR013","Rennes","POP","Total population metro area","2005","2005","PER","Persons","0","units",,,625521,,
"FR013","Rennes","POP","Total population metro area","2006","2006","PER","Persons","0","units",,,634328,,
"FR013","Rennes","POP","Total population metro area","2007","2007","PER","Persons","0","units",,,643364,,
"FR013","Rennes","POP","Total population metro area","2008","2008","PER","Persons","0","units",,,652633,,
"FR013","Rennes","POP","Total population metro area","2009","2009","PER","Persons","0","units",,,662148,,
"FR013","Rennes","POP","Total population metro area","2010","2010","PER","Persons","0","units",,,671929,,
"FR013","Rennes","POP","Total population metro area","2011","2011","PER","Persons","0","units",,,681969,,
"FR013","Rennes","POP","Total population metro area","2012","2012","PER","Persons","0","units",,,692289,,
"FR013","Rennes","POP_CORE","Population of the core area","2000","2000","PER","Persons","0","units",,,367507,,
"FR013","Rennes","POP_CORE","Population of the core area","2001","2001","PER","Persons","0","units",,,370290,,
"FR013","Rennes","POP_CORE","Population of the core area","2002","2002","PER","Persons","0","units",,,373123,,
"FR013","Rennes","POP_CORE","Population of the core area","2003","2003","PER","Persons","0","units",,,376030,,
"FR013","Rennes","POP_CORE","Population of the core area","2004","2004","PER","Persons","0","units",,,379001,,
"FR013","Rennes","POP_CORE","Population of the core area","2005","2005","PER","Persons","0","units",,,382032,,
"FR013","Rennes","POP_CORE","Population of the core area","2006","2006","PER","Persons","0","units",,,385135,,
"FR013","Rennes","POP_CORE","Population of the core area","2007","2007","PER","Persons","0","units",,,388309,,
"FR013","Rennes","POP_CORE","Population of the core area","2008","2008","PER","Persons","0","units",,,391552,,
"FR013","Rennes","POP_CORE","Population of the core area","2009","2009","PER","Persons","0","units",,,394874,,
"FR013","Rennes","POP_CORE","Population of the core area","2010","2010","PER","Persons","0","units",,,398271,,
"FR013","Rennes","POP_CORE","Population of the core area","2011","2011","PER","Persons","0","units",,,401753,,
"FR013","Rennes","POP_CORE","Population of the core area","2012","2012","PER","Persons","0","units",,,405314,,
"FR013","Rennes","POP_DENS","Population density (persons per km2)","2000","2000","RATIO","Ratio","0","units",,,153.25,,
"FR013","Rennes","POP_DENS","Population density (persons per km2)","2001","2001","RATIO","Ratio","0","units",,,155.28,,
"FR013","Rennes","POP_DENS","Population density (persons per km2)","2002","2002","RATIO","Ratio","0","units",,,157.36,,
"FR013","Rennes","POP_DENS","Population density (persons per km2)","2003","2003","RATIO","Ratio","0","units",,,159.5,,
"FR013","Rennes","POP_DENS","Population density (persons per km2)","2004","2004","RATIO","Ratio","0","units",,,161.69,,
"FR013","Rennes","POP_DENS","Population density (persons per km2)","2005","2005","RATIO","Ratio","0","units",,,163.93,,
"FR013","Rennes","POP_DENS","Population density (persons per km2)","2006","2006","RATIO","Ratio","0","units",,,166.24,,
"FR013","Rennes","POP_DENS","Population density (persons per km2)","2007","2007","RATIO","Ratio","0","units",,,168.61,,
"FR013","Rennes","POP_DENS","Population density (persons per km2)","2008","2008","RATIO","Ratio","0","units",,,171.04,,
"FR013","Rennes","POP_DENS","Population density (persons per km2)","2009","2009","RATIO","Ratio","0","units",,,173.53,,
"FR013","Rennes","POP_DENS","Population density (persons per km2)","2010","2010","RATIO","Ratio","0","units",,,176.09,,
"FR013","Rennes","POP_DENS","Population density (persons per km2)","2011","2011","RATIO","Ratio","0","units",,,178.73,,
