"Gross domestic product (GDP) by metropolitan area (millions of current dollars)"
"Levels" 
"Bureau of Economic Analysis" 
"All industry total"
"42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA (Metropolitan Statistical Area)",11062
"42100","Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",9438
"42140","Santa Fe, NM (Metropolitan Statistical Area)",6568
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",20239
"42220","Santa Rosa, CA (Metropolitan Statistical Area)",20128
"42340","Savannah, GA (Metropolitan Statistical Area)",13469
"42540","Scranton--Wilkes-Barre--Hazleton, PA (Metropolitan Statistical Area)",20134
"42660","Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",247902
"42680","Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",4032
"42700","Sebring, FL (Metropolitan Statistical Area)",1842
"43100","Sheboygan, WI (Metropolitan Statistical Area)",5393
"43300","Sherman-Denison, TX (Metropolitan Statistical Area)",3392
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)",22525
"43420","Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",4235
"43580","Sioux City, IA-NE-SD (Metropolitan Statistical Area)",7779
"43620","Sioux Falls, SD (Metropolitan Statistical Area)",14912
"43780","South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",12399
"43900","Spartanburg, SC (Metropolitan Statistical Area)",11332
"44060","Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",19483
"44100","Springfield, IL (Metropolitan Statistical Area)",8954
"44140","Springfield, MA (Metropolitan Statistical Area)",22268
"44180","Springfield, MO (Metropolitan Statistical Area)",15571
"44220","Springfield, OH (Metropolitan Statistical Area)",3570
"44300","State College, PA (Metropolitan Statistical Area)",6564
"44420","Staunton-Waynesboro, VA (Metropolitan Statistical Area)",4376
"44700","Stockton-Lodi, CA (Metropolitan Statistical Area)",20215
"44940","Sumter, SC (Metropolitan Statistical Area)",2998
"45060","Syracuse, NY (Metropolitan Statistical Area)",28673
"45220","Tallahassee, FL (Metropolitan Statistical Area)",13417
"45300","Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",110057
"45460","Terre Haute, IN (Metropolitan Statistical Area)",6265
"45500","Texarkana, TX-AR (Metropolitan Statistical Area)",4975
"45540","The Villages, FL (Metropolitan Statistical Area)",1775
"45780","Toledo, OH (Metropolitan Statistical Area)",26912
"45820","Topeka, KS (Metropolitan Statistical Area)",9044
"45940","Trenton, NJ (Metropolitan Statistical Area)",26051
"46060","Tucson, AZ (Metropolitan Statistical Area)",32983
"46140","Tulsa, OK (Metropolitan Statistical Area)",47409
"46220","Tuscaloosa, AL (Metropolitan Statistical Area)",9372
"46340","Tyler, TX (Metropolitan Statistical Area)",9122
"46520","Urban Honolulu, HI (Metropolitan Statistical Area)",52044
"46540","Utica-Rome, NY (Metropolitan Statistical Area)",9712
"46660","Valdosta, GA (Metropolitan Statistical Area)",4360
"46700","Vallejo-Fairfield, CA (Metropolitan Statistical Area)",15071
"47020","Victoria, TX (Metropolitan Statistical Area)",4061
"47220","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",5275
"47260","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",82243
"47300","Visalia-Porterville, CA (Metropolitan Statistical Area)",11762
"47380","Waco, TX (Metropolitan Statistical Area)",8994
"47460","Walla Walla, WA (Metropolitan Statistical Area)",2419
"47580","Warner Robins, GA (Metropolitan Statistical Area)",6399
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",435995
"47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",7796
"48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)",6293
"48140","Wausau, WI (Metropolitan Statistical Area)",5747
"48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",3451
"48300","Wenatchee, WA (Metropolitan Statistical Area)",3595
"48540","Wheeling, WV-OH (Metropolitan Statistical Area)",5776
"48620","Wichita, KS (Metropolitan Statistical Area)",27834
"48660","Wichita Falls, TX (Metropolitan Statistical Area)",5841
"48700","Williamsport, PA (Metropolitan Statistical Area)",3894
"48900","Wilmington, NC (Metropolitan Statistical Area)",11065
"49020","Winchester, VA-WV (Metropolitan Statistical Area)",5094
"49180","Winston-Salem, NC (Metropolitan Statistical Area)",25541
"49340","Worcester, MA-CT (Metropolitan Statistical Area)",33965
"49420","Yakima, WA (Metropolitan Statistical Area)",7543
"49620","York-Hanover, PA (Metropolitan Statistical Area)",16180
"49660","Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",17148
"49700","Yuba City, CA (Metropolitan Statistical Area)",4806
"49740","Yuma, AZ (Metropolitan Statistical Area)",5354
"Legend / Footnotes:"
"Note-- NAICS Industry detail is based on the 2007 North American Industry Classification System (NAICS)."
"Note-- Per capita real GDP statistics for 2001-2013 reflect Census Bureau mid-year population estimates available as of March 2014."
"Last updated: September 16, 2014"
