City,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022
18140,1795197,1809816,1828401,1913546,1940377,1968194,1983576,2022554,2051647,2065259,2097359,2109668
18580,422994,421982,428154,436129,436657,441566,442279,439852,443803,419951,413856,414565
18700,81455,81178,81776,81212,81128,82427,83681,85006,86020,87493,90615,91418
18880,175554,177934,184163,246364,250037,254692,259091,262623,270805,275639,285519,293456
19060,94101,94614,93858,93006,92670,91529,90909,89826,88275,87554,86149,87607
19100,6299217,6439208,6561480,6724464,6864391,7009946,7146307,7311739,7451118,7479506,7672444,7845971
19140,138806,140947,141605,140291,141859,141714,141845,142202,142084,142421,140783,142035
19180,81083,79148,77863,77461,75632,75975,75100,74765,73670,72794,69479,69273
19260,103103,103257,103108,,,,,,,,,
19340,373361,370616,372959,373851,372532,374588,374181,372806,370624,369282,372126,369142
19380,816368,813896,815446,776921,775633,772868,775215,775285,775270,,,
19460,151428,152508,152271,150726,150995,149871,150013,149097,150205,149543,154111,154741
19500,106949,106886,106872,105437,104411,103885,102860,101890,101448,100138,99617,98480
19660,479516,484572,486465,589119,599250,612796,626925,637067,648737,656550,673516,687966
19740,2528945,2568660,2608939,,,,,,,,,
19780,558811,567148,577570,588147,599300,611236,622957,634468,643510,686491,705276,716513
19820,4250759,4244706,4248945,,,,,,,,,
20020,143229,145090,145259,146190,146633,146457,146001,146301,145901,147247,149881,151137
20100,156845,160042,162155,164302,165611,168114,169798,171408,172411,174297,179342,182448
20220,87884,90330,91565,92158,92523,93435,93267,92879,93086,93941,95646,94773
20260,270007,268070,268927,269518,269772,269617,269255,267606,267971,277819,280522,283879
20500,480525,490557,498686,510288,517596,527988,534580,543108,548549,611877,624602,635376
20740,153915,156137,155515,157876,158123,158826,159214,160174,162197,161905,167341,166585
20940,164909,165440,164473,165902,169586,169971,171694,172839,171991,170050,169996,172247
21060,108865,116074,116810,,,,,,,,,
21140,194406,195704,195801,195903,197410,199798,200273,201482,201449,201420,203613,203933
21300,83372,80562,83915,83345,82534,82647,81113,80582,79831,79169,77986,78006
21340,793252,805466,812645,816158,819974,823374,826353,827951,826273,827224,858165,857161
21500,268692,268794,267909,267946,266393,265647,263197,261659,258937,256304,256922,254668
21660,343938,346326,347917,,,,,,,374921,373983,372569
21780,348412,348784,347895,305403,305332,306510,308131,305539,305036,305566,306018,305711
21820,93983,95824,96529,96578,95425,95472,96375,95018,94455,92600,91553,91659
21940,70362,69743,70210,,,,,,,,,
22020,200192,203660,208133,214216,218948,225211,229432,233116,237021,238470,244724,249571
22140,127900,126458,126992,125488,122001,116728,113095,124556,122966,122225,119307,119147
22180,348898,361368,362499,365455,364971,363807,366566,369935,369712,503327,503765,508038
22220,453361,464197,470725,480149,492352,504004,515949,524219,540744,,,
22380,125569,126043,127795,127378,126736,126619,127592,128286,129038,129443,132303,133203
22420,417689,416641,412418,409193,408348,405613,404281,402439,402235,400914,399452,396818
22500,203160,202059,201858,201368,200586,202430,200840,201298,199966,200519,196032,195081
22520,140880,144594,144910,144987,145008,143710,143672,144459,144654,145642,149427,150252
